,mslWorld_cluster1,mslWorld_cluster2,mslWorld_cluster3,mslWorld_cluster4,mslWorld_cluster5
2006-12-06,-4.1462692197735,65.48218307288454,-650.7639066665553,-609.5193921131101,21.361369740299615
2006-12-07,-230.43801172094592,-26.923407876262228,-824.8371238824967,-577.8211083210123,14.349179294688426
2006-12-08,-491.6185088652679,72.42005025664324,-890.7238925619642,-583.3186449143642,16.709982420033306
2006-12-09,-602.7165958691298,-180.83403519974325,-1167.6004295665869,-325.1053041625848,38.105038013814955
2006-12-10,-617.5199291272979,-481.5279540984361,-1748.648674718076,-407.5057900167978,58.614633365108695
2006-12-11,-748.1168665931416,-516.5327422298685,-1808.41490200743,-240.23440525543327,56.67472066412189
2006-12-12,-723.5626154676779,-458.33754944637957,-1763.4465467240857,286.1443327093358,38.07150079307847
2006-12-13,-588.3069482347357,-370.9733672681438,-1590.175526075913,402.7080711766502,9.406296069002195
2006-12-14,-485.304350832626,-333.9555623408975,-1305.4791318294065,497.02981445634,14.599061849596744
2006-12-15,-932.1726222890256,-353.03671954395406,-1038.0459575436741,211.19376563655646,54.02699209193221
2006-12-16,-1398.4880815198753,-228.49544879782042,-809.738702139008,403.10156105160274,63.79897830104268
2006-12-17,-1515.815712463073,-388.6486016687124,-610.6611752478785,590.8789900790678,49.51733020439491
2006-12-18,-1553.0453583617707,-344.03653264736965,-896.5267353525815,724.8105726847865,56.077381855868595
2006-12-19,-1418.303130920025,-243.0496001622375,-1235.192206279937,830.344208678685,52.60723205436973
2006-12-20,-1211.5402669558666,-391.7927867662927,-1430.9843919023997,781.6565208144357,46.66384724391687
2006-12-21,-1271.243784839792,-433.3713316808082,-1359.5744324916234,399.81852796093403,51.903288455734476
2006-12-22,-1634.846033932424,-372.33539893425274,-464.3123801364753,78.28698487839168,66.35911992481182
2006-12-23,-1623.8123268879485,-384.960852683043,149.71541335719002,-90.27164907066941,68.84576206270964
2006-12-24,-1037.1868105148321,-453.82239427195327,-150.26953669756068,-245.5631106501356,75.9796898748612
2006-12-25,-395.0982746722197,-375.02975179297266,-1059.25037863506,-367.35397268592124,71.53511082525435
2006-12-26,-474.64719940166304,-226.22400466818127,-1443.7480883701417,-255.41981348027113,58.526530926940815
2006-12-27,-591.2612975466766,-25.279196865809066,-1263.1117705145427,-64.57310684523858,54.33745613674543
2006-12-28,-678.7134323309328,235.47584341968755,-1087.9737858737733,58.038662989848845,50.60900038360771
2006-12-29,-825.7124281793286,27.814062434726434,-1294.529809376264,397.10080185354263,47.182860423499434
2006-12-30,-901.2667652244595,-357.9605559113865,-1546.614417429745,175.43710483648152,63.65424940519914
