,cluster,nodes_lat,nodes_lon
483,5,65.5,33.0
484,5,65.5,33.5
485,5,65.5,34.0
486,5,65.5,34.5
487,4,65.5,39.5
488,4,65.5,40.0
489,4,65.5,40.5
490,4,65.5,41.0
491,4,65.5,41.5
492,4,65.5,42.0
493,4,65.5,42.5
494,4,65.5,43.0
495,4,65.5,43.5
496,4,65.5,44.0
497,3,65.0,-16.0
498,3,65.0,-15.5
499,3,65.0,-15.0
500,3,65.0,-14.5
501,3,65.0,-14.0
502,3,65.0,-13.5
503,5,65.0,11.5
504,5,65.0,12.0
505,5,65.0,12.5
506,5,65.0,13.0
507,5,65.0,13.5
508,5,65.0,14.0
509,5,65.0,14.5
510,5,65.0,15.0
511,5,65.0,15.5
512,5,65.0,16.0
513,5,65.0,16.5
514,5,65.0,17.0
515,5,65.0,17.5
516,5,65.0,18.0
517,5,65.0,18.5
518,5,65.0,19.0
519,5,65.0,19.5
520,5,65.0,20.0
521,5,65.0,20.5
522,5,65.0,21.0
523,5,65.0,21.5
524,5,65.0,24.5
525,5,65.0,25.0
526,5,65.0,25.5
527,5,65.0,26.0
528,5,65.0,26.5
529,5,65.0,27.0
530,5,65.0,27.5
531,5,65.0,28.0
532,5,65.0,28.5
533,5,65.0,29.0
534,5,65.0,29.5
535,5,65.0,30.0
536,5,65.0,30.5
537,5,65.0,31.0
538,5,65.0,31.5
539,5,65.0,32.0
540,5,65.0,32.5
541,5,65.0,33.0
542,5,65.0,33.5
543,5,65.0,34.0
544,5,65.0,34.5
545,4,65.0,36.5
546,4,65.0,37.0
547,4,65.0,37.5
548,4,65.0,38.0
549,4,65.0,40.5
550,4,65.0,41.0
551,4,65.0,41.5
552,4,65.0,42.0
553,4,65.0,42.5
554,4,65.0,43.0
555,4,65.0,43.5
556,4,65.0,44.0
557,3,64.5,-16.0
558,3,64.5,-15.5
559,3,64.5,-15.0
560,3,64.5,-14.5
561,5,64.5,11.0
562,5,64.5,11.5
563,5,64.5,12.0
564,5,64.5,12.5
565,5,64.5,13.0
566,5,64.5,13.5
567,5,64.5,14.0
568,5,64.5,14.5
569,5,64.5,15.0
570,5,64.5,15.5
571,5,64.5,16.0
572,5,64.5,16.5
573,5,64.5,17.0
574,5,64.5,17.5
575,5,64.5,18.0
576,5,64.5,18.5
577,5,64.5,19.0
578,5,64.5,19.5
