,msl,olr,sm1,t2m,tp,z500
1955-01-20,-435.58594,17.80127,0.017252833,-1.8747253,-9.116546e-05,-486.96094
1955-01-21,-133.65625,6.749756,0.016097814,-0.089416504,-9.265e-05,-126.98047
1955-01-22,-723.65625,47.39084,0.01628375,-0.21517944,-5.8804333e-05,-497.35156
1955-01-23,-595.1094,18.470245,0.013545185,1.2254944,-8.7797154e-05,-263.98828
1955-01-24,270.65625,-22.81836,0.013347238,1.329834,-9.372685e-05,613.03906
1955-01-25,389.35938,-23.394135,0.012703896,0.84106445,-9.451552e-05,830.90625
1955-01-26,168.48438,-15.187241,0.010071576,-0.13885498,-9.245357e-05,759.60547
1955-01-27,-84.375,-4.843933,0.008042067,0.6728821,-8.79627e-05,359.09766
1955-01-28,-394.71875,4.9228516,0.0063401163,0.090911865,-8.5551816e-05,137.5664
1955-01-29,-324.40625,-18.39058,0.0042179227,0.20907593,-8.510956e-05,270.27734
1955-01-30,-127.078125,6.542679,0.0019047558,-0.1579895,-8.4406616e-05,457.10156
1955-01-31,-323.67188,29.69394,0.014588028,1.0516357,0.00031069262,34.304688
1955-02-01,-1024.0156,24.932663,0.05545342,1.6296692,0.00039874355,-656.1992
1955-02-02,-1600.6719,14.792435,0.059727132,2.712799,0.0003943093,-1106.5898
1955-02-03,-1609.0625,-3.6152802,0.05677882,2.8353577,9.274139e-05,-1398.8086
1955-02-04,-1539.5078,18.302887,0.04070887,1.9092407,-4.343657e-05,-1213.2773
1955-02-05,-1750.2656,18.35933,0.032577783,2.0299072,-4.491731e-05,-1400.543
1955-02-06,-1876.9375,33.648712,0.027127087,1.3258972,-4.0098046e-05,-1543.1797
1955-02-07,-313.26562,25.13147,0.022020817,2.1253662,-5.5651828e-05,-241.32422
1955-02-08,-578.6875,23.080246,0.025832951,2.7089233,0.00018932734,192.33594
1955-02-09,-1339.8203,19.955032,0.054884255,4.2130127,0.00025110733,-867.1914
1955-02-10,-1583.8047,-12.30629,0.042228818,2.1539917,-5.908833e-05,-1818.4805
1955-02-11,-640.5625,-0.5947418,0.026789993,-0.36758423,-8.762598e-05,-1586.0586
1955-02-12,-611.66406,12.545349,0.020725429,-1.5433655,-7.7600635e-05,-1608.3164
1955-02-13,-1081.3828,12.121841,0.017409742,-1.2723999,-7.114491e-05,-2030.707
1955-02-14,-1017.2969,-0.49179077,0.012800753,-2.8336792,-8.6730055e-05,-2480.7578
1955-02-15,-772.46875,2.7941437,0.00846234,-3.9101257,-8.8019675e-05,-1546.2695
1955-02-16,-1564.9844,-5.708023,0.006981313,-1.9855347,-8.9210946e-05,-1908.4297
1955-02-17,-2530.0625,38.539597,0.007841766,-3.105133,0.00029433885,-1913.1133
1955-02-18,-2872.875,9.747711,0.023891151,-0.89785767,0.00013378556,-2257.6328
1955-02-19,-2698.2422,38.826813,0.02565828,-4.0689697,0.001045638,-2643.9688
1955-02-20,-2269.461,26.072922,0.018378556,-3.126648,-8.890388e-05,-2991.914
1955-02-21,-731.03906,18.629425,0.013528556,-3.1936035,-6.7483496e-05,-1728.1562
1955-02-22,-584.7422,-0.19447327,0.016323864,-2.4227905,-9.157979e-05,-827.58984
1955-02-23,-795.6875,34.83229,0.03156534,-2.4470215,0.00041770758,-726.3086
1955-02-24,-1379.3438,14.608749,0.055244535,-0.9898987,0.0001582852,-1322.1406
1955-02-25,-1509.7188,22.798187,0.052618504,0.14794922,4.7557434e-05,-1632.9609
1955-02-26,-1555.2422,3.5667877,0.051063776,-0.67974854,-9.0399684e-05,-1750.125
1955-02-27,-1008.15625,37.45282,0.050314367,-1.6638489,-5.1599218e-05,-1396.6953
1955-02-28,-679.03125,8.868622,0.050504982,-2.190796,-7.440683e-05,-997.1289
1955-03-01,-504.17188,-14.059784,0.054198742,-2.3363953,-9.560423e-05,-553.6875
1955-03-02,16.875,-12.435699,0.053657085,-3.0664062,-8.8854475e-05,22.59375
1955-03-03,945.60156,-4.7439423,0.04722172,-3.5863647,-7.182721e-05,333.26562
1955-03-04,684.39844,-10.043747,0.043827444,-4.22229,-9.726629e-05,387.03125
1955-03-05,-1003.97656,28.355011,0.039866984,-2.8713074,-7.673355e-05,-1853.3203
1955-03-06,-1729.1484,44.508606,0.03589201,-4.9941406,8.859961e-05,-3197.5195
1955-03-07,-1302.7188,5.919525,0.035553575,-4.892029,-2.5828733e-05,-2890.3984
1955-03-08,-1764.6016,2.3970795,0.037221342,-5.146759,-8.065582e-05,-2721.6094
1955-03-09,-1616.6641,44.658264,0.03962952,-3.7292175,-1.8449318e-05,-2492.4258
1955-03-10,-1127.8203,49.35904,0.0403333,-2.1567688,-8.023682e-05,-1437.5547
1955-03-11,-407.10156,23.484512,0.045749992,-3.0150146,6.953061e-05,-1044.2969
1955-03-12,131.63281,-1.2299194,0.048225522,-3.2378845,-7.6694756e-05,-785.0625
1955-03-13,156.69531,-6.3717804,0.041297287,-2.9636536,-0.00010784453,-248.57812
1955-03-14,-176.64844,-22.735794,0.03339082,-1.2944946,-0.000114164824,-259.34766
1955-03-15,238.13281,-19.380463,0.026700616,-1.6092834,-0.00012009454,108.484375
1955-03-16,100.015625,-11.80304,0.021327496,-1.0640869,-0.00012099713,156.64844
1955-03-17,-1005.09375,-14.429535,0.02096185,-1.5938721,-0.000119594755,-829.09766
1955-03-18,-588.08594,-17.491577,0.01768142,-4.4463196,-0.00012617912,-1775.6602
1955-03-19,-448.90625,-3.0195312,0.008746058,-5.4756775,-0.00011799383,-1652.9648
1955-03-20,-716.03906,11.376999,0.004622668,-2.868164,-2.4068286e-06,-1335.543
1955-03-21,-1000.83594,38.59909,0.051734686,-4.158966,0.0008538882,-1086.7227
1955-03-22,-337.8125,-12.1595,0.055593997,0.60809326,-0.00014699787,-268.02344
1955-03-23,597.85156,14.228882,0.05506584,0.78292847,-0.00015094747,1076.2773
1955-03-24,725.8125,-0.8891754,0.04940623,1.440033,-0.00015456424,1684.2734
1955-03-25,481.0547,-8.637314,0.043407053,2.2416382,-0.00016042806,1757.4961
1955-03-26,103.390625,2.515396,0.03910342,2.7638245,-0.0001421814,1232.8672
1955-03-27,-314.03125,4.0148926,0.058935314,2.8945618,3.1710573e-05,465.51953
1955-03-28,-536.9297,3.9530334,0.048040777,1.7168579,-9.4275085e-05,-2.6054688
1955-03-29,-423.8125,4.6117706,0.069591284,-1.1243591,0.00031770417,-392.90234
1955-03-30,-115.38281,9.478516,0.066357374,-4.039093,0.00018083319,-581.76953
1955-03-31,-311.0625,-8.698425,0.054192245,-3.2232056,-0.00015474965,-818.27734
1955-04-01,-52.40625,-15.712692,0.040328592,-1.2120056,-0.0001850868,-525.5781
1955-04-02,628.375,-29.33493,0.029715687,-1.236023,-0.00019051056,487.47266
1955-04-03,249.75781,-26.1082,0.022515506,0.34820557,-0.00019499112,452.6328
1955-04-04,314.91406,-15.381989,0.018365294,1.3768005,-0.00020315728,484.58203
1955-04-05,378.58594,-22.71994,0.012621045,1.9515381,-0.0002079996,815.71875
1955-04-06,337.60938,-34.80432,0.006267667,2.4602356,-0.00020540366,942.8281
1955-04-07,620.9922,-1.04039,0.006830871,1.4550476,-0.00016363693,884.9297
1955-04-08,725.5625,-8.1948395,0.0024855137,2.2026367,-0.0002104081,996.41016
1955-04-09,374.8672,-12.145203,-0.0036316514,2.3764038,-0.00020987379,1070.832
1955-04-10,386.20312,-13.0776825,-0.009982407,3.0783386,-0.00021317117,530.4258
1955-04-11,374.3828,-23.576721,-0.017888129,2.4468079,-0.00021608017,619.5781
1955-04-12,630.7656,-28.343613,-0.022399873,0.59439087,-0.00021713579,358.16406
1955-04-13,979.7031,-27.628586,-0.028635532,0.15002441,-0.00022055637,1212.7539
1955-04-14,207.52344,-31.674606,-0.03188604,0.14813232,-0.00021070727,26.503906
1955-04-15,-7.7890625,-13.99231,-0.039835572,-2.9767456,-0.00021609501,-1219.2891
1955-04-16,141.24219,-9.247818,-0.04612109,-4.98999,-0.00021692846,-1437.4062
1955-04-17,505.35156,-13.081757,-0.048752666,-3.3824158,-0.0002228316,-250.82812
1955-04-18,480.9922,-27.32431,-0.052222818,-2.3617554,-0.00022853182,208.08203
1955-04-19,246.65625,-21.381958,-0.05385223,-1.7003784,-0.00022288298,-564.09766
1955-04-20,343.26562,-14.245804,-0.05404076,-2.4505005,-0.00020757511,-397.0547
1955-04-21,239.55469,-25.24411,-0.054608166,-1.4219055,-0.00023494032,23.722656
1955-04-22,115.046875,-28.515228,-0.056257695,-0.4095459,-0.00020879034,-39.6875
1955-04-23,100.53125,-21.760666,-0.054134876,-1.3310242,-0.00019436996,-207.83984
1955-04-24,-226.89062,-28.134796,-0.053371906,-0.54315186,-0.00019867979,-296.5703
1955-04-25,-100.85156,-36.9731,-0.060946196,0.32070923,-0.00022586378,29.082031
1955-04-26,509.90625,-1.3453064,-0.06353277,-1.868927,-0.00017432368,363.98828
1955-04-27,410.39844,-25.694473,-0.065939456,1.1970215,-0.00020355645,551.34375
1955-04-28,557.6094,-25.079254,-0.07258806,2.1167603,-0.00023538114,1123.2227
1955-04-29,597.2422,-30.30655,-0.0826796,3.3717651,-0.0002384966,1262.2617
1955-04-30,497.1953,-42.511993,-0.09217344,4.534363,-0.0002386723,1249.3164
1955-05-01,141.89062,-43.238464,-0.100351736,4.8320312,-0.00023578422,931.21875
1955-05-02,-487.65625,6.7461853,-0.093870714,2.657318,-3.4983997e-05,199.625
1955-05-03,-691.2578,-28.355896,-0.06824684,1.5530701,-0.00021139704,-391.0586
1955-05-04,-79.84375,-3.7078857,-0.08105141,-1.6122131,-0.00023848827,124.42969
1955-05-05,259.78906,-24.28035,-0.09052616,2.569336,-0.00024008824,807.0039
1955-05-06,433.35938,-26.134735,-0.096805304,2.329834,-0.00018500969,1044.1328
1955-05-07,244.28125,-9.627853,-0.085840374,1.4253235,-0.00012834853,205.8789
1955-05-08,1110.3438,-40.19458,-0.09329887,0.46923828,-0.00025129115,934.6719
1955-05-09,741.14844,-26.422516,-0.106729314,2.0455627,-0.000250093,1241.1445
1955-05-10,71.30469,-8.379181,-0.11708805,2.4513245,-0.0002466503,660.6992
1955-05-11,-323.5625,-10.250702,-0.1081309,1.5085144,-0.00020746142,-86.02734
1955-05-12,130.5,-37.559616,-0.08447999,-1.0090332,-0.00024502593,-26.984375
1955-05-13,229.32031,-29.411758,-0.09513919,0.37265015,-0.000240777,288.14453
1955-05-14,-353.5703,2.019333,-0.084967256,-1.1451721,3.9645238e-05,-235.5625
1955-05-15,-840.3203,28.995605,0.034017652,-2.9003906,0.0009220623,-1021.22266
1955-05-16,-5.6328125,-25.257889,-0.0038716793,-3.150055,-0.0002459604,-706.89453
1955-05-17,170.85938,5.870987,-0.023159623,-3.8150024,-8.2548315e-05,-71.22266
1955-05-18,-346.73438,22.5486,0.06210935,-3.9259033,0.0011445592,-894.35156
1955-05-19,161.75,-21.139465,0.033198923,-3.3640442,-0.00021534349,-1026.5859
1955-05-20,563.5078,-10.320892,0.013933659,-3.3162537,-0.00021534243,-718.66016
1955-05-21,156.5625,-17.170883,0.0018976629,-2.3571472,-0.00020041032,-860.39844
1955-05-22,521.5078,-23.920517,-0.008504957,-4.15271,-0.00022868915,-734.84375
1955-05-23,996.5547,-21.248215,-0.019646078,-4.172638,-0.00023060186,-19.839844
1955-05-24,544.9375,-24.37593,-0.027641237,-2.2944336,-0.00023276129,55.339844
1955-05-25,94.296875,5.6240997,-0.033612728,-1.309845,-0.0002294707,-157.23047
1955-05-26,-152.13281,-10.221832,-0.028016567,-0.08547974,-0.00017754559,-305.96094
1955-05-27,-90.22656,3.7913055,-0.024257004,-1.9819336,-0.00011525977,-170.86719
1955-05-28,-254.83594,10.273468,-0.026139677,-0.9496155,-0.0002073063,-199.16797
1955-05-29,-162.84375,-24.368958,-0.03780371,-0.39733887,-0.0002379189,-648.71875
1955-05-30,506.89844,-8.861496,-0.046042234,-2.7471619,-0.00017693479,-332.4375
1955-05-31,466.5703,-6.8374023,-0.032717764,-2.8426514,-0.00012712966,-387.22266
1955-06-01,72.6875,-16.95047,-0.03442353,-2.5180664,-0.00016909401,-729.6992
1955-06-02,-170.8125,-20.302704,-0.0409258,-1.1080933,-0.00020972104,-489.78906
1955-06-03,-5.0625,-5.758545,-0.05136001,-1.7704773,-0.00014643086,-200.74219
1955-06-04,-129.57812,36.54622,0.043238163,-2.9797668,0.00047205604,-273.20703
1955-06-05,-1.515625,3.859848,0.014933258,-0.15756226,-0.00022451449,39.070312
1955-06-06,-11.8359375,-16.41536,-0.005158782,1.5004272,-0.00022721672,512.1289
1955-06-07,-560.03125,16.306152,0.017525345,0.081726074,0.00027616668,27.902344
1955-06-08,-1056.7812,-5.656311,0.07354927,-0.69592285,0.00087261014,-958.8672
1955-06-09,-941.21094,43.030045,0.077171385,-3.127472,0.0012395852,-1054.1406
1955-06-10,-907.3281,20.322556,0.06972337,-1.1829834,0.00024278792,-1296.1641
1955-06-11,-262.03906,9.171051,0.042960435,-4.040985,-0.00021698457,-1200.9883
1955-06-12,237.72656,-7.799301,0.030044317,-4.7371826,-0.00022231339,-557.5117
1955-06-13,-234.10938,-15.664459,0.027371705,-4.1161804,-0.00014086574,-855.1328
1955-06-14,332.09375,-27.22696,0.014767736,-2.4902344,-0.0002357589,-38.38672
1955-06-15,437.73438,-18.099197,-0.00015670061,-0.6221924,-0.00023443338,493.02344
1955-06-16,366.4922,-13.929947,-0.009106427,0.99224854,-0.00021977966,575.03906
1955-06-17,228.91406,-6.616989,-0.0108911395,0.52197266,-0.00019891644,396.5
1955-06-18,230.44531,25.066345,-0.015227765,-0.0690918,-0.00016590266,421.45312
1955-06-19,332.40625,9.498398,0.0043905973,-0.12420654,0.00017627291,449.39844
1955-06-20,235.60156,34.086853,0.07684025,-1.2018738,0.0008587123,122.38672
1955-06-21,357.57812,11.791824,0.07329264,-0.9145508,9.0213725e-05,104.80469
1955-06-22,589.1094,-4.770752,0.06694195,-0.99905396,-9.244749e-05,326.1953
1955-06-23,588.46094,-29.729507,0.047869712,0.88360596,-0.00023972976,506.25
1955-06-24,512.1328,-25.594376,0.027000695,0.9400635,-0.00021200623,595.22266
1955-06-25,292.53125,-4.246353,0.023904443,0.49075317,-0.0001410727,528.10547
1955-06-26,13.15625,-9.2243805,0.01693952,1.1376953,-0.00017123375,261.51172
1955-06-27,-156.53125,14.261612,0.011281192,-0.434906,8.876086e-06,-170.17969
1955-06-28,-201.84375,24.383636,0.013105512,-1.2905579,-0.00011562975,-368.64844
1955-06-29,-212.78906,-9.11911,-0.0023287237,-0.3335266,-0.00022572123,-297.60156
1955-06-30,-336.6797,-7.7929993,-0.009763688,1.7146606,-0.00016143513,-383.79688
1955-07-01,-146.77344,-30.0784,-0.023034215,0.44528198,-0.00022745927,7.7851562
1955-07-02,6.40625,12.991241,-0.03281471,0.8854065,-0.0001368724,149.7539
1955-07-03,9.6953125,55.653976,0.057183295,-2.096161,0.0009007898,-37.304688
1955-07-04,-407.5625,-9.346222,0.044917464,-0.16589355,-0.00023712264,-370.60938
1955-07-05,-580.8047,-8.348694,0.023231268,-0.9196472,-0.00023432927,-897.27344
1955-07-06,-248.95312,-22.030075,0.005002558,-2.6510925,-0.00023068971,-1053.1367
1955-07-07,-56.046875,2.1760254,-0.0017733574,-3.9117432,-0.0002082378,-1030.4766
1955-07-08,-178.19531,13.404297,-0.004211664,-2.9869385,-0.00021831042,-517.78125
1955-07-09,-427.92188,-17.559692,-0.019410849,-0.12265015,-0.00021800597,-405.71875
1955-07-10,-513.0781,19.993057,0.010597914,-0.38952637,0.00049540517,-421.28125
1955-07-11,-113.33594,49.066193,0.09629473,-2.9292603,0.0008069625,-352.27734
1955-07-12,-27.234375,14.843643,0.07432559,-0.8283081,-0.00011600409,-67.82031
1955-07-13,-129.96875,-7.361511,0.055928618,0.1713562,-0.00017410368,-32.36328
1955-07-14,-240.54688,-9.343521,0.03973365,0.28179932,-0.00016742974,-115.26172
1955-07-15,-191.83594,-1.3493958,0.049500436,-1.2616882,0.00014951458,-287.89844
1955-07-16,162.00781,-5.146744,0.05484438,-0.024932861,-0.00018276599,125.05469
1955-07-17,372.97656,-23.457016,0.037949055,1.4311829,-0.0001961223,755.3086
1955-07-18,299.32812,-23.82228,0.021220982,2.7380981,-0.0001911009,1003.58594
1955-07-19,15.8203125,37.268707,0.015936375,2.4126282,0.0008539009,426.34766
1955-07-20,-67.78906,5.799301,0.07891899,-0.18405151,6.7807894e-05,33.628906
1955-07-21,39.835938,6.5353546,0.060583502,0.15618896,-7.416122e-05,1.0898438
1955-07-22,-16.882812,5.838028,0.05871743,-0.5706482,-7.114441e-05,-130.46875
1955-07-23,-48.453125,1.1898346,0.044417918,0.7655029,-0.00017354466,117.71094
1955-07-24,-258.27344,-23.998352,0.028666377,0.99658203,-0.00018267476,-44.753906
1955-07-25,-583.1094,8.042725,0.023703247,-1.0362244,2.9965915e-05,-554.4844
1955-07-26,-796.59375,63.157623,0.11679801,-3.8756714,0.002285556,-1061.9531
1955-07-27,-950.3906,-4.8816833,0.09327462,-2.692688,2.5462054e-05,-1138.375
1955-07-28,-785.83594,17.133453,0.0814476,-3.011139,2.9134157e-05,-1263.6953
1955-07-29,-611.35156,11.360031,0.06532416,-2.3775635,-0.00017377934,-1161.8438
1955-07-30,-232.55469,-24.892197,0.047240376,-0.6748657,-0.00019151643,-416.48047
1955-07-31,-5.4375,0.4343872,0.04367259,-2.3789368,-7.9654346e-05,-528.2461
1955-08-01,-114.390625,5.2496796,0.07321504,-2.7477417,5.5596873e-05,-648.5625
1955-08-02,-502.35938,18.329819,0.06163913,-2.8206787,-6.00724e-05,-1062.5469
1955-08-03,-527.6406,-13.980362,0.05607018,-0.5830078,-0.00016573218,-735.5742
1955-08-04,-247.30469,2.786621,0.04839164,-1.9934692,-4.526008e-05,-567.46094
1955-08-05,13.1328125,-25.87033,0.03600654,-2.2177124,-0.00019186309,-509.70312
1955-08-06,-65.46094,-13.287582,0.025213182,-1.6569214,-0.00016266722,-535.27734
1955-08-07,-572.84375,1.8382568,0.023077786,-2.3639526,-0.00013574578,-1067.9648
1955-08-08,-828.6953,-16.581345,0.014939994,-3.719757,-0.00018707363,-1863.5117
1955-08-09,-349.6328,-20.653412,-0.0007407367,-4.9544983,-0.00020212647,-1567.8555
1955-08-10,-51.804688,-19.571762,-0.013149381,-4.5542297,-0.00021009523,-895.8125
1955-08-11,-20.046875,-16.03769,-0.022215724,-2.7332458,-0.00021172228,-671.5586
1955-08-12,-257.6328,45.17932,-0.013295144,-4.2052307,5.0463248e-05,-905.5156
1955-08-13,-199.22656,35.166687,0.08091599,-2.8971252,0.00074774446,-880.4492
1955-08-14,65.77344,-2.521988,0.05266434,-2.3299866,-0.00019628163,-569.4297
1955-08-15,184.85938,-10.153564,0.036351383,-2.2221985,-0.00021948905,-510.77734
1955-08-16,373.4375,-27.854828,0.01817897,-1.1712646,-0.00023126543,-160.92578
1955-08-17,224.69531,-28.795044,0.0019279122,-0.7027283,-0.00023036607,-26.511719
1955-08-18,297.78906,-14.991501,-0.009778857,-0.14581299,-0.00023126061,219.61719
1955-08-19,457.08594,-11.314774,-0.01807502,0.15713501,-0.00023208339,413.21094
1955-08-20,527.0,-7.4487762,-0.017094016,0.17053223,-0.00010695,444.01172
1955-08-21,611.1953,-16.992905,-0.016030222,0.34786987,-0.00023006395,376.51172
1955-08-22,740.3906,-18.770966,-0.029900312,0.9272461,-0.00023862606,466.54297
1955-08-23,594.77344,-26.100128,-0.042129695,0.6708069,-0.0002378783,663.6719
1955-08-24,64.85156,24.213242,-0.049447387,1.3739319,-0.00021242257,126.03906
1955-08-25,-199.375,68.88916,0.007181376,-2.241394,0.0006481557,-512.4531
1955-08-26,-59.265625,48.69046,0.08482158,-2.756134,0.0011561062,-527.625
1955-08-27,88.24219,6.2756653,0.05403912,-1.8045044,-0.00023415743,-177.75781
1955-08-28,-73.42969,19.639175,0.03562686,-0.0836792,-0.00021747264,-153.47266
1955-08-29,-54.257812,-17.071487,0.023435235,0.6321411,-0.00023997636,76.09375
1955-08-30,-5.8671875,21.932999,0.0121307075,0.39837646,-0.0002401918,158.28516
1955-08-31,-566.1953,34.23224,0.009507656,0.4064331,-0.0001883265,-449.41016
1955-09-01,-740.03906,-7.2508698,0.00038209558,0.19815063,-0.0002446401,-616.6289
1955-09-02,-303.14062,-25.448135,-0.01268664,0.49243164,-0.00024392955,5.1640625
1955-09-03,-222.58594,-33.226166,-0.024131268,1.1994019,-0.00024441845,209.0
1955-09-04,-185.125,-30.32344,-0.033543438,1.7912598,-0.00024253143,162.21094
1955-09-05,-217.125,-19.71669,-0.040284812,1.9824524,-0.00024003364,8.636719
1955-09-06,-365.70312,27.551727,-0.04402563,1.0377808,-0.00022880951,-214.85156
1955-09-07,-322.8828,36.68184,0.028416872,-1.369873,0.0009090024,-334.4961
1955-09-08,121.00781,29.77806,0.07783592,-0.6736145,0.0016235637,152.46484
1955-09-09,192.4375,34.186203,0.07663989,-0.51297,0.00050913414,151.2539
1955-09-10,-471.6797,49.302826,0.07876125,-1.1532288,0.00070731726,-582.2344
1955-09-11,-326.0625,2.1198883,0.0478518,0.046905518,-0.000259338,-327.27734
1955-09-12,-32.09375,-22.130432,0.032378584,1.1125183,-0.00025728744,188.48047
1955-09-13,-829.8203,-7.8829346,0.024270415,0.8473816,-0.00023224586,-773.6133
1955-09-14,-1750.1484,7.970215,0.016101092,-2.5885315,-0.0002226604,-2212.1328
1955-09-15,-1440.7656,20.855179,0.007988691,-4.629608,-0.000257338,-2778.3164
1955-09-16,-226.39844,-18.583527,-0.001642555,-3.3787231,-0.0002607232,-1283.1797
1955-09-17,478.4453,-19.856766,-0.010136485,-1.80896,-0.00026497562,23.183594
1955-09-18,390.0625,-27.405334,-0.01664862,-1.4754028,-0.00026690148,112.94531
1955-09-19,509.75,-29.03238,-0.022863597,-1.1925659,-0.00027092954,432.01172
1955-09-20,733.1172,-25.841003,-0.02800864,-1.260437,-0.00027588257,530.15234
1955-09-21,483.41406,-19.165741,-0.03283626,0.15316772,-0.00027644294,320.63672
1955-09-22,111.61719,-30.313507,-0.040507674,0.5892639,-0.00027866315,59.683594
1955-09-23,-62.929688,-25.317444,-0.045446098,0.37902832,-0.00027833995,20.421875
1955-09-24,343.625,-18.451355,-0.049771458,0.6846924,-0.0002754406,471.04688
1955-09-25,627.4531,-20.359512,-0.053733706,1.7361755,-0.0002728211,807.3828
1955-09-26,377.58594,-8.2717285,-0.053705424,2.0949097,-0.00012445955,507.04297
1955-09-27,-114.03906,34.228745,-0.010351062,0.50164795,-0.00016132422,-227.01562
1955-09-28,-290.1328,0.0834198,-0.01925096,-1.729065,-0.0002775709,-1127.7148
1955-09-29,329.60156,-23.24649,-0.033224195,-3.2254333,-0.0002731818,-807.7422
1955-09-30,583.7422,-24.537155,-0.043370545,-2.4866028,-0.0002731572,217.74219
1955-10-01,214.72656,-20.25653,-0.05141756,-1.7443237,-0.00027311465,371.26562
1955-10-02,174.70312,-23.527252,-0.057170242,-2.3667603,-0.00028006372,86.0625
1955-10-03,-83.15625,-23.088501,-0.06194246,-2.7447815,-0.00028370132,-151.64062
1955-10-04,-104.52344,11.108368,-0.06469834,-1.7636719,-0.0002735666,-364.47266
1955-10-05,-62.476562,7.578949,-0.053259343,0.5628662,-0.00017597599,-425.1914
1955-10-06,-407.3672,9.775131,-0.044510007,-0.77386475,-0.00020217933,-723.8906
1955-10-07,-606.3672,-23.547134,-0.04775849,-3.138794,-0.000275754,-1347.7734
1955-10-08,-85.359375,-33.0197,-0.057548016,-1.7626953,-0.00027093187,-51.316406
1955-10-09,317.5625,-16.236923,-0.06360984,-0.87979126,-0.00026184195,565.125
1955-10-10,256.0625,16.739395,-0.051744968,-2.4736328,-0.00011307013,-179.09375
1955-10-11,67.44531,-7.4136353,-0.039122373,0.2762146,-0.00021166066,-5.59375
1955-10-12,-39.9375,-11.684067,-0.040103763,0.18518066,-0.00024343446,-28.777344
1955-10-13,175.4375,-24.246567,-0.045206666,2.6036072,-0.00024233313,271.55078
1955-10-14,316.15625,-29.745926,-0.05279076,1.5150757,-0.00023873686,659.2031
1955-10-15,-174.69531,-27.380295,-0.0584293,1.3273315,-0.0002332394,323.79688
1955-10-16,-779.16406,18.857117,-0.056850135,0.07687378,4.880657e-05,-483.5039
1955-10-17,-1360.1094,48.673904,0.05641058,0.033813477,0.0010570212,-1398.7969
1955-10-18,-1395.5859,5.4361877,0.056316137,-1.0760498,0.0007687917,-1677.625
1955-10-19,-626.21094,-21.326141,0.026953995,-1.7289429,-0.00021554227,-823.53906
1955-10-20,-87.41406,26.399643,0.031173319,-1.7706604,0.00035872255,-266.22656
1955-10-21,-1216.5469,39.191925,0.07362613,0.052215576,0.002686824,-1047.2227
1955-10-22,-689.71875,11.855942,0.06372023,-2.1773682,0.000927837,-1567.4922
1955-10-23,167.78125,-2.2755432,0.03931892,-3.3162537,-0.00012935005,-872.28125
1955-10-24,-396.27344,3.9960022,0.024612665,-4.42807,-0.00021122374,-847.5469
1955-10-25,-116.125,-17.496338,0.013556749,-2.6542969,-0.00021117672,-608.9883
1955-10-26,14.1484375,-18.86879,0.003648311,-1.8394165,-0.00020513397,18.792969
1955-10-27,-441.4297,-20.406616,-0.0019369721,-1.2597961,-0.00019381368,-498.98828
1955-10-28,-997.3125,-6.371155,-0.0062727034,0.115722656,-0.0001919012,-1192.2344
1955-10-29,-531.46094,-24.687454,-0.011765927,-3.0004272,-0.00019272837,-1329.2773
1955-10-30,-376.5,-3.0357208,-0.018991828,-4.8921204,-0.00019696364,-1014.125
1955-10-31,-859.1953,58.452026,-0.013879389,-3.425293,-4.6379224e-05,-1059.0195
1955-11-01,-645.2969,36.69374,0.02870512,-2.9487915,0.0002048788,-902.3086
1955-11-02,-124.34375,-2.961502,0.03161797,-2.000702,-8.2969054e-05,-210.0
1955-11-03,-228.75,7.8862,0.013328165,-1.4925842,-0.00019747825,422.33203
1955-11-04,-366.08594,5.1005707,0.0051380694,0.1413269,-0.00019478866,488.3086
1955-11-05,-133.53906,-9.710907,0.0018083155,1.4680786,-0.00018146996,649.8281
1955-11-06,303.02344,-23.319778,-0.0019938648,2.1582336,-0.0001876175,1055.8633
1955-11-07,308.67188,-28.36287,-0.00630185,1.3614807,-0.0001881957,1075.8789
1955-11-08,-51.554688,-0.5650482,-0.008634895,1.4794006,-0.00018097225,629.77344
1955-11-09,-342.16406,-13.348587,0.016141206,1.921875,0.00016689392,4.5195312
1955-11-10,-428.33594,61.36293,0.039784014,2.2028503,0.0001289375,-135.03906
1955-11-11,-386.64062,1.2472687,0.026409268,2.9181519,-0.00018238887,10.597656
1955-11-12,97.02344,-14.267456,0.012865633,1.3749695,-0.00019901208,459.01172
1955-11-13,-98.86719,38.226913,0.017973244,0.8025818,0.00016411857,151.29688
1955-11-14,-583.33594,21.30156,0.03996247,2.1405334,-4.547705e-05,-437.5703
1955-11-15,-205.22656,-4.2983704,0.022167683,-0.029663086,-0.00012885476,-855.1406
1955-11-16,548.25,-19.46872,0.020823091,-0.7581177,-0.00019128881,-421.20703
1955-11-17,644.9844,-19.499344,0.011038572,-1.3652039,-0.00019822337,-236.98438
1955-11-18,512.40625,-13.287079,0.007896185,-2.4655457,-0.0001859652,-773.0703
1955-11-19,813.625,-15.538849,0.004585266,-2.2474976,-0.00019456337,-677.89453
1955-11-20,382.28906,-7.5432434,-0.002418816,-2.2989502,-0.00018889763,-431.34766
1955-11-21,405.21094,-19.012665,-0.005893022,-1.1915283,-0.00018128916,-47.96875
1955-11-22,623.9375,-17.239517,-0.009257197,0.19345093,-0.00017320341,828.34375
1955-11-23,5.53125,-18.827072,-0.010982275,-0.29858398,-0.00017199255,476.46875
