,olrWorld_cluster1,olrWorld_cluster2,olrWorld_cluster3,olrWorld_cluster4,olrWorld_cluster5
1954-07-08,1.2747444693998224,-0.6057269078585812,-0.5373208899320677,-12.349418308963969,-2.7698535187217543
1954-07-09,-0.23057698092349693,3.7289493234582824,-0.3774384191330264,-14.087873834181739,-11.562236396436791
1954-07-10,3.7009256026816524,-0.36932956932887456,-0.1732075663422819,-13.136183275246802,-19.220429887287633
1954-07-11,8.214341282910166,-2.3299399147306534,-0.18105771775256937,-10.223209569453727,-17.97623915169526
1954-07-12,13.794731987063816,-8.79910731582776,-0.4432447503496395,-3.3658627387530204,-22.51542298070953
1954-07-13,15.123304912456081,-3.2498917083796868,-0.7671926616006629,-1.0423507614032204,-23.508761014320825
1954-07-14,5.875685946570261,10.010618540973155,-0.6794988249317541,1.1165873952160303,-20.781614316320873
1954-07-15,1.923407311850742,11.314987216041358,-1.7178026517349092,-0.597890589717852,-20.660676717812414
1954-07-16,-3.7619314419827026,25.59146843745693,-1.3327982400003504,-3.272009253696912,-18.276570166830542
1954-07-17,-7.029828429794378,20.614351299019635,-1.5163713728268438,-0.43723723765832745,-13.805052396553432
1954-07-18,-8.82667850098009,27.112270899587735,-1.373165428653609,2.5646353183705273,-12.061960065612382
1954-07-19,-9.911380021020472,36.095342990117786,-1.0548016509414702,2.4477032912881205,-10.632036787841137
1954-07-20,-9.531561091649257,48.23103208079521,-1.000484409776668,-6.391168372888596,-17.181991411927303
1954-07-21,-7.039188286035202,52.9777792371252,-0.9585475193870059,-14.324973030550732,-14.619830861510502
1954-07-22,-5.763104202004686,51.875978974399864,-0.2607377094660072,-28.64908677523236,-15.100422053530556
1954-07-23,-8.829985290503995,43.65719050909868,0.7053543817183872,-26.78465985882703,-16.268696839231346
1954-07-24,-9.08750863668803,35.775927417079906,0.2605698037249005,-29.92821814385169,-14.12272377235905
1954-07-25,-3.259383949107558,20.649034855680092,-0.5153434997130076,-29.74403425065937,-3.5071989618224366
1954-07-26,-2.219784153460769,16.61810500209849,-0.6756333294619856,-24.3491892056055,-3.7718868087701445
1954-07-27,5.386997120771073,10.934599649465193,-0.30884616080756544,-9.382990533699276,-7.8623519302846665
1954-07-28,13.089124007762084,-2.7092778312624266,-0.6392281813469991,-1.277649240718429,-15.109730645100562
1954-07-29,18.396455803613854,-5.5904919301845455,-1.046436932733577,-5.533398696059658,-21.315543907695098
1954-07-30,12.624014623553702,-5.217047004033282,-0.5630972815819132,5.733423722046529,-22.281649889404854
1954-07-31,6.4810505434439385,-3.0335357563640613,-1.1561865281110975,9.007232441347378,-26.15781874513937
1954-08-01,4.365261001813694,4.6179347017025005,-1.076359521391835,11.133822674397596,-26.181284209275976
1954-08-02,-1.0627988816283145,15.067698797888113,-0.7445720101183412,9.368117907337343,-25.186111567704035
1954-08-03,-1.9852760442860764,20.29379605594492,-0.6784399751079094,-0.198029848061146,-23.835025423487746
1954-08-04,-2.4437729761991402,5.250951979916155,-0.34662410314285846,-12.468228593873592,-17.209421545398303
1954-08-05,-3.97749513872603,1.4379959619960667,-0.23137936467569306,-15.529493124220622,-18.31949836685536
1954-08-06,-0.5703482469786932,-1.9722573844008313,0.23666339190287353,-18.31134805306944,-19.149914138522455
1954-08-07,4.7823875326214305,0.08740046610444782,0.8542641183853465,-26.90396171368396,-20.076890613214932
1954-08-08,0.8156053245636588,5.552749550375872,0.07780021010377755,-17.95955884380665,-21.46295333424521
1954-08-09,2.3549290393045,8.152336920873857,-0.0634085226378677,-0.9928173839008144,-20.647003192498353
1954-08-10,10.679586979611745,10.903612274945553,0.2922343421670533,-5.6218049110463015,-21.868197236828422
1954-08-11,17.79519400788712,14.996475685752213,1.1103074571071523,-11.46383002833383,-20.7653990127512
1954-08-12,14.973924493899357,2.4817930990843546,-0.09376932087843495,3.1448933165545516,-19.066667560235434
1954-08-13,16.550484433206762,-4.069457159440401,-0.8713389505019239,5.377592576541163,-22.872352765694746
1954-08-14,4.959004931249159,10.383140670218273,-1.3383839148511285,7.350988570115557,-15.983228936544215
1954-08-15,1.25924113261804,12.630072690870952,-1.5728161707109527,-8.6219350930325,-12.003447238841051
1954-08-16,-2.710741636072967,16.902285405289796,-2.0395760140431585,-17.478499132018364,-8.167197994984845
