,sstNorth_Atlantic_cluster1,sstNorth_Atlantic_cluster2,sstNorth_Atlantic_cluster3,sstNorth_Atlantic_cluster4,sstNorth_Atlantic_cluster5
1999-04-03,0.3539496466782511,0.5149825844853224,0.31472935140911407,-0.17105359443749313,0.915770139644235
1999-04-04,0.3731682990414859,0.49433528897115625,0.3188036065349795,-0.12119139049960176,0.7507341774157154
1999-04-05,0.3791387411674355,0.4804940217795635,0.30944045986275476,-0.09463499667799621,0.6337029876332589
1999-04-06,0.3825175439702902,0.44851664495540267,0.29403259878068655,-0.0792903717036092,0.5745504276207059
1999-04-07,0.39420491068960845,0.42082468026749853,0.27478416613672557,-0.06239540819652202,0.5764645468684252
1999-04-08,0.4247708617280961,0.40002633635575807,0.25383011544633827,-0.03339943679386711,0.6475721505250435
1999-04-09,0.4575877446906237,0.3881767544477982,0.24349312001249465,-0.0076563733019009116,0.7800204219725592
1999-04-10,0.4766228329936809,0.3981055655661781,0.25008489767069403,-0.0004453532590288415,0.9436997791178661
1999-04-11,0.48564701810869854,0.3982111187414824,0.25052654619460507,-0.003918007059374247,1.1167279112877115
1999-04-12,0.49271577907683517,0.3864347930122194,0.24103812528642737,-0.010612003499082123,1.2726875130853643
1999-04-13,0.5042489649992563,0.35863907837543,0.221824095931248,-0.013317892289704375,1.3746892228679473
1999-04-14,0.5064522847182545,0.31511757798435935,0.19765680878089364,-0.007917741361771494,1.4024462367568284
1999-04-15,0.4888617271377479,0.17036333521103875,0.16804964886766427,0.00042348649230277444,1.3503627081026637
1999-04-16,0.4721865582916703,0.06364431488380484,0.15437599479016317,0.0032774300595515135,1.2534311611447921
1999-04-17,0.4588945399608867,0.04412310263861019,0.1433614850723008,-0.008532739383417426,1.1052739112060135
1999-04-18,0.46010326450674993,0.07214630264785489,0.13572663046403885,-0.042571398794958956,0.9271331114093588
1999-04-19,0.46502449734234663,0.12160695955874173,0.13195047807916338,-0.09148294459351049,0.774550483264679
1999-04-20,0.4672329166166201,0.18525995610390358,0.12554134003793238,-0.13884280231288207,0.6858936324399022
1999-04-21,0.47473611638631547,0.2434246805475696,0.13252809171378205,-0.17853432887440687,0.6374557060228841
1999-04-22,0.49291375685884464,0.2896613471462827,0.15209944644793771,-0.20539590696188417,0.610340322238027
1999-04-23,0.5301821616852778,0.3461966750712677,0.1895180014622681,-0.2147656828534873,0.5924821298397129
1999-04-24,0.5589099409444112,0.3609847602305419,0.2280824938185743,-0.20616977806945772,0.6167928546049102
1999-04-25,0.5676301208719757,0.3583651245733741,0.2606828183243899,-0.1824566701941359,0.6993935373824962
1999-04-26,0.5791751092061408,0.33569503678086443,0.2861415866207028,-0.1465112202072214,0.7940182344119757
1999-04-27,0.6062436291257318,0.3088315004694175,0.3194333157768726,-0.09951525772894775,0.8583804841759207
1999-04-28,0.6625514391232972,0.2536100509832089,0.3393480863154207,-0.0448626425598164,0.8534918671881014
1999-04-29,0.7378878647728843,0.211491473253793,0.35259815186739135,-0.006364138988600745,0.7846309937579746
1999-04-30,0.7984513601560654,0.16480348014125187,0.3288885388942012,0.005290734181369774,0.678041208233776
1999-05-01,0.8421400014745383,0.025479129980175715,0.31176670273432694,0.00605477325669665,0.5680387958609033
1999-05-02,0.8575645878985538,0.006296021350201605,0.2956990144472678,0.008114091611365231,0.46864661219774506
1999-05-03,0.8412078155790592,0.019983485211049933,0.3127109498615245,0.025085638383332994,0.40639895782461977
1999-05-04,0.7948376378564289,0.06533017125241929,0.3479785278003258,0.04030539626539533,0.4062033723295467
1999-05-05,0.7263220284734071,0.11985422018796459,0.3787702699848538,0.03989396267708259,0.4589519599003364
1999-05-06,0.6482869052871646,0.1606198866074449,0.4120660283596292,0.03673530339974912,0.5399410443045916
1999-05-07,0.5727018001376902,0.1817779811732246,0.45390808052349135,0.04440635463400312,0.6221774005770015
1999-05-08,0.5152954561079796,0.16396067064742262,0.5072207524392632,0.0739159719891982,0.6825958825520553
1999-05-09,0.5041835188638462,0.09696892386064418,0.5466641882082084,0.10923403080857692,0.7091475019956387
1999-05-10,0.5364634724278047,-0.0035080672625073654,0.5547273780583625,0.13348570414948338,0.701098111518824
1999-05-11,0.5825248189047445,-0.14314785749758543,0.547356875130915,0.15365070390222146,0.6697442943645703
1999-05-12,0.6155808409188974,-0.32288174641353284,0.540242038469669,0.17647770574882238,0.6230626606329441
1999-05-13,0.6092100401914251,-0.36892767169437535,0.541769916060865,0.20513365907854333,0.5677071120600509
1999-05-14,0.5839155513390537,-0.4106530461656093,0.5603432261426432,0.22896077322645558,0.4943672949306304
1999-05-15,0.5629305186443986,-0.33815349304948966,0.5865230030331814,0.23463297086906265,0.4126804723826264
1999-05-16,0.5251398302803854,0.5154443202800427,0.6025334058541092,0.22959553033042762,0.3663622107745979
1999-05-17,0.45601213426360454,0.6345867370733094,0.5926134243597949,0.22200043676501963,0.3808885697910066
1999-05-18,0.3410153586445961,0.667099492362652,0.5434677412250479,0.21914590109702756,0.49289186283559033
1999-05-19,0.22347847347910058,0.711696094119885,0.46498842030600296,0.2202121161223244,0.6650500857143478
1999-05-20,0.1440680613247891,0.665348269848011,0.38819715698964935,0.22116036759173677,0.8360586101266811
1999-05-21,0.08565839453707544,0.588204546577362,0.3185328782681521,0.2202749724935997,0.9966009874098675
1999-05-22,0.03153444028737976,0.51104138548791,0.264590973217745,0.21579228142899556,1.155309245170913
1999-05-23,-0.029727179438087947,0.45128103290229965,0.23152656724026457,0.20699262341248956,1.2876035140823492
1999-05-24,-0.06604413330081907,0.422352229711651,0.23818352088508046,0.1986148205727305,1.3140440816756958
1999-05-25,-0.05451440986004074,0.4175817234589016,0.2852744168525777,0.19299576121192297,1.219809774406604
1999-05-26,-0.022100833575006914,0.40671973927985805,0.35054223930716855,0.1872882593527853,1.0875961628916186
1999-05-27,0.01143247717197299,0.40916025669838646,0.41239888525101975,0.18129038430384606,0.9943213285502233
1999-05-28,0.01572325373573095,0.42570666801013723,0.4553781720680814,0.1697750518259939,1.0305783309864585
1999-05-29,-0.010697614869115121,0.43081887086765674,0.46516889665542815,0.16784916048311171,1.1569580402553128
1999-05-30,-0.0474687556559774,0.4120850234955572,0.4412395445935874,0.17926900854747196,1.3015716624817377
1999-05-31,-0.08239629186201486,0.4474511304216083,0.4005457086521532,0.18847220077211757,1.4552136020673672
1999-06-01,-0.09852929768367533,0.7465190905442101,0.3393899761645494,0.1814541886588851,1.6206543819224815
1999-06-02,-0.099672778439209,0.7388972355847866,0.30965487816169013,0.1371050980170085,1.7654259927396843
1999-06-03,-0.08073820075067402,0.6777892121804431,0.30336794654710086,0.07318423950842289,1.8676597479911472
1999-06-04,-0.05068807145626549,0.7107883054067349,0.31064371847829547,0.015084307503477657,1.9045592656913615
1999-06-05,-0.014274210142493304,0.7056993678773074,0.32310923373118144,-0.034561933141414626,1.870591951773065
1999-06-06,0.024142346986223886,0.8037772024957186,0.3323151170844871,-0.07340233223829622,1.7719735750790009
1999-06-07,0.056574262987871084,0.8373702417433017,0.32621399658199507,-0.09582615325988743,1.6056698154171114
1999-06-08,0.05581397169258976,0.8698506886310537,0.3145843375283339,-0.0913029327303133,1.4065890133452854
1999-06-09,0.02029706005975306,0.9247865662975958,0.3050895250362165,-0.060719404927234516,1.2237522359991317
1999-06-10,-0.018363870664078106,1.0005835950476136,0.2923917010754291,-0.01657387506311848,1.081560797021567
1999-06-11,-0.0279537355405948,1.0089783365480505,0.2719627232787438,0.032085257532043374,1.0022205546232594
