,sm1Europe_cluster1,sm1Europe_cluster2,sm1Europe_cluster3,sm1Europe_cluster4,sm1Europe_cluster5
1950-02-19,0.004826816630358589,-0.010500530254760696,-0.07321731926667877,0.014984121179678712,0.0011580739193387797
1950-02-20,0.010260495250197043,-0.011344185709292971,-0.08376649752995206,0.006601974344528295,-0.00430169746805502
1950-02-21,0.030861228111333083,-0.009699566757532738,-0.09260283619191687,0.0005025352142267692,-0.008429834151448672
1950-02-22,0.017468349298687045,-0.007540413274070343,-0.10026246527382703,-0.0013727107288313103,-0.004587061118959405
1950-02-23,0.015015529345129513,-0.009143943593585004,-0.09912713798955156,-0.0037695400591117984,0.003980292379932142
1950-02-24,0.02164846376752593,-0.010375189526412748,-0.08747680152864093,-0.007208933704319926,-0.0008914775496201481
1950-02-25,0.03891297171781344,-0.01146059827671114,-0.031116496848922093,-0.007415284100622319,-0.005260968108062802
1950-02-26,0.052498777450155104,-0.008423701501930116,0.014671004752045165,0.002216377542136482,-0.004161166989570632
1950-02-27,0.0347149599469052,-0.010710246065417803,0.00425859520698715,0.012740055503315513,0.0032915435547466623
1950-02-28,0.02114957270637086,-0.01261418203328592,0.01023186310547558,0.016889813657564288,0.0033580731643360596
1950-03-01,0.013125274535640347,-0.012077711721008166,0.021462084304711807,0.017036817759284555,0.001924581327671763
1950-03-02,0.007188629218679908,-0.011932138104206078,0.009619586877428556,0.011736115059150502,0.006366041540138477
1950-03-03,0.0036864789245475795,-0.011481397137833515,-0.004834353740748313,0.005176892449831343,0.008405009026105342
1950-03-04,0.004242609333435634,-0.011311030087589163,-0.020806519637774634,-0.0008277578104570298,0.006595738419465324
1950-03-05,0.006755157654152237,-0.0038324950258694346,-0.036630597092623854,-0.0015963427115062315,0.007971217082126659
1950-03-06,0.005316583514038104,0.005236808607232342,-0.04995635327767692,0.0007936992082575613,0.007053972836576138
1950-03-07,-0.0012417229551657438,0.005302587635034637,-0.061398573793111366,-0.0006285751842583456,0.0024130169047388394
1950-03-08,-0.009597623706947628,0.0026670270413600983,-0.07154692539473383,-0.00530923381363029,-0.0005088702026740703
1950-03-09,-0.015334936095299472,-0.0006031434307118061,-0.08080964414539869,-0.010754327535739945,-0.004764073069994404
1950-03-10,-0.016255720660148763,-0.0030761485191024653,-0.07251454838164731,-0.014243553496676508,-0.006983052005388728
1950-03-11,-0.019879488941246495,-0.005446514594120831,-0.06960169772490392,-0.01687123156766255,-0.005887427197051152
1950-03-12,-0.02099328725826646,-0.007960299820402916,-0.07313798110608702,-0.01857997655147767,-0.0048561076796180104
1950-03-13,-0.022081896407676098,-0.010083362531710783,-0.07464903832431198,-0.01633861773732901,-0.0029508534632468994
1950-03-14,-0.026027955593888104,-0.011551876719856045,-0.07552812148114711,-0.014090001176104606,-0.002780248947204701
1950-03-15,-0.028521037478285015,-0.012911980029604751,-0.0673999443415325,-0.014663048642887864,-0.0057982124944633935
1950-03-16,-0.002032960809612341,-0.013648877617790057,-0.031768896434388474,-0.0189727208539742,-0.010720656184766223
1950-03-17,0.005600916004867922,-0.013057890809139654,-0.03419185445893993,-0.02241671471363658,-0.014724109418761485
1950-03-18,0.010567118013227995,-0.006521455545867224,-0.025182082549932944,-0.021396180235610966,-0.020583468508563584
1950-03-19,0.029965225444783257,0.006087893469803992,0.016226412465761425,-0.01413675655023378,-0.0253380744606434
1950-03-20,0.021121892051271546,0.012205597675737569,0.001874827323247118,-0.009971720394064305,-0.025038531802611393
1950-03-21,0.036002795367854994,0.010161501983538403,-0.015055843137526108,-0.009624694144527123,-0.019873286186264275
1950-03-22,0.029955787010929134,0.006429318824945238,-0.03355343935731687,-0.00717482343864634,-0.01482148870884756
1950-03-23,0.015937639904133778,0.003846350580122505,-0.0500242585336257,-0.005681131180506751,-0.012720596966833619
1950-03-24,0.009892648639967002,0.003958775729174028,-0.06703727738432884,-0.006294540860782849,-0.008642339150840832
1950-03-25,0.005078588661362305,0.004949216351131709,-0.08428104511706021,-0.007749439720590171,-0.0014630972521266904
1950-03-26,-0.006065966254155174,0.0047967716599318765,-0.08246305158760284,-0.008341404490052301,0.0004467208305307349
1950-03-27,-0.008823393512724955,0.0026778692304207695,-0.05445653387444316,-0.011163394313035695,0.0014937438790419218
1950-03-28,-0.016928974935139222,-0.0005662840826865943,-0.02003427545789819,-0.011219659916640244,-0.000533890216999344
1950-03-29,-0.021794310393040278,-0.0004285089304795383,0.021179600731480248,-0.012665741571753956,-0.0046949639228716245
1950-03-30,-0.014002635370353988,-0.0015561202056876805,0.04000703191511071,-0.011292273975711774,-0.006156285524662126
1950-03-31,-0.01981383719467026,-0.0017251253465541624,0.04408700038301872,-0.0036392900279181165,0.0015231514192472714
1950-04-01,-0.02530231053641639,0.0008920273652764589,0.03116788878134929,0.003862798892348813,0.004309926118923361
1950-04-02,-0.004252189111821118,0.00802551863221421,0.007423185372854778,0.013466796568246875,0.001100783370259807
1950-04-03,0.02842389996808176,0.010388435176303563,-0.011655727851394841,0.016266658075996643,0.000915454322420109
1950-04-04,0.01999812980240112,0.01047446518768203,-0.03210431233170373,0.019038891286592835,0.011373317509616553
1950-04-05,0.007155695084331135,0.010016267608206722,-0.056031521347363035,0.028483008299113956,0.022417697149608663
1950-04-06,-0.0043516528429341705,0.007003502690445378,-0.07210256346372929,0.022053278930502743,0.017243502631007757
1950-04-07,-0.015446524847137499,0.0015998864197600804,-0.07709798771166387,0.013960891779923022,0.013034054703173955
1950-04-08,-0.024551776923542625,-0.0008184100524281637,-0.09629538936901966,0.006396975831817527,0.014680042059262658
1950-04-09,-0.025019109891628956,-0.0005254797727646684,-0.11886427615008024,-0.0005102861963733753,0.013549718252553338
1950-04-10,-0.011191808180748346,0.002289111681195758,-0.1389838967146525,0.0041859032015057135,0.008658149074469894
1950-04-11,0.0011203921108285564,0.006840749557881689,-0.14790326740933288,0.005918588281930148,0.007301806968361814
1950-04-12,0.017273598195604662,0.008671762346808632,-0.11115833227574753,0.012363191863292083,0.011967897155611923
1950-04-13,0.03638139221704458,0.008016106879928894,-0.05377234570445172,0.023744225294093754,0.011603798198539352
1950-04-14,0.0373312442853302,0.01004691309470399,-0.031118569732964927,0.023409095513339633,0.012506674323279255
1950-04-15,0.05068188493731243,0.010376376476400169,-0.04596936504486475,0.017688780249046913,0.014034271544705034
1950-04-16,0.05101505575623278,0.007371578221060334,-0.06216471366462719,0.017905569157265353,0.008222938901349326
1950-04-17,0.04991979015703521,0.006188275079036905,-0.07598785936113567,0.009909067115915679,0.005713745867642153
1950-04-18,0.08160252279760125,0.011683865516560192,-0.04760529182828858,0.010065158312540635,-0.00248921132150449
1950-04-19,0.07615180446575545,0.012561604157153383,-0.0065130839781255565,0.002599653761817251,-0.011093729098798017
1950-04-20,0.06666123818799814,0.007871180125643465,-0.008341991650826396,-0.0030254272223164988,-0.01572726662773661
1950-04-21,0.06697094676708722,0.0051697579837607375,-0.01902401691812516,-0.0033728356499030552,-0.023727429354051283
1950-04-22,0.06749139624500029,0.00452208740358393,-0.0401821402632164,-0.005066434407369649,-0.032292973443769864
1950-04-23,0.06536256474623954,0.000736318590153862,-0.06404851746061481,-0.00836044603953299,-0.03385291975870376
1950-04-24,0.07529317526197626,-0.002683569262407982,-0.08527628145570142,-0.014803836316163181,-0.03142180154767185
1950-04-25,0.07783287806687143,-0.002157153404296448,-0.10490954651064471,-0.020182170333898304,-0.03520781268292811
1950-04-26,0.0811766328653738,-0.0054865215687208155,-0.12064548447219477,-0.018967344714241788,-0.03564310744147877
1950-04-27,0.07869901304817978,-0.005375991326052921,-0.11494599849436037,-0.012612708258631526,-0.038488416390998904
1950-04-28,0.06883042681982171,-0.0012152987778569916,-0.11649936435753623,-0.014332148180854617,-0.04110108172013228
1950-04-29,0.05895957199744467,0.0010801126468244328,-0.13017106478004198,-0.015038841659475,-0.04123025581724754
1950-04-30,0.04212610582368795,0.003100232429063793,-0.1464575446757829,-0.01689433095266979,-0.039981253430427806
1950-05-01,0.02419952082177896,0.007927985881542957,-0.16147371784944584,-0.020422412828823892,-0.03737554248050552
1950-05-02,0.01546168121094047,0.009606030387436883,-0.17304658947201437,-0.025332559514358255,-0.04071445743296795
1950-05-03,0.015469938769886381,0.011307120052232087,-0.18044748345549866,-0.031425667765650485,-0.0435141037916042
1950-05-04,0.009297586356119584,0.009606952158930399,-0.1838766166701524,-0.037426804903837985,-0.033844848123466865
1950-05-05,-0.0006097061062626891,0.005952766742711995,-0.18207528563185837,-0.04438229749265798,-0.01752510993307005
1950-05-06,-0.007400011723546847,0.007421921743263017,-0.1453101390914581,-0.05196105078049129,-0.009040821121999464
1950-05-07,-0.010403411675992675,0.009643347507438008,-0.10680198002645534,-0.05756192112135902,-0.004788203860807434
1950-05-08,-0.010797000279043716,0.010661727855111394,-0.08548566498207848,-0.060615001691880235,-0.0072627292931684954
1950-05-09,-0.004735723103701459,0.009511311114719471,-0.06667588530795591,-0.06015730645682792,-0.012290736687269545
1950-05-10,-0.005877225250599787,0.007010289270717542,-0.08580360843082663,-0.0568214826967091,-0.01328416767480495
1950-05-11,-0.012246126716936813,0.008696834963187555,-0.09828204990740802,-0.04992115069466403,-0.008344051455109485
1950-05-12,-0.030397709065855632,0.010662838905026492,-0.024725369877436388,-0.041799354418035915,-0.008530851514964076
1950-05-13,-0.03768161592820366,0.012554222996378286,0.039267839754070805,-0.03895352076649206,-0.009065561945178121
1950-05-14,-0.03922738667703653,0.011113793101143634,0.03383384589160866,-0.043182119606662794,-0.010976913125464048
1950-05-15,-0.04225110720245842,0.007587525916720552,0.05443054316068444,-0.04135992312497045,-0.009378374931083957
1950-05-16,-0.031332312085936675,0.0039223077138701105,0.045197429535927855,-0.03185453650509407,-0.007563495803262628
1950-05-17,-0.011776412417316893,0.0020596164447028277,0.048821061089354405,-0.027396833411212695,-0.005647920622977381
1950-05-18,0.027302325856157095,0.0008016799293307903,0.04771672315626494,-0.033707919529895956,-0.013097744402992299
1950-05-19,0.027732673561078943,0.0029990665131362764,0.03172428429944297,-0.03745541372750669,-0.017635429910968677
1950-05-20,0.017701664939361077,0.003986613877931153,0.01622857906634651,-0.03885908817366818,-0.022513122743776152
1950-05-21,0.007976701347953521,0.0033026715446417775,0.016598264301814585,-0.043035343813704614,-0.02458205118218933
1950-05-22,0.015881188398549826,0.0034315070486840202,0.012062741004486392,-0.04507356730390968,-0.02915601139624586
1950-05-23,0.015390170063970612,0.0038381763664653156,0.0037694722794653296,-0.03915606690292257,-0.03311245163413529
1950-05-24,0.016351265609874672,0.007572888820805734,0.005518537740889195,-0.014108748339571953,-0.03484152275218699
1950-05-25,0.016060212414968553,0.004326963149622727,0.012399504317743365,-0.009693205866231087,-0.038692365984838425
1950-05-26,0.026542515387035944,0.0034526138786771404,-0.004241483115439694,-0.01572952711552453,-0.04835707133475158
1950-05-27,0.03385781171730728,0.006613528674581964,-0.015981390318841,-0.014284385224973276,-0.058516615885922864
1950-05-28,0.03910869921716247,0.005377999864357591,-0.02922304398645843,-0.008846864651207428,-0.06574025940207984
1950-05-29,0.024237774504230158,0.009780720185812851,-0.04173783665764513,0.0004609639645646411,-0.05561720161289667
1950-05-30,0.0030186144547536004,0.015333904646054334,-0.011682068362569633,0.016701337007027,-0.047170767794773465
1950-05-31,0.0028171360121962133,0.016533056340711928,0.005997769440474121,0.013895517638262292,-0.05526976097958944
1950-06-01,0.010416876435662423,0.01623157646446883,-0.002970355141314577,0.012111090418400396,-0.06214360066443739
1950-06-02,-0.003199157599674453,0.014613484437618611,-0.023793123287109946,-0.0020394741305156706,-0.06567166582283897
1950-06-03,-0.02123408167952083,0.012652742242367109,-0.040969504398440396,-0.011379018286561758,-0.06730257279190432
1950-06-04,-0.039594739531500694,0.013910524799424272,-0.05419264043266784,-0.02007318636780062,-0.07165344799508096
1950-06-05,-0.058682660749888524,0.01212177715441786,-0.06211221793444704,-0.025916241934784867,-0.07794526746482093
1950-06-06,-0.0706218739360017,0.01312992944734187,-0.059772279022428626,-0.024163287546176165,-0.08476137463500044
1950-06-07,-0.08022873729132599,0.011676142103670283,-0.04747810106271267,-0.01670785839670966,-0.08824208499703363
1950-06-08,-0.09181925389224398,0.014324689154552766,-0.03425262657321739,-0.025182828081578193,-0.08331959735258455
1950-06-09,-0.09254152034902645,0.01281170920903908,-0.016065790386035016,-0.0347502918193539,-0.07777561493683478
1950-06-10,-0.09845530846717933,0.014235611107007462,0.0029072023314581997,-0.02873808106306214,-0.07153686074519554
1950-06-11,-0.1047571556576763,0.01095340820185529,0.014275105980226292,-0.0087666317953996,-0.06897465299608663
1950-06-12,-0.09293061476897845,0.011690593314648475,0.013955203233795435,0.008707518387561695,-0.06999181254314094
1950-06-13,-0.07762016625773575,0.011473433471881588,0.00043706837254400263,0.004019496575469821,-0.0723370661392772
1950-06-14,-0.06347934593703876,0.011317863280450903,-0.015036551795700778,-0.0042863788496501415,-0.0780458617771606
1950-06-15,-0.05605878171977798,0.009314893074596146,-0.023956340883029913,-0.008287710432666491,-0.07938242335187896
1950-06-16,-0.030613179698073503,0.006163745919301253,-0.010218932686560184,-0.01518193539871844,-0.07850457916919114
1950-06-17,-0.00263396887056494,0.0056596822229200055,0.0008975013029455406,-0.015587569600199783,-0.08414013059031872
1950-06-18,0.006345564001793258,0.0031889834759353175,-0.0023361091718418045,-0.005373510024908302,-0.08268795235147099
1950-06-19,-0.017480378180983427,0.0007598134222611144,-0.017074500621531815,0.00011163937231949016,-0.0680227705709876
1950-06-20,-0.03871740345194336,0.0007859758858184507,-0.024747829546012137,-0.0049831284305278745,-0.06341459998972857
1950-06-21,-0.008175751937776778,0.002127655868577766,-0.022806151805027857,-0.010537083742091244,-0.06003062347712189
1950-06-22,0.013172495639314035,0.0015879605293315751,-0.023793368323505044,-0.012145858920387505,-0.05431321990614447
1950-06-23,0.00019021893337568284,-0.0009324838499507069,-0.03505552866397605,-0.010302995181130961,-0.05275637912409681
1950-06-24,-0.007765355671730303,-0.005331304443112195,-0.042912169391776216,-0.0060256456992580885,-0.05435721083194277
1950-06-25,-0.02264986716719259,-0.008282345778324636,-0.04703721581331239,0.004022614608196293,-0.05475939918132922
1950-06-26,-0.029138636644070647,-0.007319054948660475,-0.05164064221793609,0.007900529738064316,-0.05385855558071636
1950-06-27,-0.04473797730239721,-0.006528551057478364,-0.058022005677689927,0.0033407300061064136,-0.052427741731963
1950-06-28,-0.054672953187864554,-0.0023999217913605922,-0.06337285343293916,0.0053762982918487915,-0.05000046198560982
1950-06-29,-0.0708866475789214,0.0009238118869060567,-0.0664754903075748,0.024445377222049987,-0.049399412919976675
1950-06-30,-0.09181349336594222,0.003229643855279307,-0.0657404255532984,0.03717607260005165,-0.05448979568976201
1950-07-01,-0.10259067434447931,0.005967230446738339,-0.06042423364551858,0.029814170076586727,-0.0598638658863531
1950-07-02,-0.10936746557978902,0.007854996650182114,-0.04958300075208223,0.015747462674616918,-0.06766460310542952
1950-07-03,-0.11503004882524241,0.00590959263914767,-0.041669330837245784,0.0001545508005489668,-0.07271431437635566
1950-07-04,-0.10681123626475947,0.0014754117709578878,-0.025944087470110642,-0.007422295655254442,-0.07787947686956116
1950-07-05,-0.0385375889781897,-0.0011788850050247612,-0.0066328810199798305,-0.015336179465938803,-0.08196186874703208
1950-07-06,-0.03373296068955426,-0.0006117563422731631,-0.021308120306810962,-0.025300729965159342,-0.0858704285243371
1950-07-07,-0.04250226315914759,0.00673780832632935,-0.03291975732818845,-0.02573859819085868,-0.08465677188338366
1950-07-08,-0.05872676711026358,0.010619472311001594,-0.04260243928036018,-0.028771375553016187,-0.07007857610181661
1950-07-09,-0.08283054942451504,0.008995579339674396,-0.049834283003028605,-0.02905074756687818,-0.04971294953182141
1950-07-10,-0.08862717011055839,0.007571318461366906,-0.05400194241907484,-0.01288757585629223,-0.039971386409268866
1950-07-11,-0.06432685284738521,0.009626210387857229,-0.05823687407791418,-0.0025188463626082823,-0.026568854826150998
1950-07-12,-0.0593764344451594,0.004901364717880487,-0.06064798933833647,6.28883271674093e-05,-0.029812951997514506
1950-07-13,-0.07000551492402804,-0.0011622542828093288,-0.059653875435695856,0.026066034856361858,-0.03757401593994882
1950-07-14,-0.047867483362378366,-0.006606139150950946,-0.0588748179104734,0.050963316774025234,-0.04397637654721976
1950-07-15,-0.019689827589575565,-0.011500666210509772,-0.06006330062557187,0.047411763501377185,-0.04517904054641357
1950-07-16,-0.03827749002426687,-0.01725784771736919,-0.06148495587108065,0.03722399371756275,-0.04246881299068523
1950-07-17,-0.05616696113209982,-0.021019490471866426,-0.06199558646618068,0.024789350590138346,-0.04556687524144974
1950-07-18,-0.07037066939123361,-0.019603166646269328,-0.06113551693409931,0.0106237850674588,-0.05195954658999507
1950-07-19,-0.08540887490967809,-0.014115216197063664,-0.06045617789199852,0.01196963862972919,-0.05904918143607227
1950-07-20,-0.09638884359966102,-0.011442699338531103,-0.06025739231680296,0.029110140106010048,-0.06514093258688759
1950-07-21,-0.10780995203714917,-0.01407985611258474,-0.058949016719795036,0.026925237875632314,-0.0694932748293172
1950-07-22,-0.10501876236479754,-0.015334760098396691,-0.057381820639936194,0.009893303819304596,-0.0732257201640115
1950-07-23,-0.0813898840207864,-0.01556202201683799,-0.05896698381017217,-0.005668884267224892,-0.07653538699198983
1950-07-24,-0.07126095349232985,-0.0156631448569048,-0.0623581293730543,-0.010723338238757077,-0.07619425610806303
1950-07-25,-0.08371209099669275,-0.010018907973125806,-0.06278698310971859,0.001921073141860031,-0.07168276352498572
1950-07-26,-0.09556208813938034,-0.007895587076116447,-0.059603884418642616,0.004681383706465331,-0.06785373530446304
1950-07-27,-0.09331780669196632,-0.007788110327880663,-0.058235025667634964,0.014275066362979816,-0.06452934212347576
1950-07-28,-0.09274482143553954,-0.01001061057844768,-0.0600257584215689,0.016561404776987358,-0.06588286897154426
1950-07-29,-0.0867452230897348,-0.01462446382032249,-0.060737768308490626,0.013879038704957486,-0.0686214152506915
1950-07-30,-0.08919685964036715,-0.017521034802629485,-0.06099805470247797,0.01769765830225557,-0.06445009866712573
1950-07-31,-0.09570500279173699,-0.019011465445758127,-0.06105538202735118,0.02748871834201497,-0.06460744268234495
1950-08-01,-0.10101777957006337,-0.02049877152680145,-0.060540695332510296,0.029714311892813514,-0.067391477764498
1950-08-02,-0.04144846211256364,-0.02181371052641931,-0.05976898751558986,0.02202779730477131,-0.07087259091991606
1950-08-03,-0.0033565539963954973,-0.02463945293603737,-0.06069052864636397,0.018587332601598967,-0.0722880854752641
1950-08-04,-0.010131124782063355,-0.026866210024112585,-0.06113703516644093,0.028564457826506878,-0.06019640910254628
1950-08-05,-0.023530855121100466,-0.02900362713501418,-0.06090958414498548,0.041260006717322883,-0.0475674734612001
1950-08-06,-0.044181907907705396,-0.03187927369220345,-0.057837381752979145,0.046458267052614806,-0.03749498036847188
1950-08-07,-0.058586431596553454,-0.03363819850330983,-0.05183743358322115,0.06282584721930785,-0.029630207696475154
1950-08-08,-0.06736701803171108,-0.035913704161386645,-0.047763404100610814,0.0708207995212323,-0.03330499851389286
1950-08-09,-0.0794482526130307,-0.039251372355182466,-0.049722189449583155,0.05882336341213566,-0.039202527896716965
1950-08-10,-0.07844572963746188,-0.04096034383361467,-0.045646125717393064,0.04454479294811863,-0.0439622107302148
1950-08-11,-0.06283802989974797,-0.0407919427798072,-0.036136177660409975,0.03575667658714971,-0.03816357525330346
1950-08-12,-0.07022769071780098,-0.04000764627230755,-0.02899848938445519,0.03306495138284585,-0.028886387394430807
1950-08-13,-0.07672984443627986,-0.03552160000627846,-0.02347765619671642,0.038203467693533256,-0.03095271154155877
1950-08-14,-0.08234206531504391,-0.030820690398490825,-0.01229031034936613,0.04126304557865971,-0.03639130055541664
1950-08-15,-0.08581103284152572,-0.030869114618256734,0.009461548428314835,0.03681081439072272,-0.043560276549457266
1950-08-16,-0.0863769452223743,-0.031890103328992454,-0.001388721598036839,0.029839732256268105,-0.048936514609073396
1950-08-17,-0.02930488038682627,-0.03364891541090525,0.017283764496043283,0.020371847130979046,-0.051921529477831074
1950-08-18,0.0075407144419093255,-0.037626646321202155,0.008819695263589843,0.008824742857221951,-0.052263797986691535
1950-08-19,-0.006783949352408094,-0.03970889643259155,-0.005270689706770148,0.004212159987697222,-0.05312838135272601
1950-08-20,-0.03334877719421316,-0.041117618626650546,-0.016789731368142803,0.00532333267055698,-0.05058392925772692
1950-08-21,-0.058281767348384056,-0.03803370696555397,-0.012542734333504476,-0.0015591434210720549,-0.04324406088619988
1950-08-22,-0.07469052902530163,-0.03299831061747083,-0.012611656580612272,-0.0013893469215254918,-0.04459168238356167
1950-08-23,-0.07331276129637743,-0.030751770048541745,-0.02081373952719001,-0.0025883014795610184,-0.048604706707667936
1950-08-24,-0.04313586446008064,-0.03140578004542373,-0.027083868891307754,0.010609119294745888,-0.053821147351287804
1950-08-25,-0.03957068082024321,-0.03344693249270399,-0.033020072079018976,0.017296585617137736,-0.0534076645370161
1950-08-26,-0.04564168266927072,-0.03626582020395086,-0.03779751564750982,0.003149832307565355,-0.06005504925990743
1950-08-27,-0.052794853407351926,-0.03766173307405874,-0.04456801286430521,-0.010509749516706373,-0.06662039472720173
1950-08-28,-0.04645484629492,-0.03606621021221666,-0.045906839187642136,-0.021948772108786242,-0.07272607546866307
1950-08-29,-0.032404847761138805,-0.030365987568113942,-0.05118948973349911,-0.030439961280407636,-0.07854236962337345
1950-08-30,-0.05538047709785175,-0.02918211413535027,-0.06220195189903928,-0.01698386868558724,-0.08391538416160878
1950-08-31,-0.042670938580051394,-0.025283065624072988,-0.0639112755427908,-0.007401728628171328,-0.08702590216103988
1950-09-01,0.013993729270315333,-0.025087778551146765,-0.05791358330360731,-0.016967375091547682,-0.08734359158272077
1950-09-02,0.01999377795514061,-0.027920638310701136,-0.06256328548927208,-0.0028217182980742666,-0.07690246508497049
1950-09-03,0.005975853933721795,-0.029833148190738037,-0.06884762763287545,0.015277406478846652,-0.0559076036432022
1950-09-04,0.00019751127622036663,-0.031109221796261074,-0.0740901406807581,0.0099147718336379,-0.04441844195752617
1950-09-05,-0.010774030608024898,-0.03105265259459186,-0.07762744240363799,0.008596142885405193,-0.041150712539111074
1950-09-06,-0.0011455766383971304,-0.02899218397308108,-0.061210926344083774,0.008062326308528728,-0.043608183099402516
