,z500Europe_cluster1,z500Europe_cluster2,z500Europe_cluster3,z500Europe_cluster4,z500Europe_cluster5
1951-07-27,190.8335027305079,-54.591958185503124,-377.83645614956714,240.91394043374427,1283.2893270190689
1951-07-28,337.2347938689695,-111.60738750368792,-1124.3327435179692,394.7018291443096,898.3220620873288
1951-07-29,102.57323553436137,-174.44344961313834,-1074.2813821754535,160.2383022399848,525.1430779819044
1951-07-30,-315.88390855163163,-199.66580528458968,-591.0175550284795,-42.217040998190114,464.33489453697956
1951-07-31,-132.44103252462253,-153.14232573166777,-49.48933776796263,-1.5338715330084491,-397.26829897432583
1951-08-01,527.4776729063743,-217.05346844312868,112.95358017191758,-0.6879339737910518,-267.9704946577978
1951-08-02,1023.9445603771127,-234.44262560161079,7.500892304046715,34.48889256042024,271.0810386435134
1951-08-03,1157.0802098977103,-2.405767689669219,551.8799697710546,79.30755077141995,-281.61326901655355
1951-08-04,1215.8083449158469,135.06312736920196,825.6987267453276,54.04818352982316,-420.70881287349897
1951-08-05,1093.6035661585265,-17.625668020231508,427.21424179351135,-249.53010224839343,-1555.1811767673487
1951-08-06,751.0860766730086,-147.71621816343705,-136.48954394661152,-562.7589927299049,-1643.205284479672
1951-08-07,763.4723682385967,-162.76826019745556,-206.99833713084567,-510.01558879964557,-1801.3519955327758
1951-08-08,1026.9998704114448,118.93620597856005,-5.930219670384754,-420.2612580221069,-2159.7679966467713
1951-08-09,939.0111488259785,328.21103378295885,77.08255885885089,-548.7546103450926,-931.2453352941993
1951-08-10,419.5310835285641,494.10162865931966,-825.5224802399923,-407.4667725624087,-48.31790939918699
1951-08-11,-199.26053191210514,480.2859558141825,-1474.1988083862764,-200.19694820984864,-1062.0399877180766
1951-08-12,-90.4589723514736,372.788944023407,-726.6487741286959,-105.96190720742433,-1772.7630440947798
1951-08-13,496.47742806462355,397.0582998549724,-674.9643523807622,-122.2583625676388,-1468.4226452227256
1951-08-14,795.4233387305594,251.00236546629176,-484.9173097282325,-134.65753338329304,-854.7565985908795
1951-08-15,620.4577628311272,233.28686491741126,-238.73683264012246,-146.87622323218386,-806.5926853837516
1951-08-16,506.4456772113985,340.1627806731067,-94.4278634285297,162.17784171830922,-222.58156167381662
1951-08-17,236.8019130655889,265.1221302657919,-269.1723855093531,269.17522937836037,8.193127020221887
1951-08-18,332.7115518876472,23.00561575886329,-542.6225720116229,203.7713973043338,-310.7164173666836
1951-08-19,887.7387141057455,-166.66711971495667,-1092.9129884792899,32.699547907832226,-1800.184041602542
1951-08-20,1792.9584153646126,108.58413370743251,-1105.001445265299,-61.844405683844826,-1373.9606344659178
1951-08-21,2499.204099514051,377.8749561217743,-464.25545415484146,263.92406447376516,396.62377504322706
1951-08-22,2622.401645541276,315.8536703039883,62.28973300418998,245.5212418179965,753.1850021658862
1951-08-23,2342.182664521195,49.02064024688523,188.94829478607605,11.463224052394473,505.4158135766627
1951-08-24,1949.1721469672564,-75.31012679218401,47.81683801499186,-146.66730335395323,-254.00175093271608
1951-08-25,1623.0201127751257,19.473896006342052,-203.29563373964714,-211.34935991289453,-1654.483518697343
1951-08-26,1305.2337942824722,21.555947716340242,-130.18517205554184,-296.6335150312483,-3090.748961202086
1951-08-27,1230.3571244756943,150.13707533695475,-120.41259126230705,-114.47682454473313,-2701.3088755302274
1951-08-28,1136.8213976615077,364.25695360370156,-316.63288343480417,173.65419617353027,-2484.6345343905073
1951-08-29,1404.8544030146606,413.81476342535814,71.23353635755961,295.3780066170994,-2505.364256920485
1951-08-30,1600.6967192800118,380.9503440642355,429.7657198441748,185.35532596885633,-2812.464247670074
1951-08-31,1735.0623118643268,361.1835373573902,265.35025723184805,292.1206618709214,-2208.320886162696
1951-09-01,1695.862421525701,196.48367511483377,-268.5121934224357,238.22121236630406,-1730.0030182182877
1951-09-02,1453.6283255550372,282.2463351676629,-910.0862457536638,251.46042095239085,-1403.6039457600903
1951-09-03,1352.3336858663647,424.7399693178629,-714.8143011346084,442.32758138265666,322.7990002421295
1951-09-04,1623.8955967077284,622.2464506807064,-200.89734844435202,608.2449786319362,1140.9578802525273
1951-09-05,1936.9431597091232,748.6326981270433,34.489404832218824,312.40247242104886,911.4986779397566
1951-09-06,1936.5535040765178,659.9731335880887,481.6615836716322,189.69567965449974,1122.13702396146
1951-09-07,1190.2504880969848,436.0334443442104,984.5885278249111,237.1119620768165,1310.1892290647318
1951-09-08,348.21053360294985,205.7152537779064,1596.217440360305,-172.3690976107901,674.2915749633199
1951-09-09,-226.65643838185642,11.257487239332562,1861.0673629501234,-611.4089400027757,203.8955393612893
1951-09-10,14.870222699578632,-1.6299634779245722,1484.7288205184093,-449.4765086420406,344.15146669341726
1951-09-11,656.7971115704582,142.43360783179327,1077.388781057876,-176.59621850559336,171.11803560286793
1951-09-12,764.195440839504,113.47589360722978,579.5281303429455,146.93269720402907,-559.5949337571385
1951-09-13,1025.3188343584895,68.5705628550739,-32.52614485073941,182.63242845585108,-1938.8303709797472
1951-09-14,1470.0737419565255,74.83173635999523,-1379.0665527992003,397.8912551810226,-1180.2368841762677
1951-09-15,1346.8480646431701,179.1522588765677,-1632.9697394100747,674.8733091411002,222.31388532671167
1951-09-16,613.3857626644549,199.77216754766292,-1305.3216789573596,671.9489914710573,1121.5892613287879
1951-09-17,-325.63475722549964,215.6724884361962,-1103.216516441515,268.0582122538372,1313.1048312380074
1951-09-18,-830.7026207565768,425.6158516733144,-1106.0719429821756,-39.67281789894997,1621.8619827683908
1951-09-19,-1277.825831520637,455.3654098197372,-245.77817222969446,-81.35691679076814,1560.9375325932767
1951-09-20,-1424.0459876733112,120.22933264809912,822.2372718214774,68.52658863057628,1559.7884813655803
1951-09-21,-1441.8910619216404,-313.63072821490016,1362.0329944317903,232.45720160635202,1236.8339782105277
1951-09-22,-1383.7291306892678,-721.1864836000548,1531.2242745503106,89.23097426012994,-139.7233650339607
1951-09-23,-1098.857769630463,-714.9806971631442,1290.1817578338546,-47.247581081536865,-1883.5374943388385
1951-09-24,-517.2536342367293,-434.1435943918115,557.9573626873828,71.5764021078407,-1923.9625824904679
1951-09-25,113.32805960535855,-98.36361431544624,576.2487932454611,173.82693868931693,-2163.24692769328
1951-09-26,788.0574867719963,-38.79621230606443,598.3166745034835,238.84817443351196,-805.8787267855688
1951-09-27,1038.0554785699976,-141.37174263232495,479.0909640964025,87.19502133592246,-1181.3028170541802
1951-09-28,1245.2946056271776,-194.74420614882865,842.5247366805494,-10.870795410285865,-341.1018721506414
1951-09-29,1534.0711068251835,-167.07293674796165,1941.6749669131277,-99.310037245445,487.83066351471666
1951-09-30,1553.1175477697996,-250.3938612893075,3240.267361425911,-393.6384408185546,22.29071237943907
1951-10-01,1167.5104090237862,-464.20432379449414,3596.9751619269987,-675.2166898648447,437.1060184655403
1951-10-02,697.4649151346147,-458.5642982639934,3692.162314616255,-501.3164777509615,1675.9132025608264
1951-10-03,454.55473474819456,-648.721127229248,3224.9704294568996,-244.2296570532089,2263.9141099829912
1951-10-04,173.72267011784004,-923.3380356973832,2139.8182938917503,-261.24101060782743,1881.5407367957273
1951-10-05,-75.0423621634498,-1173.7879973670058,1525.33007713255,-548.766873568904,1473.3324270682403
1951-10-06,91.29018726272061,-1169.640566874216,1951.1289494878872,-663.9936922947929,1105.5119595116735
1951-10-07,725.9949267694312,-1139.9720562453726,1856.0457139408702,-479.4478662334224,1010.9179611513572
1951-10-08,1405.1930489004585,-1120.3105414173517,1615.6479164189175,-381.3749476987256,1572.0322808074422
1951-10-09,1777.6799853947234,-964.6049278283563,1889.4779522738563,-551.1535006344956,1246.2548311689895
1951-10-10,2175.953278380432,-832.1704523689775,1212.703373752375,-582.7582931027624,979.4191899414593
1951-10-11,2341.498193346859,-654.1361239297659,1908.1798516386773,-713.4974746463278,627.3100292271627
1951-10-12,2861.5199011330997,-460.86572323259463,2750.0206574156355,-710.5571366693961,-717.0750643011073
1951-10-13,3532.204949412403,-365.1429041051024,2566.870360514636,-203.65767571152793,-396.81212212224705
1951-10-14,3887.8840592299625,-334.91994400758495,2179.209000101005,25.953913933471032,1614.7741092631584
1951-10-15,4014.29504858358,-123.6681374317991,1899.8524269395193,-105.90587388497092,3431.4033240160643
1951-10-16,3573.479469551113,202.3575423176057,1938.1736531239944,-61.14032948429183,3579.3640539221124
1951-10-17,2672.8053662794146,63.51480189873142,403.5159958570895,-109.08019651972033,3062.738417810873
1951-10-18,938.5151327412731,-219.8517047657348,615.8011926292983,-479.2365866147828,1105.384828989842
1951-10-19,1211.991340837191,-186.15673521371863,-1242.8026150000508,-898.6863164870527,-126.39587222680082
1951-10-20,1643.13527513358,-7.467366646171703,-2277.557273981949,-721.8619494052303,-899.9371406571541
1951-10-21,1635.9262683502757,-113.1450210953499,-1568.655126661683,-486.8371649883635,-2162.523529260756
1951-10-22,1329.1048847208679,-423.4697763143952,-963.6616566390222,-728.2210958754077,-1009.1545295480241
1951-10-23,945.6224484705975,-421.5092350008633,-340.5417645427753,-997.8821870765399,682.2691236806486
1951-10-24,596.7400565721787,-208.13808005570468,309.7616146248754,-945.6799353819052,1503.1302672572006
1951-10-25,104.77914547301384,-11.408239946825345,1303.0043575058176,-804.1817230683594,1074.8114008172506
1951-10-26,82.45014465935637,-127.7836350825339,2384.0735070017754,-609.264848757024,127.2128690144638
1951-10-27,564.7752864311614,-385.5344777691621,3199.3280938401754,-392.0376805119996,-946.862974004087
1951-10-28,1157.620398606154,-332.6031066673896,2937.7371266518057,32.669739555267476,-835.0610576900228
1951-10-29,1918.466161735681,-156.92704336949913,1887.0142008114806,84.85692450025454,-181.9671945245786
1951-10-30,1967.7455080302973,-46.2478298578165,729.6191797131225,-131.90263308194227,162.65362916462604
1951-10-31,1050.92918354658,-54.56667328633331,203.86429551425374,-309.07624970393954,154.51190101160836
1951-11-01,487.76294066341546,-177.77511404013458,-433.4002211389815,-608.8256410346204,192.08108509748735
1951-11-02,56.639672097566745,-190.55320644404713,-589.5063167961396,-740.0494147883323,-1315.5597807592294
1951-11-03,-454.9250921866894,-421.70499053683284,99.95354264234074,-990.076504885334,-2099.2459005119654
1951-11-04,-250.32766577222142,-457.65435492226266,640.6680567107804,-1382.7199804404256,-4189.92275978093
1951-11-05,618.9274856091733,-360.1955808051276,1481.9893835171474,-1193.3852659065928,-3493.4685094113647
1951-11-06,1435.247092358312,-316.3074281399158,1435.4421562141797,-593.4939145330368,-2779.843495150112
1951-11-07,1092.3792610030566,-305.7564729421235,968.6181208450319,-661.7157544521536,-2885.458010562254
1951-11-08,621.8814446480098,-6.097865136478308,810.658473462211,-1239.470251394609,-3464.1590120284827
1951-11-09,797.1843602876775,432.0953310745115,1223.2138847254416,-1727.7356880483335,-4082.9139914903517
1951-11-10,1255.2436315872233,735.1555525042432,1808.5198200225304,-1562.0245443903148,-3134.822899391522
1951-11-11,1415.9756120455158,888.5514519415278,1682.1507053571518,-986.6225284293896,-2234.8725951405677
1951-11-12,1084.2800752374173,691.7573295830676,1280.8774231014604,-670.9062227117948,-2437.370075756161
1951-11-13,-182.926407958164,370.8113493676465,1001.8336547288627,-633.6455496723859,-1829.9995936100763
1951-11-14,-1318.2766603772227,108.97815141116051,715.8988405178507,-380.80674401006746,-434.5033801831161
1951-11-15,-1303.4602335547993,-83.97144464246529,131.70768286170443,181.27405972787224,-1314.2376238436425
1951-11-16,-866.3716760695575,-105.01612834998038,-508.8646906784213,332.80794191226477,-1865.302544261492
1951-11-17,-186.67091772912255,217.78580429503774,-1140.0387781584086,-24.53281574080964,-3147.3296708368284
1951-11-18,615.6392258122122,546.6025193272736,-587.9457582920506,-367.056654469235,-3942.158560128442
1951-11-19,1492.0223873197153,737.7594403684235,-401.729644141701,-581.8604035248629,-2868.5274404895654
1951-11-20,1888.4492543100016,752.4192011565666,-1541.5869398748582,-430.97948772631594,-1570.132808838885
1951-11-21,1116.2243814646706,461.81045151701966,-1825.6364119665693,-260.0855623763007,-1939.2479705953322
1951-11-22,588.2577546661926,91.70631459677216,-1913.9521553496952,-299.06534391535814,-640.5391495589648
1951-11-23,223.6078150539378,-214.48158798128887,-1977.1748923968034,81.59844845374909,-82.89668207940463
1951-11-24,-269.0963703732914,-346.4421774683583,-2579.8792078537363,907.5307847541046,-639.3497851286264
1951-11-25,-1331.0494108462958,-130.35892068910405,-2417.851371252921,1023.0340588124118,-1019.0988711021421
1951-11-26,-2613.5677283190043,18.29490237380287,-481.566400213775,907.1285733166477,1519.8245517703408
1951-11-27,-1609.5803290449255,-55.131502052327036,-1771.2732886867514,1173.1561282056603,2319.992697640723
1951-11-28,-2105.141985957367,-86.05455727888246,-2204.5415024260055,881.4665488480903,1881.712861686545
1951-11-29,-3272.833278165254,-467.0140674730559,-735.3403237298131,388.5987653031069,3238.7481936781505
1951-11-30,-2916.0162332495693,-658.5329327738692,-1810.4961009321892,729.8430637172715,2607.704835741662
1951-12-01,-2823.6754996752516,-244.03925257355286,-3110.759940208123,526.5440717638616,532.9470825071949
1951-12-02,-3252.126588422173,-8.731901020161194,-2039.651108072895,-200.43529398450485,-211.3404889371254
1951-12-03,-2189.7133000701087,51.7973644110438,-1847.149187651034,-461.21880484740984,1055.5765491310349
1951-12-04,-1765.9412986017715,28.012944570573584,-1637.26594542577,279.7406563432995,2243.9862557811825
1951-12-05,-1187.3569017335828,-88.13691749097535,-3140.3028663226974,848.5090869122771,1202.0298460142237
1951-12-06,-2069.135800467971,444.96621836353177,-3129.999867437719,341.2115714972571,-1089.9146255734522
1951-12-07,-2274.3305802108184,741.6213800937433,-3194.1236460449686,-138.48869968282287,-397.0495073475208
1951-12-08,-2081.940304002703,670.6257611713582,-3619.646447733289,100.60684841409835,-1315.3599537643581
1951-12-09,-1633.2972630626548,584.7608195992892,-4083.361215644134,102.46349350428005,-2165.0436530752845
1951-12-10,-2496.295749506289,64.84063295166308,-1972.294877868216,89.5292946260497,-224.0933435243154
1951-12-11,-2461.6319374817476,-471.8491033112877,722.7549433915044,12.703447784098575,1169.3614956914669
1951-12-12,-1804.3140425901547,-906.9901138060408,1802.4210962540035,232.30273484488927,1712.4868637471143
1951-12-13,-796.9301489258295,-1235.8163187019868,2468.034235063813,202.31326197754194,1471.1980330652625
1951-12-14,517.8097162223818,-1489.9570051808191,1077.100824254551,434.2015444239804,2214.0554198594577
1951-12-15,573.207041462084,-1051.1633224069865,-158.90500304918166,641.8402285915331,2449.6628716254204
1951-12-16,-466.6409725320571,-1042.7741995450665,1571.005876883167,369.1176299545991,1513.5309761209066
1951-12-17,701.1199335663803,-962.9556243337313,1418.6116124531427,454.02149470083475,1712.389705458234
1951-12-18,1700.9590411337253,-617.0044174803861,-8.11463361753184,686.6672320682451,1419.6874166583286
1951-12-19,2299.7697166840753,-347.741811105894,-575.3878955411764,822.0453457363086,394.4479910656614
1951-12-20,2567.2415571282704,-196.76526093539607,204.34157005303868,355.1426599847456,-188.29428560217954
1951-12-21,1929.9541727490039,32.473226207908624,697.9260146683424,203.9724121833613,2228.5316189184346
1951-12-22,1740.3681504689343,42.4308567888492,-697.1171812994046,218.37340386949265,1465.2880758564859
1951-12-23,1427.3120570123056,169.77066753596387,-1155.7225489533603,-100.61427731634707,581.1628834995122
1951-12-24,1005.3390111835344,556.6326501312969,-2137.209887712085,-108.16651882606321,-1629.3337194150931
1951-12-25,1248.892739428523,609.9993159574149,-2902.990594013812,-77.20229596690389,-3791.9101937284177
1951-12-26,970.3664027866403,336.0849152122165,-2121.2313463574887,-29.09952783258091,-2729.160233665372
1951-12-27,831.2016197757268,65.14153767282359,-1462.156147683968,118.36433512779276,-4258.345111675816
1951-12-28,930.5688101986724,-4.402603329650246,-1507.0706878542935,-270.2327130134285,-3051.1532759025513
1951-12-29,1556.2909602098134,-266.14881514203927,-988.7173452652918,-424.6181385761556,-535.1543593228306
1951-12-30,1681.8264695744786,-61.72779363299028,-1371.6927840515034,201.09380991653597,290.2944911649553
1951-12-31,657.5666661035392,248.325032900083,-1899.711896094111,598.6486581430263,-1131.14545506467
1952-01-01,-633.6246434684776,56.72234169847409,-1877.0646197831086,326.60843708303685,-1419.4381413669169
1952-01-02,-880.3502343212313,-91.38240828439403,-2049.9993313044824,14.657404751685958,-2559.791266703978
1952-01-03,-1041.6553639213498,319.35535889074646,-1180.9945249117827,-418.339076061488,-1784.4261819235812
1952-01-04,-660.6701201005338,389.7382954120612,-121.46955689449999,-325.22200479344565,437.7698819747844
1952-01-05,-278.6656928137747,-82.12864246048532,863.5198158386631,144.77320785982874,2678.342830583921
1952-01-06,660.7975370820499,-565.9906198602279,436.5908508455597,454.912314215767,3950.7444223939515
1952-01-07,1307.9414964754217,-525.4972575532064,-592.1443470303823,967.597566953475,3523.525146466836
1952-01-08,477.88709783788465,-622.687288096781,-1487.833378590679,1084.6995603842906,1444.711449578498
1952-01-09,-44.50032843082742,-703.587413082246,-4031.1040725808684,296.8810530768449,-1174.3286969640183
1952-01-10,-2049.4543111059975,-807.2739994186626,-4236.377062417494,-218.55463280464355,-476.3922936210473
1952-01-11,-2993.4988107160525,-906.1268130638523,-3311.9825904491886,-377.8830033576795,-2366.1814305044063
1952-01-12,-3056.813003286751,-693.0757903816639,-1784.5561379252101,-1123.6598007127468,-2244.1393956256775
1952-01-13,-2511.6369362598257,57.52448447648584,-1655.5816040843897,-1221.656910798979,405.6865946321042
1952-01-14,-1858.6674102108343,235.25959442883916,-2354.1969588613297,4.002174981531925,1529.6596963527923
1952-01-15,-1618.4119820580138,-119.10494377975463,-3137.6333746913365,656.0281599938611,572.7830153688135
1952-01-16,-2184.4927357134643,216.7457983002307,-3544.0658606863794,130.022438381874,-1585.917894644401
1952-01-17,-1672.7257949922196,418.532850925243,-2675.432832941406,-558.4093552358003,-3132.21964072199
1952-01-18,-549.9164397077986,81.95889073110963,-564.4734711783473,-1077.1902165423548,-1160.9542931531525
1952-01-19,517.0793803669378,-213.8310126550108,1627.465277673873,-1161.2050333231457,395.3608183122368
1952-01-20,1296.176246699421,-513.5454453718777,2964.4753953210115,-1148.115624673923,-128.14714499866835
1952-01-21,1395.3782540062286,-518.8420387638789,3125.5135194579166,-1411.0369712435183,1079.0359137196417
1952-01-22,1436.0880233176497,-370.84503584416717,1996.7235473872406,-1430.4168515210577,90.4929131188072
1952-01-23,985.1040491013616,-392.2411015874029,1055.5009397967838,-1619.2043674823324,-2156.611501463552
1952-01-24,-374.6593412603672,-323.36064478172557,-921.8405095257095,-2274.5805258060077,-3224.1675436299543
1952-01-25,-686.5393793038955,-89.34645117842364,-2821.3451551292583,-2471.8933870525966,-4120.210365794154
1952-01-26,-506.69816489015096,-27.835393707914307,-2554.6855979731995,-2243.0951079704573,-4338.002161018997
1952-01-27,-826.6312702646194,-16.072938062685093,-2367.575919181505,-2030.3570038683001,-3463.159750538842
1952-01-28,-771.5314598765102,281.58630558361966,-1951.2198541378261,-1398.960818163049,-3052.1821648365185
1952-01-29,-725.3123027133541,142.47662197623174,-1230.0140824994912,-960.6804471506866,-2438.7459918295826
1952-01-30,-808.8251771612846,52.39031031901942,-1204.566886524302,-998.8418232576088,-1446.2317314958398
1952-01-31,-1026.2641845724966,72.03639780578128,-2668.726098364627,-777.4947450829378,-2909.114118196581
1952-02-01,-958.7541065169482,-76.18541377073029,-3198.3701915038378,-612.2014351417309,-3448.6866372772984
1952-02-02,-548.3872768372121,-413.02280230528453,-3034.005533246325,-239.5895310739134,-2787.9403200278075
1952-02-03,-474.87662382568664,-937.3952386810665,-2079.1707385711375,-264.3624388739451,-2264.7153550062103
1952-02-04,130.41692035344536,-872.3022244331432,-258.8467222494772,-480.41149918450225,341.07085858430696
1952-02-05,441.63001931431984,-673.6886978753848,1429.6243884720193,-515.4977056832607,2612.5547678557855
1952-02-06,510.36109933321825,-340.43528054684293,-1194.3067466482114,-316.2386696014602,2644.7718344031027
1952-02-07,-849.8172399906624,-81.47328524543681,-2225.8455409451317,-204.0551664850275,1264.4150084221908
1952-02-08,-2186.3779466704455,-512.8393993720746,-1391.141158652209,-516.1499801018932,-167.24541981690825
1952-02-09,-2571.412741212906,-1083.2988853103145,-1086.9286617159185,-726.3793892409376,-86.71070274278934
1952-02-10,-2637.561789255823,-1156.472947671085,-2106.8994284658575,-630.8873500327918,-676.1383635199214
1952-02-11,-1828.5895192508256,-1055.8534987886371,-1672.6678016472715,-575.4898050949209,-1989.643160181139
1952-02-12,-1441.4614628769418,-390.7185329232148,-1035.932199316879,-1018.8134693779907,-1951.3270015972892
1952-02-13,-1176.4806067344223,341.0984151128376,-1458.4889841333024,-1214.6388875630105,-1616.0056655555727
1952-02-14,-429.44198650784625,593.32167086041,-1118.530706375089,-1132.76990144349,-1871.0160318383075
1952-02-15,916.8171289738195,400.52741775737843,-699.1134858559615,-1111.0632115333826,-397.2875747668481
1952-02-16,1335.118105903324,214.60449284907386,50.85999817875277,-1063.4637564799611,1163.4636434810209
1952-02-17,926.1400825294321,-28.15136222506126,1109.1802420345516,-1055.6966645372247,1737.560882226851
1952-02-18,408.5201464180624,-389.27643362798716,1861.5371353304624,-1077.9983862421996,2353.8789974461597
1952-02-19,-272.1706434834838,-678.2232611238198,1876.3122805145674,-967.1765842448705,2404.4651241369784
1952-02-20,-240.17545034805826,-892.0117638992732,-170.0326992052924,-531.4314053383575,2275.108652158235
1952-02-21,-656.066049257698,-953.4529000076076,-268.06886183778954,197.1296961806698,2359.082275660008
1952-02-22,-1159.656865299095,-847.9357035953819,289.7363934472562,420.95619464591675,2027.2896537002587
1952-02-23,-1000.6102106134928,-410.73422241345713,992.2216995610985,212.80241282643635,1659.4978750184782
1952-02-24,-383.8423231907829,-391.1143289046871,1956.6088928882712,70.79702287325686,1954.568779317605
1952-02-25,435.8097079632367,-565.9084256777753,3085.6492853754867,33.855859008390986,2235.9449645791747
1952-02-26,515.4405698769838,-671.8523985469955,3517.9240400327717,-93.1575654782603,1985.7893774127538
1952-02-27,262.0020247431424,-806.2049551277375,2797.902224685958,58.28149395237358,1816.8852092392115
1952-02-28,-600.8310660880012,-1020.6375072720466,1667.5083708523043,423.7936991740063,2455.5349807491766
1952-02-29,-919.8459811549128,-1076.8396960494276,41.20615017490465,496.93660473270376,2312.104897541507
1952-03-01,-1403.4010804119873,-1391.423689131986,-642.9406768972847,352.7140809033921,1288.2009720769731
1952-03-02,-1459.8833166557263,-1242.4246127357508,-888.2412218293623,223.79053911547783,-455.85787255690104
1952-03-03,-55.776746590719135,-672.8215354896412,-868.4039056212537,-74.7814248686126,-1921.9229264520432
1952-03-04,1481.2814764110913,-407.99144189842315,703.6623874167904,58.14261756300305,-2506.287427553876
1952-03-05,1786.5494648806089,-449.0769979245894,1799.3537627039725,95.5442301693645,-1572.1882229665835
1952-03-06,1648.0723542269623,-651.5595845322495,2039.7353641262957,365.7581266982583,158.32392235095034
1952-03-07,1959.9444173516395,-543.9956469335306,1551.7584164214825,469.47042595800457,160.13730672234465
1952-03-08,2069.1941761801845,-417.7022464006054,1280.2528080818038,528.1505672259932,-218.1882293885774
1952-03-09,1699.400051817493,-358.07068406319223,1265.220900562297,503.22166578603037,166.00786963233213
1952-03-10,1346.2077461303418,-383.68295062213144,1254.598103524671,223.0928340420949,685.6317837148624
1952-03-11,728.0154583966641,-419.3152489657556,1327.976796900605,-120.47935177716175,274.3023895668349
1952-03-12,-844.2397662407234,-610.8430236603351,1494.1879917845706,-480.926542595479,-262.6336894261546
1952-03-13,-2105.822917143543,-617.738652050692,1590.188339633434,-516.4662745843576,25.26761067410499
1952-03-14,-2053.1362134619635,-673.2092226639469,1797.1744222371349,-393.574312838566,-182.5755175977819
1952-03-15,-1853.9960962599241,-852.3643346330825,870.5139875951725,-393.2410063243646,-1023.6703209111571
1952-03-16,-1650.6304371761464,-746.9906621222718,927.1032787385286,-325.57606130114124,-1005.1235115669859
1952-03-17,-1572.969127188751,-766.2938729418679,1407.870206419646,-121.00566945333883,-219.97278024218065
1952-03-18,-1237.972321665844,-947.2341302418419,1561.6186645190444,-45.25508423953774,634.8155492408587
1952-03-19,-1208.1252184255807,-1268.2583077416732,960.6683149103039,74.08935174434873,1278.182129586493
1952-03-20,-1811.4607922574348,-1531.9021380653946,-218.307007171792,453.7468535718874,1362.961450699995
1952-03-21,-2385.650977575094,-1597.1207380255448,-248.95549251736253,735.2676667753317,1410.6222253488816
1952-03-22,-2638.2086995382774,-1344.080256962077,-1082.9621380691892,951.3627404101751,445.1870117831631
1952-03-23,-3019.1018750342455,-1039.662642772338,-1447.3303861320055,899.5864120251131,31.158789204783794
1952-03-24,-2653.6287197337206,-816.1764321551661,-967.9243630112683,493.47518454060776,-903.7040073362695
1952-03-25,-2968.474509250658,-493.3628782048146,131.85477409999854,79.06608948878561,-556.3654565052594
1952-03-26,-2738.303572503557,-142.27255215175092,708.4675435537885,-502.92458153394483,-340.7614293720471
1952-03-27,-2056.6898834332433,195.76840031746875,1051.141305713176,-947.9338877746553,-1397.9402826805288
1952-03-28,-2244.3350145119566,539.4902867678848,1169.9640179692562,-1088.520101466433,-2848.666119622948
1952-03-29,-2393.5924619051148,1007.4365484419352,345.0595852518071,-1206.7442435932307,-3007.3090156860426
1952-03-30,-1643.5562265470226,1242.2477705114425,-560.25793165189,-999.8471977058806,-2954.3146631875456
1952-03-31,-1428.9111592140923,1053.5228356338307,-833.1359510847275,-602.1199951101206,-2059.056648544989
1952-04-01,-1357.9290855434756,1109.0705509265124,-1324.7820654492223,-876.1370631951311,-1855.439152087235
1952-04-02,-1970.543914328699,1230.5024961551328,-1135.0544857476932,-1016.9403906509497,-752.8117565142064
1952-04-03,-2547.4620275794705,1224.891481410492,-518.0179573835461,-652.510874486541,1137.25981767156
1952-04-04,-1801.0051964119386,1005.3909753377385,66.65105727203158,-287.6077711106053,688.5670721504662
1952-04-05,-106.86926019615791,785.5422225951984,-240.03378469880496,-108.54697718487719,-814.3406547269539
1952-04-06,996.7111149479647,757.9942376706603,-901.2716246922768,380.4816368759867,-979.8538338520742
1952-04-07,1612.4976647993449,575.2048383709057,-1502.2898973778667,938.8249841942188,-427.33405723538857
1952-04-08,1530.5768425443869,343.3855387430848,-1256.3167725455362,1030.5203042678206,466.59991014786215
1952-04-09,1073.2857581526139,61.268965508516835,76.86283337855662,711.193552144261,-639.654080043193
1952-04-10,1352.384363731692,-81.31608203608384,363.0218661401812,265.7080455782131,-1939.132965010454
1952-04-11,1996.3779593296651,-107.76175239127703,-115.2091774167825,70.7705469908583,-997.6692983834373
1952-04-12,2193.616255200983,-25.92139485922273,-862.0779502345018,149.2281375817718,194.69579435316456
1952-04-13,1920.639561575984,167.60757787085115,-312.24617491322635,398.88100943498966,1037.2349716178594
1952-04-14,1806.9279026781394,131.17523628324972,948.0440158747374,510.1274996388176,1866.680137008591
1952-04-15,1569.537362754667,230.9783412645627,1323.3306498317459,480.00603336117786,2303.4109693876844
1952-04-16,9.746010656363177,208.87371140081405,2413.737946378394,307.50853349281635,2036.2561312505768
1952-04-17,-978.5273311348617,60.064434619911225,2543.490629982506,303.624510179044,2128.9982514230587
1952-04-18,-1037.7812713392702,-71.07494222991974,1536.122182864363,513.6094926015971,2507.9069067646064
1952-04-19,-1125.0119246811093,-318.39054361037313,71.15750611240595,521.349022675481,1436.8148156952047
1952-04-20,-912.5574402428622,-466.99851653514787,-1546.1703979944514,379.981466620709,95.64079462146213
1952-04-21,-61.561426597387175,-232.4095427304622,-1735.6487979939984,152.41168371488797,-2019.3591949955403
1952-04-22,827.8352904901082,130.25437169142225,-1257.930484080745,-214.2875439539832,-2363.2330948396307
1952-04-23,1851.7012226898307,401.04923523718554,-617.0092730822482,-124.07358392762484,-576.6356458576041
1952-04-24,2063.5874823295194,416.57852663627887,474.04182896743833,144.96432434624148,886.6564940949686
