,mslEurope_cluster1,mslEurope_cluster2,mslEurope_cluster3,mslEurope_cluster4,mslEurope_cluster5
1970-06-13,-468.16415637077665,-357.05914009000344,1159.6869109568752,-67.95175166277363,-1349.6391977579365
1970-06-14,-127.66675697967105,-367.5891257329362,951.5657066652694,-229.77562664764054,-1064.3907344686454
1970-06-15,334.54089788785564,-218.97332339178345,701.2441547829385,-165.1744658362974,-494.46884104287534
1970-06-16,727.178753948645,-37.81802102409233,1062.2228703062904,-88.20607275968952,165.3252775470508
1970-06-17,657.6144331421989,-20.989327138132598,1606.5192941795035,-122.14622858627278,227.87770153118748
1970-06-18,509.7834159837501,-1.9759275175903859,1427.1751824442347,154.1293974642548,-55.57838808156472
1970-06-19,478.918531766724,129.9624110970601,1194.1956086958164,375.70008109818855,-257.229451924751
1970-06-20,-2.911885521319201,205.5849346397232,575.9216048146749,552.4520043360969,-157.38211100086784
1970-06-21,466.1883763661036,346.2453852894205,607.4621066304273,342.2602352822392,-145.73284113808077
1970-06-22,938.5273831632893,347.2226420178936,104.78857557191387,-27.638928198402752,-26.16190021158865
1970-06-23,899.4451577925797,240.23278244225372,-966.0823611396283,-255.3142762559043,145.4124889554655
1970-06-24,752.6386229709684,245.63142522214432,-2389.5668701777104,-440.4553009949706,483.6751489746146
1970-06-25,569.1075980755637,306.0188008201654,-2107.2853008511574,345.69065153896116,840.144499896897
1970-06-26,309.17896904186483,237.29966455047935,-388.51023107448987,104.62212164712456,984.9712107976085
1970-06-27,475.8891680131075,250.36742536338858,-143.74820457682637,-390.31754613147666,1018.0215868013079
1970-06-28,502.4206869319162,313.89597619889724,-1093.1938098826065,90.77688593858836,783.5906707040735
1970-06-29,242.79315974227413,210.775484339825,-587.212842772337,313.8326814884713,237.94447419078725
1970-06-30,-113.6192145311427,-36.94501801091345,-2117.913064374827,-592.3970503006466,24.783366863848975
1970-07-01,-580.2489726111855,-190.5849357111201,-3364.0714490656496,-1260.5578875063277,-322.12346743073317
1970-07-02,-1163.5962590207143,-223.6198857926226,-1985.48150083222,-617.0604120420818,-615.7454903013321
1970-07-03,-1084.633351873723,-194.69006062177525,-1101.9582954990867,79.40280474489022,-433.47174122538524
1970-07-04,-677.8180679767056,-106.96789576200851,-1383.142276605187,511.91027402360726,24.076267626576072
1970-07-05,-635.9024822915468,-15.400276137218265,-1397.622055446626,480.00883353394084,399.8541460213219
1970-07-06,-436.59187057602395,21.3344988571875,-1603.8097136853091,-33.75804501704995,465.8938843786012
1970-07-07,-600.8542257687899,-104.10395979703098,-1161.4638979067227,-699.6973142372764,465.4644105353299
1970-07-08,-277.22308119936474,-238.7846595505862,-2267.2131158583516,-1662.1348602746084,272.9667131499631
1970-07-09,162.7842420830013,-98.93399942194155,-2661.9263312974667,-1041.7069875921766,220.82189220075514
1970-07-10,-244.01481506732708,34.670491745880916,-2285.2047779600707,-1.80215726515895,287.69358236231886
1970-07-11,-824.976530118662,51.44276449841549,-2072.63565671697,419.7394791400311,234.49049210807715
1970-07-12,-1210.036042196734,72.69793600334123,-2010.137942524011,533.2958063069065,25.047582700231803
1970-07-13,-1344.5877888096315,86.27288499820028,-2056.4391114897207,202.14529813225994,-195.05817594153513
1970-07-14,-1966.0013499530412,-83.65624148780812,-1152.7130178873608,-470.8747215491169,-538.2508184488962
1970-07-15,-1934.7062326118062,-464.2530662627478,737.960413216707,366.1731985040688,-1208.6664907986926
1970-07-16,-1046.7747204916527,-354.44765795535693,1027.4615626783675,1147.399510049335,-714.1279757123066
1970-07-17,481.6275599111328,-146.9749600525485,469.99617427933936,1344.3480538201347,-342.25035106888606
1970-07-18,151.62046730603274,-98.8803490823938,-514.5942282255247,644.9644423763405,-957.7108810512589
1970-07-19,-805.0973194372408,-282.2096772882242,-950.2090557832137,-894.0460569757786,-1480.8777606030364
1970-07-20,-1225.343000265733,-252.04513833513397,-989.4445744195203,-1385.0615563346546,-1106.8661512960502
1970-07-21,-1465.227962783395,-50.68873079591477,-2061.8493203104026,-951.4876111762821,-286.2530936757196
1970-07-22,-1552.081034736236,150.075837437663,-1596.6358155825299,-485.62240170005356,239.27926139862814
1970-07-23,-1114.062731030571,244.0423625595758,-1024.8244519870557,-649.5746413742012,296.8774601492564
1970-07-24,-837.4882349741808,105.88500738125448,-748.0897250074569,-923.087760894894,343.59044992575093
1970-07-25,-517.4707278259245,-164.4481091758405,-355.87777184665083,-478.67171762804134,-95.68449946055064
1970-07-26,-166.70430980898027,-231.00654805403306,-280.8728842353955,-413.97152314902644,-326.57841859230126
1970-07-27,83.2396777768535,10.971752792280213,-513.8351938801328,-468.5530731518628,-46.69928338858892
1970-07-28,186.8671332063246,175.8642058536543,-476.1934838940117,-377.6132206779423,97.75878315113835
1970-07-29,-14.548531568356852,92.13156649513319,-682.5034766640629,263.22970687956536,191.41025861515516
1970-07-30,162.2079765103614,76.25691075400286,-1472.2569646529003,416.606622437104,370.8413742815838
1970-07-31,322.4155679406051,199.57833301830567,37.49007660134718,635.9542260114953,581.009438243516
1970-08-01,952.4726070909018,170.8353353847322,741.3155547225464,760.0393581022826,586.9109323026818
1970-08-02,1682.0565136013715,-23.550876747701313,1074.5093096418113,370.36089230334926,383.3694037935445
1970-08-03,1751.370954354095,-213.37285932951994,1567.674145022791,-4.563616442313341,185.8480854208388
1970-08-04,1408.7297097476285,-240.26454975382578,1495.9588317846742,-144.47533536869616,236.21537687190212
1970-08-05,878.327315077085,-35.899041088208755,1039.8898712539046,-114.64669870399415,385.4326654534551
1970-08-06,-119.07834929167888,10.325719360101774,1358.8779288253297,-43.18345214182929,202.45495064606553
1970-08-07,-611.1167634429519,-41.41296345255643,593.2443610868996,1.3489782014834408,-161.5792988847027
1970-08-08,-826.5560428537167,-29.07146449994909,-350.13292319166374,346.914065047503,-327.71589499547724
1970-08-09,-891.0749106043569,-29.062364622295764,-778.2419596953786,615.7672552913383,-256.3268895589152
1970-08-10,-936.8464005459583,49.26686497943001,-455.49498176563037,454.65327165009154,-202.51384986785618
1970-08-11,-950.7778414997606,11.177572967237898,-135.3481069385676,426.8977438947017,-639.7606825848512
1970-08-12,-497.0110657648617,-65.34740257760856,-1162.7199618817328,-48.80285205000144,-910.8460995690562
1970-08-13,355.74076306447824,91.60473611791028,-1454.27098737978,-367.1933556285766,-753.0557262410954
1970-08-14,717.1253994758208,215.36310156985002,-938.4734474473158,276.59618296433115,-627.9026072672967
1970-08-15,725.2041572683449,142.38701475180318,-462.7506793416207,-229.35328019861828,-439.3122262732901
1970-08-16,601.7702896812248,-195.37891319456506,-577.3706301111241,-1189.499831718121,-624.0107409404475
1970-08-17,613.6956269802448,-439.3433139453966,-510.90446431092295,-774.220019759801,-722.337646686949
1970-08-18,801.5863905937454,-517.4222789494183,-166.44216094978958,-1246.6147204314232,-540.7212777944779
1970-08-19,1111.9053528788845,-395.7603172500856,430.55572680757444,-1144.46467320803,-36.3089196151412
1970-08-20,1549.6595845304419,-316.3592003135334,1358.235466183308,-498.38543444917315,292.4010188671953
1970-08-21,1449.270953747457,-364.12350171448384,1791.155766840889,-183.89677818866423,234.72774158990336
1970-08-22,888.3276765313128,-356.27584159413277,2052.8844888461895,-118.22468471491722,-8.801977411097495
1970-08-23,651.8497500294326,-379.79279987197276,2284.0104726351246,309.47984234660044,-237.61325907478448
1970-08-24,590.8469121136853,-383.1660475872552,2216.8487211897323,480.2266188435217,-328.3320457666376
1970-08-25,277.98791783575473,-390.24417616384574,2120.1859311456014,456.1645659183459,-541.6143250824518
1970-08-26,597.132180304711,-272.07102604448824,1421.2251087978311,459.66558584779085,-538.2795631814384
1970-08-27,435.41886589265516,-129.1941900195719,713.0621471159502,374.25140146061,-248.84673268576836
1970-08-28,-655.2327162511259,-125.99906320706192,-66.90966544415319,-142.73156742373567,149.42646842193477
1970-08-29,-859.0527309411907,123.8087317368478,-358.1553016210973,-227.45310180002116,431.2492411458063
1970-08-30,-518.3145381440113,263.68738456241704,-1016.5398779901576,-115.5689109165022,486.101784184988
1970-08-31,-332.61984677696836,47.44788874648883,-2998.836176979171,-262.31091119508335,250.4648686681375
1970-09-01,-812.2968270054319,-192.6805276312154,-2703.9130734167115,-189.5936210505973,115.13579612160657
1970-09-02,-996.9122810535899,-183.1763647613346,-1933.6708564317498,-998.2299581746915,99.08239712562278
1970-09-03,-778.2111740050049,12.024783806370204,-1762.1795384823106,-224.38381288006738,154.80688818851664
1970-09-04,-1461.2682098989492,181.95466134979785,-1314.7081347788558,525.8094160031044,-297.8012163952828
1970-09-05,-2201.5709650231797,132.7853757650149,-629.667618827817,654.6946009177877,-1198.614837237132
1970-09-06,-1774.43426718535,-31.072820503952364,1208.8123091314058,377.6325420458518,-1906.1235488302107
1970-09-07,-1324.2384563256767,-42.046275338779004,-90.77319184019333,-1040.787543240933,-1185.7696991892155
1970-09-08,-1122.261303471195,111.50845917871077,-2798.3299920699683,-2098.1147348404634,-371.63973653658337
1970-09-09,-1018.6868910267282,-87.8021134800158,-4378.360505419932,-2941.3177160806613,-288.41487505882753
1970-09-10,-960.6124557087128,-360.52817191347884,-4493.721263748483,-2300.2916213945764,-472.96382378531786
1970-09-11,-1303.7021020502207,-311.88640471932297,-2972.553012594506,-1549.1538351201884,-361.95539445455665
1970-09-12,-1239.6121216845268,-223.97465026945437,-1642.5692033429332,-1247.685794771377,-475.1950880318846
1970-09-13,-652.9244199401494,-326.41125622151446,-1563.941625189135,-1180.8735652324494,-509.2657890662954
1970-09-14,-397.2231266733134,-354.35080172970964,-1171.8997816478113,-1449.8301893255602,-256.7228145386696
1970-09-15,-376.2977576437163,-150.82739612876546,-274.03588177117575,-787.8954359486072,367.60251002700176
1970-09-16,39.35077979785168,9.142343710213998,-102.72722496986025,288.0054174422188,491.4061762845035
1970-09-17,287.29694053471843,97.67245248594243,-792.3153013061799,616.0135117560003,901.6889305262416
1970-09-18,462.86044949525797,163.0906212698099,-6.889322742247786,944.6201225005374,1249.5893177068017
1970-09-19,672.0302416009596,165.26081928552247,1061.3610006403364,1135.7839390438633,1032.135962475395
1970-09-20,297.3150525847408,11.749396305333574,2166.9487767452533,1114.5069422130143,591.4563109708953
1970-09-21,291.44081531583316,-151.75551367417336,3226.013718259711,1036.5489341771274,-152.09970181740448
1970-09-22,683.6426662400105,-115.73896759658476,3007.5062025959924,969.6632930058416,-928.7103877518116
1970-09-23,515.5594629922001,95.649496082582,2631.5842428867186,1048.3215962243569,-829.1379550570167
1970-09-24,-168.69363395480335,126.40552173904777,2076.8518624824223,799.5751869162272,-440.2815459951223
1970-09-25,367.75004111313854,-11.796187633967838,1293.2497037252276,3.8308954597239113,-533.5998362791931
1970-09-26,963.0120822452881,-104.03596213541319,461.78309194416136,-341.1283906549702,-220.5228603011592
1970-09-27,1907.5577993169798,246.14082099784144,986.7515068300418,658.7911649946012,520.991663108863
1970-09-28,2123.74343072483,435.6451612172127,1812.2322053682724,930.5496816962492,1177.413359306777
1970-09-29,1111.9853604754833,451.60612585561563,-874.0670416911516,1166.0450526768534,1093.1371871060287
1970-09-30,-68.46911376024713,412.6291452907276,-2354.6439033288807,337.4833889696386,121.6374918680058
1970-10-01,-546.1348468702229,228.34671715140902,-2627.034286326505,236.2625095988166,-766.9218690714013
1970-10-02,-653.1254053887421,7.740510510917328,-2361.627694228811,-149.43518466417686,-1242.2156930812791
1970-10-03,155.9883052499721,-210.02550335996034,281.410029441044,686.5995652135698,-1522.936513209201
1970-10-04,142.98307383030826,-165.95577597458364,-1503.6499002226526,452.981774701323,-1510.7534774329356
1970-10-05,-569.8283246966515,-143.2515839474092,-3319.5384493427277,-1023.4736421602075,-1706.1981612347834
1970-10-06,-310.3926276305025,-206.93535871785915,-2994.437847034754,-1818.1549971730958,-1303.3659649684441
1970-10-07,287.5723914160873,-261.4810899457923,-1409.8542620421724,-1317.343730990712,-463.82042731059954
1970-10-08,386.96333154277016,-175.6924430678317,-132.15564665069158,99.37131730538997,401.2102060935142
1970-10-09,102.84209780154903,-104.01141035729222,-1150.2257616257266,830.1726196044027,956.4525976223522
1970-10-10,-218.69992412673017,88.69734891616123,-137.43543562177157,733.8747813389058,1016.3297750849858
1970-10-11,448.1792239313174,233.65806575337118,2399.5144358607254,917.9238543809116,948.7933559275128
1970-10-12,1258.5897166817094,240.45445519476038,2933.5848648411375,977.5344871318629,862.6640206286345
1970-10-13,1475.347288000369,121.78642687474726,2837.5654558111714,1209.741074401579,225.38303405557303
1970-10-14,1860.1283169980466,-30.768192104171877,2881.496483424762,1442.3078438723053,-141.06260453577704
1970-10-15,1694.8262771118311,-132.99394324844226,2667.2073437825984,1488.3407128558542,425.6352746313569
1970-10-16,1077.4711164663731,-113.42104501062663,2487.6944357698453,1521.8928810448506,1014.2113681391373
1970-10-17,409.5940485525159,150.8616966565981,117.69105413471216,1501.6880672226846,895.0513388237018
1970-10-18,-1203.8386644865986,279.47540972500497,-2639.2058820404345,1237.9490886392482,173.14339197769507
1970-10-19,-3510.0398609663107,130.04769036627212,-1975.5228625825473,46.15731630340912,-942.9460679074941
1970-10-20,-3594.780493646944,-432.2608411863252,1214.9670610780238,74.67718101888515,-1602.6441585332059
1970-10-21,-1373.492696903645,-542.9923691812393,2404.19688562914,1155.7847549790026,-1304.6872218656822
1970-10-22,31.365099617395877,-201.55588135841373,2033.411256158381,1907.1762368414973,-838.2629336291888
1970-10-23,679.6452054141729,25.45687902763839,218.93604667636555,2162.378212316118,-352.61146384295034
1970-10-24,-98.43226079915652,238.94227094617455,-41.82619596161082,2016.7490863825335,-404.75959777372043
1970-10-25,-1442.467372068673,351.7332164883247,-712.4565034111225,970.7117607024105,-673.4768951086803
1970-10-26,-2076.4979279374725,401.46189188492673,219.29946029695668,830.2309666060017,-627.663093390257
1970-10-27,-926.4200603772479,439.38931309942564,1301.7245622592995,1274.8943277152098,-594.7468550842502
1970-10-28,-58.68735457876433,694.1241365810796,1114.065548339045,1073.4573041278618,-324.95844484794077
1970-10-29,357.3229384422733,632.2513639594792,-58.5211629404319,1059.6864661839209,-1133.7063061100791
1970-10-30,-1171.1187392484799,708.1799311751029,-1197.635753049717,403.8565010425486,-761.2382727176212
1970-10-31,-1600.0879749792841,590.4611317120123,-869.3187491946827,-69.47083212588942,-2376.1071156056814
1970-11-01,-1756.4914355207334,504.94134000190036,-823.8522873952219,8.403276885049976,-1663.31264336481
1970-11-02,-1050.0789873141425,378.89390987609204,-307.5168935545948,-13.13868466586932,-2261.767020259018
1970-11-03,-1066.9610501504399,295.7495993477638,-1465.7616996333957,-75.65835597287148,-1471.6365947484323
1970-11-04,-1100.9944422299693,315.2586979554813,-792.8496828204638,721.8004074015265,-1840.401049343339
1970-11-05,-764.2119403379953,376.3210536697378,863.3493186214439,933.6899550267176,-1253.331896668571
1970-11-06,-127.22871419836339,-6.566689141069219,3014.7897545932765,1092.7705218815365,-1906.8039476151544
1970-11-07,-256.9512249202158,-195.87052871409233,2616.024388445024,739.4220738618918,-654.3300775304351
1970-11-08,-665.864238599017,113.33471584941194,-1839.1151239213605,803.43714019227,-74.0624675999829
1970-11-09,-1402.8042921303636,219.6508790252788,-610.1963990478791,491.0776958062157,-975.6779159466722
1970-11-10,-405.3324995246856,-44.433027395476834,-445.5133070004158,809.9252956487877,-1921.6520687302705
1970-11-11,-213.23418985684853,12.85293049590965,-3363.151643587326,-454.316595782542,-1392.5214094114565
1970-11-12,-781.4645515370373,48.77712241302571,-3522.5668642714354,-1257.8921394619572,-771.7072890278977
1970-11-13,-1671.222060858248,-55.95237617017752,-2699.726287811395,-1374.6697628553025,-721.403549696125
1970-11-14,-1028.904917078633,-206.132371290101,-1013.8529016486082,-1774.6962071058786,-473.5489045854389
1970-11-15,201.46512460931228,-314.5362764515181,-476.43479353105386,-1095.1605599087827,-765.389523974609
1970-11-16,168.68633495514845,-342.4685940134826,-2327.122297359627,-1356.2478192653316,-929.6381867855174
1970-11-17,152.96156886329007,-219.0446716548605,-2992.5228623408034,-2351.341211402184,-846.8528857705852
1970-11-18,118.17768102887464,-142.3130682915779,-3839.7208585385238,-3925.052688407449,-553.7201467759378
1970-11-19,90.0211680992395,-238.7096292238619,-4129.473745690794,-3224.286090188805,-160.8985321443457
1970-11-20,700.6121839492005,-193.89148703450206,-2705.431028371465,-2354.6613368775543,278.17700580988196
1970-11-21,1270.799949643677,-100.32604646344015,-1758.9842814826386,-1583.1924220436492,637.9712411711638
1970-11-22,1674.0779066568484,-232.9437045985101,-640.1212324359186,-474.7749533698139,745.3529343212498
1970-11-23,1837.5871453376296,-503.0400114677201,170.4656804679861,-950.925499248209,1037.460221417889
1970-11-24,1041.4092015332049,-451.9554960164821,-12.908975768724881,-1324.720242519586,1174.1064989433162
1970-11-25,282.5094581130799,-36.026365478405616,2485.2530004260066,-692.2642115364372,986.1129535398021
1970-11-26,472.73479294492785,184.76689256606528,3572.9015019722938,766.0875744116981,350.42429332436626
1970-11-27,-954.9604257059074,274.75351135819153,2348.2519803501445,649.3457441300375,-1.4773161017993954
1970-11-28,-1317.3324291770614,226.60691648754366,1005.0276872411011,-813.2224189322911,-540.6563084927725
1970-11-29,-877.4460768533816,88.15030958783846,458.02332776770766,-2137.260993122233,-1084.7621422712427
1970-11-30,410.5312071532437,78.58920030967316,-293.2862720080259,-1421.1911584238835,-939.2544940851216
1970-12-01,45.66028850001387,141.5470841530765,-1427.2854552733722,-210.19881098912504,-213.514374807556
1970-12-02,-1246.4228236714173,328.4733451245923,-1265.3005647841037,63.56747151109171,-101.94226467505547
1970-12-03,-1652.5826071429067,251.67687340838043,-326.89440423820747,-120.20823310338064,-850.3588862746683
1970-12-04,-310.26482376272605,169.86784384272943,-2686.1939421048432,369.04560019430465,-547.9705355457066
1970-12-05,-5.04717859364927,237.8640720854329,-2131.6933875353525,1164.6059121937901,435.84023814499955
1970-12-06,-503.1914126916363,462.54277821943816,-501.18163766241133,998.070800405029,825.6726887363533
1970-12-07,-303.6401005126447,455.78750608015406,3251.132574646459,2177.617319464865,894.4936424877059
1970-12-08,155.17863232251096,530.2170797649811,3189.531203104315,3334.7359936580165,687.9906944317772
1970-12-09,29.4438602013047,458.5180222117896,3821.2739945373073,3337.3650487584923,308.7013810580965
1970-12-10,-8.223982658930751,303.4519428665356,3562.889574388533,2413.4872573836387,324.0528353332709
1970-12-11,121.624106158262,615.2557177591832,2513.922421655027,1245.2308882725504,537.6407203297055
1970-12-12,673.9707159228734,828.5809410075884,958.2216670616687,1110.4268317630642,684.3945036878806
1970-12-13,668.1292444992915,851.994492919614,1725.156565093656,1927.0327785597526,805.421626214198
1970-12-14,692.1217088835093,805.0267094814144,3177.4448580331555,2035.7388204515762,215.6365240483864
1970-12-15,1260.5098977873222,594.226854410497,2071.786523660503,2263.9349415138204,420.76912434954306
1970-12-16,1217.4136028651205,466.48746239402595,-184.32260691592393,1809.6080888329195,849.8024610224292
1970-12-17,137.97857359266928,320.9318602688657,-1700.1158836639188,1350.122031065857,1122.380711549112
1970-12-18,-170.7370588115835,206.57056900648502,-842.8334009255058,813.6366868921278,843.3531331209468
1970-12-19,71.41946893348006,169.44533911344777,-1034.7907586473787,655.5301835119453,1011.0414233707354
1970-12-20,-674.4511659760934,131.59052726318626,1678.8635586418113,1700.6815063432357,630.8204318675708
1970-12-21,-18.11106085623805,-73.1488681006559,4855.892509911983,2396.571982005469,278.08079844513117
1970-12-22,1058.710456348687,-330.61655319758444,4989.4601017305795,2570.911455430847,772.1113736742534
1970-12-23,1792.9905874525095,-623.1349781355484,4905.416404479717,1575.0994489257364,1009.6766892687141
1970-12-24,2434.369219845569,-696.5679312079018,5545.530969189554,1194.1896709293712,937.795129169684
1970-12-25,2139.7217313109604,-620.1209911122594,5430.174202463693,1262.630466959795,1065.1218865843775
1970-12-26,1718.857020406195,-621.6482596197427,4816.707806008731,542.6804779954915,1312.7644015558215
1970-12-27,1521.867631738493,-628.4141544511104,4176.718085440099,-109.08171009613882,1306.962283288967
1970-12-28,1628.4262244927625,-840.8097351275663,3511.6058334891027,-899.0901107259125,741.3621752087453
1970-12-29,686.7156911938865,-987.0687470184023,3893.172388670414,-1181.315802170755,-426.9630752318207
1970-12-30,-201.37001675100151,-1007.0486353652375,3043.8818534112615,-951.8035569614586,-1928.5442550122386
1970-12-31,-1039.3914460846493,-862.6876151686522,2215.967059982767,119.65602012754145,-2274.720050696686
1971-01-01,-1125.8637474651205,-719.110425135288,1559.8188191934366,407.7639296814228,-1937.2067342008056
1971-01-02,-250.75781008097138,-410.9749663783223,1470.490110683771,300.40640222479414,-34.89412541663822
1971-01-03,-662.9829917976243,-530.0533110979068,1631.6561026635627,-7.354619861159038,444.295427439663
1971-01-04,-962.4192546458249,-158.1775688983051,1855.5521621199505,-174.94712701473188,-529.492646261605
1971-01-05,-69.75071222341539,-12.501990640446083,2079.068867773446,-518.653669273984,600.6796522943089
1971-01-06,1106.5353117477032,14.989575633785515,420.68877193689855,-29.113201326986843,1438.501287516824
1971-01-07,546.2532628226469,301.21965807472844,-3267.421053226476,-196.80611982454738,3073.760718775644
1971-01-08,-839.8308381367835,233.56038217604993,-2324.5316837172477,-240.60339025567686,2446.662036592721
1971-01-09,254.5200511989796,-12.094112908030311,-2790.851515718144,-170.45718221102464,1728.6949837074644
1971-01-10,-707.0795369468452,-319.9916882482877,-1178.289570219296,-23.289552770579103,2096.294939806392
1971-01-11,325.0777479514156,-343.37400220226243,1089.4857656777585,-1207.2853421524414,1255.909704088738
1971-01-12,2004.6934938250167,-128.98448884392639,984.3245616002629,-397.7056411877704,692.1333599687697
1971-01-13,2952.1901709162053,-146.62964850506117,2997.557578508302,-92.58128423604636,1798.5016188466643
1971-01-14,867.8370175476737,-19.475363383626,2598.525986137612,-449.8531507727776,2110.3025040349344
1971-01-15,-499.6439207841956,-153.80464488931057,1351.525415655336,-421.0193545763009,106.23239178061498
1971-01-16,-1271.9687882285111,-411.87788471933186,-182.35201868216825,-1043.5164728767052,-812.4875717435461
1971-01-17,-1246.9235126237154,-642.2994582747552,-1569.563402731781,-2015.2229404011268,-860.5489952297019
1971-01-18,-1196.3005210017645,-468.6680625307818,-3555.670578538338,-2585.7090902005716,-44.38800375952777
1971-01-19,-1573.92468707234,-365.7391434708199,-5301.082766297321,-3258.2610900727973,-124.69162807584925
1971-01-20,-1829.74303990055,-805.1496752629382,-4551.6885034027155,-4130.98380318872,-730.9368017674149
1971-01-21,-1298.368632646331,-1380.63996193838,-3072.172797565528,-4981.51210731407,-1001.1427925833589
1971-01-22,-233.5215382859132,-986.8939396305766,-3185.0922321391913,-4046.242967503461,-894.0936337464382
1971-01-23,-671.315364498377,-588.4927947555944,-5426.983286636728,-4803.530140339687,-412.42816465745034
1971-01-24,-2109.363461263233,-362.68314399875027,-5517.894904178262,-3897.936271257764,-793.5687763446263
1971-01-25,-2733.715352560937,-249.0638875612899,-4007.276900203084,-3773.86892627367,-639.7573663508672
1971-01-26,-2078.948986844558,-231.37188223415635,-2413.779149148027,-3709.430730623205,-534.5937122839841
1971-01-27,-1543.2812414526563,-270.6349952370781,-734.4117787044028,-2399.9160892433156,-817.9831849916644
1971-01-28,-67.94864681697075,-183.91081090662905,1028.6706720923858,-1247.2957271745831,-634.1187668636148
1971-01-29,585.5132192550124,-293.82204936746217,1728.1987505415464,-839.8675697510508,-70.08465623754097
1971-01-30,853.4810312543465,-353.5542816774786,1764.6372204202785,-1437.8876282455028,356.6795962224434
1971-01-31,539.774437550306,-601.4259934275061,2192.7837075811162,-1215.8510274587547,631.5425627381381
1971-02-01,-81.31843533046715,-614.9432586617238,2775.4422088999777,833.4922331378665,76.17772820696733
1971-02-02,-239.09353918321253,-448.13434047230214,62.413501124310486,2294.5872642279346,4.30853699899898
1971-02-03,-724.3890739254475,-316.5248509366593,973.2382534456127,2241.1378707355734,-190.8110550227159
1971-02-04,-873.4045212732113,-456.0884487184386,3107.90418372485,2436.9591145257978,825.6681693680326
1971-02-05,-492.1978022499019,-129.91158209385003,4445.53859328007,2480.2666596791287,284.20212711685923
1971-02-06,-261.1977903300786,156.1784900316609,3946.3233646985705,2599.106223644583,-1066.1936411266224
1971-02-07,-505.0823666214171,129.3652586305787,2687.7687109135154,2259.142982151296,-1097.4909235304572
1971-02-08,-195.80102658931787,163.5036942429367,703.5367909951983,1610.0668989336962,-1703.2427933878676
1971-02-09,602.7449828966951,-107.20259843313022,-181.2240196131179,530.1443029729398,-1165.1367763632477
1971-02-10,916.7161287778566,-231.97817602212575,-620.5063459782292,-184.7572283551121,-126.8309869289559
1971-02-11,831.5523924640665,-35.65943631310504,-1360.3903178151274,268.62510128610796,420.222753800336
1971-02-12,-395.7946066040526,219.60334101410524,-4700.069885116396,-549.5385637071603,351.6086949862835
1971-02-13,-1792.6449367869445,-30.21801409892824,-5902.092581248048,-1306.2352404237981,-285.82746866516993
1971-02-14,-1821.9851611914082,-441.3132654722185,-5702.041048537669,-1796.6878456795591,-1060.6245536916
1971-02-15,-614.142556202535,-631.6489619967754,-6139.977572147228,-4284.031238787115,-844.5356251570789
1971-02-16,564.8297268008398,-839.5162804502617,-3329.6884825561497,-3115.365020745794,-364.04154539163966
1971-02-17,968.7402499108701,-640.3827677993958,-2485.7037617327983,-2187.7878292932355,123.18118485957662
1971-02-18,728.5745857233295,-500.0838321056834,-1402.9540354580445,-1428.8088154693469,-298.4345204204092
1971-02-19,761.9301331881348,-656.3330063598171,-709.629717612712,-545.3264657280232,-408.35229342928136
1971-02-20,825.232894845392,-689.1801595560362,-2529.1085704281436,-699.0429887821658,108.06041746011199
1971-02-21,677.7923677863296,-553.4811405208637,-1215.4936894374607,2.679744436089772,112.92060626586849
1971-02-22,737.6094671565635,-373.22471330077354,1380.534486385867,1193.533890548746,-175.7677237077154
1971-02-23,1114.1796810998947,-144.51981745371978,910.4395267625163,1642.366349153322,224.5895059802107
1971-02-24,-6.4134707148526005,-54.57322314930689,2108.121504513336,1519.4155313619292,147.48633456806857
1971-02-25,618.3148496637087,-186.9117361996212,3035.794291309448,1116.8117061330308,-821.2727573561185
1971-02-26,2097.83024229911,-415.10554856821625,2794.7519014780173,952.7164277220292,-975.4684438809733
1971-02-27,3229.6432603987014,-425.8552661547104,1933.6434998344184,695.9871379037565,-896.3917003670405
1971-02-28,3865.2478263057487,-424.37412467647806,3151.225471973665,1325.6199791387521,-92.68982851458053
1971-03-01,4304.207713006164,-208.53728364907238,1935.6831161589896,1491.6770092784393,942.6547843034002
1971-03-02,4180.473765604063,15.487177620062221,2396.1394025782724,1264.6739761616197,1506.9304418097076
1971-03-03,4078.783285834398,-125.76253052355204,3320.9809082675565,1530.388753138538,1000.1583041052164
1971-03-04,3608.845592486829,-12.842644192923267,3695.347240629379,2194.2145749223946,682.8768435528158
1971-03-05,2610.3594797069877,-201.0558688450788,4276.732220024136,2036.6731483009987,1703.7313333651434
1971-03-06,1337.7282759083416,-425.9983777985192,3971.3239730326295,1659.4484336350238,1803.1654924451539
1971-03-07,-345.96663949821703,-438.1614221671472,3695.216265483825,1907.6756798798158,704.1670554402602
1971-03-08,-934.3709707903257,-391.45286875334875,2694.4163111166176,1425.7094814699308,-284.67781631844554
1971-03-09,-1629.7114547700253,-394.16672917196564,2415.146551948653,875.3075805052003,-440.7856507900748
1971-03-10,-1339.937557102129,-245.45520129516126,2284.6281474879793,1613.443396126574,-1154.028786275055
1971-03-11,-224.39878011134667,-16.66920407283356,1598.241468711982,1814.8783025355963,-1617.0422389074545
1971-03-12,-423.6578384172452,-3.993606781406344,-378.0427263852066,1141.41294201979,-684.932354541441
1971-03-13,-1306.8481514035873,-118.93919685947527,-890.8836265459146,-168.69897291650642,-471.1830041735979
1971-03-14,-957.9183890033553,-373.19811899839925,-663.0011782034081,-1746.6164145867378,-468.8920247299495
