,olrWorld_cluster1,olrWorld_cluster2,olrWorld_cluster3,olrWorld_cluster4,olrWorld_cluster5
1954-12-13,23.532684,23.366623,-5.8000336,38.812073,-19.808563
1954-12-14,19.477615,9.804245,-5.311676,87.03064,-23.89853
1954-12-15,9.633942,11.70871,-6.202942,2.3149567,-20.219452
1954-12-16,17.695038,-12.754349,-5.222763,-14.119965,-22.560211
1954-12-17,2.2595825,-13.939102,-4.0738525,-5.135269,-23.49997
1954-12-18,25.564575,-32.37175,-2.7844849,27.056961,-24.405548
1954-12-19,17.586365,-43.377686,-3.4498596,16.65979,-15.752289
1954-12-20,22.716843,-33.417282,-1.6019135,7.2296295,-12.944122
1954-12-21,32.88231,-40.72026,-1.4445953,21.100952,-16.664032
1954-12-22,37.420654,-7.778351,-2.340393,77.5141,-19.160675
1954-12-23,11.545822,2.7726288,-1.8623657,59.914383,-18.559082
1954-12-24,3.4154358,-36.262405,-0.20014954,120.0664,-16.078308
1954-12-25,10.795013,-48.71434,-0.8577881,70.8634,-20.406433
1954-12-26,46.54872,-47.93065,-1.5540009,3.8388367,-17.792877
1954-12-27,13.386551,-36.836166,-0.15066528,7.9052124,-18.465668
1954-12-28,-32.743652,-46.688705,-0.44969177,18.458817,-13.664124
1954-12-29,-27.24701,-52.719345,-0.9781952,3.301361,-14.264648
1954-12-30,-5.634796,-34.362534,0.2865448,42.243256,-18.156921
1954-12-31,18.67279,-48.65918,0.57162476,78.03471,-20.019958
1955-01-01,-30.1987,-56.07103,0.49905396,5.7951508,-19.757568
1955-01-02,-21.211578,-37.46205,0.7119293,66.44081,-14.779572
1955-01-03,-0.22920227,0.195755,0.59906006,96.17085,-13.421539
1955-01-04,1.4177094,23.564926,-0.017318726,126.11306,-10.031494
1955-01-05,-10.262787,27.375946,0.16047668,40.18492,-6.152069
1955-01-06,1.1220245,-13.058655,0.06390381,43.70012,1.3756714
1955-01-07,4.77977,-44.04698,-0.5661926,31.720154,-6.9095764
1955-01-08,-23.542755,-52.85312,-0.0043182373,2.510727,24.766754
1955-01-09,-18.655579,-51.306656,-0.45114136,-39.39427,50.123596
1955-01-10,4.787552,-47.40413,-0.10473633,-17.640564,41.57878
1955-01-11,-20.496216,-49.755447,1.4075317,39.248962,26.991028
1955-01-12,-23.207184,-31.356125,2.8187408,-19.529999,39.778473
1955-01-13,8.677551,-23.146667,2.845581,-21.137543,37.645706
1955-01-14,32.129837,-3.7868652,2.9035187,-40.101013,7.5579834
1955-01-15,2.6815643,19.077927,1.1343536,-16.146988,23.78247
1955-01-16,6.0595245,7.1969757,4.27829,11.052826,5.8111267
1955-01-17,-12.848236,2.542221,0.90574646,-13.811142,0.27389526
1955-01-18,-23.432144,-12.382553,-5.116974,-17.875046,8.794159
1955-01-19,-18.70494,-25.575714,-5.499405,-24.210495,30.968338
1955-01-20,-17.792099,-15.512756,-5.370285,-1.0133209,0.7260742
1955-01-21,-7.3125763,12.071274,-5.22995,9.870575,-4.694458
1955-01-22,-7.862961,36.548935,-5.6743774,10.40181,-4.1059875
1955-01-23,-23.628235,-18.297836,-3.5255432,47.07303,-6.493042
1955-01-24,-19.274994,-30.50241,-4.2379,17.94069,-16.77771
1955-01-25,-30.881973,-37.769012,-4.439865,32.093033,-24.20877
1955-01-26,-16.654312,16.336685,-1.9572601,-22.370102,-25.36377
1955-01-27,-24.963364,20.302078,-0.81056213,-35.76573,-25.686218
1955-01-28,18.631927,12.103241,-0.32817078,13.058456,-11.032227
1955-01-29,-10.350952,28.116867,0.58517456,7.6197357,-5.196289
1955-01-30,-5.1662292,-6.8325043,2.354065,27.342056,-12.474396
1955-01-31,15.8454895,23.21225,-0.96395874,26.65921,-18.602142
1955-02-01,10.463516,60.189545,-0.77926636,-31.811996,-26.958344
1955-02-02,8.556656,6.8174133,0.8969879,-37.81143,-24.757141
1955-02-03,0.7199249,34.989075,1.7868195,2.828598,-25.209473
1955-02-04,7.4997253,42.742096,1.1915741,-12.423294,-26.494507
1955-02-05,-0.8959961,9.411911,0.28231812,33.954254,-23.052979
1955-02-06,1.2824707,41.343674,3.0920715,5.247696,-23.884888
1955-02-07,4.4829865,-3.6799927,-3.285965,-36.963516,-20.667786
1955-02-08,0.61460876,-25.205383,-0.7153015,-25.464996,-22.665436
1955-02-09,-1.3389282,-10.228302,1.1880493,-29.871124,-22.606049
1955-02-10,-7.5517883,-33.525864,2.2585907,-10.798355,-20.996765
1955-02-11,-15.141693,-41.199753,-0.9975128,45.030212,-13.827972
1955-02-12,25.631119,-44.979095,-5.1254425,45.108658,-18.530212
1955-02-13,-2.8811188,-37.835846,-1.1403046,11.490402,-12.996521
1955-02-14,-25.708847,-26.228897,-1.2674866,-16.240692,-10.798065
1955-02-15,-4.4995575,-49.421753,-1.967102,-26.763397,-11.205719
1955-02-16,29.202988,-52.55368,2.6288605,-19.500854,-17.292572
1955-02-17,35.304092,-51.71425,1.5622559,-34.144608,-17.002808
1955-02-18,35.263428,-32.625397,1.5926819,-33.107635,-22.197083
1955-02-19,4.3255157,5.1940155,3.2994843,0.60209656,-25.37024
1955-02-20,19.581863,-1.560318,4.0722046,32.88011,-23.80426
1955-02-21,7.7242737,14.453751,4.1136475,35.414124,-22.002502
1955-02-22,21.918777,39.37439,6.0062714,63.103546,-14.997498
1955-02-23,-14.644028,20.563766,6.234558,123.96665,-10.84375
1955-02-24,36.081512,1.8578796,2.603363,14.019974,-8.11441
1955-02-25,3.5862885,-5.745514,-0.35932922,78.53023,-8.438812
1955-02-26,-19.450745,-28.85495,-2.0330963,66.63672,-13.3638
1955-02-27,-17.322388,-29.323608,0.04801941,63.375595,-19.459839
1955-02-28,-12.321518,-21.32019,4.418625,54.318512,-21.533752
1955-03-01,14.248886,-39.779327,7.722351,77.97836,-10.371643
1955-03-02,19.238846,-20.46048,9.00882,87.562256,8.627197
1955-03-03,7.5957336,10.113968,10.473587,38.22177,12.086945
1955-03-04,2.061432,-14.929459,13.768555,19.29007,22.245026
1955-03-05,6.3680725,4.81723,10.099915,4.8741302,-4.932495
1955-03-06,-17.913696,-11.667526,11.460724,-17.305237,-6.9878235
1955-03-07,-8.030289,29.541351,11.551804,-17.700653,-1.72052
1955-03-08,-19.876633,7.0996246,9.976959,-13.357864,-1.3146973
1955-03-09,-18.133194,-40.42697,8.915726,-15.19426,-15.867798
1955-03-10,-21.966461,-22.84665,6.7005157,-8.088089,-16.707642
1955-03-11,-31.354355,-26.768707,6.3979797,-33.56569,-13.186676
1955-03-12,18.185577,-63.10701,8.73349,-34.654465,-19.187714
1955-03-13,-14.28186,-66.2124,8.152145,-31.28534,-14.94989
1955-03-14,-5.147461,-63.647736,5.547989,-32.297424,-14.059143
1955-03-15,5.1217194,-37.136078,10.359756,-20.193954,-15.739441
1955-03-16,10.544876,11.547775,10.278,-13.949249,-13.516846
1955-03-17,10.561783,13.63916,8.100616,-27.392029,-7.9150696
1955-03-18,5.8504333,-36.86882,7.606735,-13.621429,-2.271637
1955-03-19,21.616913,-46.173782,3.820343,-34.194046,-3.3149414
1955-03-20,24.918228,-53.771286,4.442459,-24.375122,-2.1748047
1955-03-21,-1.3955688,-43.99153,4.256653,4.5362396,-5.2414246
1955-03-22,-24.688095,-35.744904,-1.3831787,35.13211,-13.83844
1955-03-23,-30.204193,-18.291687,-3.5570526,67.612305,-7.14093
1955-03-24,-60.067398,-16.145676,-2.7718506,57.29921,2.359497
1955-03-25,-70.093735,-29.668488,-9.274643,-26.348389,6.6667786
1955-03-26,-70.51781,12.180801,-5.8281403,-15.27179,7.6344604
1955-03-27,-16.429932,-5.2888947,-1.6459503,6.359085,20.327713
1955-03-28,4.3937225,-19.989716,-0.131073,-31.973694,0.0016174316
1955-03-29,4.978897,-3.5188751,0.44812012,-19.278076,-5.8150024
1955-03-30,-1.1195831,6.0048065,-3.8564606,-20.764587,-6.477051
1955-03-31,-12.274216,9.789764,-1.4250641,2.5119019,-8.356323
1955-04-01,15.849182,-20.679977,-9.883835,32.6642,-12.057556
1955-04-02,7.831253,-17.919846,-9.306168,43.6548,-9.910339
1955-04-03,-14.276382,-21.139877,-3.0819397,56.81836,-8.362396
1955-04-04,-11.292252,-1.5230103,3.036026,53.10019,-8.790558
1955-04-05,7.0944366,-21.018555,-2.9877014,46.12645,-11.59494
1955-04-06,9.373901,-9.630356,-2.5586243,53.866135,-16.165466
1955-04-07,3.790329,14.593445,1.8834229,-15.790161,-11.857483
1955-04-08,10.473175,32.319992,4.051285,-26.505432,-23.238922
1955-04-09,6.1321106,16.52124,3.1577759,-25.493256,-25.406525
1955-04-10,8.680923,26.476913,-0.54878235,-21.450256,-20.198425
1955-04-11,-3.1203918,6.488373,3.893219,-24.4393,-10.559814
1955-04-12,-1.3561707,31.921799,6.367279,-15.958771,-13.577087
1955-04-13,-3.1483917,16.964172,1.0666504,-27.815033,-10.8715515
1955-04-14,0.91470337,10.295059,-8.349564,-14.544708,-17.718048
1955-04-15,25.446243,19.799011,-13.925995,-23.410614,-17.138367
1955-04-16,23.411514,5.645981,-14.743225,-34.8472,-22.457916
1955-04-17,-17.504044,16.774887,-21.718704,-15.372513,-23.031647
1955-04-18,-1.6728821,-16.444977,-11.258591,-4.92778,-20.361542
1955-04-19,14.48941,0.6269531,-5.64534,-12.39267,-11.283325
1955-04-20,20.453323,2.7707062,1.7051392,-24.308594,-9.032074
1955-04-21,0.4032898,-25.10875,4.2257996,-22.709305,-11.062408
1955-04-22,-18.716492,-41.83168,5.732498,22.133728,-13.5252075
1955-04-23,-23.587875,-39.913605,7.016556,23.810654,-14.7565
1955-04-24,-11.374878,-31.654205,5.451477,21.14833,-18.47882
1955-04-25,-8.878235,-19.863815,-7.4918213,-22.891495,-17.819733
1955-04-26,-40.83963,32.668564,-0.46166992,-27.015152,-19.564667
1955-04-27,3.857956,22.858856,1.2272797,3.6768951,-17.290192
1955-04-28,-13.941055,11.662369,7.493202,14.802963,-16.86676
1955-04-29,-1.0987396,30.874329,7.951454,35.907913,-17.429626
1955-04-30,2.3318024,-1.753418,5.874527,44.836334,-14.937866
1955-05-01,20.226593,18.136917,10.072716,38.452637,-18.943604
1955-05-02,0.54304504,-18.510162,9.015007,14.571304,-11.389313
1955-05-03,-8.732208,-4.5520935,6.900261,29.298828,-17.524689
1955-05-04,-23.13823,9.451614,3.235855,27.153534,-9.1094055
1955-05-05,-29.777008,5.4801483,2.1362457,1.7463074,-16.848541
1955-05-06,-19.938782,-5.4049377,3.9569092,-18.85083,-8.266266
1955-05-07,-27.55127,-44.15718,6.79113,-12.702698,-10.005493
1955-05-08,6.5110016,-47.921463,5.0203094,39.929565,-14.845703
1955-05-09,19.368591,-35.68466,-4.427887,26.736359,-18.60321
1955-05-10,27.362015,-38.128616,-4.2451324,9.226547,-24.660126
1955-05-11,1.1790009,-38.447266,4.392502,17.504547,-15.565094
1955-05-12,5.016205,10.465866,0.5093231,17.080353,-8.171783
1955-05-13,-12.3645935,49.134872,1.471817,-32.24008,-5.9393616
1955-05-14,-3.800644,52.11476,2.006012,-3.5457458,-6.9997864
1955-05-15,6.110672,74.34215,5.2863464,-3.4760284,-3.5949707
1955-05-16,11.443436,25.390244,2.267395,23.87587,-6.803894
1955-05-17,5.996933,17.95575,-0.549057,41.391006,-2.5047913
1955-05-18,20.966263,19.711365,4.774582,26.686813,-4.8388367
1955-05-19,5.4607697,-9.698059,7.3030014,61.9812,-4.6888123
1955-05-20,22.062378,-0.46150208,3.5765,44.787354,-9.096954
1955-05-21,23.549683,-14.821732,4.1638794,30.990936,-9.213104
1955-05-22,-12.3776245,-19.299454,2.4490204,0.97299194,-12.893433
1955-05-23,17.026108,-25.771713,4.3475494,5.5435486,-4.2374268
1955-05-24,28.616867,-42.60463,1.0910797,44.826447,0.0859375
1955-05-25,29.832138,-26.487778,0.598938,2.9210968,-12.877502
1955-05-26,1.9233093,-28.029999,2.5066147,10.748062,-7.0950623
1955-05-27,0.9481201,-50.37297,-0.8319092,10.001526,1.6946716
1955-05-28,10.973053,-32.241364,-3.7620697,27.71016,-12.986237
1955-05-29,-20.627014,-33.20198,-13.190613,20.461563,-10.651245
1955-05-30,-25.141937,-43.22162,-11.818283,25.319305,-12.417786
1955-05-31,-0.68865967,-11.858734,-7.9715576,-5.1245728,-11.832581
1955-06-01,12.088898,-0.27583313,-7.8659973,-16.72258,-13.33844
1955-06-02,-0.12844849,15.98288,-13.539856,9.33606,-11.987213
1955-06-03,-3.9949188,-32.081528,-14.09169,8.47818,-11.787994
1955-06-04,4.583847,-34.17488,-9.9809265,-8.925262,-13.279999
1955-06-05,-12.367722,-26.855377,-4.741562,-44.166428,-10.585632
1955-06-06,-5.1692657,-7.1685333,-0.054611206,3.8588562,-5.6825256
1955-06-07,1.6542053,10.143921,-1.4086761,49.096085,-7.8371277
1955-06-08,-2.8091888,-7.5676117,-2.7724762,-15.765442,-14.477051
1955-06-09,-12.7417145,-5.9584656,2.4831085,-31.920303,-17.600708
1955-06-10,-9.405685,10.106552,5.921623,-25.26233,2.399231
1955-06-11,10.57579,17.830841,2.2121048,-3.2251892,3.1278992
1955-06-12,-13.824097,21.101578,8.549225,-5.8231506,8.299896
1955-06-13,-13.659622,58.49208,7.4435654,-48.714035,-2.1637268
1955-06-14,-14.181213,26.922852,9.298317,-20.937988,1.1082153
1955-06-15,20.080673,18.635284,5.3993683,-32.472168,-6.9397583
1955-06-16,18.292435,25.761765,-5.4331665,-42.798096,-11.28479
1955-06-17,-31.478271,33.426895,-5.597519,-18.179672,-18.190247
1955-06-18,-20.130219,-4.7440186,-11.461945,-9.882278,-1.5907898
1955-06-19,-19.717407,17.559006,-0.05757141,11.026093,0.78149414
1955-06-20,-2.5944977,17.933273,3.2430801,21.020676,-10.857605
1955-06-21,4.4247284,17.14975,5.7043076,40.83841,-10.869446
1955-06-22,42.41417,-10.062744,2.0548477,65.59529,-11.053925
1955-06-23,11.401947,-0.15991211,10.12249,14.980347,-6.3114014
1955-06-24,35.12613,-25.287445,10.109039,-21.37526,-16.078949
1955-06-25,30.556183,5.2022552,8.959419,34.317078,-12.38678
1955-06-26,21.708588,-5.706955,7.827179,9.460434,-8.635712
1955-06-27,1.4964752,2.4483795,11.389313,31.992905,-11.090576
1955-06-28,-0.52168274,-24.764786,12.428734,-18.467972,-6.4963684
1955-06-29,-31.153046,-25.169098,14.292137,-48.360092,-11.060974
1955-06-30,14.62941,-40.85289,13.833687,-46.36557,-15.937561
1955-07-01,10.529037,-39.960876,8.038818,-41.031204,-4.195282
1955-07-02,3.0251312,-44.936752,6.7130356,12.993988,-8.04718
1955-07-03,3.2424774,-18.536926,7.846489,22.461197,-7.915344
1955-07-04,41.63617,-17.575241,9.456268,54.115326,-4.146576
1955-07-05,25.932922,-18.30951,14.082825,35.40007,-12.740662
1955-07-06,19.123215,-3.5495148,13.443596,3.4269562,-8.560303
1955-07-07,16.173706,-24.693619,12.785988,-20.46141,-0.9180908
1955-07-08,-5.677536,-23.24759,11.802742,-44.540314,-5.3328857
1955-07-09,4.929718,-3.10112,-1.299118,-62.804108,-15.451904
1955-07-10,33.226852,-19.352692,-11.0627365,-60.70575,-19.559052
1955-07-11,31.637268,-15.699524,-4.696167,-65.47041,-11.707428
1955-07-12,12.80542,-2.910614,-6.576561,-44.18927,-5.44281
1955-07-13,-18.88832,-17.849564,-4.2616425,14.665802,2.5014343
1955-07-14,-0.805603,-29.647598,0.19824982,12.314835,1.0307922
1955-07-15,-2.3679962,-58.25255,1.7331848,3.7965698,-4.780304
1955-07-16,6.277054,-20.382797,4.5824203,-3.4615173,-5.1249695
1955-07-17,-3.4741821,-18.20076,0.7176361,-41.30966,-9.279449
1955-07-18,-31.701645,-59.35901,1.488121,-47.39531,-5.612488
1955-07-19,-22.134308,-58.608368,2.654396,-48.1335,0.53460693
1955-07-20,9.67067,-47.02562,3.6932678,-52.226395,1.5681458
1955-07-21,-23.958618,-5.6196594,3.9228058,-68.83377,3.6848145
1955-07-22,-0.42848206,-6.284027,8.815247,-43.826706,-6.081726
1955-07-23,23.59201,27.415329,9.130165,-22.324066,-6.4813843
1955-07-24,-16.091476,17.646225,1.5340805,-39.32454,-7.0551147
1955-07-25,3.9864655,-1.9014893,2.502678,-32.820908,-8.007324
1955-07-26,3.2632294,-29.20816,0.08441925,-12.843979,-9.863068
1955-07-27,16.052444,-7.733032,-5.333214,-3.582199,-5.6965027
1955-07-28,14.85405,-6.0431976,-6.309677,-37.580276,-10.508911
1955-07-29,-24.846558,11.953384,-10.594086,-30.068298,-5.203064
1955-07-30,23.841843,-40.733124,-3.1168976,-21.516647,4.6305847
1955-07-31,18.738907,-25.931412,-3.901062,8.775711,0.6109314
1955-08-01,-9.476135,-7.748352,-6.220314,16.89386,0.70373535
1955-08-02,-10.712448,-6.0483246,-4.738426,0.34703064,-8.966217
1955-08-03,-18.730484,9.1206665,-8.323433,-16.161987,-10.763916
1955-08-04,-5.830887,-5.9509125,-4.253746,-8.073517,-6.010956
1955-08-05,-8.6642,5.5207977,-0.74407196,-0.41171265,-0.48757935
1955-08-06,-11.853546,-0.33351135,3.5341415,-17.487762,-15.520569
1955-08-07,7.528015,-3.3368835,0.61405945,-11.225723,-15.740753
1955-08-08,23.474823,17.21202,-0.97158813,33.08423,-11.2146
1955-08-09,3.8391724,-22.040527,-6.7722855,-29.481094,-8.922577
1955-08-10,-18.600372,-0.59280396,-7.1342163,-17.214294,-4.51062
1955-08-11,-18.68834,27.00856,-5.570137,-4.1671295,4.7061462
1955-08-12,-50.40341,51.125153,-10.447998,7.1179504,7.6157837
1955-08-13,-13.004059,24.487747,-1.8655701,-0.68922424,4.5606995
1955-08-14,17.867416,15.765045,3.1175537,13.285568,3.110962
1955-08-15,-6.5855865,36.528503,2.5088348,42.63681,-11.083801
1955-08-16,13.407623,1.0884705,-3.804741,37.200867,-12.132874
1955-08-17,-16.730759,26.273972,-9.920113,-12.499588,-12.98172
1955-08-18,-1.9924622,-1.797699,-9.123283,-45.775406,-0.09283447
1955-08-19,-1.1056366,-2.0084991,-8.890923,-21.314453,2.7471313
1955-08-20,25.672806,-25.803543,-10.580673,13.627899,-2.0568237
1955-08-21,14.978439,-23.042938,-6.824608,0.06578064,-6.7375793
1955-08-22,-9.575531,-25.296448,-2.2497177,-17.162949,-1.736969
1955-08-23,20.796616,-18.153748,1.1856308,32.76619,-8.439758
1955-08-24,55.048126,-36.273575,-5.3382187,-9.76503,-4.3796387
1955-08-25,1.0490265,-14.2276,-6.6335907,-48.52997,-2.7987366
1955-08-26,-29.042252,-19.311417,-9.361801,-57.74095,0.06741333
1955-08-27,2.000763,-10.868683,-5.4444275,-58.042526,-0.07537842
1955-08-28,8.914673,0.15837097,-7.018936,-60.762314,-19.775055
1955-08-29,-20.872604,9.975143,-5.5304184,-20.261307,-20.815552
1955-08-30,-13.358444,29.789062,-1.5817108,2.7554932,-14.950958
1955-08-31,10.613617,2.3027344,-1.8096237,-4.6910095,-13.400604
1955-09-01,47.469315,8.297882,-1.3049622,12.366196,-15.55777
1955-09-02,32.002136,-24.298569,5.6560745,5.3052216,-18.552124
1955-09-03,19.96814,-10.002258,0.6345749,13.662582,-10.804565
1955-09-04,25.558136,-15.211945,-2.6822968,-16.441345,-13.013123
1955-09-05,14.873306,8.498032,1.0332565,28.3396,-13.907684
1955-09-06,33.01355,8.859283,2.7995453,23.104538,-7.453949
1955-09-07,-1.1384888,26.9057,1.2436676,-11.112793,-5.506256
1955-09-08,5.069336,-9.696121,1.657959,-0.5641327,-4.5068054
1955-09-09,-0.8824005,-37.62776,2.6335297,4.845001,15.568329
1955-09-10,-54.576477,-39.935257,2.4958878,-3.914154,4.956848
1955-09-11,-1.9473877,-26.15393,0.047821045,-32.437073,1.2020264
1955-09-12,18.720108,2.5270996,0.3078766,-34.7558,-2.9378662
1955-09-13,-36.272552,-5.9733887,3.7571106,-49.278122,-4.5737915
1955-09-14,-50.910583,-29.430878,-0.7089081,-57.962784,-8.436951
1955-09-15,-44.09111,-29.477661,-1.1734467,1.7814484,-7.7951355
1955-09-16,-2.7137146,7.047943,-2.7364044,-53.75836,-8.542725
1955-09-17,6.674347,44.237793,-0.050125122,-43.807175,-1.8867798
1955-09-18,15.045853,10.588486,7.44767,-30.993927,-7.6257935
1955-09-19,-21.136597,12.214737,8.7118,-10.126358,-7.000702
1955-09-20,5.418747,53.803864,12.819847,4.520859,-4.846924
1955-09-21,13.165253,48.68106,14.3607025,-46.408417,-1.0429382
1955-09-22,-8.394531,48.8071,3.9933624,-40.244568,-5.0976257
1955-09-23,21.569733,11.922226,5.270233,-44.02449,-3.874115
1955-09-24,43.595398,11.040192,7.9823074,-47.91803,-9.343292
1955-09-25,-20.753204,0.71629333,12.9904785,-47.742935,-4.212799
1955-09-26,-34.743713,13.19696,6.4579315,-46.611694,2.9171753
1955-09-27,2.9401398,-6.4461975,-1.3734283,6.838928,-4.2681885
1955-09-28,9.513229,-11.293884,-5.5290527,32.808334,-9.1586
1955-09-29,23.364822,-20.004364,-5.7421875,55.663208,-9.636719
1955-09-30,4.570511,-34.0719,-6.7775116,65.32852,-8.299896
1955-10-01,-1.7240753,-11.117294,4.6786804,39.148376,-4.939209
1955-10-02,7.8427124,10.620117,9.854401,27.470688,-8.767578
1955-10-03,-12.445145,-18.849335,10.611633,35.39583,-6.514374
1955-10-04,34.85063,-35.978607,10.756073,24.802582,-8.937561
1955-10-05,5.402954,-58.14479,7.9864655,-10.430359,-3.3311157
1955-10-06,10.054749,-19.797012,1.663208,50.753036,-4.253784
1955-10-07,1.5060577,-37.31137,1.0520782,41.176697,-6.5876465
1955-10-08,-5.3186646,-12.53392,1.5068054,-1.8153687,-11.513336
1955-10-09,-15.540695,-1.7896118,0.52098083,26.77182,-14.184845
1955-10-10,-17.774796,-5.058975,5.1237183,61.372345,-10.643433
1955-10-11,12.250473,-2.4208832,-0.41818237,45.43637,-15.069946
1955-10-12,-2.531067,35.381607,-0.89453125,-15.088196,-8.727264
1955-10-13,-0.59817505,23.43274,1.1390991,13.480774,-9.014832
1955-10-14,14.613495,33.011612,1.814621,13.524887,-15.884796
1955-10-15,14.779861,36.604706,1.3868561,-30.800278,-18.159424
1955-10-16,14.94339,25.071472,1.9178925,-21.987442,-12.503815
1955-10-17,-1.9633179,32.86525,1.2253265,-28.041199,-3.7809753
1955-10-18,0.29159546,32.40222,2.89003,-38.4879,-6.2505493
1955-10-19,-36.5708,26.300705,2.3693848,-23.12146,-10.037262
1955-10-20,-13.014542,32.40175,0.24246216,-66.05179,-15.354797
1955-10-21,11.471237,10.066071,0.14828491,-72.195816,-16.048553
1955-10-22,34.92607,-16.590652,2.456833,-47.268158,-16.530487
1955-10-23,20.778915,-21.413101,1.0841675,4.722885,-15.387238
1955-10-24,17.963654,7.9511566,3.285202,-28.097061,-9.954651
1955-10-25,-31.60936,-35.036575,4.119049,38.4404,-11.734375
1955-10-26,-23.681183,-21.8862,3.6890717,27.947311,-7.2907104
1955-10-27,-21.430939,14.170532,5.58786,-28.879745,-8.02655
1955-10-28,-31.888062,31.559769,6.809601,-19.106491,-3.641693
1955-10-29,-8.478012,42.527863,7.2298584,52.793365,-0.72250366
1955-10-30,2.3589935,38.877274,6.054825,3.2465515,-1.1783142
1955-10-31,-18.328552,40.639526,5.690262,-24.850555,-5.8405457
1955-11-01,8.382919,30.232391,5.17984,-24.865402,-6.714203
1955-11-02,22.596436,41.034927,3.1583405,-19.057877,-8.178986
1955-11-03,-13.975586,23.741257,2.509735,-25.555618,-10.128479
1955-11-04,-18.45848,15.189926,-0.5735779,-46.389267,-10.949005
1955-11-05,-10.6236725,38.047104,1.5716858,-38.689957,-14.228851
1955-11-06,16.772873,-10.784027,-5.295868,-15.906036,-10.653931
1955-11-07,37.136154,4.265259,10.703812,-7.7059326,-2.7617493
1955-11-08,18.808807,-7.295822,1.1522064,9.393341,-3.0203247
1955-11-09,20.918045,-20.61055,-7.8059845,-1.0674438,-5.351898
1955-11-10,35.221542,16.322617,-1.7667084,-30.900452,-10.700531
1955-11-11,24.173737,13.810059,-4.32782,2.1590576,-9.547974
1955-11-12,7.2773743,19.152817,-5.2620544,7.010788,-7.4592896
1955-11-13,-16.065155,-5.734314,-1.9627533,-5.8183746,-9.6067505
1955-11-14,-14.673752,18.4124,-0.7876892,-26.388458,-9.085876
1955-11-15,-8.083908,-19.305252,1.3349152,16.405853,-8.8168335
1955-11-16,17.077774,-41.257538,1.3192444,-13.088135,-8.679962
1955-11-17,12.924866,-55.569443,0.59072876,-10.682632,-11.369751
1955-11-18,-5.0747986,-56.890976,-2.5516357,-1.1531067,-13.245789
1955-11-19,-14.137238,-55.054245,-0.44561768,-39.24179,-15.525482
1955-11-20,-40.28711,-48.36862,1.4990845,-48.363922,-13.948334
1955-11-21,-4.350403,-20.907974,1.8692322,-43.646713,-13.163452
1955-11-22,14.58876,-13.547607,2.4669952,-43.81549,-11.170624
1955-11-23,-7.288986,-0.54766846,3.0548553,-42.37326,-9.503815
1955-11-24,17.071716,-5.4711,1.4989014,-26.744293,-10.22702
1955-11-25,-4.4318695,-8.1510315,0.23822021,68.46097,-13.402161
1955-11-26,-31.477509,0.20672607,-0.31600952,38.199524,-8.353516
1955-11-27,-18.77353,-6.7468414,-0.5785217,22.199493,-7.190857
1955-11-28,-34.723495,-28.019531,-3.007721,59.29245,-7.2810974
1955-11-29,4.350952,-52.33745,-2.7818756,101.745514,-6.4970093
1955-11-30,35.2834,-51.20482,-2.3614197,97.78595,-5.2755737
1955-12-01,22.034119,-4.1374207,-3.974823,35.6335,-6.3614197
1955-12-02,-7.384857,-66.85759,-4.5029907,54.04219,-7.0729065
1955-12-03,0.065963745,-68.79108,-7.848984,13.993027,-2.5227356
1955-12-04,6.9728394,-49.454514,-8.1271515,47.007584,-1.7606201
1955-12-05,12.670654,-16.1884,-7.3302765,45.02156,-5.9766235
1955-12-06,10.784195,1.8299408,-4.7920074,70.81772,-9.904053
1955-12-07,-4.240143,-4.8146667,-5.7437744,25.067337,-8.4904785
1955-12-08,-10.229187,-13.039185,-3.8394775,7.158371,-7.6118774
1955-12-09,-13.758682,-15.270584,-1.8998871,14.8237915,-3.2835693
1955-12-10,3.1275024,15.724823,-0.85887146,26.124817,10.326965
1955-12-11,-15.905319,-2.1157074,-0.30923462,60.454742,-6.685852
1955-12-12,-34.433853,22.643387,0.06506348,21.47023,-12.645569
1955-12-13,-15.583801,45.654007,-1.397644,71.716354,-11.271973
1955-12-14,-37.43799,13.002441,6.8768005,90.37512,-13.391083
1955-12-15,-3.787262,20.549683,6.672943,42.467377,-13.066437
1955-12-16,-21.773666,60.36621,-0.37435913,36.102997,-10.357178
1955-12-17,-12.501404,56.20819,-4.239105,21.690155,-11.293732
1955-12-18,-2.6542053,2.9174957,-1.8347778,-1.747879,-8.126434
1955-12-19,-13.561523,-6.16864,-0.7574158,12.244598,-6.5068665
1955-12-20,4.0014496,-1.7458954,-0.9822998,-33.898758,-3.7368164
1955-12-21,1.2866516,15.213486,-1.8330994,-26.282715,9.48761
1955-12-22,-17.420578,30.60524,-2.0879364,23.41919,-4.0542297
1955-12-23,-2.7259216,-31.868484,-3.2106323,30.44632,-12.389709
1955-12-24,-9.586273,-55.49893,-3.925354,40.842743,-15.557343
1955-12-25,-27.298264,-58.828384,-2.561737,42.75653,-18.907867
1955-12-26,-6.845627,-47.47026,-3.9362488,42.137802,-19.69629
1955-12-27,3.065445,-0.37638855,-6.4542847,2.4139252,-18.52884
1955-12-28,26.09932,-4.0670166,-7.1922455,7.046768,-18.137878
1955-12-29,-8.435394,23.902588,-9.1462555,-4.658661,-11.440491
1955-12-30,18.288483,31.096924,-3.0899506,36.468735,-8.097595
1955-12-31,27.889862,26.335312,-6.6235504,61.63051,7.037689
