,t2mEurope_cluster1,t2mEurope_cluster2,t2mEurope_cluster3,t2mEurope_cluster4,t2mEurope_cluster5
1958-05-29,-1.2905507307782347,5.4298239854506685,-1.108242066775762,7.797398473058068,-2.8835648307224915
1958-05-30,-0.9246978010435382,4.437187557710082,-0.770670109920764,-1.2361749253254104,-3.3809175014986033
1958-05-31,0.1342103028569944,3.3326905188188474,-0.7086878790906911,-7.179955119332332,-1.2993502966411332
1958-06-01,1.137788044729751,0.903967732462743,-0.2698932295573192,-4.625994253513745,0.5473555585571575
1958-06-02,1.5009515769846016,-0.995910911108118,-0.011713363371096365,-1.0925470058274551,1.0954280330028552
1958-06-03,0.5673184817677466,-0.9857629630871684,-0.010603791443236261,-2.573077948329959,0.1574142795554552
1958-06-04,-0.06457875272345656,0.29108003641738217,-0.23346231229296108,-0.8981010657185984,-2.602804834565266
1958-06-05,-0.6797066240308038,0.2950087698029614,0.02675749105987429,-4.274698018420122,-6.246280494338164
1958-06-06,-0.8276597531444403,-3.026611463357001,-0.11059985409474858,-12.188104622391172,-4.5568842881401
1958-06-07,-0.8533905741474119,-6.266629981293558,-0.30311854758976353,-12.349122680336903,-4.011849083986685
1958-06-08,-0.2312130522589735,-5.441209362542448,-1.458188399807818,-8.575554339964045,-4.902838528614852
1958-06-09,-0.4735437399336383,-4.084379149379171,-1.6645104610558592,-3.3926297046327765,-5.595099701430289
1958-06-10,-2.3793159172592215,-3.731766512569472,-1.7618841660992888,-0.7312574371075505,-5.817368952434817
1958-06-11,-3.843803509257148,-2.7480729381318296,-2.022963365312172,-2.2574979320491293,-4.709528641460853
1958-06-12,-4.399332681527567,-1.4376720686946451,-1.2461844298922273,-4.121976052726763,-4.323616165867952
1958-06-13,-4.456119490744295,-0.8455208137459551,-0.15195586479645484,-5.14790834571793,-4.947330083342133
1958-06-14,-3.0211217578133605,-1.62014989208854,0.4254217811340668,-7.755455809495596,-4.448829009070038
1958-06-15,-1.1045651707850106,-3.549032314521361,-0.28977550221047493,-9.452184362789422,-2.873840068407121
1958-06-16,0.257902756135621,-4.485068035552606,-2.0014721697067497,-9.915571105629809,-1.353933529832349
1958-06-17,0.3348890171836062,-4.6458085938398685,-3.63545002969612,-8.008699685116376,0.4123317882982878
1958-06-18,-0.4455785466784009,-5.016199188189366,-4.460657037149667,-4.209793691253682,0.7802118482902679
1958-06-19,-1.1698376159442079,-4.718377111630467,-4.016726878986902,-3.162241650342137,0.36089180492094686
1958-06-20,-1.0965981265636258,-3.7078487737190575,-3.255448611700405,-4.357423447347724,-0.4122960734521268
1958-06-21,-1.7695345136615115,-1.7509177933394418,-1.7900116417267857,-1.780314348878056,-2.8063340905895333
1958-06-22,-2.819270213010332,0.09379485468191269,-1.0400018353002802,0.8393006631548797,-2.7520552773821443
1958-06-23,-3.1131420723624017,1.3741485925861021,-0.7500190486607072,2.9428999967972294,-0.7350391678211844
1958-06-24,-3.392982064460823,1.3896393422273938,0.13781020920231868,2.8729803128066984,0.44955025672990473
1958-06-25,-2.8412101640175225,1.222924747530271,0.9267912865388395,3.3499125558790213,1.16435662601573
1958-06-26,-2.152741567622228,0.7086946794358231,1.2824337552186638,4.247873709538509,1.360362109027014
1958-06-27,-4.02562364011594,1.5308557046227946,0.6441039798341769,4.580210666082006,3.830565111242121
1958-06-28,-3.6342550266487796,2.3822814522945692,-0.2905250529580859,5.416003502555582,4.366767350768088
1958-06-29,-1.5251045843158153,1.6894243562475326,-0.6662869463598766,6.816738932245635,4.890974179137993
1958-06-30,-0.7652508964688525,-0.17616717429506143,-0.995124838261568,5.06517385175012,6.292762424417409
1958-07-01,-0.07569000426251685,-1.253326100002402,-0.8381967010600103,3.0549855092004505,5.565609887505424
1958-07-02,-1.0713744398831901,-1.0897696972670112,-0.7743168599639219,0.03758523701836772,3.464291763417338
1958-07-03,-1.326586904563648,-0.37196650681780435,-0.9615711316266632,-0.8378939043306388,2.7523579263994224
1958-07-04,-1.8348204499516823,-0.1474687089208175,-0.45241546115820896,-1.0719767100900446,-0.9588061643494836
1958-07-05,-1.9787356460520196,-0.891978267995616,-0.19102972353264155,-7.563330669788171,-3.1671883852416483
1958-07-06,-2.0933483567266165,-2.3989389450627456,-0.16012715332691257,-11.183892886172547,-4.238179487100178
1958-07-07,-1.8286502504093158,-3.857595518785574,-0.14073112051929307,-9.462392706207854,-3.5929039113560446
1958-07-08,-1.5815698904232003,-5.062304508857519,-0.6092983231346069,-7.005436732216766,-2.148709542994101
1958-07-09,-1.2273906461722965,-5.701019023026789,-1.672911469494255,-4.604123470053628,-2.0201397596004047
1958-07-10,-0.41112495228053947,-3.781598021790802,-3.249891280046343,-2.603990187783124,-3.0853789276778114
1958-07-11,0.782767887923501,-1.4783863414291978,-4.197651478319252,-3.299106510876893,-4.941269160692872
1958-07-12,1.8259345938420957,0.02268520183743466,-3.4430548513182826,-3.959764969482316,-4.373429707369704
1958-07-13,1.8232309649692062,1.2777628005182313,-2.3088073133977844,-2.627167570884788,-3.542522530151043
1958-07-14,0.8224245216571907,2.4513338871224226,-1.3914763672900747,0.08714342109948887,-3.2471280647197904
1958-07-15,1.5535430433143675,2.923213349368555,-0.8962934474741985,-0.8868819231842155,-3.6361596093683577
1958-07-16,0.2912481259319991,2.2097995039507223,-1.1065541471796818,-3.194487262285369,-3.7404611256717364
1958-07-17,-2.345070098524553,2.475676035592374,-1.4291174979671082,-3.518898458362936,-3.771378731671847
1958-07-18,-2.223709557513693,1.0687914520867845,-1.258799039411096,-2.8689424189504686,-4.099560212301235
1958-07-19,-0.10119716276490216,-1.4647069036799671,-0.6676187919311998,-5.426430687567221,-5.404592961004964
1958-07-20,-0.33198958145292135,-3.0401407557384186,-0.5753105601708487,-8.964153618768757,-5.757941602335365
1958-07-21,-1.6177934252344008,-1.47176831181662,-0.959506762463345,-8.713907532439139,-4.870457769230076
1958-07-22,-3.041701592707372,0.2582915362603497,-0.9961662510538594,-5.596078825534465,-4.015146110889514
1958-07-23,-4.677435588760877,1.5900315999952217,-0.9400637135877127,-1.8188082866802529,-2.3080093487496134
1958-07-24,-4.271028759969589,0.5674523358628469,-1.0997299173654551,2.8889705416844924,-1.4183697471761518
1958-07-25,-3.426069550191676,-0.2871229050008415,-1.143251688335355,2.6927637041543644,-2.9190871385569426
1958-07-26,-2.7153500840352365,-1.4788553741105206,-1.5719999043701414,2.6009041451951536,-1.7952457182976154
1958-07-27,-0.9816269392178107,-3.0855747095757815,-1.6075745201011524,4.958090821680099,-0.38000237536574255
1958-07-28,1.0902956974734692,-2.8897472479367803,-1.275422001742086,5.370269568242132,1.0682239993455216
1958-07-29,1.6898458713434439,-1.3903255148782256,-0.6835337294261224,4.342816248556792,2.7165238374992513
1958-07-30,1.4901768712544763,-0.8442843538465372,-0.36209055609163177,4.796746189808451,3.2596062206093297
1958-07-31,2.0264608141321094,-0.6676861138100297,-0.4556605368485605,4.615228675207339,2.6060827236854562
1958-08-01,2.6582265036333683,-0.9424726317474326,-0.6106006058285863,2.9481791253406704,1.2713469898063048
1958-08-02,0.8102798451809418,-0.4908945295173736,-1.0385611659713705,2.694414095216022,-0.3374441141968306
1958-08-03,-1.6696524316919628,0.3083063236519572,-0.9829667997845866,1.6259655929128112,-1.701602899820369
1958-08-04,-2.7423603236390965,-0.7492514750646021,-0.565835661166194,-2.6145328219962622,-2.755225189136052
1958-08-05,-1.5245853933869093,-2.207315401380838,-0.5429693315639615,-4.453804114206232,-3.207793596100831
1958-08-06,-1.6206088497159794,-1.690341616251799,-1.1808643462465245,-2.4347188703503235,-2.707062555455164
1958-08-07,-2.7831090963728533,0.02130499062699916,-1.2234873023986448,0.8885401570789763,-3.004488164850643
1958-08-08,-2.985494504631521,1.6859740986304195,-0.929052505422641,1.1527937997792865,-3.045764755235681
1958-08-09,-0.4267560445588434,1.408991302682831,-0.9625952831114227,0.9757724225846871,-2.5646649800400403
1958-08-10,1.2000294807375882,0.5670033666033439,-1.307301044826421,-2.5640614249131506,-1.9941185086879087
1958-08-11,0.2650411150101882,-2.2147623491657216,-1.6158778305276833,-5.008744061092206,-1.1223841493510387
1958-08-12,-0.8151300618395338,-3.2104103287705197,-1.447297781919422,-5.33162944565753,0.6306683303417029
1958-08-13,-1.6431643389909043,-2.7650920054114403,-1.0152810811723558,-3.100330334658063,1.8117698145073766
1958-08-14,-0.9952783794932034,-1.9625416712029617,-0.8971895021863278,-1.8180304185808733,2.2924145073961895
1958-08-15,0.7178616563541118,-1.6518367924176136,-0.8706969626087016,-1.3763089747780384,2.3161684065693158
1958-08-16,0.8196990972048604,-1.950572726722397,-0.8017720039358535,-0.9350528025990215,1.3763824316151283
1958-08-17,1.2782915490514948,-1.330122569211855,-0.7106419602611171,-1.025353381403605,0.21599953925307297
1958-08-18,1.8438274629121456,-0.484453266987466,-0.49079320015328526,-1.0313758591908617,0.21368977775992737
1958-08-19,1.1266344223476716,-0.2124853177963205,-0.3221609641780546,-2.843215410503088,0.7741764348840421
1958-08-20,-0.8219452636368326,-0.4694357719252567,-0.3382112684259083,-4.131493089827917,1.332927573909644
1958-08-21,-1.9204945332722747,-0.6224142508714217,-0.039223138055584514,-4.771900948907267,1.694810262210659
1958-08-22,-1.6492154015985068,-0.26133353859508074,0.1392061658144539,-4.767357330599365,1.9376939919309806
1958-08-23,-1.9835833192065364,-0.09715550785270731,0.7640519297251556,-1.8941960915297442,1.3868297925004607
1958-08-24,-1.7901344574742994,0.2823215361856862,1.55096023018752,0.2513159002330077,1.0380726869321604
1958-08-25,-1.4236504936441938,0.842004525853836,1.8962519564984417,0.22046897092677586,0.47711792359260935
1958-08-26,-2.120105089885346,0.7048659694477802,2.0094585737555084,0.7346287348250283,1.0869037964373676
1958-08-27,-0.6962630302982363,0.030063887991768592,1.5429847935254737,0.6641837171701446,0.8841685382448948
1958-08-28,0.8371989828862324,-0.3698970751434512,0.1329506068416935,0.8738523036124821,1.6683248782368625
1958-08-29,1.9850781799150843,-0.8646154399751427,-1.0461738104001848,2.5397642085723446,2.8277055364750794
1958-08-30,2.0539879267865873,-0.09147066193503231,-1.3330693964218454,1.8371071426066372,3.601750039371984
1958-08-31,1.3325730437580103,-0.2763460734159878,-1.3519279395813575,0.2844242323366505,4.260033782855912
1958-09-01,0.919306330236694,-2.808491320584293,-1.4432925364726503,-1.1616877243978836,4.482308157221858
1958-09-02,1.1967991076327191,-4.796984310481014,-1.5179546809540783,-1.711021608224097,4.886807012490449
1958-09-03,0.754494406806209,-5.575015912314495,-1.3828539551844505,1.2838580468073464,3.9564113896815822
1958-09-04,0.5439480370273307,-3.793502833349946,-1.2835375424880988,-0.9816646779468401,2.979277533564374
1958-09-05,1.418036583696636,-2.244117215987768,-1.5085438372481963,-2.879097259997369,2.6146119081911983
1958-09-06,2.481436391280447,-1.2559059922208564,-1.7760628104090699,-2.960779444289646,1.5853374717305482
1958-09-07,2.862951073042552,-2.3746970170594053,-1.997025237999598,-2.5935290733316103,2.835943143813373
1958-09-08,2.664627967288979,-1.894652274350251,-2.184396136009788,0.33447933596888446,-1.00900984362194
1958-09-09,2.2702664116443714,-0.010815084447442148,-2.0480251659182596,-3.6684190780645043,-2.493977666367577
1958-09-10,1.4736600029707145,0.4632943781233361,-1.905305544047316,-5.62537015335931,-1.7305237252371652
1958-09-11,0.46710293841031153,-0.5902171278720368,-1.1154192018564701,-5.323835794671159,-1.4270338336846162
1958-09-12,0.3694211410754079,-1.3805196812303107,-0.29279919079502964,-3.9730708647514885,-1.4682706677558996
1958-09-13,0.8612555153254314,-3.0340973453336795,-0.19117289763147471,-3.4809099050877683,0.8607761210037346
1958-09-14,1.7547028339788102,-2.7284864093124037,-1.2769752759708919,-1.0217618165152111,-0.8830898560491901
1958-09-15,1.8921856546728486,-1.6699657622900879,-1.5069493910708793,-6.2782953661690835,-3.119720581203362
1958-09-16,1.4390280866775893,-2.9046136426959515,-1.7064363152878124,-9.704978165377407,-2.828121222128848
1958-09-17,1.189787121089707,-4.811313740475743,-1.601773869668303,-9.29341220803022,0.022761233283230976
1958-09-18,0.8371595600847926,-6.293705240730159,-1.6571289756006955,-3.541563098553111,0.27695705996299835
1958-09-19,1.0065989132917277,-4.440386576537023,-1.6677575528432114,-5.003131990887463,-0.5797231254341245
1958-09-20,1.3514009338954953,-3.5643689506715437,-1.1959380589079396,-3.8670857183586995,1.0189322862959866
1958-09-21,2.423201141309522,-1.9644692935034842,-0.8023019252428848,-0.6823230387413337,1.7060286517235
1958-09-22,1.4905570459376722,0.0015579510409204434,-0.7395721020501734,1.2135483337617854,1.9807082472482682
1958-09-23,-0.2966005240442614,0.8917491335414066,-0.5370717881385433,1.3278553124304522,1.373000408974199
1958-09-24,0.3653691946193736,0.43486313654759884,0.2262542643997205,1.1301064249739408,0.41382921183273685
1958-09-25,1.7664264683704407,0.1209044200471231,0.2613379833076817,-0.7952968814740252,-0.18659558447273103
1958-09-26,0.21972849603368313,1.5799066959412866,0.23555839008398596,-1.96924073895653,-1.1251613368671538
1958-09-27,-0.8699156912361284,0.45163233916418527,0.5033500735793619,-2.8327800352030685,-2.298089739031973
1958-09-28,-0.6996793791031446,-2.15511839282875,0.35256086310099266,-4.287869693416021,-2.166859505714639
1958-09-29,0.6953610857245899,-3.9136352579466758,-0.34969318559753754,-2.024156803940714,-0.3269225895244975
1958-09-30,1.0332093099138304,-3.2467476521057654,-0.866421242961008,0.33704642044701716,-0.7627749263817881
1958-10-01,1.4801285519126954,-1.5094365155610365,-0.6486150653732013,-3.432527855921711,-2.2822942204903973
1958-10-02,1.3178731045128498,-0.2880484619937797,-0.9925764163611593,-5.78837194249077,-1.9360371670938212
1958-10-03,1.479819333175516,-0.27309620971781084,-0.7509733431271882,-6.004548686406692,0.48732242826133015
1958-10-04,1.4783960409035213,-0.36249678260649254,-0.515728097962712,-1.3245072222716932,1.7049737165626446
1958-10-05,1.262751868145296,0.6407733944185144,-0.4891698492672521,-0.6120479295909458,2.934717868603918
1958-10-06,0.041958419239918346,1.1693953735342375,-0.6686280773535205,1.0222880159267151,4.904468783478004
1958-10-07,0.030549646265019253,1.1489011172671868,-1.271231035054275,4.326534356673275,5.121016498355631
1958-10-08,1.5224473848514999,0.36821503387161814,-1.6933896717336079,6.44737206555327,4.396643417545174
1958-10-09,2.63220317287456,-0.7370596828188779,-1.3899704396565904,5.928597058640694,3.400488837439175
1958-10-10,3.4955561306892613,-0.22540856996037745,-1.0394279025816684,6.2673199942871065,2.516263513229117
1958-10-11,3.3000326514081393,0.6269085014717745,-0.6532687859666761,6.468476294074001,2.94286989172104
1958-10-12,2.1188856562558978,1.465410092261379,-0.42460232904889134,7.414521721977826,2.780799639009531
1958-10-13,0.6331803584757785,2.074640307118194,-0.1754161067860641,6.067370806109296,0.558565366626413
1958-10-14,0.5820185092201929,1.9814815009292193,-0.14489779831769284,2.2486744483032157,-0.765684911609334
1958-10-15,1.7842195709425632,1.8009847560799028,0.1527458809571019,2.1289701813427238,-0.563031719546031
1958-10-16,-0.5167079805745212,0.7473968391241191,-0.13533439024366584,3.4453145832756995,-1.8348717580148295
1958-10-17,-3.687983372344246,-0.2344301663214985,-0.6019249011385159,3.7270308965861023,-0.6974497623143479
1958-10-18,-4.488013857562788,-0.3939631985716338,-1.0623223604786853,2.7795447256597763,-0.2815632682461255
1958-10-19,-4.843230937899029,-1.0166176722530182,-1.680163308940322,1.8253309685863375,-2.2109910270927906
1958-10-20,-3.8260706666932474,-0.9023940044106041,-2.3940258179124347,-0.3881996715218193,-2.1021597383432833
1958-10-21,-2.8740173739034076,-1.6584586746096965,-2.48779511852697,-1.2308677015143696,-1.3944419796295524
1958-10-22,-2.6163472324394874,-2.018572375945647,-1.7475351200495226,-0.9813007456131182,0.668368576050247
1958-10-23,-2.223409000096493,-1.3843341031434615,-1.318033914636337,-0.5201995482872849,0.8597054549864743
1958-10-24,-1.142528218367524,-0.9507064625676364,-1.8912918199529454,-1.5424892628046694,0.6429928586242397
1958-10-25,-0.40545178356693673,0.8596686875820183,-2.5723829698998615,-1.6363083814089798,0.25429401798114587
1958-10-26,-0.525806732383039,-0.39704242834635967,-2.054398518452789,-2.4608953253195773,0.41993579836917616
1958-10-27,-0.22084317712576151,-2.2384797324850685,-2.348316267165564,-1.9219430118164316,1.3450513861834184
1958-10-28,-0.4809347432297002,-1.3452932132988027,-2.914042578631462,-4.209767915394014,0.11877135496912619
1958-10-29,-0.8760166544710749,-3.0951546446556835,-1.9941949194595292,-3.04889251361461,3.88742633577276
1958-10-30,-1.022560602475722,-2.1130791319248035,-1.7554068203927304,3.3837654320904824,4.538481714087132
1958-10-31,-0.6696649405880108,-0.9585028193967251,-1.402424177447875,6.055473504071476,4.02121138173378
1958-11-01,-0.9984181366639243,-0.6792092085461946,-1.0637804996909646,7.239943592498171,0.5678466747803735
1958-11-02,-1.0956038236995642,0.05673283314501724,-0.6328738703355825,3.937903361018768,0.1327358268899962
1958-11-03,0.09759901417931863,1.5763894720187106,-0.20700290995592394,4.083288953336097,2.9512036911867066
1958-11-04,0.40175356616752256,2.1589729760730982,-0.009659856377799828,6.413765596709767,2.6246795883156473
1958-11-05,-0.12741732254542504,1.503486768952528,0.29160319764508885,5.256879826608527,3.585508036245192
1958-11-06,-0.0867496913798083,-0.152975554212195,-0.01525029694633225,2.1389881457140096,5.8686048639883355
1958-11-07,0.8532664872603328,-2.15909727102431,-0.48823792989546805,2.0440208672116515,6.55627373168523
1958-11-08,1.361316922353088,-2.9589145183945895,-0.5542654201711418,1.2699784663501716,5.386472496227372
1958-11-09,0.604692721112748,-1.2990989417003906,-0.2548974277033429,0.49905384885752335,4.1471218966973264
1958-11-10,-0.6392010440707275,0.05457244069660412,-0.060311243274582635,3.358973307524582,3.019314913961476
1958-11-11,-1.0099327081721454,0.36152146821919806,-0.5370756609481603,4.251144876657222,2.025239123199558
1958-11-12,-0.06268561256737228,0.06194979240090121,-1.3081069461823898,4.766821624093471,3.4995186514615617
1958-11-13,0.24280034959577693,0.10771803889874894,-1.2976412436996922,3.1443892318344497,3.965202073011084
1958-11-14,0.5263028349840945,0.9580384724881423,-0.9117705655813803,2.947659851868233,3.215445462957361
1958-11-15,1.1722147641617637,1.7402416529640803,-0.8308162455827452,5.348424507758841,4.563478584721263
1958-11-16,1.2436524505742774,2.3868266050892006,-0.5183989997892631,7.806675437820178,5.357322530109774
1958-11-17,1.1991945313449877,2.3484509520875743,-0.5194303272186604,5.1339107587115,4.957149593069342
1958-11-18,1.033179040204186,0.13405248223706737,-0.45152269709616094,7.618781766914849,4.689116256955479
1958-11-19,0.1995798713142842,-0.5104212365998514,-0.7574373805035679,2.289276679432494,2.468509497537785
1958-11-20,-0.4660528298080957,-2.72696260845584,-1.4783194323410236,4.099305017558511,3.1466322277124994
1958-11-21,-0.575720947748066,-2.341985306431799,-2.5178948220768835,5.158467888380238,4.963484579269884
1958-11-22,0.41538433395684043,-1.6061520645142087,-2.786480085807491,6.978945699723164,7.0802076787693675
1958-11-23,0.7631229286905454,0.40672848779761167,-2.579132418517402,8.550848896072559,6.300507986174021
1958-11-24,0.5418684165513021,2.2100197360164717,-2.302436740716793,6.194715654699575,5.419239068110932
1958-11-25,0.26815250085751746,1.994397343139002,-2.015235592360044,5.898873229788664,5.234118441254658
1958-11-26,0.2736082484449778,1.9840202600535737,-1.9655835405063424,-4.8742586501462135,-0.6569553995394083
1958-11-27,-0.21170531137228862,-4.824841967026206,-1.3784380153765021,-11.811037420656426,-1.1974829653645858
1958-11-28,-0.5599400614733887,-6.164756462520551,-1.847093484972878,-5.562387188507507,2.2797067998560263
1958-11-29,-0.9498528118575061,-3.6200200134041425,-1.8897826392904948,-0.5743137596580976,3.657171499065128
1958-11-30,-0.7266364303871601,-2.134098341869747,-1.777146901506766,1.2955176286742955,-1.4610399054334724
1958-12-01,-1.303490235476058,-0.5401971568564655,-1.3852916177255221,-9.56103538140616,-3.7562445532024182
1958-12-02,-3.469343634875075,-5.070464743296738,-0.8365932909112662,-17.894725361837672,-4.203044270096177
1958-12-03,-4.667011178474153,-9.019636373614237,-0.7010204561480926,-18.712114734382546,1.999252601096151
1958-12-04,-4.386951555172457,-4.638490860226732,-0.44360943184670026,-3.5458606823410515,1.2934062011648852
1958-12-05,-3.633111109029492,-0.020225230636913394,0.10394377127810854,1.512973447190946,-1.8603033078212639
1958-12-06,-3.558408012278616,0.07339563760533913,1.0257305298861878,-5.075232829335477,-6.868777406867377
1958-12-07,-4.285125879638324,-1.54773414979297,1.252256273451674,-10.897687909885462,-10.665961453675337
1958-12-08,-4.399604956306783,-5.620323343249378,0.07349141393121403,-16.073188957017063,-7.45689262831218
1958-12-09,-2.3597828947246935,-6.358213970647226,-1.5739463867032988,-14.178568160338068,-7.241054313572592
1958-12-10,-0.41255377910243807,-0.59726551822068,-2.221949055130851,-6.920028838266395,-9.896200284340761
1958-12-11,0.6144774056416682,1.5085205397199277,-1.3786418620695802,-3.985440798185556,-11.205954698984934
1958-12-12,1.2182676405978408,2.0847132062601483,0.12048544213084107,-7.401756203583154,-11.828147455967947
1958-12-13,1.8168277627233096,1.882389759428484,0.7294462581008703,-12.211036376976253,-8.38741515385961
1958-12-14,2.789316375147399,3.061860267943899,1.0007409376659953,-12.5165788679076,-7.948736441512824
1958-12-15,2.0294345346680287,5.781954620598961,1.787040533018603,-2.0228154643195424,-8.141978742067257
1958-12-16,3.0895504848790787,4.829222120242849,2.257984350583707,9.071149788000902,-9.05285539311074
1958-12-17,4.564472276987978,5.369596843831877,1.9665047797724007,7.34306443181233,-7.403679759599026
1958-12-18,4.257345830821749,6.928186128253186,1.4260075889390895,9.040028058490044,-2.540662560898969
1958-12-19,5.6744497837147625,6.906210544773744,1.5528593300275142,11.045723555612122,-1.6656905248488458
1958-12-20,6.710528251113906,5.216462569116378,1.5178147112915774,7.600750654343452,-0.894331256853179
1958-12-21,5.559079987811097,5.142305172545669,1.5806401806573274,1.679123370657922,1.6874432659876424
1958-12-22,4.389607145325352,4.878604482706679,1.7114995853453412,-3.6828425260066378,2.883444949282815
1958-12-23,3.9952050149454457,5.148577360361091,0.6490075021642467,-2.5927302739814473,1.8016838861145597
1958-12-24,3.5594910045427257,5.665320502358282,-0.12175504223070517,-6.501614087050999,-0.5974197302524435
1958-12-25,2.6477017058762793,4.004706940050525,0.07036041941728702,-21.77472205603468,-2.726568641841204
1958-12-26,1.7502451132406127,-1.2161739210766083,0.31049513728891326,-24.426282258623683,-2.551081915651723
1958-12-27,2.8872050472498323,-3.8323452388308024,0.1289170388720192,-18.19146322903401,-1.6564320841473026
1958-12-28,4.714973960874383,-2.1668729815785857,0.030223651474710213,-11.296468630231976,-1.030847410340218
1958-12-29,4.218582432931527,0.17541791487173464,0.5448846582623635,-10.108224500006441,-1.1394544216767166
1958-12-30,3.922104554506213,3.15404158542191,0.565450762029762,-8.718141923817276,-1.8735561236239238
1958-12-31,3.6420842872389496,4.677641682551251,-0.05067962579547985,-7.575306049114324,-1.6751672031787268
1959-01-01,3.3802275325840228,4.4891632822633465,-0.3536654190096048,-4.624977796676944,0.7022663301446264
1959-01-02,2.0235390954006984,5.044436672557572,-0.3993453894167939,5.250938049049396,0.18355440694418068
1959-01-03,1.3581309895829408,4.18234229436228,-0.033477503374788775,7.0932421066751665,-0.271796139103365
1959-01-04,-0.7808070462579723,5.193237131295447,-0.09563248357822812,9.394023075536584,0.29764059820233335
1959-01-05,-2.01107924152529,3.7933418252767352,-0.451123643364836,11.759446701889303,1.1763352464150822
1959-01-06,-0.284333948317534,2.0376382790733607,-0.6312094542968932,9.185937448972542,2.3485822408677244
1959-01-07,1.93567969284471,2.1693032841600632,-1.1555425165425757,6.036048855730246,1.1759975578966186
1959-01-08,0.6449748928089423,3.032333203685784,-0.8645741983787159,5.949857921590888,-2.145448769309143
1959-01-09,-2.3737369125311893,3.973830390379466,0.027803606747833238,6.6171805434645945,-3.5042008740243196
1959-01-10,-4.962760614341198,4.485027012706511,0.5404598084877283,6.678270275879876,-2.068821231351269
1959-01-11,-5.886963586462837,1.4982066854413303,0.5510530518082479,6.9487914691756165,2.0759818863174715
1959-01-12,-4.842474242884913,-0.002731762195077618,0.2346311046487362,2.040906047446849,1.7056793473648424
1959-01-13,-4.661943550696124,1.0319510671215906,0.7248448395602338,0.5015131532912275,-1.15077711346279
1959-01-14,-2.1511789897629345,0.9983962691698557,1.171255891464968,2.3627000721801585,-2.794768460089123
1959-01-15,-1.2084596797532194,0.5974803761393718,1.4973646751882141,0.6551675669278422,-7.5312014664589
1959-01-16,-4.8498262405569,0.022885051268709704,1.371990717207377,-2.096731899640727,-10.40350629942941
1959-01-17,-5.235730232202701,-2.4838796627909265,0.5508246273294288,-6.598806606572029,-9.883706816532227
1959-01-18,-3.380523785024969,-4.232495876518162,-0.47139107795380036,-8.962594710482849,-10.867458684934984
1959-01-19,0.10258315178735687,-4.852721535270869,-1.3699604730304236,-11.843824702428693,-11.214655816300313
1959-01-20,2.756402304173209,-1.1937631451178958,-1.6430311193611773,-11.817756181084645,-9.580624248033944
1959-01-21,4.18747892155568,3.0617172777451964,-1.3372005793664785,-3.8950977360214973,-7.827217398950437
1959-01-22,5.812210997605396,5.482586163523389,-0.6812696097239553,10.128559730637251,-7.2260694455795145
1959-01-23,5.5165629655309685,5.80383769629875,0.10025038589639547,11.061602933308604,-5.271358951809937
1959-01-24,2.319956060020468,5.392864455016076,1.1358770288189477,10.28217222531474,-2.7879942055688582
1959-01-25,-0.7771739963644905,2.392619514137048,1.6756614141233799,7.328979151205512,-5.781636960410581
1959-01-26,-1.74062372980632,-0.2398211522373808,1.2388915709754298,1.9274631887499758,-0.9055336878781005
1959-01-27,-0.8276141938951934,-0.837629890415825,0.0929648931736061,3.2656454577605984,4.781057029281302
1959-01-28,-0.8624147952358183,-0.9346725993795589,-0.8214118895466784,5.5998169391570904,7.465938085282294
1959-01-29,-1.3409111508307943,-0.36271706396759085,-0.9132353598041013,9.707010896771315,6.625171743049058
1959-01-30,-1.31299850602812,1.089374955215058,-1.0356560725280386,8.012973024449455,6.1678825011903085
1959-01-31,-1.4544277180219076,1.0659088780336936,-1.3641486866161276,7.643445769825299,2.8201429142443692
1959-02-01,-2.0819649031947027,0.9123707207853632,-1.4914726012654556,3.4458658291207445,1.4487168959381957
1959-02-02,-3.5868428938552874,1.0225361650638964,-1.2073655606445948,1.2866136209783219,6.4731309079351425
1959-02-03,-3.878525584170447,0.11979498721243936,-1.156294106373326,3.2056579286904374,6.839100344634237
1959-02-04,-2.9144149162688575,-0.4286171317661015,-1.6904313585589117,4.819520265054436,9.288063537758134
1959-02-05,-2.745284750505072,1.332518825831134,-3.1546438833280175,9.430808718763007,7.620477750688487
1959-02-06,-3.1180481410694365,-1.0529499900715988,-3.748726628644175,1.0822424910733879,4.8413348645020875
1959-02-07,-2.7533541433061357,-3.747277477228466,-3.159051806334062,5.014633415067021,5.103524102447613
1959-02-08,-2.5547768222730936,-1.8075047761087506,-3.700322019713952,7.345726678919326,3.1611153602537394
1959-02-09,-2.694171583117848,-1.6853061081246508,-4.043171151989423,6.966697450840004,5.205416262290739
1959-02-10,-2.54702355666161,-1.6210752161717659,-3.584028679562886,6.920050826499656,2.0608894957859225
1959-02-11,-3.4577719877996875,-1.935656274685621,-3.1885569424471885,2.1790525974445796,3.3338183178407848
1959-02-12,-4.003414826531501,-4.191219463549111,-3.4856643383351025,3.693633575973552,4.989503256973736
1959-02-13,-4.131330181192992,-4.64687532823699,-4.062396459524399,6.38613248916038,4.463448784790307
1959-02-14,-3.941844157782648,-2.5628707980062506,-4.218439099443835,5.227810808406789,2.310132831069095
1959-02-15,-2.0980275394631263,-3.2268915783424266,-4.547117559767916,3.585793400891222,5.0185652090989645
