,sstWorld_cluster1,sstWorld_cluster2,sstWorld_cluster3,sstWorld_cluster4,sstWorld_cluster5
1950-02-23,-0.1626739345991353,0.23647532020624745,-0.20754992510747744,-1.0844817041927926,-0.5717536083438424
1950-02-24,-0.16477907381117443,0.23392535081671953,-0.21000523394001808,-1.0794348665669329,-0.5720735699014384
1950-02-25,-0.1668474577479839,0.23152557975357957,-0.21253966609443545,-1.0739795031661654,-0.5723505259029533
1950-02-26,-0.1691116394106984,0.22914626172015318,-0.21517755402454739,-1.0681428023297115,-0.5732329931575528
1950-02-27,-0.17130799126389284,0.22690365868188464,-0.21801394044478564,-1.062060996895419,-0.574263985122022
1950-02-28,-0.17438304611483538,0.2248115713154112,-0.22248830327506114,-1.0559478655622128,-0.575481693328666
1950-03-01,-0.17685117192467079,0.2265872750575127,-0.23984317773783703,-1.0701797431044369,-0.5799862897981342
1950-03-02,-0.18008135346597676,0.22430666040044436,-0.24309774749206586,-1.0639672650184302,-0.5820624784345595
1950-03-03,-0.18397517977895292,0.2218596734076483,-0.24615100664172282,-1.0579708708277318,-0.5839986615827362
1950-03-04,-0.18858002604995888,0.21949850157934403,-0.2491997626873965,-1.0522660818088847,-0.586047787274353
1950-03-05,-0.1919756504630197,0.2171861146459954,-0.25221971997474746,-1.047101160397153,-0.5884310399364401
1950-03-06,-0.19456964324907502,0.2149867343393146,-0.2550590497746142,-1.0424638970386408,-0.5912077505625642
1950-03-07,-0.19683254657124175,0.2127717172192185,-0.25736974503771165,-1.0385637919285085,-0.5940632455550897
1950-03-08,-0.198848457877906,0.21067339288323142,-0.2593153799348719,-1.035046095196964,-0.5971201382273102
1950-03-09,-0.20085135983988622,0.20898145456073702,-0.2610586837037339,-1.0319023495513673,-0.6007097892953881
1950-03-10,-0.20220473696809105,0.20775250554704225,-0.26224032983330303,-1.0297244028254793,-0.6037523325387395
1950-03-11,-0.2033001740367691,0.206795504154841,-0.26299032657127147,-1.028097526236211,-0.6070115717367682
1950-03-12,-0.20393224680188257,0.20626325109227003,-0.2632939767011405,-1.027337384211179,-0.6109201799383133
1950-03-13,-0.20464450110124663,0.2059757369740814,-0.26329330987677774,-1.027599448591318,-0.6151422988346086
1950-03-14,-0.20518766492904267,0.20575043069974538,-0.2625491190225102,-1.0294365779276495,-0.619120256803921
1950-03-15,-0.2056150569755524,0.20547691223542436,-0.2613190871990261,-1.033097268657716,-0.6230540523291126
1950-03-16,-0.20709396249770554,0.20519825418633061,-0.25973964790091936,-1.038695005988459,-0.6274300788153875
1950-03-17,-0.2095109115171395,0.20475201703996793,-0.2610461002931247,-1.0459694762569411,-0.6314991938868089
1950-03-18,-0.2382430290827225,0.20104337545398898,-0.2706712461107692,-1.0529700413882743,-0.6368842135395171
1950-03-19,-0.23809945580747827,0.20158396469021791,-0.27050861536017995,-1.0591071133459704,-0.6382236406501716
1950-03-20,-0.2379355894875699,0.20242318833714498,-0.26988882102955875,-1.0641702399381212,-0.6378076962814692
1950-03-21,-0.23792920846151785,0.20372568409618683,-0.26922641098400896,-1.0680880922350782,-0.6363629183221603
1950-03-22,-0.23794966450085733,0.20536166911499495,-0.26852419279467016,-1.0711006137239807,-0.6333990665275664
1950-03-23,-0.2377714990078574,0.2076836416499297,-0.26763566682480633,-1.0733139712631992,-0.6290180845990728
1950-03-24,-0.23730519687800017,0.21059251858168393,-0.26629314809332905,-1.0742297712051674,-0.6243451307869801
1950-03-25,-0.23634368343330703,0.21398970020630007,-0.26461507258043365,-1.0746117550680165,-0.6186245153251533
1950-03-26,-0.23478245417585067,0.21750394351522973,-0.26259785778454076,-1.0750726999220124,-0.611353973530473
1950-03-27,-0.23310833574055392,0.22117385376809562,-0.26050742332601096,-1.0757529367336232,-0.6040198576637272
1950-03-28,-0.2310005689008475,0.22467966523960578,-0.2582606857257948,-1.0766932838970957,-0.5966782442826708
1950-03-29,-0.22797008336977698,0.22804596447040712,-0.2557173918365989,-1.0775055899217052,-0.5884142218898336
1950-03-30,-0.22680231256263544,0.23154206123899992,-0.25283996631002253,-1.0778571412773468,-0.5796712480227465
1950-03-31,-0.23025687518684954,0.23497615752185866,-0.25029889384074,-1.077582660038668,-0.5711861050380419
1950-04-01,-0.24638559904715882,0.23812784801570236,-0.25208601298427585,-1.0766211637890226,-0.5650468723216707
1950-04-02,-0.2506176738996071,0.24158367577500228,-0.24877804143965793,-1.0750503893639907,-0.5563935102541417
1950-04-03,-0.25481695588182757,0.24504030797453163,-0.24538161110490814,-1.0730225357688827,-0.5479086562344109
1950-04-04,-0.2588701587281935,0.2485604861597936,-0.241740385364611,-1.0704452669659978,-0.5397664199873766
1950-04-05,-0.2636459299484658,0.2513461466593371,-0.2384438875057568,-1.0677456941172108,-0.5321078142857787
1950-04-06,-0.2679766706579272,0.25371544274983276,-0.23523416205442593,-1.0652273305555844,-0.524590901551501
1950-04-07,-0.2722405233776481,0.255893536797286,-0.23217826964295646,-1.063217993281408,-0.5177616044087134
1950-04-08,-0.27661834624685744,0.25726357217100043,-0.22927997234465602,-1.062263537114881,-0.5113911466649284
1950-04-09,-0.2805584498565411,0.2580239843241891,-0.22636479659723072,-1.0616523062192937,-0.5062854914118045
1950-04-10,-0.2843730811609384,0.2576190493701918,-0.2237273729481142,-1.0621655345220566,-0.5021452203338029
1950-04-11,-0.28788665067317115,0.25657665079381575,-0.22112795898568247,-1.0634899054730036,-0.498899184970182
1950-04-12,-0.29190232545811534,0.25482294197098854,-0.21937751337398967,-1.0657438873585767,-0.49718878418589335
1950-04-13,-0.295152319978795,0.252441718691774,-0.21776938127462345,-1.0688149047319455,-0.49702081863765657
1950-04-14,-0.2957763303617018,0.24988465308436467,-0.21640157165146737,-1.0720767884809923,-0.4985144151482218
1950-04-15,-0.27876701066139753,0.24730205351761614,-0.2156374011169454,-1.0756012499335637,-0.5016985144443531
1950-04-16,-0.2859266291800446,0.24420618973258051,-0.21489566955732933,-1.079052016205137,-0.5065471623116794
1950-04-17,-0.3227891675753002,0.2413600566980938,-0.21733791100963606,-1.0803190707646082,-0.5174569723158468
1950-04-18,-0.32499914582905526,0.2410841806251736,-0.21718997696007528,-1.0795698316679245,-0.5220779697856927
1950-04-19,-0.32793773385792496,0.242243605119641,-0.21741930117540628,-1.0770070278879091,-0.5257184549392784
1950-04-20,-0.33079984316617844,0.2443726662136249,-0.21760367482901316,-1.0733106419761222,-0.5286510107082375
1950-04-21,-0.3339050373473747,0.24720856809572037,-0.21799947010233137,-1.0689104312998179,-0.5314771221019466
1950-04-22,-0.3375606155265557,0.25028891219039473,-0.21858198053452343,-1.0633641453312916,-0.5339386373286845
1950-04-23,-0.34168439148434776,0.25368398675212744,-0.21937728800496598,-1.0566906522154331,-0.5372115126337454
1950-04-24,-0.34626685388332373,0.25738226954792,-0.22036954057624025,-1.0481964004529996,-0.5395964802881236
1950-04-25,-0.3512026687603442,0.2614985956812083,-0.2216532908562554,-1.0379268804434088,-0.5408052824311745
1950-04-26,-0.3565125637208373,0.26610583959964307,-0.2230968293453748,-1.0261662933809432,-0.5416574351587293
1950-04-27,-0.3619723603164767,0.27096427569297865,-0.22461860455962904,-1.013107026300515,-0.5420457261049365
1950-04-28,-0.3677605326287814,0.27604212660670396,-0.22622980921594962,-0.9992080454516121,-0.5426739125364715
1950-04-29,-0.3737663129476743,0.28135737368633784,-0.2277626019461723,-0.9847089448834588,-0.5427866091733506
1950-04-30,-0.37852008395254677,0.28734832490117956,-0.22930668739226312,-0.9703089405863433,-0.5407716528496752
1950-05-01,-0.37216837064001146,0.2993757581299077,-0.23158859491779465,-0.9562550483059271,-0.5262770208941788
1950-05-02,-0.3787478315500809,0.30466942032825123,-0.23294244268584616,-0.9429814813631682,-0.5260297259428942
1950-05-03,-0.38479626791571186,0.3097540322793221,-0.23365197406892999,-0.9306827963641032,-0.525608687731447
1950-05-04,-0.391012281788264,0.31483777310886896,-0.23420314313450405,-0.9195391906955906,-0.5249287131535845
1950-05-05,-0.3975030376536498,0.3199482950631443,-0.23491187677876538,-0.9098542218571256,-0.5244695512693544
1950-05-06,-0.404352815374548,0.32490936115389335,-0.23490419018021305,-0.9015801582847501,-0.5240367932904105
1950-05-07,-0.41170928290431624,0.3293356502354609,-0.2351825920625439,-0.8947514971510625,-0.5239540764722068
1950-05-08,-0.4195798103627466,0.3337429642408014,-0.23553558654706563,-0.8893947361148239,-0.5242211352161317
1950-05-09,-0.4272918313345573,0.3378075167141202,-0.23521300606169088,-0.8851232497428998,-0.5244745375425343
1950-05-10,-0.43513703114845226,0.34143227174507224,-0.23473941674057894,-0.8820661277775671,-0.5246597981666601
1950-05-11,-0.4431289425228775,0.34474974143039694,-0.23402911180565314,-0.8805183568729302,-0.5246074093193385
1950-05-12,-0.45165609468224294,0.3473613130303198,-0.23367662081665094,-0.8806319871876912,-0.5241891571902203
1950-05-13,-0.45963929751321586,0.34969139999123394,-0.23249530674897312,-0.8826110689226024,-0.5237701111900745
1950-05-14,-0.468138927407302,0.351096505890154,-0.2306883427341356,-0.8868446621047662,-0.5234587585473724
1950-05-15,-0.4762451616496556,0.3521145252307049,-0.22908285503517575,-0.8938702336499462,-0.5234985069208328
1950-05-16,-0.47994845083887766,0.35514826751058326,-0.22750895848685526,-0.9029305035938398,-0.5236249671944103
1950-05-17,-0.5003248687938864,0.3534155825180638,-0.22567253513324734,-0.9107103099468106,-0.5252108345050427
1950-05-18,-0.6121522431520646,0.3503950778762188,-0.22107304589805382,-0.9163022678219194,-0.5342269770859125
1950-05-19,-0.6196451637621054,0.345802767483304,-0.22083875233259923,-0.9193639008680223,-0.537176450930824
1950-05-20,-0.6266993463608117,0.3397006606808096,-0.2209013491547655,-0.9197379367397557,-0.5407627699700569
1950-05-21,-0.63420188765024,0.3321885087864376,-0.22149693382116592,-0.9172706692188884,-0.5452308466158519
1950-05-22,-0.6418251880270106,0.32352754161483327,-0.22209977616723528,-0.9123694157520463,-0.5506027441970442
1950-05-23,-0.649958463535414,0.3142016173447414,-0.2226005941124435,-0.9056523710562397,-0.5571249378614531
1950-05-24,-0.6598459836264662,0.3035206146870716,-0.22353326122737702,-0.8973809445429743,-0.564953877030286
1950-05-25,-0.6705980466788625,0.2922275374807882,-0.22433386632851546,-0.8879202289583167,-0.5736416286515027
1950-05-26,-0.6809794062684591,0.28033263999281677,-0.22560764685266566,-0.8772209712505747,-0.5823138648176001
1950-05-27,-0.6919493953789341,0.2674469041386238,-0.22622388923204367,-0.8657163050282252,-0.5912903792621456
1950-05-28,-0.7042996188643821,0.25423462914543704,-0.22752366678349642,-0.853200529201402,-0.6006148190515302
1950-05-29,-0.7176325158187862,0.24056837781536278,-0.22866833164316716,-0.8395932107201207,-0.6097207638183555
1950-05-30,-0.731145032261108,0.22728154980861132,-0.23007969794926192,-0.8249021544818741,-0.6185925627657861
1950-05-31,-0.733568098909898,0.2138037258667747,-0.23151291624485734,-0.8095036379087102,-0.6269615922086141
1950-06-01,-0.6392788403166374,0.204946288068059,-0.22566658203329648,-0.7933959748212828,-0.625451879168675
1950-06-02,-0.6511886690078749,0.19090456629658548,-0.22734793769616699,-0.7764731925976525,-0.6339653428461907
1950-06-03,-0.6637073404555955,0.17716315102821556,-0.2297259455875737,-0.758827819684766,-0.6421336438485614
1950-06-04,-0.6768397707933622,0.16394073095855421,-0.23230876295631103,-0.7406667564441435,-0.6482501130770307
1950-06-05,-0.6891359701952837,0.1514243043142789,-0.2341504797274721,-0.7224040472856755,-0.6537608520568808
1950-06-06,-0.7019166860941054,0.13879950715630876,-0.23630091696384178,-0.7038982513855181,-0.6589364113876853
1950-06-07,-0.7179097481886912,0.12724883965314074,-0.23843388624587633,-0.68533050710327,-0.663882491625792
1950-06-08,-0.7375348577506307,0.11634930223436668,-0.24086122834076767,-0.6670999143693934,-0.6683303354735811
1950-06-09,-0.7528821276126088,0.10687505965890821,-0.24325590116701187,-0.6495679499534875,-0.6716210930800539
1950-06-10,-0.7698866234080531,0.0983765488208383,-0.24538785871445548,-0.6330264416239667,-0.6734961194104657
1950-06-11,-0.7884054688921128,0.0914735535043524,-0.24723017322286217,-0.6176864736362839,-0.6745634171952911
1950-06-12,-0.8100973158497506,0.08499746851288842,-0.2489912396717702,-0.6034399918056912,-0.6745470819367778
1950-06-13,-0.8316864327777607,0.07921103963929467,-0.2502854359264854,-0.5902648140875424,-0.673574453977579
1950-06-14,-0.8518880087088788,0.07588264174078321,-0.2521537117755558,-0.5785542429203623,-0.6710182697245116
1950-06-15,-0.8582262101607266,0.08076325851988901,-0.2537945674149295,-0.5691818121439014,-0.6671834853171742
1950-06-16,-0.8887520717957845,0.0856723076717182,-0.25323511381768676,-0.5649067563847302,-0.6647741236808946
1950-06-17,-0.9235012300868969,0.08838772676245327,-0.24736114569781947,-0.5661516785921844,-0.6645235195875346
1950-06-18,-0.933076827371583,0.09230331570655644,-0.24531728379404108,-0.5726988438520014,-0.6624430711046471
1950-06-19,-0.9456057125801913,0.09854430272154989,-0.2430001751587508,-0.5842129843700122,-0.6616775048440559
1950-06-20,-0.9550128083529356,0.10603536074398566,-0.24010774534095966,-0.6002231303200718,-0.6621922631438829
1950-06-21,-0.9636299771862076,0.11490142007914872,-0.23585381554836332,-0.6204178216835913,-0.6640448621601479
1950-06-22,-0.9741545581348163,0.1251230912258597,-0.23142559863717557,-0.644156951890222,-0.6671398793521061
1950-06-23,-0.984787002661463,0.1363035575884101,-0.22705791163094116,-0.6707059353643988,-0.670856035861066
1950-06-24,-0.9969115581990735,0.1481179124338929,-0.22255527748446743,-0.6998710059384016,-0.675900429498739
1950-06-25,-1.0049481555903188,0.1606497306751557,-0.21699188600362132,-0.7313177461356527,-0.682503126528367
1950-06-26,-1.0184586480629043,0.1735957159357711,-0.2114197549910259,-0.764720537153174,-0.6891243778930952
1950-06-27,-1.0305938270937087,0.1868839709767424,-0.2061050397870052,-0.7998667060575434,-0.6963620327779994
1950-06-28,-1.046153960242659,0.20031948026166074,-0.20053086512932097,-0.8361929707523454,-0.7042353612530031
1950-06-29,-1.061764933294684,0.21381497409098588,-0.19452845914873398,-0.8738735398700745,-0.7129919213301222
1950-06-30,-1.0701489246384843,0.22800592810367382,-0.18858484933675124,-0.9123441922141127,-0.720611524489018
1950-07-01,-1.0189242489986345,0.24749315311371378,-0.18048300555590155,-0.9510296339145363,-0.7110521734683196
1950-07-02,-1.0371325380489005,0.26061455350656126,-0.17491225915171663,-0.9893438752713553,-0.7207264567675096
1950-07-03,-1.0550525248429838,0.2730133515625406,-0.16994208657195192,-1.0264072143404683,-0.7302547251420898
1950-07-04,-1.0719992058738461,0.28454931791131655,-0.16463887508643102,-1.0620216329961687,-0.7393091079282683
1950-07-05,-1.084629598638844,0.2954759372925678,-0.1599888558610106,-1.0955993866084521,-0.7478975717786059
1950-07-06,-1.1005709393037444,0.30527573761098115,-0.1560245526329032,-1.1271542111299069,-0.7559120343195869
1950-07-07,-1.1168770729917301,0.31420243267682346,-0.15244922896203825,-1.1558301420299708,-0.7634814104754264
1950-07-08,-1.131673596034347,0.3223083725539314,-0.14948754324803026,-1.181114679488736,-0.7703352434896453
1950-07-09,-1.1437472228160142,0.3290577459267835,-0.14700192257619354,-1.203214078511822,-0.7765290615073249
1950-07-10,-1.156797178152562,0.3343025148789456,-0.14492989976519247,-1.2217039795887095,-0.7818505851673685
1950-07-11,-1.1743068788605173,0.3376654111621366,-0.14419787005348067,-1.2363070908168297,-0.7864114459504644
1950-07-12,-1.1929690609621781,0.3399736418703549,-0.14462093432600673,-1.2467032719850861,-0.7903569677776963
1950-07-13,-1.211776755068393,0.3398325189696952,-0.1451762747806915,-1.252694500768493,-0.792996461223675
1950-07-14,-1.2289451896685577,0.33743742463091925,-0.14675017135787705,-1.253940277756466,-0.7945133884286658
1950-07-15,-1.2365522990176014,0.334161135431324,-0.14868773512060582,-1.2502463441822649,-0.7945441080561048
1950-07-16,-1.1289198249081625,0.3410386126314537,-0.1462137516280711,-1.2428800143143182,-0.790957236440684
1950-07-17,-1.147077856211417,0.3391446242514802,-0.14742996529419744,-1.2315955848028453,-0.7888711342497545
1950-07-18,-1.184566127674973,0.33746288651950845,-0.14700479771980557,-1.2163763897670328,-0.7836598811228297
1950-07-19,-1.1863688640996053,0.3363304059045625,-0.14905748312255937,-1.1974203488886175,-0.7774111135247223
1950-07-20,-1.1905268321827118,0.33549456465564176,-0.15117445268922736,-1.1750671716289798,-0.7697799537339274
1950-07-21,-1.19178305350172,0.33547032951020234,-0.15277638621130404,-1.1499430963015735,-0.7608907538576808
1950-07-22,-1.1897481155995222,0.3361382555117076,-0.15407353677263647,-1.1223824900997152,-0.7505499371921811
1950-07-23,-1.1854231803560118,0.33694481804124987,-0.15494269344622685,-1.092769608350089,-0.7393191790374803
1950-07-24,-1.1811661487411986,0.33859525492925924,-0.15596437386774895,-1.0615015813494253,-0.7269862466646598
1950-07-25,-1.1804071786987218,0.34080669006072284,-0.15720808758283247,-1.0295370160294313,-0.7136932504662187
1950-07-26,-1.1832861577177258,0.3435234707965624,-0.15801568195406482,-0.9971003564135157,-0.6997406773018502
1950-07-27,-1.185885330932825,0.3463969621852928,-0.15891406891989274,-0.9644587983671251,-0.6853652081651792
1950-07-28,-1.1890166367649841,0.3495746121451821,-0.16006304384440362,-0.931262659231946,-0.670269684326795
1950-07-29,-1.195793679584905,0.35259144963351124,-0.16139749144617463,-0.8976938401538065,-0.6551791539052503
1950-07-30,-1.204392946628335,0.3561891113910303,-0.16234963565754665,-0.8636265055895672,-0.639767551601963
1950-07-31,-1.2222269143900324,0.35968013728017123,-0.16318815851018836,-0.8292930480222013,-0.623367062277931
1950-08-01,-1.3248582489612435,0.359730131067053,-0.16420072502287206,-0.7954199176410597,-0.6053252226234336
1950-08-02,-1.330866728450683,0.3638873862721883,-0.164887252521118,-0.76232558583928,-0.5899693438234669
1950-08-03,-1.339301203734711,0.36814164349323425,-0.16601810423407456,-0.7299089189081877,-0.5752771720557606
1950-08-04,-1.3502630050118063,0.3728573185122287,-0.16782804431436552,-0.6984614566616759,-0.561407549948193
1950-08-05,-1.3555643629320209,0.37846641662710023,-0.16789738763233383,-0.6680616933367912,-0.5486770376589184
1950-08-06,-1.3589372302589335,0.38451582233968046,-0.1678995116459061,-0.6390579052059545,-0.53659579989521
1950-08-07,-1.3640666289512646,0.3899501190004384,-0.16813905896978934,-0.6121004855513716,-0.5245397445220663
1950-08-08,-1.365277542752095,0.3955253997414229,-0.16846621318520633,-0.5871502927425769,-0.5134750347468043
1950-08-09,-1.3630781590370455,0.40090626952672814,-0.16835994136029497,-0.5645372174666166,-0.5033372916330496
1950-08-10,-1.3650752483768671,0.40567524361070767,-0.1676272263539917,-0.544006386120531,-0.493950653108722
1950-08-11,-1.3651196470866245,0.4103539681999283,-0.16650564058983744,-0.5256984058308897,-0.4855726020983816
1950-08-12,-1.362066088614261,0.4143658902357115,-0.16528785350708697,-0.5097146347066681,-0.4788380026347573
1950-08-13,-1.3625157674395496,0.4183597449960596,-0.1651564830854502,-0.4962390077483268,-0.47369647194149106
1950-08-14,-1.3615361464920759,0.42191899423147533,-0.16605656672493063,-0.4854602327407145,-0.47046515078681234
1950-08-15,-1.3353941817156398,0.42681242236559,-0.1659106855175633,-0.4779035511085551,-0.4688737320631916
1950-08-16,-1.122426197621505,0.44519184837342346,-0.1644984992947953,-0.47436647960713674,-0.4676529809592089
1950-08-17,-1.1242964645032603,0.4477098052868379,-0.1634832276684183,-0.476002961951554,-0.4697096640239757
1950-08-18,-1.135172067635463,0.4480994194776101,-0.16547632705548646,-0.4828063205296959,-0.47224536030498465
1950-08-19,-1.1288741947903513,0.44724245779942484,-0.16551944056493706,-0.49438006551680846,-0.47632146467262665
1950-08-20,-1.1190310623788526,0.4451624706816014,-0.16595528687843616,-0.5100448746594701,-0.4805979168547535
1950-08-21,-1.110472307249194,0.4415568633159647,-0.16715747891459753,-0.5295027727889638,-0.4855320945898333
1950-08-22,-1.099768203153429,0.4368174614530909,-0.16925216392238804,-0.5522081274983766,-0.4909019446208688
1950-08-23,-1.0934276130286895,0.4309228653945644,-0.17141177673208038,-0.5782675116303253,-0.4968392791930691
1950-08-24,-1.082669593624799,0.424754973487169,-0.17403366090060338,-0.6063610803049958,-0.5033826868833432
1950-08-25,-1.0700077360236362,0.41820849944562877,-0.17685281766803723,-0.6358374774122083,-0.5098747431416802
1950-08-26,-1.0574930952757438,0.410850073565538,-0.17955836221081148,-0.6663385580138382,-0.516098815291956
1950-08-27,-1.042972867477325,0.40323185347125773,-0.18290990785810646,-0.6977794037876786,-0.5224278189245284
1950-08-28,-1.0322276753827049,0.39492816717642604,-0.1855555072826155,-0.730052953415197,-0.5290730977532639
1950-08-29,-1.020075299685502,0.386641341394726,-0.18800838594959116,-0.7628331137572163,-0.5357490126535029
1950-08-30,-1.0078542632715795,0.37770449161864994,-0.19140029257007693,-0.7961947159642878,-0.542188785000919
1950-08-31,-1.002951328255617,0.3680499734068028,-0.19447396786254906,-0.829744122327517,-0.5484876689075562
1950-09-01,-1.0850839500910787,0.35744054741051995,-0.19951391286921796,-0.8630604046314413,-0.5570539587698095
1950-09-02,-1.0670229555305253,0.34724229418071806,-0.20235251486558253,-0.896445590446413,-0.5624009385653566
1950-09-03,-1.0521473038618205,0.33700370141895397,-0.2049195962788127,-0.9295753325878651,-0.5673238329798285
1950-09-04,-1.0370403606226057,0.3267484364563248,-0.20854167619131717,-0.9624446221648898,-0.571829242562354
1950-09-05,-1.0184109755010229,0.31667700674631527,-0.21204588502949615,-0.9948693417945718,-0.5760707714421067
1950-09-06,-0.9910791150006861,0.30769386086554523,-0.2138608345457409,-1.0262727450721092,-0.5800411445833937
1950-09-07,-0.9676946688425248,0.2992219907440853,-0.2162656218384345,-1.0558534459585183,-0.5840457964864468
