,sicArtic_cluster1,sicArtic_cluster2,sicArtic_cluster3,sicArtic_cluster4,sicArtic_cluster5
1950-02-22,0.012709778736105938,0.36726391337541653,0.06394446841571388,0.01368363117657158,0.04162430808047289
1950-02-23,0.012562790713795308,0.36416569638540514,0.06373424977015361,0.013718774582290495,0.041407906591663386
1950-02-24,0.0124084106433027,0.360564466444622,0.06368756542772457,0.013785457026688009,0.041233277549140614
1950-02-25,0.01231093880836921,0.3572785250802561,0.06369445575978422,0.01385586481847278,0.04122766618150428
1950-02-26,0.012229956307184353,0.35378009519427805,0.06368806681459997,0.01388863366571659,0.04120008077740984
1950-02-27,0.012150934868750038,0.3505869045036057,0.06380316681161988,0.013894331914118726,0.041156180462945335
1950-02-28,0.012126899452225273,0.34723935013679924,0.06396556116426937,0.013882477173624959,0.04108948250671279
1950-03-01,0.011990765513268978,0.34340754284691366,0.06387290050255233,0.013759550562961836,0.04103876384041102
1950-03-02,0.012027338336458273,0.3404231291292023,0.0635783736560828,0.013601737978261587,0.04068115291906951
1950-03-03,0.012141518239523159,0.337648366011537,0.06325466356082836,0.01342290535002136,0.04031829068830324
1950-03-04,0.01222857597495209,0.3350186285158985,0.06284968147104035,0.013207392657228858,0.03992290413300529
1950-03-05,0.012245502903336902,0.33239706969927535,0.062346204510519705,0.01295511794940987,0.03945903825884696
1950-03-06,0.012252712805644479,0.3298413211434235,0.0617390035604112,0.012674033322093317,0.0389579289458859
1950-03-07,0.01235969698337991,0.32705805657668424,0.06098172562268959,0.012357909175497997,0.038472267243636796
1950-03-08,0.01246712156619656,0.3243165806023752,0.06017514925343901,0.012039318287002622,0.038023690045826376
1950-03-09,0.012651280322781296,0.3218294917403334,0.05935646402107761,0.011703052276777317,0.03765808154400392
1950-03-10,0.012836756076782576,0.3195782268573407,0.058376377223071034,0.011348972329965764,0.037317288738152474
1950-03-11,0.013123638694241503,0.3169955380539504,0.05728303932055482,0.010983100725455311,0.03694880914251778
1950-03-12,0.01338369233411869,0.31476201986171803,0.056223498943997356,0.010619604428802392,0.036580765511658016
1950-03-13,0.013727088856998991,0.31245937733501933,0.055144387905527066,0.010251163497154795,0.036185085113792925
1950-03-14,0.014022452018434418,0.3098455027086721,0.05410953513483545,0.00989068945014172,0.035727672665295036
1950-03-15,0.014307794908886581,0.3074884293447108,0.053127741940593186,0.009549104111671175,0.035249039817550676
1950-03-16,0.014593007466675778,0.305335999630221,0.05223201977331477,0.009240770994393669,0.034786485147081325
1950-03-17,0.014744965036338197,0.30507458411926053,0.051819420054201294,0.009143773911231426,0.03473814959412261
1950-03-18,0.014705484841343108,0.30645859916517193,0.05155186166414274,0.009327626904232573,0.034896978825485196
1950-03-19,0.014644382720268951,0.3076446588595033,0.05132298113105291,0.009499847955791799,0.035069751380104014
1950-03-20,0.01458391941737865,0.30928536540568136,0.05118408843359919,0.009699226214332014,0.03526795822141752
1950-03-21,0.014544832462686811,0.31173923034670636,0.051104421863809334,0.009905536509881567,0.0355015289634464
1950-03-22,0.01447885351494382,0.3140825035569937,0.051030117294746664,0.010088620740189782,0.03578321523112053
1950-03-23,0.014413232651210833,0.316045803054471,0.05106011297380625,0.010265003016256286,0.03611151818090865
1950-03-24,0.01438680819994167,0.3181797201181764,0.0511188763713672,0.010445389039687848,0.036516716548533744
1950-03-25,0.014433725595422883,0.3202667558537677,0.05117591971897608,0.01060938378124897,0.03690943216288589
1950-03-26,0.014431247961748788,0.32233304259805595,0.05117634188312231,0.010779219610803288,0.03718479470276856
1950-03-27,0.014489278878418029,0.3248766005898622,0.05128899046037303,0.010977608945372912,0.03751883859698651
1950-03-28,0.014562577994538835,0.3275411532213747,0.051370415040699856,0.011178038231782024,0.03789809143651744
1950-03-29,0.014431490849302423,0.33021959289668595,0.05145659875726662,0.01134766145128788,0.03826727777335207
1950-03-30,0.01476684862000374,0.3332085349645652,0.051490133353994993,0.01151736377094959,0.038685390645462836
1950-03-31,0.015126584198408335,0.33620117139437744,0.05141943038281048,0.01168727401225946,0.03906908632190537
1950-04-01,0.015558942076479454,0.3394164280222986,0.0512602693521319,0.0117907464240373,0.03914499843197556
1950-04-02,0.016038998885857848,0.3438285864332996,0.050978658178736334,0.01175643502945159,0.03941384575688225
1950-04-03,0.016551159324123706,0.3484201405939414,0.05077363674113692,0.011685293625894263,0.03970378328113109
1950-04-04,0.01711539402991934,0.35386306624984215,0.05056821629731922,0.011608926255515099,0.04001955305978488
1950-04-05,0.01778234390936252,0.3591783350665063,0.05039357503892422,0.01152331786432622,0.04040101689776026
1950-04-06,0.018705873347780108,0.36482427821617847,0.05027197223302788,0.011412483671565289,0.04087228391985804
1950-04-07,0.01964760803261753,0.3705828217500478,0.05023273096065056,0.011287487128348648,0.041391179478748874
1950-04-08,0.020652320622191838,0.376568099017615,0.050306089604220026,0.01118082329129092,0.04205713028505529
1950-04-09,0.021611985634643553,0.38235065143287533,0.05050815961811422,0.011068693782002016,0.04273235133334003
1950-04-10,0.022678336683285873,0.3885883134603876,0.05085069760974183,0.01096321782756297,0.04350080493123508
1950-04-11,0.023666699954683963,0.39464113501423054,0.051247229113830055,0.01088432840982255,0.04440000742152463
1950-04-12,0.024705023503548314,0.40129649433272835,0.05188530520376156,0.01083903545652603,0.04531284789155129
1950-04-13,0.025705815387090627,0.4081496556451392,0.052615069326488156,0.0108120048604405,0.046266091116234004
1950-04-14,0.02664631148849411,0.4149413364402022,0.0533110474580836,0.010796866770213643,0.047234320146078805
1950-04-15,0.02764513555155406,0.42190539999774307,0.05398211129879948,0.010799215123206323,0.04827479211989713
1950-04-16,0.028504111612004397,0.42670297954505504,0.0553222417587053,0.010893559048296461,0.049837911397045916
1950-04-17,0.02893108417310537,0.4293859558968276,0.05690563981397899,0.011022585742711302,0.05126106515979911
1950-04-18,0.029297745835196183,0.4319735525087046,0.058436810027489156,0.011131102732671155,0.05272743806527521
1950-04-19,0.029671602024852327,0.43475807652489584,0.05995820756034789,0.01122313134330918,0.05421256039968308
1950-04-20,0.030065538871865288,0.43718572688954527,0.06154154444243578,0.011307466442882273,0.05575506533428776
1950-04-21,0.030374512651158043,0.43981657424444054,0.06312477947187342,0.01142287054582853,0.05735647344105747
1950-04-22,0.030697088338664993,0.4428519132515173,0.06464084179109011,0.011589373418198221,0.05901083719435087
1950-04-23,0.031085420332725516,0.44560274735344496,0.06610193184911294,0.011764373300561777,0.0606730423182711
1950-04-24,0.031456697161381116,0.44815661498762766,0.06751727424811035,0.01195136376595273,0.06237138791616458
1950-04-25,0.03168931220717351,0.45065568059956107,0.06893124726999776,0.012144388531268003,0.06417985639366797
1950-04-26,0.031954269253714106,0.45315601733612043,0.07027667227106069,0.012361980569817082,0.06606693877577965
1950-04-27,0.03235300724738977,0.4552373766022689,0.07158100012882136,0.01260561074474306,0.06804213592453646
1950-04-28,0.03275180153723102,0.4573235466709106,0.07296947034559527,0.012905388659443563,0.07015640467596115
1950-04-29,0.03317775216256893,0.45944764096237634,0.07438345451812174,0.01323429952018043,0.07229632413286982
1950-04-30,0.03363277464856696,0.4620496789533485,0.07591933307243885,0.01357996472012238,0.0745302991579507
1950-05-01,0.03388137808449859,0.464392312338609,0.07741684047116967,0.013912849854121768,0.07678791114618388
1950-05-02,0.034498033961634915,0.46700536946166404,0.07897333904439101,0.014256663181395146,0.07903545763400083
1950-05-03,0.03512915586649883,0.4692883957342635,0.08077006940281742,0.014647771763940724,0.0814259128366976
1950-05-04,0.03573523867862936,0.47176686175417115,0.08277962379077533,0.015091460995794103,0.08391118356572039
1950-05-05,0.036425029202928755,0.4748224689394366,0.08490908828549396,0.015598313153414041,0.08650533912884763
1950-05-06,0.03722803058850287,0.4780937098380904,0.08708777833380826,0.016153538149180247,0.08920819270923386
1950-05-07,0.03827729068407363,0.4809499366142675,0.08931408511026626,0.01677520839479057,0.0920447222950722
1950-05-08,0.03925379865477252,0.4844094339436515,0.0916265275880165,0.017448426380183162,0.09510500932634931
1950-05-09,0.040337133472911485,0.48875547620982424,0.09412398220583425,0.018136980583832667,0.09844870746068046
1950-05-10,0.04132095921336162,0.49195543334808034,0.09675010142362818,0.018842258543662803,0.10169117981047546
1950-05-11,0.04235554488490379,0.49502027031774354,0.09948226002276232,0.019569736453438336,0.10506744756304515
1950-05-12,0.04337509575908364,0.4976762014458165,0.1023350590737768,0.020321360083187714,0.10872063235722808
1950-05-13,0.04448611879551179,0.5005080871057798,0.1052862161847334,0.021123720831731457,0.11257762787077742
1950-05-14,0.045660089131467775,0.503245937562399,0.1083199050358635,0.02197921333111276,0.11657466383245702
1950-05-15,0.04688532186155982,0.505770458020375,0.11157147484003099,0.022851573362999852,0.12075790838413157
1950-05-16,0.048122021524692,0.5086224461766246,0.11509722712784307,0.023760428404561953,0.12529844745632138
1950-05-17,0.04977966767322252,0.5143633036703328,0.11954800697837308,0.025051088387945234,0.13121313077144264
1950-05-18,0.050339695215499226,0.5126898285410729,0.12431090935803539,0.02626708040078042,0.1369959859635766
1950-05-19,0.05085212950422135,0.5104066976964365,0.12906622133985732,0.02757236273987167,0.142771013938392
1950-05-20,0.05131730058820003,0.5082704320259498,0.1338112316424133,0.028946398667684642,0.14829540723252138
1950-05-21,0.051627794401503654,0.5058138582095353,0.13853341273611355,0.030330661491412753,0.15377025284504994
1950-05-22,0.05192156721447857,0.5034231084333345,0.1432451582682355,0.031804938189582195,0.1593549168350846
1950-05-23,0.052264941217554706,0.500702064595606,0.1480075432256564,0.03332849887542996,0.1650276404298366
1950-05-24,0.05240138300672705,0.4971135482113741,0.15290305504834376,0.03489688093016574,0.17082770660207555
1950-05-25,0.05228850968410396,0.49422052595362675,0.1579272517677716,0.03654121273478375,0.17681345686664388
1950-05-26,0.05185022153890161,0.49139916603407047,0.1629198673503742,0.03827833992478289,0.18299694297463087
1950-05-27,0.05191398454842794,0.48783572340263776,0.1678696014439178,0.040107060572992036,0.1892157784512842
1950-05-28,0.052293538485038676,0.4846134781983428,0.17268222596831403,0.042046436618042,0.1954870942939401
1950-05-29,0.05269250531535259,0.4827683898421768,0.17745571647386135,0.0441158916737131,0.20203510213947115
1950-05-30,0.052754494021592,0.4808891245342656,0.1822403723764941,0.046321578039391915,0.20860451059911114
1950-05-31,0.05249829700150729,0.4709798492451381,0.1870960735245443,0.04870131028485636,0.21534678409696612
1950-06-01,0.047736042008596984,0.37884995807636856,0.1918351249575263,0.051285255122426245,0.22193348113385172
1950-06-02,0.04790228265398024,0.3789984897206115,0.19631931741718925,0.054025325636376326,0.22892824668043812
1950-06-03,0.04793606611130755,0.3789395905971901,0.20078361059891933,0.05694619594012991,0.2360650653907624
1950-06-04,0.047813904872832096,0.3778042864119785,0.20533985745945935,0.060054183971204704,0.2434554858885135
1950-06-05,0.04771467234010722,0.37773727687709285,0.20991042058946321,0.06338347471265962,0.2510410330023449
1950-06-06,0.047620637609976986,0.37772733048281815,0.2144680928611614,0.06689800498123863,0.2587996591637866
1950-06-07,0.0475420455836034,0.37765279164765786,0.21911517184401733,0.07061924032206628,0.26685483397543186
1950-06-08,0.0473965426345724,0.37761928461532274,0.22376800085693072,0.07462011507065743,0.2751190617855995
1950-06-09,0.047265042842293714,0.37757737658646845,0.2285329463824267,0.07884999140104396,0.28357469332205976
1950-06-10,0.04720741185011536,0.3775704080652258,0.23348321502097139,0.08325900370339408,0.2923468351698502
1950-06-11,0.04733100183224637,0.3777888929876155,0.23847826488571788,0.08777131269699028,0.3012497932271952
1950-06-12,0.047455414346370677,0.3775893424048886,0.24359177186064412,0.09242187131808167,0.31024420801764796
1950-06-13,0.04751403343182433,0.3767873185647201,0.24890169277434096,0.09732184643021152,0.31942318706523376
1950-06-14,0.0477545887110668,0.3764189062023001,0.2542449271924174,0.10241354624275499,0.3288511533955398
1950-06-15,0.048412766835420694,0.3759127905301804,0.2596223557559544,0.10774570186425361,0.33872345181413654
1950-06-16,0.049719403418058764,0.38048195848565325,0.26591553222536723,0.11425555943483139,0.35116507542813846
1950-06-17,0.049385827048863885,0.3706634733231063,0.27042637777265444,0.12118475899357208,0.35326043122585493
1950-06-18,0.049153423376731065,0.36045138304355395,0.27502090077529034,0.1281478694672684,0.3550807863891835
1950-06-19,0.04910398524671388,0.35208513409359227,0.27944833510944955,0.1350574843161061,0.3565046941092899
1950-06-20,0.04915153952269234,0.3422840268678565,0.2838795760221444,0.14184619525248365,0.3576453506963818
1950-06-21,0.04918563082571285,0.3290124774105157,0.2884794801595381,0.14847886440298383,0.35808581995665106
1950-06-22,0.049252680444556426,0.31924982700083054,0.29318855175798614,0.15506612013094476,0.3579773909463978
1950-06-23,0.0492843491500417,0.30700012438440916,0.2980034423706654,0.16152329222139528,0.3571789201542745
1950-06-24,0.04950078875543508,0.29081572365980624,0.30297657071332335,0.16783409882775166,0.3553339456938602
1950-06-25,0.05021506097129905,0.2755238474777332,0.30819054788218153,0.1739750685333867,0.3534943784519965
1950-06-26,0.05115970514198713,0.2668623211387403,0.3136389546043595,0.18002017272037799,0.35081836190872856
1950-06-27,0.05244373591408174,0.26026608569477416,0.31916440007996283,0.18592971034382236,0.3474754510094009
1950-06-28,0.054110402453581334,0.2542503976593115,0.3245912998086192,0.19167501491608513,0.3426785411792023
1950-06-29,0.05612973103175819,0.25080332358532254,0.32975017152182917,0.19719924356911542,0.3390159011115258
1950-06-30,0.05811086617484928,0.24746822233490864,0.3346939741646668,0.20257600719825758,0.3387690528037043
1950-07-01,0.060012578097930105,0.24308548613234957,0.33962280302760284,0.2076752899594787,0.33881776146646
1950-07-02,0.06197114091665202,0.2405731975806246,0.3443870109107934,0.2125463955873985,0.33930519956307104
1950-07-03,0.0639155923543071,0.23767979993164304,0.34906367582253256,0.21725581783577994,0.3399032470226023
1950-07-04,0.06579318655510914,0.23457584258963096,0.3534441528283966,0.2217110341595918,0.3402060222496348
1950-07-05,0.06756687329096414,0.23172489674171956,0.3577826008958018,0.22606681651660226,0.3400729114457021
1950-07-06,0.069278976089212,0.22907911449887422,0.3620917848835635,0.2302424533461153,0.3398826223791902
1950-07-07,0.07091066623597529,0.22529790586458495,0.36638529926883406,0.23424466075083575,0.33967569681148885
1950-07-08,0.07230959943167091,0.22255229944483781,0.37067157688537694,0.23804259218137702,0.3379515226619698
1950-07-09,0.07357352638410872,0.219490673406191,0.3747926092243486,0.2416408721648302,0.3372501301780295
1950-07-10,0.07469481248737561,0.21421969518158643,0.37884766358726957,0.24519402720059072,0.3361544985785729
1950-07-11,0.07559414268422932,0.2082732710373136,0.3827880261372831,0.24880186706954036,0.33425523776304816
1950-07-12,0.07618727074085502,0.19585349772763913,0.386581290136557,0.2524724635312408,0.3323883021747912
1950-07-13,0.07675977920894148,0.19041159926216428,0.3901687621815865,0.25601832203992,0.32976812456607385
1950-07-14,0.0771584190399443,0.18353324458174528,0.3938099577024413,0.2595713617659002,0.3255750490722465
1950-07-15,0.07715207560243321,0.18030203615724238,0.39759487683664185,0.26319479197863044,0.3206113093916515
1950-07-16,0.07711384345980704,0.18115631283551017,0.4016396230542098,0.2669817792672621,0.320413703115633
1950-07-17,0.0772979911614166,0.18292970588170326,0.40931305672779944,0.2723483852336313,0.32909233752299716
1950-07-18,0.0767250684632771,0.17366607845997603,0.41219232885978796,0.27717583762014003,0.3283152363729257
1950-07-19,0.07600327390415239,0.16235295859395005,0.41501656564342165,0.2819965261253032,0.32675826960958754
1950-07-20,0.07509722835752683,0.15373756235581773,0.4177801965542735,0.2868073637029187,0.3251801006750683
1950-07-21,0.07405682614580794,0.14457382617843204,0.42045472407753104,0.2916430983123249,0.3232873808868812
1950-07-22,0.07286512098511481,0.1358861559711809,0.4227581551506973,0.296464644746901,0.32148133255213973
1950-07-23,0.07147961053604811,0.12645753963689374,0.4249181131146901,0.30134537618850976,0.31916258453408813
1950-07-24,0.069460029286806,0.1146307733684879,0.4267243447904421,0.3063864596717992,0.31598616369520777
1950-07-25,0.06740692402956897,0.10171931633800478,0.4283928597139625,0.31152718685120073,0.3113189824913495
1950-07-26,0.0654646288709023,0.09077709358412821,0.42991290245946984,0.3166319614788112,0.3066902949217384
1950-07-27,0.0634862716136081,0.08103724451911938,0.43148918902649724,0.3216122490478794,0.2989672633715572
1950-07-28,0.06153782926599716,0.07185050187547036,0.43331172068950174,0.3264121940227866,0.29488403650232775
1950-07-29,0.05968645139490022,0.06979031749726881,0.43514629680155636,0.3312489417429444,0.2948408137978309
1950-07-30,0.05791743257488004,0.06805723997349918,0.4368286114216059,0.3359219282989084,0.2955089128721999
1950-07-31,0.0563009936755653,0.06680849810002583,0.4382094064420432,0.3403567338293276,0.295804509440845
1950-08-01,0.054771692989508326,0.06795828540715194,0.43937634664564623,0.34424701522600765,0.2970790936450944
1950-08-02,0.05318904038234209,0.0674754394170599,0.4402443083048145,0.3473140642065663,0.2974271431024268
1950-08-03,0.05168909388396261,0.06676068976349328,0.44117991760275743,0.3503006572450946,0.2973912814368841
1950-08-04,0.05021965405819727,0.06612904872552966,0.4421484903757271,0.3531030405709561,0.29681703689056765
1950-08-05,0.048802320588695096,0.06479293492029457,0.4430219588730525,0.3557771381614187,0.2962026740069027
1950-08-06,0.04743858459526719,0.06374707086184013,0.44362903749093546,0.3583005793142194,0.29538203490793846
1950-08-07,0.04610644411768539,0.06274405150147924,0.44405295710012127,0.36073051475450263,0.2945328183288535
1950-08-08,0.044719751995844895,0.06099714304987648,0.44449696419571916,0.36313513394074076,0.2933293137135149
1950-08-09,0.04341811534253822,0.059678556450835696,0.44476533662120576,0.365393984645067,0.29172721045970024
1950-08-10,0.04222575422721101,0.058714421010137734,0.44494264512375536,0.36751234679682815,0.28995587618534824
1950-08-11,0.04117079913330688,0.057805836028387146,0.4449928827322966,0.3693891797829099,0.2879447932353252
1950-08-12,0.040198194825798776,0.05681214386614118,0.4448745586279687,0.371078871925856,0.2858411720155595
1950-08-13,0.039173567027078575,0.05560546272932218,0.4445052574004005,0.3725953308680376,0.28392694973025
1950-08-14,0.038226220662041864,0.052730415961511685,0.44393355958215563,0.37393136048119624,0.28174504986946236
1950-08-15,0.03721471170764654,0.05027496363443592,0.44332906090241797,0.3750062310444638,0.2789735754663666
1950-08-16,0.036362431324351345,0.049833808780631345,0.44315891080895264,0.376265948897235,0.27581538122487526
1950-08-17,0.03636776749476553,0.05101741007219077,0.447585379601483,0.38030916525425496,0.27749959166884824
1950-08-18,0.036759198095280235,0.0487397511650801,0.44115056954532617,0.38021062365843283,0.26985969769499435
1950-08-19,0.037113126978563366,0.04576616422543257,0.43435593446208554,0.37995284965648024,0.2618720193497462
1950-08-20,0.03740685863748021,0.04263288364599899,0.4274964217090008,0.37949634045219544,0.2535332950455199
1950-08-21,0.03774710529134023,0.03956669764845525,0.42056685407443345,0.37885064756337405,0.2443332523676251
1950-08-22,0.038081505594494934,0.034751518459541046,0.41338735574120883,0.3779918915939107,0.2356883049927318
1950-08-23,0.03832683238096253,0.029743517632941478,0.4059853943474138,0.3767600701061048,0.22611214765768517
1950-08-24,0.038580909673850035,0.025337537599764325,0.39814344532852414,0.37521037453108047,0.2156874809630114
1950-08-25,0.03879102939917052,0.01951362222552426,0.3894492913607895,0.37334673220067965,0.20505622870575696
1950-08-26,0.0389276535252658,0.01606724739908001,0.3798871095354289,0.3712129336103246,0.19507941018210376
1950-08-27,0.03909665303338938,0.013933684095720008,0.3701143068723877,0.36881535920919584,0.18499484301640678
1950-08-28,0.03919777718273252,0.012356977606294832,0.35906562454580593,0.36608168495754656,0.1765507647221569
1950-08-29,0.03920794329900877,0.010225788882165824,0.3488168116841238,0.3630206847737267,0.17083863469275468
1950-08-30,0.03910532454517244,0.008771977666173618,0.33932591280234037,0.35968112460578744,0.16505518184996565
1950-08-31,0.038997213504104775,0.007756760591270254,0.32865586864094803,0.35604686750267706,0.15994546230443088
1950-09-01,0.0388302303429291,0.007467860936262257,0.32042725815048917,0.352174938267449,0.15555912147168924
1950-09-02,0.038538012494242845,0.007239558195540404,0.31286968428643624,0.34795852799071386,0.1511293868621824
1950-09-03,0.03830829952827399,0.006845897607975543,0.30476693239334646,0.34346655952555055,0.14669502816624086
1950-09-04,0.0380851434060284,0.0065842293386024564,0.29639138779807195,0.3387093999270504,0.14221632634577422
1950-09-05,0.0377607358500292,0.005940196943806775,0.28806011527367437,0.333709564934852,0.13768342465873573
1950-09-06,0.03735871157564422,0.005396388892135025,0.27958143477993613,0.3283868679972591,0.1328187594328058
1950-09-07,0.036943968543896887,0.004269447694768646,0.27033504274396386,0.32273222473933844,0.1277844330816056
1950-09-08,0.03637629867065437,0.003885435565965034,0.2603534544117504,0.3167057401971324,0.12285528554293611
1950-09-09,0.03555700562267814,0.0031709017577391777,0.250042304145114,0.3102144526300768,0.11765119664592645
1950-09-10,0.0345876719821062,0.002338160371875355,0.23887910819927466,0.3032729614951776,0.11221947847671249
1950-09-11,0.033509731754360256,0.0016095346592054618,0.22624473741098683,0.29583254430847666,0.10606888620834215
1950-09-12,0.032341234676249886,0.0009113231427614444,0.21399508947802645,0.2865175337393997,0.09575298998806767
1950-09-13,0.031069077096655295,0.0003538173519061985,0.20047129380549455,0.27766727935774416,0.08888590527191173
1950-09-14,0.029793442202015356,-0.0002974715648478181,0.1858100104780766,0.268771752173542,0.0826685848444058
1950-09-15,0.028445409608321336,-0.0012986289219127603,0.1713081547331303,0.25976929877456995,0.07537901545539198
1950-09-16,0.02723872836156501,-0.0014615475082278926,0.1684594444257778,0.25594576008477676,0.07301155071109254
1950-09-17,0.02657105465626581,0.0003028053948095802,0.17525795802189917,0.2583802649930009,0.07385722816976985
1950-09-18,0.025888607564664386,0.0005426259658132693,0.1811710808861045,0.26009358362709123,0.07475168577216855
1950-09-19,0.02515884285711305,0.0007437456688693196,0.1867706537444497,0.26225902217200986,0.07805455127092305
1950-09-20,0.024446674591492242,0.001194322697941545,0.1914146813458586,0.2632857613089863,0.0792662504985995
1950-09-21,0.023750239629102318,0.001834116153263957,0.19581081975375514,0.2631904562759965,0.07849654681428453
1950-09-22,0.02313357122925075,0.002805867073837165,0.19937096536464444,0.26262726094497235,0.07763023418612816
1950-09-23,0.02256940187919183,0.0036367764152158426,0.2022011831421336,0.2616631512037714,0.07680099219491174
1950-09-24,0.02203312344209655,0.0039287775442419905,0.20520239149227382,0.2603423004224781,0.07632090701142168
