,cluster,nodes_lat,nodes_lon
1123,5,65.5,1.0
1124,5,65.5,1.5
1125,5,65.5,2.0
1126,5,65.5,2.5
1127,5,65.5,3.0
1128,4,65.5,3.5
1129,4,65.5,4.0
1130,4,65.5,4.5
1131,4,65.5,5.0
1132,4,65.5,5.5
1133,4,65.5,6.0
1134,4,65.5,6.5
1135,4,65.5,7.0
1136,4,65.5,7.5
1137,4,65.5,8.0
1138,4,65.5,8.5
1139,4,65.5,9.0
1140,4,65.5,9.5
1141,4,65.5,10.0
1142,4,65.5,10.5
1143,4,65.5,11.0
1144,4,65.5,11.5
1145,4,65.5,12.0
1146,4,65.5,12.5
1147,4,65.5,13.0
1148,4,65.5,13.5
1149,4,65.5,14.0
1150,4,65.5,14.5
1151,4,65.5,15.0
1152,4,65.5,15.5
1153,1,65.5,16.0
1154,1,65.5,16.5
1155,1,65.5,17.0
1156,1,65.5,17.5
1157,1,65.5,18.0
1158,1,65.5,18.5
1159,1,65.5,19.0
1160,1,65.5,19.5
1161,1,65.5,20.0
1162,1,65.5,20.5
1163,1,65.5,21.0
1164,1,65.5,21.5
1165,1,65.5,22.0
1166,1,65.5,22.5
1167,1,65.5,23.0
1168,1,65.5,23.5
1169,1,65.5,24.0
1170,1,65.5,24.5
1171,4,65.5,25.0
1172,4,65.5,25.5
1173,4,65.5,26.0
1174,4,65.5,26.5
1175,4,65.5,27.0
1176,4,65.5,27.5
1177,4,65.5,28.0
1178,4,65.5,28.5
1179,4,65.5,29.0
1180,4,65.5,29.5
1181,4,65.5,30.0
1182,4,65.5,30.5
1183,4,65.5,31.0
1184,4,65.5,31.5
1185,4,65.5,32.0
1186,4,65.5,32.5
1187,4,65.5,33.0
1188,4,65.5,33.5
1189,4,65.5,34.0
1190,4,65.5,34.5
1191,4,65.5,35.0
1192,4,65.5,35.5
1193,4,65.5,36.0
1194,4,65.5,36.5
1195,4,65.5,37.0
1196,4,65.5,37.5
1197,4,65.5,38.0
1198,4,65.5,38.5
1199,4,65.5,39.0
1200,4,65.5,39.5
1201,4,65.5,40.0
1202,4,65.5,40.5
1203,4,65.5,41.0
1204,4,65.5,41.5
1205,4,65.5,42.0
1206,4,65.5,42.5
1207,4,65.5,43.0
1208,4,65.5,43.5
1209,4,65.5,44.0
1210,5,65.0,-16.0
1211,5,65.0,-15.5
1212,5,65.0,-15.0
1213,5,65.0,-14.5
1214,5,65.0,-14.0
1215,5,65.0,-13.5
1216,5,65.0,-13.0
1217,5,65.0,-12.5
1218,5,65.0,-12.0
1219,5,65.0,-11.5
1220,5,65.0,-11.0
1221,5,65.0,-10.5
1222,5,65.0,-10.0
1223,5,65.0,-9.5
1224,5,65.0,-9.0
1225,5,65.0,-8.5
1226,5,65.0,-8.0
1227,5,65.0,-7.5
1228,5,65.0,-7.0
1229,5,65.0,-6.5
1230,5,65.0,-6.0
1231,5,65.0,-5.5
1232,5,65.0,-5.0
1233,5,65.0,-4.5
1234,5,65.0,-4.0
1235,5,65.0,-3.5
1236,5,65.0,-3.0
1237,5,65.0,-2.5
1238,5,65.0,-2.0
1239,5,65.0,-1.5
1240,5,65.0,-1.0
1241,5,65.0,-0.5
1242,5,65.0,0.0
1243,5,65.0,0.5
1244,5,65.0,1.0
1245,5,65.0,1.5
1246,5,65.0,2.0
1247,5,65.0,2.5
1248,5,65.0,3.0
1249,5,65.0,3.5
1250,5,65.0,4.0
1251,5,65.0,4.5
1252,4,65.0,5.0
1253,4,65.0,5.5
1254,4,65.0,6.0
1255,4,65.0,6.5
1256,4,65.0,7.0
1257,4,65.0,7.5
1258,4,65.0,8.0
1259,4,65.0,8.5
1260,4,65.0,9.0
1261,4,65.0,9.5
1262,4,65.0,10.0
1263,4,65.0,10.5
1264,4,65.0,11.0
1265,4,65.0,11.5
1266,4,65.0,12.0
1267,4,65.0,12.5
1268,4,65.0,13.0
1269,4,65.0,13.5
1270,4,65.0,14.0
1271,4,65.0,14.5
1272,4,65.0,15.0
1273,1,65.0,15.5
1274,1,65.0,16.0
1275,1,65.0,16.5
1276,1,65.0,17.0
1277,1,65.0,17.5
1278,1,65.0,18.0
1279,1,65.0,18.5
1280,1,65.0,19.0
1281,1,65.0,19.5
1282,1,65.0,20.0
1283,1,65.0,20.5
1284,1,65.0,21.0
1285,1,65.0,21.5
1286,1,65.0,22.0
1287,1,65.0,22.5
1288,1,65.0,23.0
1289,1,65.0,23.5
1290,1,65.0,24.0
1291,1,65.0,24.5
1292,1,65.0,25.0
1293,4,65.0,25.5
1294,4,65.0,26.0
1295,4,65.0,26.5
1296,4,65.0,27.0
1297,4,65.0,27.5
1298,4,65.0,28.0
1299,4,65.0,28.5
1300,4,65.0,29.0
1301,4,65.0,29.5
1302,4,65.0,30.0
1303,4,65.0,30.5
1304,4,65.0,31.0
1305,4,65.0,31.5
1306,4,65.0,32.0
1307,4,65.0,32.5
1308,4,65.0,33.0
1309,4,65.0,33.5
1310,4,65.0,34.0
1311,4,65.0,34.5
1312,4,65.0,35.0
1313,4,65.0,35.5
1314,4,65.0,36.0
1315,4,65.0,36.5
1316,4,65.0,37.0
1317,4,65.0,37.5
1318,4,65.0,38.0
1319,4,65.0,38.5
1320,4,65.0,39.0
1321,4,65.0,39.5
1322,4,65.0,40.0
1323,4,65.0,40.5
1324,4,65.0,41.0
1325,4,65.0,41.5
1326,4,65.0,42.0
1327,4,65.0,42.5
1328,4,65.0,43.0
1329,4,65.0,43.5
1330,4,65.0,44.0
1331,5,64.5,-16.0
1332,5,64.5,-15.5
1333,5,64.5,-15.0
1334,5,64.5,-14.5
1335,5,64.5,-14.0
1336,5,64.5,-13.5
1337,5,64.5,-13.0
1338,5,64.5,-12.5
1339,5,64.5,-12.0
1340,5,64.5,-11.5
1341,5,64.5,-11.0
1342,5,64.5,-10.5
1343,5,64.5,-10.0
1344,5,64.5,-9.5
1345,5,64.5,-9.0
1346,5,64.5,-8.5
1347,5,64.5,-8.0
1348,5,64.5,-7.5
1349,5,64.5,-7.0
1350,5,64.5,-6.5
1351,5,64.5,-6.0
1352,5,64.5,-5.5
1353,5,64.5,-5.0
1354,5,64.5,-4.5
1355,5,64.5,-4.0
1356,5,64.5,-3.5
1357,5,64.5,-3.0
1358,5,64.5,-2.5
1359,5,64.5,-2.0
1360,5,64.5,-1.5
1361,5,64.5,-1.0
1362,5,64.5,-0.5
1363,5,64.5,0.0
1364,5,64.5,0.5
1365,5,64.5,1.0
1366,5,64.5,1.5
1367,5,64.5,2.0
1368,5,64.5,2.5
1369,5,64.5,3.0
1370,5,64.5,3.5
1371,5,64.5,4.0
1372,5,64.5,4.5
1373,5,64.5,5.0
1374,5,64.5,5.5
1375,4,64.5,6.0
1376,4,64.5,6.5
1377,4,64.5,7.0
1378,4,64.5,7.5
1379,4,64.5,8.0
1380,4,64.5,8.5
1381,4,64.5,9.0
1382,4,64.5,9.5
1383,4,64.5,10.0
1384,4,64.5,10.5
1385,4,64.5,11.0
1386,4,64.5,11.5
1387,4,64.5,12.0
1388,4,64.5,12.5
1389,4,64.5,13.0
1390,4,64.5,13.5
1391,4,64.5,14.0
1392,4,64.5,14.5
1393,1,64.5,15.0
1394,1,64.5,15.5
1395,1,64.5,16.0
1396,1,64.5,16.5
1397,1,64.5,17.0
1398,1,64.5,17.5
1399,1,64.5,18.0
1400,1,64.5,18.5
1401,1,64.5,19.0
1402,1,64.5,19.5
1403,1,64.5,20.0
1404,1,64.5,20.5
1405,1,64.5,21.0
1406,1,64.5,21.5
1407,1,64.5,22.0
1408,1,64.5,22.5
1409,1,64.5,23.0
1410,1,64.5,23.5
1411,1,64.5,24.0
1412,1,64.5,24.5
1413,1,64.5,25.0
1414,4,64.5,25.5
1415,4,64.5,26.0
1416,4,64.5,26.5
1417,4,64.5,27.0
1418,4,64.5,27.5
1419,4,64.5,28.0
1420,4,64.5,28.5
1421,4,64.5,29.0
1422,4,64.5,29.5
1423,4,64.5,30.0
1424,4,64.5,30.5
1425,4,64.5,31.0
1426,4,64.5,31.5
1427,4,64.5,32.0
1428,4,64.5,32.5
1429,4,64.5,33.0
1430,4,64.5,33.5
1431,4,64.5,34.0
1432,4,64.5,34.5
1433,4,64.5,35.0
1434,4,64.5,35.5
1435,4,64.5,36.0
1436,4,64.5,36.5
1437,4,64.5,37.0
1438,4,64.5,37.5
1439,4,64.5,38.0
1440,4,64.5,38.5
1441,4,64.5,39.0
1442,4,64.5,39.5
1443,4,64.5,40.0
1444,4,64.5,40.5
1445,4,64.5,41.0
1446,4,64.5,41.5
1447,4,64.5,42.0
1448,4,64.5,42.5
1449,4,64.5,43.0
1450,4,64.5,43.5
1451,4,64.5,44.0
1452,5,64.0,-16.0
1453,5,64.0,-15.5
1454,5,64.0,-15.0
1455,5,64.0,-14.5
1456,5,64.0,-14.0
1457,5,64.0,-13.5
1458,5,64.0,-13.0
1459,5,64.0,-12.5
1460,5,64.0,-12.0
1461,5,64.0,-11.5
1462,5,64.0,-11.0
1463,5,64.0,-10.5
1464,5,64.0,-10.0
1465,5,64.0,-9.5
1466,5,64.0,-9.0
1467,5,64.0,-8.5
1468,5,64.0,-8.0
1469,5,64.0,-7.5
1470,5,64.0,-7.0
1471,5,64.0,-6.5
1472,5,64.0,-6.0
1473,5,64.0,-5.5
1474,5,64.0,-5.0
1475,5,64.0,-4.5
1476,5,64.0,-4.0
1477,5,64.0,-3.5
1478,5,64.0,-3.0
1479,5,64.0,-2.5
1480,5,64.0,-2.0
1481,5,64.0,-1.5
1482,5,64.0,-1.0
1483,5,64.0,-0.5
1484,5,64.0,0.0
1485,5,64.0,0.5
1486,5,64.0,1.0
1487,5,64.0,1.5
1488,5,64.0,2.0
1489,5,64.0,2.5
1490,5,64.0,3.0
1491,5,64.0,3.5
1492,5,64.0,4.0
1493,5,64.0,4.5
1494,5,64.0,5.0
1495,5,64.0,5.5
1496,5,64.0,6.0
1497,4,64.0,6.5
1498,4,64.0,7.0
1499,4,64.0,7.5
1500,4,64.0,8.0
1501,4,64.0,8.5
1502,4,64.0,9.0
1503,4,64.0,9.5
1504,4,64.0,10.0
1505,4,64.0,10.5
1506,4,64.0,11.0
1507,4,64.0,11.5
1508,4,64.0,12.0
1509,4,64.0,12.5
1510,4,64.0,13.0
1511,4,64.0,13.5
1512,1,64.0,14.0
1513,1,64.0,14.5
1514,1,64.0,15.0
1515,1,64.0,15.5
1516,1,64.0,16.0
1517,1,64.0,16.5
1518,1,64.0,17.0
1519,1,64.0,17.5
1520,1,64.0,18.0
1521,1,64.0,18.5
1522,1,64.0,19.0
1523,1,64.0,19.5
1524,1,64.0,20.0
1525,1,64.0,20.5
1526,1,64.0,21.0
1527,1,64.0,21.5
1528,1,64.0,22.0
1529,1,64.0,22.5
1530,1,64.0,23.0
1531,1,64.0,23.5
1532,1,64.0,24.0
1533,1,64.0,24.5
1534,1,64.0,25.0
1535,1,64.0,25.5
1536,1,64.0,26.0
1537,1,64.0,26.5
1538,4,64.0,27.0
1539,4,64.0,27.5
1540,4,64.0,28.0
1541,4,64.0,28.5
1542,4,64.0,29.0
1543,4,64.0,29.5
1544,4,64.0,30.0
1545,4,64.0,30.5
1546,4,64.0,31.0
1547,4,64.0,31.5
1548,4,64.0,32.0
1549,4,64.0,32.5
1550,4,64.0,33.0
1551,4,64.0,33.5
1552,4,64.0,34.0
1553,4,64.0,34.5
1554,4,64.0,35.0
1555,4,64.0,35.5
1556,4,64.0,36.0
1557,4,64.0,36.5
1558,4,64.0,37.0
1559,4,64.0,37.5
1560,4,64.0,38.0
1561,4,64.0,38.5
1562,4,64.0,39.0
1563,4,64.0,39.5
1564,4,64.0,40.0
1565,4,64.0,40.5
1566,4,64.0,41.0
1567,4,64.0,41.5
1568,4,64.0,42.0
1569,4,64.0,42.5
1570,4,64.0,43.0
1571,4,64.0,43.5
1572,4,64.0,44.0
1573,5,63.5,-16.0
1574,5,63.5,-15.5
1575,5,63.5,-15.0
1576,5,63.5,-14.5
1577,5,63.5,-14.0
1578,5,63.5,-13.5
1579,5,63.5,-13.0
1580,5,63.5,-12.5
1581,5,63.5,-12.0
1582,5,63.5,-11.5
1583,5,63.5,-11.0
1584,5,63.5,-10.5
1585,5,63.5,-10.0
1586,5,63.5,-9.5
1587,5,63.5,-9.0
1588,5,63.5,-8.5
1589,5,63.5,-8.0
1590,5,63.5,-7.5
1591,5,63.5,-7.0
1592,5,63.5,-6.5
1593,5,63.5,-6.0
1594,5,63.5,-5.5
1595,5,63.5,-5.0
1596,5,63.5,-4.5
1597,5,63.5,-4.0
1598,5,63.5,-3.5
1599,5,63.5,-3.0
1600,5,63.5,-2.5
1601,5,63.5,-2.0
1602,5,63.5,-1.5
1603,5,63.5,-1.0
1604,5,63.5,-0.5
1605,5,63.5,0.0
1606,5,63.5,0.5
1607,5,63.5,1.0
1608,5,63.5,1.5
1609,5,63.5,2.0
1610,5,63.5,2.5
1611,5,63.5,3.0
1612,5,63.5,3.5
1613,5,63.5,4.0
1614,5,63.5,4.5
1615,5,63.5,5.0
1616,5,63.5,5.5
1617,5,63.5,6.0
1618,4,63.5,6.5
1619,4,63.5,7.0
1620,4,63.5,7.5
1621,4,63.5,8.0
1622,4,63.5,8.5
1623,4,63.5,9.0
1624,4,63.5,9.5
1625,4,63.5,10.0
1626,4,63.5,10.5
1627,4,63.5,11.0
1628,4,63.5,11.5
1629,4,63.5,12.0
1630,4,63.5,12.5
1631,4,63.5,13.0
1632,1,63.5,13.5
1633,1,63.5,14.0
1634,1,63.5,14.5
1635,1,63.5,15.0
1636,1,63.5,15.5
1637,1,63.5,16.0
1638,1,63.5,16.5
1639,1,63.5,17.0
1640,1,63.5,17.5
1641,1,63.5,18.0
1642,1,63.5,18.5
1643,1,63.5,19.0
1644,1,63.5,19.5
1645,1,63.5,20.0
1646,1,63.5,20.5
1647,1,63.5,21.0
1648,1,63.5,21.5
1649,1,63.5,22.0
1650,1,63.5,22.5
1651,1,63.5,23.0
1652,1,63.5,23.5
1653,1,63.5,24.0
1654,1,63.5,24.5
1655,1,63.5,25.0
1656,1,63.5,25.5
1657,1,63.5,26.0
1658,1,63.5,26.5
1659,1,63.5,27.0
1660,1,63.5,27.5
1661,1,63.5,28.0
1662,1,63.5,28.5
1663,1,63.5,29.0
1664,1,63.5,29.5
1665,4,63.5,30.0
1666,4,63.5,30.5
1667,4,63.5,31.0
1668,4,63.5,31.5
1669,4,63.5,32.0
1670,4,63.5,32.5
1671,4,63.5,33.0
1672,4,63.5,33.5
1673,4,63.5,34.0
1674,4,63.5,34.5
1675,4,63.5,35.0
1676,4,63.5,35.5
1677,4,63.5,36.0
1678,4,63.5,36.5
1679,4,63.5,37.0
1680,4,63.5,37.5
1681,4,63.5,38.0
1682,4,63.5,38.5
1683,4,63.5,39.0
1684,4,63.5,39.5
1685,4,63.5,40.0
1686,4,63.5,40.5
1687,4,63.5,41.0
1688,4,63.5,41.5
1689,4,63.5,42.0
1690,4,63.5,42.5
1691,4,63.5,43.0
1692,4,63.5,43.5
1693,4,63.5,44.0
1694,5,63.0,-16.0
1695,5,63.0,-15.5
1696,5,63.0,-15.0
1697,5,63.0,-14.5
1698,5,63.0,-14.0
1699,5,63.0,-13.5
1700,5,63.0,-13.0
1701,5,63.0,-12.5
1702,5,63.0,-12.0
1703,5,63.0,-11.5
1704,5,63.0,-11.0
1705,5,63.0,-10.5
1706,5,63.0,-10.0
1707,5,63.0,-9.5
1708,5,63.0,-9.0
1709,5,63.0,-8.5
1710,5,63.0,-8.0
1711,5,63.0,-7.5
1712,5,63.0,-7.0
1713,5,63.0,-6.5
1714,5,63.0,-6.0
1715,5,63.0,-5.5
1716,5,63.0,-5.0
1717,5,63.0,-4.5
1718,5,63.0,-4.0
1719,5,63.0,-3.5
1720,5,63.0,-3.0
1721,5,63.0,-2.5
1722,5,63.0,-2.0
1723,5,63.0,-1.5
1724,5,63.0,-1.0
1725,5,63.0,-0.5
1726,5,63.0,0.0
1727,5,63.0,0.5
1728,5,63.0,1.0
1729,5,63.0,1.5
1730,5,63.0,2.0
1731,5,63.0,2.5
1732,5,63.0,3.0
1733,5,63.0,3.5
1734,5,63.0,4.0
1735,5,63.0,4.5
1736,5,63.0,5.0
1737,5,63.0,5.5
1738,5,63.0,6.0
1739,4,63.0,6.5
1740,4,63.0,7.0
1741,4,63.0,7.5
1742,4,63.0,8.0
1743,4,63.0,8.5
1744,4,63.0,9.0
1745,4,63.0,9.5
1746,4,63.0,10.0
1747,4,63.0,10.5
1748,4,63.0,11.0
1749,4,63.0,11.5
1750,4,63.0,12.0
1751,4,63.0,12.5
1752,1,63.0,13.0
1753,1,63.0,13.5
1754,1,63.0,14.0
1755,1,63.0,14.5
1756,1,63.0,15.0
1757,1,63.0,15.5
1758,1,63.0,16.0
1759,1,63.0,16.5
1760,1,63.0,17.0
1761,1,63.0,17.5
1762,1,63.0,18.0
1763,1,63.0,18.5
1764,1,63.0,19.0
1765,1,63.0,19.5
1766,1,63.0,20.0
1767,1,63.0,20.5
1768,1,63.0,21.0
1769,1,63.0,21.5
1770,1,63.0,22.0
1771,1,63.0,22.5
1772,1,63.0,23.0
1773,1,63.0,23.5
1774,1,63.0,24.0
1775,1,63.0,24.5
1776,1,63.0,25.0
1777,1,63.0,25.5
1778,1,63.0,26.0
1779,1,63.0,26.5
1780,1,63.0,27.0
1781,1,63.0,27.5
1782,1,63.0,28.0
1783,1,63.0,28.5
1784,1,63.0,29.0
1785,1,63.0,29.5
1786,4,63.0,30.0
1787,4,63.0,30.5
1788,4,63.0,31.0
1789,4,63.0,31.5
1790,4,63.0,32.0
1791,4,63.0,32.5
1792,4,63.0,33.0
1793,4,63.0,33.5
1794,4,63.0,34.0
1795,4,63.0,34.5
1796,4,63.0,35.0
1797,4,63.0,35.5
1798,4,63.0,36.0
1799,4,63.0,36.5
1800,4,63.0,37.0
1801,4,63.0,37.5
1802,4,63.0,38.0
1803,4,63.0,38.5
1804,4,63.0,39.0
1805,4,63.0,39.5
1806,4,63.0,40.0
1807,4,63.0,40.5
1808,4,63.0,41.0
1809,4,63.0,41.5
1810,4,63.0,42.0
1811,4,63.0,42.5
1812,4,63.0,43.0
1813,4,63.0,43.5
1814,4,63.0,44.0
1815,5,62.5,-16.0
1816,5,62.5,-15.5
1817,5,62.5,-15.0
1818,5,62.5,-14.5
1819,5,62.5,-14.0
1820,5,62.5,-13.5
1821,5,62.5,-13.0
1822,5,62.5,-12.5
1823,5,62.5,-12.0
1824,5,62.5,-11.5
1825,5,62.5,-11.0
1826,5,62.5,-10.5
1827,5,62.5,-10.0
1828,5,62.5,-9.5
1829,5,62.5,-9.0
1830,5,62.5,-8.5
1831,5,62.5,-8.0
1832,5,62.5,-7.5
1833,5,62.5,-7.0
1834,5,62.5,-6.5
1835,5,62.5,-6.0
1836,5,62.5,-5.5
1837,5,62.5,-5.0
1838,5,62.5,-4.5
1839,5,62.5,-4.0
1840,5,62.5,-3.5
1841,5,62.5,-3.0
1842,5,62.5,-2.5
1843,5,62.5,-2.0
1844,5,62.5,-1.5
1845,5,62.5,-1.0
1846,5,62.5,-0.5
1847,5,62.5,0.0
1848,5,62.5,0.5
1849,5,62.5,1.0
1850,5,62.5,1.5
1851,5,62.5,2.0
1852,5,62.5,2.5
1853,5,62.5,3.0
1854,5,62.5,3.5
1855,5,62.5,4.0
1856,5,62.5,4.5
1857,5,62.5,5.0
1858,5,62.5,5.5
1859,4,62.5,6.0
1860,4,62.5,6.5
1861,4,62.5,7.0
1862,4,62.5,7.5
1863,4,62.5,8.0
1864,4,62.5,8.5
1865,4,62.5,9.0
1866,4,62.5,9.5
1867,4,62.5,10.0
1868,1,62.5,10.5
1869,1,62.5,11.0
1870,1,62.5,11.5
1871,1,62.5,12.0
1872,1,62.5,12.5
1873,1,62.5,13.0
1874,1,62.5,13.5
1875,1,62.5,14.0
1876,1,62.5,14.5
1877,1,62.5,15.0
1878,1,62.5,15.5
1879,1,62.5,16.0
1880,1,62.5,16.5
1881,1,62.5,17.0
1882,1,62.5,17.5
1883,1,62.5,18.0
1884,1,62.5,18.5
1885,1,62.5,19.0
1886,1,62.5,19.5
1887,1,62.5,20.0
1888,1,62.5,20.5
1889,1,62.5,21.0
1890,1,62.5,21.5
1891,1,62.5,22.0
1892,1,62.5,22.5
1893,1,62.5,23.0
1894,1,62.5,23.5
1895,1,62.5,24.0
1896,1,62.5,24.5
1897,1,62.5,25.0
1898,1,62.5,25.5
1899,1,62.5,26.0
1900,1,62.5,26.5
1901,1,62.5,27.0
1902,1,62.5,27.5
1903,1,62.5,28.0
1904,1,62.5,28.5
1905,1,62.5,29.0
1906,1,62.5,29.5
1907,4,62.5,30.0
1908,4,62.5,30.5
1909,4,62.5,31.0
1910,4,62.5,31.5
1911,4,62.5,32.0
1912,4,62.5,32.5
1913,4,62.5,33.0
1914,4,62.5,33.5
1915,4,62.5,34.0
1916,4,62.5,34.5
1917,4,62.5,35.0
1918,4,62.5,35.5
1919,4,62.5,36.0
1920,4,62.5,36.5
1921,4,62.5,37.0
1922,4,62.5,37.5
1923,4,62.5,38.0
1924,4,62.5,38.5
1925,4,62.5,39.0
1926,4,62.5,39.5
1927,4,62.5,40.0
1928,4,62.5,40.5
1929,4,62.5,41.0
1930,4,62.5,41.5
1931,4,62.5,42.0
1932,4,62.5,42.5
1933,4,62.5,43.0
1934,4,62.5,43.5
1935,4,62.5,44.0
1936,5,62.0,-16.0
1937,5,62.0,-15.5
1938,5,62.0,-15.0
1939,5,62.0,-14.5
1940,5,62.0,-14.0
1941,5,62.0,-13.5
1942,5,62.0,-13.0
1943,5,62.0,-12.5
1944,5,62.0,-12.0
1945,5,62.0,-11.5
1946,5,62.0,-11.0
1947,5,62.0,-10.5
1948,5,62.0,-10.0
1949,5,62.0,-9.5
1950,5,62.0,-9.0
1951,5,62.0,-8.5
1952,5,62.0,-8.0
1953,5,62.0,-7.5
1954,5,62.0,-7.0
1955,5,62.0,-6.5
1956,5,62.0,-6.0
1957,5,62.0,-5.5
1958,5,62.0,-5.0
1959,5,62.0,-4.5
1960,5,62.0,-4.0
1961,5,62.0,-3.5
1962,5,62.0,-3.0
1963,5,62.0,-2.5
1964,5,62.0,-2.0
1965,5,62.0,-1.5
1966,5,62.0,-1.0
1967,5,62.0,-0.5
1968,5,62.0,0.0
1969,5,62.0,0.5
1970,5,62.0,1.0
1971,5,62.0,1.5
1972,5,62.0,2.0
1973,5,62.0,2.5
1974,5,62.0,3.0
1975,5,62.0,3.5
1976,5,62.0,4.0
1977,5,62.0,4.5
1978,5,62.0,5.0
1979,5,62.0,5.5
1980,5,62.0,6.0
1981,4,62.0,6.5
1982,4,62.0,7.0
1983,4,62.0,7.5
1984,4,62.0,8.0
1985,4,62.0,8.5
1986,1,62.0,9.0
1987,1,62.0,9.5
1988,1,62.0,10.0
1989,1,62.0,10.5
1990,1,62.0,11.0
1991,1,62.0,11.5
1992,1,62.0,12.0
1993,1,62.0,12.5
1994,1,62.0,13.0
1995,1,62.0,13.5
1996,1,62.0,14.0
1997,1,62.0,14.5
1998,1,62.0,15.0
1999,1,62.0,15.5
2000,1,62.0,16.0
2001,1,62.0,16.5
2002,1,62.0,17.0
2003,1,62.0,17.5
2004,1,62.0,18.0
2005,1,62.0,18.5
2006,1,62.0,19.0
2007,1,62.0,19.5
2008,1,62.0,20.0
2009,1,62.0,20.5
2010,1,62.0,21.0
2011,1,62.0,21.5
2012,1,62.0,22.0
2013,1,62.0,22.5
2014,1,62.0,23.0
2015,1,62.0,23.5
2016,1,62.0,24.0
2017,1,62.0,24.5
2018,1,62.0,25.0
2019,1,62.0,25.5
2020,1,62.0,26.0
2021,1,62.0,26.5
2022,1,62.0,27.0
2023,1,62.0,27.5
2024,1,62.0,28.0
2025,1,62.0,28.5
2026,1,62.0,29.0
2027,1,62.0,29.5
2028,1,62.0,30.0
2029,1,62.0,30.5
2030,1,62.0,31.0
2031,1,62.0,31.5
2032,4,62.0,32.0
2033,4,62.0,32.5
2034,4,62.0,33.0
2035,4,62.0,33.5
2036,4,62.0,34.0
2037,4,62.0,34.5
2038,4,62.0,35.0
2039,4,62.0,35.5
2040,4,62.0,36.0
2041,4,62.0,36.5
2042,4,62.0,37.0
2043,4,62.0,37.5
2044,4,62.0,38.0
2045,4,62.0,38.5
2046,4,62.0,39.0
2047,4,62.0,39.5
2048,4,62.0,40.0
2049,4,62.0,40.5
2050,4,62.0,41.0
2051,4,62.0,41.5
2052,4,62.0,42.0
2053,4,62.0,42.5
2054,4,62.0,43.0
2055,4,62.0,43.5
2056,4,62.0,44.0
2057,5,61.5,-16.0
2058,5,61.5,-15.5
2059,5,61.5,-15.0
2060,5,61.5,-14.5
2061,5,61.5,-14.0
2062,5,61.5,-13.5
2063,5,61.5,-13.0
2064,5,61.5,-12.5
2065,5,61.5,-12.0
2066,5,61.5,-11.5
2067,5,61.5,-11.0
2068,5,61.5,-10.5
2069,5,61.5,-10.0
2070,5,61.5,-9.5
2071,5,61.5,-9.0
2072,5,61.5,-8.5
2073,5,61.5,-8.0
2074,5,61.5,-7.5
2075,5,61.5,-7.0
2076,5,61.5,-6.5
2077,5,61.5,-6.0
2078,5,61.5,-5.5
2079,5,61.5,-5.0
2080,5,61.5,-4.5
2081,5,61.5,-4.0
2082,5,61.5,-3.5
2083,5,61.5,-3.0
2084,5,61.5,-2.5
2085,5,61.5,-2.0
2086,5,61.5,-1.5
2087,5,61.5,-1.0
2088,5,61.5,-0.5
2089,5,61.5,0.0
2090,5,61.5,0.5
2091,5,61.5,1.0
2092,5,61.5,1.5
2093,5,61.5,2.0
2094,5,61.5,2.5
2095,5,61.5,3.0
2096,5,61.5,3.5
2097,5,61.5,4.0
2098,5,61.5,4.5
2099,5,61.5,5.0
2100,5,61.5,5.5
2101,5,61.5,6.0
2102,5,61.5,6.5
2103,5,61.5,7.0
2104,5,61.5,7.5
2105,5,61.5,8.0
2106,5,61.5,8.5
2107,1,61.5,9.0
2108,1,61.5,9.5
2109,1,61.5,10.0
2110,1,61.5,10.5
2111,1,61.5,11.0
2112,1,61.5,11.5
2113,1,61.5,12.0
2114,1,61.5,12.5
2115,1,61.5,13.0
2116,1,61.5,13.5
2117,1,61.5,14.0
2118,1,61.5,14.5
2119,1,61.5,15.0
2120,1,61.5,15.5
2121,1,61.5,16.0
2122,1,61.5,16.5
2123,1,61.5,17.0
2124,1,61.5,17.5
2125,1,61.5,18.0
2126,1,61.5,18.5
2127,1,61.5,19.0
2128,1,61.5,19.5
2129,1,61.5,20.0
2130,1,61.5,20.5
2131,1,61.5,21.0
2132,1,61.5,21.5
2133,1,61.5,22.0
2134,1,61.5,22.5
2135,1,61.5,23.0
2136,1,61.5,23.5
2137,1,61.5,24.0
2138,1,61.5,24.5
2139,1,61.5,25.0
2140,1,61.5,25.5
2141,1,61.5,26.0
2142,1,61.5,26.5
2143,1,61.5,27.0
2144,1,61.5,27.5
2145,1,61.5,28.0
2146,1,61.5,28.5
2147,1,61.5,29.0
2148,1,61.5,29.5
2149,1,61.5,30.0
2150,1,61.5,30.5
2151,1,61.5,31.0
2152,1,61.5,31.5
2153,1,61.5,32.0
2154,4,61.5,32.5
2155,4,61.5,33.0
2156,4,61.5,33.5
2157,4,61.5,34.0
2158,4,61.5,34.5
2159,4,61.5,35.0
2160,4,61.5,35.5
2161,4,61.5,36.0
2162,4,61.5,36.5
2163,4,61.5,37.0
2164,4,61.5,37.5
2165,4,61.5,38.0
2166,4,61.5,38.5
2167,4,61.5,39.0
2168,4,61.5,39.5
2169,4,61.5,40.0
2170,4,61.5,40.5
2171,4,61.5,41.0
2172,4,61.5,41.5
2173,4,61.5,42.0
2174,4,61.5,42.5
2175,4,61.5,43.0
2176,4,61.5,43.5
2177,4,61.5,44.0
