,olrNorth_Atlantic_cluster1,olrNorth_Atlantic_cluster2,olrNorth_Atlantic_cluster3,olrNorth_Atlantic_cluster4,olrNorth_Atlantic_cluster5
1963-05-05,54.708817,9.131943,-7.9503784,-10.130005,21.533768
1963-05-06,22.542267,9.392487,-17.918396,-8.437653,2.0074615
1963-05-07,6.910095,-1.7420807,-11.29306,-0.3117981,0.79267883
1963-05-08,55.8676,18.050018,-16.13086,12.705566,11.415298
1963-05-09,98.8387,1.0640717,-10.136993,8.824432,25.427979
1963-05-10,48.304733,3.291565,-17.44516,-7.113922,26.075226
1963-05-11,33.803116,13.913071,-15.389648,3.7114258,9.995132
1963-05-12,-2.3119965,-2.046051,-6.623749,14.95459,-5.013443
1963-05-13,-40.093765,-0.71199036,-9.366974,6.8661804,28.606674
1963-05-14,-14.948669,1.6105042,-10.741547,26.145752,-0.8514099
1963-05-15,21.129135,2.0083466,-10.449036,23.417938,-8.100296
1963-05-16,49.02591,17.358017,-16.15741,7.629669,11.662598
1963-05-17,24.096771,13.304794,-20.86319,-4.5776367,23.183441
1963-05-18,38.4458,10.632889,-17.769196,9.164795,14.577972
1963-05-19,18.572647,23.247513,-6.7487793,-4.1987305,-6.082077
1963-05-20,3.2968445,-6.1612244,-0.5003662,-15.5538025,-4.4972534
1963-05-21,2.7812042,21.771408,-10.780273,-20.329865,22.640991
1963-05-22,-8.797867,-5.7967834,-5.9869385,-34.650055,-3.0556183
1963-05-23,-28.17302,15.763199,-4.8915405,-30.474945,-6.8072815
1963-05-24,-5.7922516,26.2733,-9.922333,-31.372528,-3.1516418
1963-05-25,50.39186,19.991776,-10.654572,-37.18448,-15.912521
1963-05-26,26.44751,2.5950317,-3.7923584,-36.93051,1.5920105
1963-05-27,10.485352,2.3273773,-9.162231,-34.509186,-4.859421
1963-05-28,5.2538757,7.644867,-13.809082,-30.141785,37.090866
1963-05-29,10.191162,14.684799,-9.790039,-31.015472,-20.130417
1963-05-30,38.11055,4.238159,-5.7286377,-38.759308,-22.452286
1963-05-31,31.981232,21.94017,-5.7989197,-43.367035,-18.614792
1963-06-01,20.905548,25.85756,-7.771393,-41.11975,-17.553436
1963-06-02,19.064423,3.75885,-14.899231,-38.208923,-13.674942
1963-06-03,30.08229,-0.90711975,-12.456146,-37.925568,10.90834
1963-06-04,27.247894,13.761749,4.034668,-38.10785,-19.433167
1963-06-05,11.811584,9.6223755,-9.106445,-27.414246,-20.167038
1963-06-06,13.051926,-3.4080048,-3.5489807,-6.28183,-24.529266
1963-06-07,28.446259,9.57756,-0.42822266,-16.033386,-29.93892
1963-06-08,-11.76973,0.27746582,28.826202,-24.536255,-29.742996
1963-06-09,-19.047821,-14.2612915,39.54837,-14.617859,-19.48375
1963-06-10,-14.66478,-18.481995,16.819427,-21.53775,-15.235596
1963-06-11,-16.993683,-17.746796,14.184174,-28.859253,-21.853104
1963-06-12,-2.3828735,-14.999664,-3.9005127,-27.884674,-25.916641
1963-06-13,29.370056,5.3121643,-10.546539,27.5941,-24.6111
1963-06-14,29.057953,-3.1242218,-20.103302,39.92505,-14.276566
1963-06-15,4.009552,-17.88565,-17.698425,-3.6229858,-18.393158
1963-06-16,28.972214,-13.908768,-13.267548,-7.4797363,5.529785
1963-06-17,5.6388397,9.968445,-12.539459,-11.869873,-8.14122
1963-06-18,16.944962,-7.35553,-7.89563,-15.022766,32.452377
1963-06-19,11.229324,-2.2774658,-0.062286377,-16.78125,18.660141
1963-06-20,12.180496,-8.795471,-7.210022,-11.025757,-17.226517
1963-06-21,37.14743,4.427994,-3.7966003,-3.0092163,-18.433273
1963-06-22,17.983475,5.6128387,-7.305664,0.32659912,-7.972
1963-06-23,-18.782944,-1.8503876,-4.12735,-19.098938,31.214783
1963-06-24,-8.960968,-3.5184631,8.935669,-20.751831,-6.355179
1963-06-25,18.134033,13.537704,0.3043518,-24.026001,5.631134
1963-06-26,27.670853,-0.92575073,8.864105,-30.812592,26.548508
1963-06-27,14.614563,1.8841705,11.983704,-27.969086,57.963974
1963-06-28,10.541321,3.6779785,-2.7555847,-28.652649,-0.8897705
1963-06-29,-16.935852,-0.14529419,1.4252014,-29.75763,-12.058304
1963-06-30,-8.745422,-7.8921204,-1.979187,-31.072235,-17.74643
1963-07-01,-1.6401215,0.14480591,-7.362915,-10.272339,-23.604813
1963-07-02,-7.404587,9.457855,-3.4571533,3.241333,-35.127274
1963-07-03,-16.714386,0.42460632,0.716095,9.286438,-32.864883
1963-07-04,-8.284439,-2.2728424,-6.1904907,-1.9951935,-15.241806
1963-07-05,38.19223,24.78389,-4.8580627,-18.753311,3.3424988
1963-07-06,7.555649,6.3997803,2.6260986,-16.29042,-14.182846
1963-07-07,-10.177902,-28.17598,2.8753357,-21.960556,17.503067
1963-07-08,-12.499619,-24.281708,-1.6477051,-21.842102,4.546875
1963-07-09,-18.955399,9.877029,2.093048,-22.05307,3.0588837
1963-07-10,6.9149475,-3.3686981,3.9654236,-12.774796,-4.0914307
1963-07-11,-5.22583,0.29742432,2.4362488,-7.4134827,28.529877
1963-07-12,-27.80307,48.364517,1.4084473,-9.616577,15.120392
1963-07-13,0.39260864,15.325226,-0.7704773,-12.483795,-0.7453613
1963-07-14,26.493027,-0.38761902,2.3381653,-15.299469,19.62883
1963-07-15,50.478073,15.317978,-2.9971924,-15.84166,19.687515
1963-07-16,23.37561,1.7761688,-3.1421814,-18.228271,19.746475
1963-07-17,3.0351257,-3.8909607,-5.0863953,-19.68605,12.546249
1963-07-18,11.473892,-1.5059357,-6.719269,-16.630997,-0.5491638
1963-07-19,10.888977,-0.33050537,9.236664,-17.273788,36.1373
1963-07-20,43.396317,0.09890747,5.760498,-22.879684,-0.6135559
1963-07-21,-12.52153,-2.276947,6.2059326,-27.89595,-10.512436
1963-07-22,-2.16922,-1.5891266,1.9471741,-28.794662,-12.273682
1963-07-23,-17.367416,0.08345032,7.527649,-36.360794,19.81543
1963-07-24,-22.35817,15.375549,2.936737,-30.250687,38.28102
1963-07-25,4.26178,-0.36524963,3.5569458,-20.89833,-9.543564
1963-07-26,-6.8701935,4.994644,9.29071,-31.60495,-7.4230957
1963-07-27,20.329926,28.912903,16.934174,-32.049896,-12.599442
1963-07-28,9.389252,6.863922,27.460022,-31.514557,-11.081238
1963-07-29,14.692795,-3.3297577,20.375366,-35.631287,-18.949615
1963-07-30,41.131165,-11.850281,29.607697,-29.899246,-35.0856
1963-07-31,9.625458,-10.573822,23.845795,-37.670822,-28.364975
1963-08-01,20.160294,1.7009583,0.017456055,-19.928436,-1.0072937
1963-08-02,21.717499,-10.551086,9.160492,-33.626053,15.358429
1963-08-03,26.470993,-7.37088,29.401459,-38.53209,6.6295166
1963-08-04,4.1543884,-8.806351,10.389374,-38.849396,-33.19609
1963-08-05,-4.350769,-8.810516,4.775238,-32.682816,15.924667
1963-08-06,-7.4290924,-8.871887,11.788361,-29.684402,-6.9552155
1963-08-07,4.0370636,7.0809784,-1.3760376,-28.968704,-3.0478973
1963-08-08,-8.712677,-7.1228943,-2.5025024,8.219696,13.050537
1963-08-09,-7.7439117,-10.070297,-4.119232,66.837845,28.263443
1963-08-10,13.104843,15.362488,-2.8646545,17.073898,-2.7159119
1963-08-11,-9.815002,-10.815369,-0.47503662,-14.465027,-16.123032
1963-08-12,-27.474228,-9.257019,7.437134,-14.056915,-19.454788
1963-08-13,-24.53038,-6.1331635,4.216278,-23.678741,18.17392
1963-08-14,-15.002289,32.384552,4.0382385,-10.255493,4.377884
1963-08-15,-21.401443,-1.9881439,-1.5686646,-11.026779,0.7961273
1963-08-16,-7.1138,12.329605,0.43856812,12.235611,18.222961
1963-08-17,3.4625854,-2.0233765,-1.293457,0.385437,41.36464
1963-08-18,19.221298,15.335632,-1.8387756,11.050293,-7.210083
1963-08-19,24.793503,-10.237396,8.459442,-18.95929,32.266693
1963-08-20,20.643219,-15.480057,5.744171,-29.261276,22.95105
1963-08-21,35.007645,-15.274384,5.402405,-34.935333,19.236984
1963-08-22,-1.40625,-9.247147,0.8260193,-30.04358,-14.672119
1963-08-23,1.7444763,-4.523712,0.53796387,-25.871887,-21.972168
1963-08-24,12.67308,-5.925171,-0.054229736,-6.2786713,-10.57077
1963-08-25,-7.6660767,-7.444763,7.969513,-3.1338959,-6.965042
1963-08-26,9.270538,-3.0112,11.909424,24.116425,14.89798
1963-08-27,1.0219269,-3.5046692,7.3886414,-14.480469,9.307724
1963-08-28,1.5104523,12.988663,1.8010254,-25.416397,-13.326706
1963-08-29,19.095703,-15.99469,5.0740356,-9.867294,-17.577072
1963-08-30,-6.4094543,-13.098907,11.677063,-23.415451,-8.289398
1963-08-31,-13.651581,10.694778,20.750916,-22.379532,-5.7684784
1963-09-01,6.218918,-12.363693,41.461,-14.21254,-0.9507599
1963-09-02,-4.0827026,21.950073,15.807922,-8.7556305,14.563568
1963-09-03,-6.56485,28.62767,2.8926697,-14.513641,8.916077
1963-09-04,-13.222382,18.715942,2.7135315,-19.795425,15.687988
1963-09-05,-17.161072,3.792221,-10.516296,-20.413956,10.080856
1963-09-06,-14.653412,30.812103,-12.253876,-24.413559,-14.523804
1963-09-07,-12.943481,-3.2522278,-10.504303,-2.2752075,-17.102875
1963-09-08,-7.658905,7.1569214,-10.866486,19.264786,0.45018005
1963-09-09,-9.604095,-5.441284,-2.4466553,31.093948,27.119247
1963-09-10,11.847031,19.213211,-0.5949402,11.696182,-6.295685
1963-09-11,34.959457,0.76312256,8.541992,50.979675,8.324722
1963-09-12,41.167923,34.11798,13.518921,2.3365326,-11.117996
1963-09-13,47.737198,8.144043,16.365845,17.046371,-3.3489532
1963-09-14,43.51381,-2.6839447,-0.0435791,-7.612976,-3.336609
1963-09-15,31.301178,-1.1827393,-2.9226685,-8.032532,-7.331253
1963-09-16,8.486893,16.253952,-3.0873718,-25.17096,-22.723724
1963-09-17,4.318268,-8.224487,-6.089813,-22.601715,-12.525116
1963-09-18,4.261078,7.402115,-6.835022,9.540756,-12.716324
1963-09-19,19.441757,0.98472595,-3.958313,15.421036,-10.773834
1963-09-20,-1.4246216,3.566269,-3.640686,11.024597,-22.476685
1963-09-21,-10.669891,5.056946,-8.256226,-5.5017395,-33.79274
1963-09-22,-11.350647,5.8710785,-8.575287,-10.116913,-25.244232
1963-09-23,-12.419281,5.863434,-6.4970703,-35.506653,-9.680511
1963-09-24,-10.126709,10.440231,-0.47335815,-15.253937,-16.280487
1963-09-25,15.876648,14.182587,-1.5297852,10.460678,13.515747
1963-09-26,13.55603,1.1421356,-6.211212,47.515305,11.207214
1963-09-27,-0.33898926,6.891968,5.5560303,61.49643,13.791977
1963-09-28,9.500961,29.596405,10.530212,65.62279,0.9133148
1963-09-29,1.9115295,13.601547,2.9150085,61.238754,-6.8115387
1963-09-30,35.966766,7.091095,-8.287201,9.255157,2.4770508
1963-10-01,17.64656,1.4706879,-0.24203491,13.42337,-4.9216766
1963-10-02,6.5173798,-10.2999115,1.348877,18.79779,11.204651
1963-10-03,1.9837646,-6.6237335,-5.1878357,20.620667,14.000122
1963-10-04,18.095108,1.6077118,-10.47406,25.817245,6.7509155
1963-10-05,-6.963684,-2.8026123,-9.726044,73.15694,23.964035
1963-10-06,-33.613678,-5.1720734,-6.1413574,14.286865,14.091049
1963-10-07,-28.707275,22.93811,11.310211,-19.016144,-2.030243
1963-10-08,-16.37085,9.481903,43.20613,-10.426575,27.413895
1963-10-09,1.72052,8.569153,8.839722,-7.122528,-14.069443
1963-10-10,-23.441315,3.2466583,54.652267,6.011505,-1.4049835
1963-10-11,-21.648346,1.4167786,-0.13806152,-4.2529297,19.027878
1963-10-12,-3.821289,7.079117,-5.7800903,27.210434,7.8673096
1963-10-13,9.524414,10.907944,2.6392822,11.031647,26.778687
1963-10-14,6.082962,20.640549,43.957504,-1.6107483,-6.8549957
1963-10-15,-11.538971,11.050751,23.600311,22.547943,11.821487
1963-10-16,-21.742218,8.248398,10.138275,2.676941,7.2705536
1963-10-17,-20.143677,3.8664856,14.801758,85.056885,7.552124
1963-10-18,-24.363129,0.65483093,10.105621,117.58017,5.1656494
1963-10-19,-26.029175,4.503952,-1.129303,64.18608,8.391602
1963-10-20,-27.033905,-1.250946,-3.605194,83.68271,8.443893
1963-10-21,-20.026337,5.2002563,12.626923,23.407043,3.382431
1963-10-22,-20.90506,6.385071,43.34526,8.692444,-5.6063843
1963-10-23,18.199265,9.155334,10.220886,10.756592,-9.359009
1963-10-24,14.962845,4.9204865,4.6838684,10.160492,-26.001038
1963-10-25,-6.387314,0.2778015,2.1332397,21.657837,-21.899979
1963-10-26,-3.6260986,-13.618835,-2.3399963,-0.43521118,3.1391602
1963-10-27,13.502304,-22.642288,-4.5049744,-2.646881,8.97467
1963-10-28,32.53215,-19.386566,2.5715332,5.021576,-32.51477
1963-10-29,35.125,-10.10791,-2.8289795,-5.3135986,-22.160889
1963-10-30,1.1186829,-24.909851,-10.193909,3.7395325,-14.351791
1963-10-31,-22.288818,-19.601532,2.5194092,24.575134,-24.644012
1963-11-01,-15.089691,-1.1983795,2.9762573,10.523376,-28.790146
1963-11-02,-29.214142,-13.949814,6.960144,-2.925232,-12.120972
1963-11-03,-30.11464,-21.148544,-8.497498,-2.0160828,-15.196686
1963-11-04,-13.703857,-23.631256,25.147247,-9.095917,-27.74347
1963-11-05,-6.164032,-21.92038,15.022217,-13.260834,-16.196411
1963-11-06,-11.75502,-16.00586,-7.4759827,-10.341766,30.217636
1963-11-07,-11.594788,-14.703293,-7.567627,-7.8073425,8.817261
1963-11-08,-17.569305,-14.820602,-8.356171,-1.7694702,19.958405
1963-11-09,-20.834473,-14.644974,-8.432861,-2.4186707,-10.320969
1963-11-10,-20.4758,-4.672699,-11.447449,-4.274536,-10.275284
1963-11-11,-12.151367,-8.13765,-16.174011,-2.677948,20.259155
1963-11-12,11.7565155,1.0386353,-13.900696,0.80822754,18.945816
1963-11-13,10.955307,4.975525,-12.209747,9.803436,2.7914124
1963-11-14,13.529831,2.6655273,-7.031189,4.614197,-9.393829
1963-11-15,18.439194,-8.760254,-6.8260803,7.1953125,2.536316
1963-11-16,12.458466,1.7931824,-14.78775,28.719086,20.264206
1963-11-17,28.847992,9.903076,1.7695312,4.2139893,11.421585
1963-11-18,-12.149445,5.8776093,44.766525,1.6255798,22.378845
1963-11-19,-18.448776,11.316254,-3.8902283,13.060944,-10.482986
1963-11-20,-13.862366,4.655197,-2.4857788,17.530975,-3.682495
1963-11-21,-2.7092743,12.415009,-4.7082825,4.142151,15.959061
1963-11-22,65.21074,15.38472,-1.0301819,24.30362,25.133362
1963-11-23,49.63585,4.476837,-12.154114,44.03917,3.4164276
1963-11-24,43.49716,9.657349,-9.504517,10.64035,4.1082306
1963-11-25,19.28038,6.1656647,-6.4202576,12.667175,6.958435
1963-11-26,24.966293,0.53041077,-5.254059,12.918915,10.522415
1963-11-27,13.347214,7.850189,-9.678619,12.4823,-18.387024
1963-11-28,-0.25772095,12.320694,-8.242462,-3.8263245,-27.971588
1963-11-29,13.023087,6.9259644,-8.092224,-5.9017944,-15.291199
1963-11-30,1.4020233,3.5487518,-9.964142,-2.2487793,-7.1666718
1963-12-01,4.524185,14.556412,-9.324799,-11.022278,-22.940308
1963-12-02,38.582016,5.1207123,-4.651825,-12.005005,-14.8528595
1963-12-03,46.415146,-20.17955,-5.414612,-10.550018,-1.9763184
1963-12-04,3.688736,-8.355988,-4.5365143,-11.807556,-16.296448
1963-12-05,-11.865021,1.6273651,-8.638748,-11.998016,-21.931503
1963-12-06,-10.310883,-23.049133,-8.602417,-12.004791,-23.012817
1963-12-07,-3.7866821,-8.315445,-16.67929,-15.057404,-11.771912
1963-12-08,1.7192383,-3.9005127,-22.214966,-14.408142,0.7494812
1963-12-09,0.7046509,12.349808,-13.404266,-16.453827,5.141327
1963-12-10,7.590439,-6.028244,-7.274231,-20.20868,10.933029
1963-12-11,6.4194794,-5.9713287,-21.607834,-18.879639,-17.980103
1963-12-12,-12.278656,-8.270889,-16.801651,-8.86557,-10.584442
1963-12-13,-22.247711,10.836746,0.87623596,-8.501709,-4.016464
1963-12-14,-19.367249,-2.6035004,-13.055664,-14.54303,-12.702621
1963-12-15,-22.003052,-20.979599,-10.0190735,-12.862762,-17.45996
1963-12-16,-18.659973,-27.920303,-2.5513458,-14.006866,-12.189407
1963-12-17,-24.389526,0.8993683,14.288712,-13.324371,11.236649
1963-12-18,-19.822845,-5.9060364,-16.823456,-10.476044,19.042313
1963-12-19,-21.878815,-19.190582,-22.603455,-10.30542,3.1305847
1963-12-20,-17.705933,-15.118835,-26.160904,-13.390747,15.489975
1963-12-21,-17.043884,-3.9726868,-12.900131,-14.930542,12.992081
1963-12-22,-19.73996,2.8148499,5.011795,-16.287872,0.37254333
1963-12-23,-17.93045,4.5405426,35.977737,-12.678436,11.661484
1963-12-24,-26.546387,2.6677551,58.647995,-15.263458,-2.6946259
1963-12-25,-25.029053,3.5698395,24.865997,-11.332062,4.300476
1963-12-26,-34.68045,3.62352,-24.215683,-8.997894,-0.3713684
1963-12-27,-34.549957,17.950867,-18.390884,-6.7852783,-8.030823
1963-12-28,-42.88559,-8.321991,12.893417,-14.611786,-3.491806
1963-12-29,-33.13443,-7.2008514,-7.971588,-13.2057495,-13.504501
1963-12-30,-23.472076,3.0599213,-9.386276,-6.899658,-9.579651
1963-12-31,-31.021759,-3.0032043,2.3959045,-5.7604065,-4.617996
1964-01-01,-27.845703,13.490097,-2.2246246,-6.301117,-16.95906
1964-01-02,-26.724182,-7.2676697,55.251083,17.76181,16.689026
1964-01-03,-30.124634,8.098816,19.34224,25.395844,-9.631683
1964-01-04,-26.971039,13.928772,-1.5663757,4.0522156,-11.428879
1964-01-05,-18.907684,-8.917877,5.2022705,-5.549408,-22.577866
1964-01-06,-25.439667,-3.8888245,-7.1569214,-6.640869,-10.18602
1964-01-07,-22.542603,-2.373993,-7.0227356,2.261261,-16.60431
1964-01-08,-12.811768,-1.7451324,-5.040741,-1.184021,-17.525436
1964-01-09,-14.533081,4.4784393,1.1980133,2.814331,-30.619553
1964-01-10,-21.570953,2.1927338,-0.6940613,3.962616,-4.9157257
1964-01-11,-27.759003,6.030884,-1.3162537,3.50708,-24.197098
1964-01-12,-23.79132,-10.201813,1.1275787,9.858826,-34.697327
1964-01-13,-27.108368,-15.557388,-10.000824,-0.31588745,-15.740036
1964-01-14,-24.123718,-25.923233,-11.864349,5.742218,-11.073105
1964-01-15,-18.295776,-36.476486,-10.961853,1.5262146,-14.783279
1964-01-16,-19.464508,-1.2817993,-9.802002,-2.8127136,-28.964645
1964-01-17,-28.61966,-9.389664,9.658447,-5.99881,-18.752457
1964-01-18,-45.11487,-17.449432,-5.179611,-5.550659,-9.29483
1964-01-19,-47.361664,3.0599365,-13.208557,-3.334015,-6.9667206
1964-01-20,-32.736237,-3.1173248,-10.9596405,0.37460327,-13.233368
1964-01-21,-36.228424,-14.970291,-9.944458,0.12762451,4.3193817
1964-01-22,-31.639374,-7.783951,-7.2838135,-0.6031189,-14.942154
1964-01-23,-37.81067,-3.7283478,-8.367645,4.21875,-21.876465
1964-01-24,-31.689453,11.165344,-3.1575012,-0.07598877,-10.931259
1964-01-25,-27.11502,17.579514,-2.9596252,2.6151428,-9.021271
1964-01-26,-13.614105,4.5139313,73.59198,0.63031006,-4.2755585
1964-01-27,2.338684,-4.9635773,19.79152,5.4744263,5.3552856
1964-01-28,-16.308136,-10.626236,-6.258209,8.710602,29.986664
1964-01-29,-20.049225,-8.436081,1.1077576,-8.727997,21.630219
1964-01-30,-11.554718,-1.7444916,-11.980057,-12.76413,-3.966629
1964-01-31,-18.374878,7.4836426,-5.3673096,-9.6545105,-14.084961
1964-02-01,-15.386505,9.127945,0.09498596,-5.3455505,15.43074
1964-02-02,-4.9334106,12.24646,-7.6100616,-5.8986816,2.2191315
1964-02-03,-19.328766,11.139816,4.0545197,-5.326355,-12.111923
1964-02-04,-18.45694,9.387329,-15.645508,-5.485962,-0.7397766
1964-02-05,-12.931915,1.0915833,-13.635834,-9.233673,-0.13739014
1964-02-06,-7.4570007,1.3399506,-1.3310547,-11.086487,-5.9329376
1964-02-07,-26.806366,19.211517,-6.1450806,-11.066376,-23.814148
1964-02-08,-32.94626,-6.455673,-16.96811,-4.3756714,-33.34343
1964-02-09,-31.251434,-13.88472,3.2111053,4.2316895,-18.518188
1964-02-10,-31.80954,-2.9048767,40.82637,2.7469788,-22.524231
1964-02-11,-37.15265,-17.005112,42.06784,-3.7320251,-13.628082
1964-02-12,-32.593353,-3.7249298,10.76799,-5.433838,-5.046173
1964-02-13,-19.198456,-13.1883545,-1.7987671,-0.96643066,-10.508804
1964-02-14,-29.37091,-2.282547,15.928467,-7.5920715,-12.387802
1964-02-15,-29.460754,0.69451904,43.285263,-5.0145264,-12.113205
1964-02-16,-25.735657,14.935669,66.43964,-7.4029236,-1.2858582
1964-02-17,-7.8927917,-6.3693237,-7.911133,1.5927124,4.9754944
1964-02-18,3.9058228,-31.691772,-12.831604,6.9184265,3.5557709
1964-02-19,-6.8280334,-18.104645,-16.456818,-5.351715,-11.7434845
1964-02-20,-14.852509,-9.864273,-15.697266,-7.514435,-13.09668
1964-02-21,-14.292206,-3.015625,-19.242645,-8.200653,-5.079193
1964-02-22,-26.814087,7.0417023,-19.919342,-3.487854,4.5317535
1964-02-23,-39.099823,-3.010498,-13.888916,-6.400543,-13.743851
1964-02-24,-36.832672,9.333832,-15.485046,-6.2004395,-0.30419922
1964-02-25,-13.372192,15.975693,-20.233978,-5.305237,16.784592
1964-02-26,12.015121,16.402298,-18.409943,-2.6372986,32.72426
1964-02-27,-2.187683,5.95253,-22.054901,-4.188843,-15.976578
1964-02-28,-25.849945,-15.3892975,-24.671997,-13.21286,-20.630264
1964-02-29,-32.888275,-6.683731,-21.279114,-9.59964,-2.193695
1964-03-01,-35.70868,4.878647,-17.466888,-8.642914,-15.156952
1964-03-02,-29.56012,16.014816,-6.7590027,-11.402588,-6.586899
1964-03-03,-24.073242,10.973404,-3.8916626,-12.7854,-14.438248
1964-03-04,-27.470581,16.343887,-24.467682,-4.157501,-12.760422
1964-03-05,-26.75528,-4.289261,-23.094238,-4.254547,-7.6445465
1964-03-06,-22.497498,2.787506,-23.806976,-8.701263,-10.709518
1964-03-07,-15.594727,-19.648804,-28.801605,-8.37265,6.281784
1964-03-08,19.39856,-14.104034,-21.254517,-13.422333,11.119858
1964-03-09,-5.6319885,7.006653,-7.7218933,-21.509827,-25.927643
1964-03-10,7.581955,16.432816,-14.984558,-22.011871,-27.874832
1964-03-11,5.6752167,-3.380371,-21.464264,-20.89508,-14.333069
1964-03-12,30.57077,-9.944168,-23.256653,-15.882874,-10.420929
1964-03-13,49.446182,-12.893753,-20.152405,-8.792877,-19.859146
1964-03-14,3.3958435,-23.808273,-21.212646,-14.796417,-9.098801
1964-03-15,19.58133,-15.287811,-6.3255005,-5.149658,-3.7755127
1964-03-16,4.9974976,-18.182526,-13.329437,-0.30099487,-8.153366
1964-03-17,3.1913147,-7.141983,-22.760986,21.234924,-8.511749
1964-03-18,-6.719757,-13.205368,-23.335114,49.82161,-6.239807
1964-03-19,1.1942749,-15.456451,-11.271515,6.5474854,-4.059967
1964-03-20,-14.77478,-10.673843,10.105225,9.2222595,-3.6203766
1964-03-21,-16.835938,1.6117401,-10.517395,2.6830444,-2.728775
1964-03-22,-26.850037,8.918732,-20.470154,-2.250061,-10.773178
1964-03-23,-10.082245,10.639816,-20.842224,-4.8630066,-17.13208
1964-03-24,-26.361664,11.380371,-21.028748,-5.447937,-17.858932
1964-03-25,-24.275314,12.110519,-17.359314,-7.6958313,-9.245331
1964-03-26,-12.2764435,14.1584015,-12.822601,-12.517242,-6.674576
1964-03-27,9.474548,10.855545,33.51277,-3.523468,-17.794754
1964-03-28,-17.972305,3.1683044,9.740021,-8.785309,-15.6276245
1964-03-29,-28.928482,-13.401306,-8.676941,-5.2450867,-13.445755
1964-03-30,-20.825653,-18.738037,17.412415,-8.7248535,-6.993515
1964-03-31,-22.91681,-16.186691,-19.725464,-5.9405518,-6.304413
1964-04-01,-28.628891,-0.92930603,-9.014069,-8.384857,-12.959961
1964-04-02,-19.495346,-15.421127,-16.40564,-5.020111,-14.309204
1964-04-03,-22.427979,-5.9700775,-11.398376,-6.839905,-8.510239
1964-04-04,-15.14975,-7.5464325,13.062683,-12.605011,-13.568283
1964-04-05,10.467697,-18.065018,-3.0868835,-12.386139,-14.50177
1964-04-06,39.17189,-14.111145,33.530136,-14.011963,-5.2016907
1964-04-07,24.620346,0.7032471,-7.133789,-13.393677,-8.770462
1964-04-08,22.990189,-2.8633728,-22.596405,-13.341888,0.682312
1964-04-09,-12.947601,2.0247192,-24.217865,-14.109894,12.9197235
1964-04-10,-20.39067,5.218704,-21.551086,-17.755768,-1.6613617
1964-04-11,-23.496475,19.257126,-13.761322,-21.08612,-7.915512
1964-04-12,-27.274384,12.486557,-9.297028,-19.987427,-6.57222
1964-04-13,-34.035965,5.9604797,-11.905975,-14.789429,-21.006516
1964-04-14,-34.775238,8.936203,-12.815216,-12.817596,-2.261917
1964-04-15,-23.734543,-0.9126587,-19.711548,-13.464905,-1.7364655
1964-04-16,3.2882233,-4.995392,-13.129089,-13.338898,14.26442
1964-04-17,-2.9387665,4.9756927,-19.184814,-12.401398,21.910736
1964-04-18,-10.183731,-3.8909912,-16.905975,-14.600525,26.678162
1964-04-19,18.430206,5.0741577,-12.228394,-17.999573,-12.683777
1964-04-20,-21.994415,-2.6715698,-10.138458,-18.74469,-5.9634094
1964-04-21,-30.57309,-7.7354736,-10.487976,-13.45105,-27.721008
1964-04-22,-22.57521,-13.410767,3.3294983,-9.276794,-20.027618
1964-04-23,-25.99739,-13.544205,27.983505,-4.808716,-16.809921
1964-04-24,-19.96669,-7.83519,26.088531,-5.393341,-8.051544
1964-04-25,-20.772736,-4.0091095,18.556824,-11.493134,-14.315216
1964-04-26,-27.639908,-2.6152344,55.204132,-16.75885,4.924881
1964-04-27,-13.977814,0.9142761,43.271286,-15.335968,13.141739
1964-04-28,-15.840134,3.7901,58.228592,-19.179138,16.79683
1964-04-29,-25.524277,5.212723,26.470917,-21.644928,43.514313
1964-04-30,-42.262802,-2.9921875,23.493683,-17.171234,41.724792
1964-05-01,-43.0074,2.132904,65.77864,-14.507019,-4.6625214
1964-05-02,-26.36612,4.1492157,24.104889,-16.586334,-16.539017
1964-05-03,14.419083,12.707886,-2.3335876,-13.978241,1.0804901
1964-05-04,1.474472,11.554947,1.5141907,-13.905609,32.57875
1964-05-05,-20.981827,-0.65838623,-14.555267,-10.985046,-2.051361
1964-05-06,-30.75682,5.971756,-12.682983,-11.258057,-1.735672
1964-05-07,-26.38797,-0.89723206,-8.991119,-14.237152,9.687317
1964-05-08,-47.62793,-5.283325,2.9345093,-13.072205,27.582916
1964-05-09,-48.16922,-0.756897,-7.6892395,-6.1582336,-9.325302
1964-05-10,-46.41455,0.10144043,-15.6214905,-4.5649414,18.217361
1964-05-11,-37.31018,0.94296265,-13.706116,-11.247467,4.042328
1964-05-12,-37.654617,-6.9812317,-5.601227,-11.940918,15.455902
1964-05-13,-31.715775,4.7818146,-10.407318,-12.0121155,-14.1813965
1964-05-14,-39.88539,3.7101898,-11.029785,-9.587524,3.6972198
1964-05-15,-24.4393,25.284012,-9.042816,-8.723358,-2.3619232
1964-05-16,5.6414948,22.299988,-4.175415,-10.278778,-10.472382
1964-05-17,-25.478836,-2.2811432,-0.5297241,-14.632172,8.066315
1964-05-18,-4.928711,4.672333,-5.9828186,-20.12149,-15.599319
1964-05-19,-25.864655,8.128174,-10.308746,-22.070953,-13.128967
1964-05-20,-28.216583,-3.20401,-12.245544,-24.102844,-9.058472
