,tpEurope_cluster1,tpEurope_cluster2,tpEurope_cluster3,tpEurope_cluster4,tpEurope_cluster5
1966-08-21,-8.628908e-05,-1.9202545e-05,-1.889576e-05,-1.1822897e-08,-8.4932406e-05
1966-08-22,-8.785346e-05,-1.8934124e-05,1.7841629e-05,-1.4950672e-08,-9.433868e-05
1966-08-23,-8.766505e-05,-1.8825865e-05,-1.9639372e-05,-1.4996404e-08,-9.543459e-05
1966-08-24,0.00077318307,-1.9711828e-05,-2.0142925e-05,-1.9045737e-08,-9.707653e-05
1966-08-25,-1.2882549e-05,-2.044755e-05,-2.0193327e-05,-1.9082373e-08,-9.777359e-05
1966-08-26,-8.701188e-05,-2.0673324e-06,-1.9730294e-05,-1.9020284e-08,-9.748913e-05
1966-08-27,-8.7382316e-05,9.602263e-07,2.7656279e-05,-1.9146547e-08,-8.871007e-05
1966-08-28,-8.68546e-05,9.369452e-05,5.9629205e-05,9.107325e-09,-8.136678e-05
1966-08-29,-8.7237284e-05,7.375587e-05,-1.4810012e-05,4.3959567e-08,-7.145724e-05
1966-08-30,-8.925455e-05,-2.0728039e-05,4.158807e-05,-2.6871183e-08,5.382028e-05
1966-08-31,-9.042492e-05,-2.1298869e-05,-1.6127091e-05,-2.6577684e-08,-2.8077608e-05
1966-09-01,0.00010320474,-2.4253395e-05,-1.5533413e-05,-3.4917193e-08,-7.540667e-05
1966-09-02,-2.0023552e-05,-2.6575832e-05,-2.8178027e-05,-3.4894995e-08,-5.863394e-05
1966-09-03,0.0001762757,-2.7259855e-05,-2.898349e-05,-3.619167e-08,-0.000102546546
1966-09-04,-6.28834e-05,-2.7554921e-05,-2.995899e-05,-3.7046046e-08,0.00043421073
1966-09-05,0.00010051345,-2.8097093e-05,-3.1406955e-05,-6.7481025e-08,-7.516498e-05
1966-09-06,-2.6284884e-05,-2.9671699e-05,-3.123975e-05,-6.866746e-08,0.00030638365
1966-09-07,-8.734277e-05,-3.1091684e-05,-3.2617743e-05,-6.8719785e-08,2.4320318e-05
1966-09-08,-7.8333695e-05,-3.158831e-05,-3.3279575e-05,-7.010383e-08,0.00013731344
1966-09-09,-5.1315117e-05,-3.283678e-05,-3.5332996e-05,-7.5037676e-08,-0.00011326714
1966-09-10,-2.7439059e-05,-2.5207868e-05,-3.6052228e-05,-7.576421e-08,-5.5224446e-06
1966-09-11,1.1575692e-05,5.3862623e-05,-3.712458e-05,-7.551878e-08,-3.3789125e-05
1966-09-12,-8.022115e-05,8.007461e-06,-3.8938957e-05,-4.1161737e-08,0.00047889905
1966-09-13,2.712095e-05,1.6240592e-06,-1.501479e-05,-1.2653948e-07,0.00033510066
1966-09-14,7.2028997e-06,-3.1949065e-05,-3.967437e-05,-1.3005472e-07,-6.139916e-05
1966-09-15,0.0004365461,-4.0411e-05,-4.1035262e-05,-1.298813e-07,-2.2658198e-05
1966-09-16,-5.4940618e-05,-4.041528e-05,-4.1243642e-05,-1.329969e-07,-2.1139065e-05
1966-09-17,-6.1234605e-05,-4.251329e-05,4.1723797e-06,-1.352259e-07,-0.0001238968
1966-09-18,-7.988988e-05,-4.4808647e-05,4.4144363e-06,-1.3562973e-07,1.3334589e-05
1966-09-19,-7.836555e-05,-4.5348213e-05,-2.7682985e-05,3.572003e-07,0.00030812767
1966-09-20,-7.749336e-05,-3.949773e-05,-4.5907316e-05,-1.8825098e-07,-0.00012719414
1966-09-21,-2.9035578e-05,-4.639894e-05,-4.7694055e-05,-4.5815625e-08,-0.00013065789
1966-09-22,-7.674439e-05,-4.5556826e-05,-4.8881557e-05,2.944391e-06,-0.00013003079
1966-09-23,-7.712609e-05,-4.458626e-05,-2.4193772e-05,-1.8812162e-07,-0.00012170555
1966-09-24,-7.632555e-05,-4.6830814e-05,1.5446472e-05,-2.0316115e-07,-0.00013647808
1966-09-25,-7.519622e-05,-4.8007154e-05,0.0003053568,-2.3400244e-07,-0.00013424554
1966-09-26,-6.993884e-05,-3.128505e-05,-4.3311727e-05,-2.388445e-07,-0.0001394564
1966-09-27,-3.6876507e-05,-5.130383e-06,-5.5832214e-05,-2.4802418e-07,-0.00013977123
1966-09-28,-7.662649e-05,-3.396226e-05,0.00023269298,-2.598821e-07,-7.765773e-05
1966-09-29,-7.418338e-05,-4.415799e-05,5.1808795e-05,-9.809811e-08,0.00026338114
1966-09-30,-7.5932534e-05,6.274961e-05,3.98371e-05,-3.3156107e-07,7.926983e-05
1966-10-01,-7.5112526e-05,-3.9643353e-05,-4.862147e-05,-3.344384e-07,-9.772816e-05
1966-10-02,-7.261481e-05,-2.4955461e-05,-1.5683832e-05,-6.638115e-07,0.00024719487
1966-10-03,-1.1016833e-05,0.0013807082,-4.840658e-05,-7.0584605e-07,8.9971174e-05
1966-10-04,0.000111331465,0.0002942214,-5.7983798e-05,-7.082174e-07,-6.124013e-05
1966-10-05,9.571129e-05,-5.845316e-05,-5.6863308e-05,-6.7852903e-07,-9.1364884e-05
1966-10-06,-7.852614e-05,-6.252582e-05,0.00025629537,-6.810518e-07,0.00025009824
1966-10-07,8.8996734e-05,1.4420628e-05,0.0003978133,-6.826034e-07,0.00031809192
1966-10-08,-7.825043e-05,0.00031331292,0.0010872452,-5.803024e-07,-0.00012811102
1966-10-09,0.00022475437,1.4559526e-05,0.00013487518,-7.569745e-07,-0.00012911035
1966-10-10,-8.084897e-05,-6.498471e-05,-6.1931234e-05,-7.655632e-07,-6.902898e-05
1966-10-11,0.00028425042,-5.8124147e-05,0.0001414832,-7.728867e-07,-2.5361995e-05
1966-10-12,-8.06426e-05,-5.3065098e-05,6.549383e-05,-7.920893e-07,-0.00012961407
1966-10-13,-8.202374e-05,-2.6634701e-05,4.4210847e-05,-7.5209647e-07,-5.68365e-05
1966-10-14,-8.229125e-05,2.7305032e-05,-6.321986e-05,-7.616409e-07,0.0004572774
1966-10-15,-7.816706e-05,0.00021911055,-6.3620515e-05,-7.8924904e-07,0.0003140063
1966-10-16,-5.7966427e-05,-6.3020816e-05,0.00036032635,-8.049447e-07,0.00020094485
1966-10-17,-6.1844636e-05,-3.299516e-05,-5.651694e-05,-8.2168765e-07,-0.00010584918
1966-10-18,-7.486455e-05,0.00016379435,-6.800257e-05,-1.2692581e-06,0.00010293505
1966-10-19,-5.122898e-05,-4.4188288e-05,9.1249676e-05,-1.2909946e-06,-5.8086247e-05
1966-10-20,-1.5172132e-05,0.00028733475,-3.308251e-05,-1.2575501e-06,0.00010500764
1966-10-21,4.6207402e-05,-4.6280613e-05,-2.1138694e-05,-1.360194e-06,8.00936e-06
1966-10-22,-2.5696405e-05,-7.5470314e-05,-6.8080764e-05,-1.371158e-06,-6.057367e-05
1966-10-23,0.00023095208,-5.9275873e-05,-6.913568e-05,-1.5211162e-06,-1.4836209e-05
1966-10-24,6.0244936e-05,1.3363431e-05,-6.4848005e-05,-1.05485356e-07,-7.737623e-05
1966-10-25,-8.540401e-05,0.00021077975,0.00010234352,-1.7898274e-06,-3.3791497e-05
1966-10-26,-8.432697e-05,-7.7798664e-05,0.00040235487,-1.8065664e-06,-2.4457411e-05
1966-10-27,-8.441332e-05,-3.2552634e-07,1.5253914e-05,-1.7936313e-06,-0.00011287495
1966-10-28,-8.516976e-05,-6.915961e-05,0.00017231758,-1.8773554e-06,-0.00012373489
1966-10-29,-8.449502e-05,-7.8702746e-05,6.153138e-05,-1.8315704e-06,-0.0001143993
1966-10-30,-8.424515e-05,-7.2414885e-05,8.3666004e-05,-1.8107492e-06,-1.7941806e-05
1966-10-31,-7.95413e-05,-8.3079154e-05,7.78062e-05,2.4163322e-05,2.4331239e-06
1966-11-01,-7.903265e-05,-8.083831e-05,1.4028992e-05,3.125068e-06,-7.007913e-05
1966-11-02,-5.7262303e-05,1.0962103e-06,-7.361109e-05,1.2317994e-06,-7.179506e-05
1966-11-03,-6.959507e-05,-7.364073e-05,0.00040629815,-1.5098575e-06,-5.4507662e-05
1966-11-04,7.225669e-05,2.2615743e-05,0.0002645689,-1.559892e-06,-8.736212e-05
1966-11-05,1.0010728e-05,0.001554716,0.0001360318,2.9008355e-05,-2.3554378e-05
1966-11-06,-8.63493e-05,0.00020392085,-7.5253214e-05,0.00011183455,-0.0001015833
1966-11-07,-7.271839e-05,0.00018786077,-7.429442e-05,0.0002349694,0.00019440778
1966-11-08,-4.972449e-05,-1.2776465e-05,-7.6386525e-05,5.5340755e-05,6.562447e-05
1966-11-09,-5.2290332e-05,-5.2026036e-05,-1.0556316e-05,5.196839e-07,5.3161057e-06
1966-11-10,-2.4091212e-05,-7.5737735e-05,-7.682128e-05,-1.6326985e-06,-0.00010962667
1966-11-11,6.326529e-05,-7.5799544e-05,0.00028800318,1.1882923e-06,2.5053596e-05
1966-11-12,-9.010505e-05,-7.2953364e-05,7.481198e-06,3.4984353e-06,-4.7227804e-06
1966-11-13,-8.313996e-05,-7.2421935e-05,-7.831279e-05,3.857943e-06,-3.0656884e-05
1966-11-14,-8.6910564e-05,-7.171384e-05,-7.445504e-05,5.1329966e-06,1.9154104e-05
1966-11-15,0.00013162539,-6.8316214e-05,-7.111726e-05,4.5661855e-06,0.0001284441
1966-11-16,6.88068e-05,-7.0578586e-05,0.00017188344,1.4910733e-05,0.00035896158
1966-11-17,-1.2484699e-05,-7.262014e-05,0.00021753779,1.7541823e-05,-0.000107646665
1966-11-18,-7.03092e-05,-7.006473e-05,-7.048311e-05,-1.2763396e-06,-0.00013540515
1966-11-19,-6.230161e-05,-6.8924855e-05,-6.0191487e-05,-1.2068443e-06,-0.00012881045
1966-11-20,0.0002823597,-7.070098e-05,0.00011190092,-6.3325257e-07,1.0843651e-05
1966-11-21,-5.9007674e-05,3.0705814e-05,3.180254e-05,6.718409e-06,-0.00013384999
1966-11-22,-7.4406853e-06,1.4152167e-05,-8.394162e-05,0.00012880987,-0.00013343099
1966-11-23,-3.763191e-05,-6.857265e-05,0.00019378154,1.536899e-05,-4.3913722e-05
1966-11-24,-6.820756e-05,-6.858174e-05,-2.600799e-05,-1.4382531e-06,7.508918e-05
1966-11-25,-8.5360654e-05,-5.1861272e-05,-8.928951e-05,-1.4382173e-06,-0.00012434661
1966-11-26,-4.665116e-05,-6.722545e-05,-9.2751725e-05,-1.4840163e-06,1.9582498e-05
1966-11-27,-4.3716023e-05,-6.732822e-05,-9.323996e-05,-1.488028e-06,0.00018126823
1966-11-28,0.00024119728,-5.471738e-05,2.388825e-05,1.0306551e-05,3.2178767e-05
1966-11-29,0.0003481661,-4.7318026e-05,0.00017239939,0.00025296374,-1.3417397e-05
1966-11-30,-5.635556e-05,-2.7384925e-05,-8.50123e-05,0.000121546036,-5.386275e-06
1966-12-01,0.0001670289,0.00014693101,-2.5069647e-05,-1.6852032e-06,-0.000117382246
1966-12-02,2.0452833e-05,-4.147285e-05,0.00033571228,-3.587264e-06,1.5333891e-05
1966-12-03,-7.920457e-05,-6.4065476e-05,0.00012713179,1.6432648e-05,2.5449335e-05
1966-12-04,-7.6002274e-05,-5.8973474e-05,7.3715586e-05,0.00040868396,1.1381591e-05
1966-12-05,-4.6660516e-05,-6.172276e-05,8.987499e-05,0.00019385968,0.0001908449
1966-12-06,-1.9236155e-05,-1.4765621e-05,-7.598955e-05,6.0442686e-05,8.1363905e-05
1966-12-07,-1.1426746e-06,-3.2604516e-05,-8.862775e-05,2.921357e-05,0.00016799248
1966-12-08,3.5083605e-05,-6.548454e-05,-8.7585686e-05,-4.4099347e-06,9.252351e-05
1966-12-09,0.00022063205,-6.439446e-05,-3.6760408e-05,-4.758089e-06,-9.982765e-05
1966-12-10,0.00029168284,-6.0389415e-05,-1.7291968e-06,-5.06263e-06,6.3576634e-05
1966-12-11,0.00024409394,-6.4355285e-05,-4.0519462e-05,-5.0723033e-06,-9.974299e-05
1966-12-12,8.125839e-05,-3.9538245e-05,-5.569513e-05,-5.058404e-06,-8.581043e-05
1966-12-13,-4.2620795e-05,-6.459903e-05,0.0002447858,-5.033635e-06,-6.206655e-05
1966-12-14,-3.253467e-05,-6.8506786e-05,0.00013855833,-2.9808007e-07,-8.6145126e-05
1966-12-15,-4.0805135e-05,-6.917184e-05,-3.0913456e-05,-4.8576453e-06,0.00032500277
1966-12-16,-6.423023e-05,9.2985305e-05,-8.3560975e-05,-4.8637608e-06,-2.3439316e-05
1966-12-17,1.6883205e-05,-6.1442566e-05,-7.8508296e-05,-4.8297193e-06,5.4700897e-05
1966-12-18,0.0004210167,-6.8767884e-05,-8.34123e-05,3.0511637e-06,3.7515856e-06
1966-12-19,-6.0940853e-05,-6.951918e-05,-7.3442236e-05,-4.165773e-06,-7.740618e-05
1966-12-20,-7.767348e-05,-6.7705e-05,-7.364121e-05,-3.4306895e-06,-0.000100139325
1966-12-21,-4.3214033e-05,-6.571341e-05,0.0002029864,-5.2694127e-06,-0.00010973265
1966-12-22,-3.180507e-05,-6.731742e-05,-3.071507e-05,-1.8254484e-06,6.6065244e-05
1966-12-23,0.00012394023,-6.710655e-05,-7.408e-05,7.040656e-05,0.0005053986
1966-12-24,0.000111687936,-6.1595e-05,-4.2107557e-05,-5.612541e-06,7.6603974e-05
1966-12-25,-5.7530182e-05,-6.0413433e-05,9.595613e-06,-5.6703498e-06,-8.1064296e-05
1966-12-26,-7.626068e-05,-6.494591e-05,-5.3377742e-05,-5.8075675e-06,0.00057105685
1966-12-27,5.75906e-05,-6.3696716e-05,-7.1412855e-05,-5.7504544e-06,1.065986e-06
1966-12-28,3.2076932e-06,-7.0487215e-05,0.00037253273,-6.42909e-06,-2.7964074e-05
1966-12-29,-1.116364e-05,-7.026256e-05,-5.789495e-05,-6.0856128e-06,-7.1706825e-05
1966-12-30,0.00025217034,-6.648707e-05,-5.3208598e-05,-6.4677542e-06,-6.198625e-05
1966-12-31,5.3431744e-05,-6.749378e-05,-6.8633315e-05,0.00012322425,0.00013365941
1967-01-01,5.203663e-05,-6.431457e-05,-5.894173e-05,-5.322897e-06,0.0001706027
1967-01-02,-2.4297795e-05,-6.688348e-05,-6.925549e-05,5.1830302e-05,-2.2076463e-05
1967-01-03,0.00013747335,-6.434497e-05,-5.8567628e-05,-5.4950565e-06,-8.828129e-05
1967-01-04,2.0039086e-05,-6.078479e-05,-2.1194817e-05,-5.319941e-06,-9.98701e-05
1967-01-05,6.6817156e-06,-4.3802218e-05,0.0003119349,6.923737e-05,-0.00013034549
1967-01-06,2.5686371e-05,-5.716628e-05,0.00014102027,1.1556763e-06,-7.10769e-05
1967-01-07,-6.5428314e-05,-8.727791e-06,0.00019277094,-4.6657187e-06,-5.4887925e-05
1967-01-08,-6.092496e-05,3.516143e-05,0.00025064804,-3.8660914e-06,-8.694774e-05
1967-01-09,-2.462188e-05,-2.8218084e-05,0.00010602894,-4.234167e-06,-9.3145805e-05
1967-01-10,7.612875e-05,0.0002682203,5.0250936e-05,-4.302506e-06,-0.000111734254
1967-01-11,0.00011035982,-5.8294212e-05,0.00022707488,-4.345309e-06,-3.606474e-06
1967-01-12,-6.661513e-05,-5.9674738e-05,-5.5453518e-05,-4.340092e-06,3.4994446e-06
1967-01-13,0.00027290932,-5.8770427e-05,-6.7180175e-05,-4.4615203e-06,-0.00012632691
1967-01-14,-6.607721e-05,-5.806861e-05,-6.654007e-05,-4.464941e-06,-6.516551e-05
1967-01-15,-6.7795896e-05,-5.6681303e-05,-6.479245e-05,-4.4841195e-06,-7.3326264e-05
1967-01-16,-9.25994e-06,-5.6869056e-05,-6.724035e-05,-4.56971e-06,-0.000109393935
1967-01-17,-5.7426467e-05,-5.5323173e-05,-6.6597226e-05,-4.553669e-06,0.00026790416
1967-01-18,-5.9514015e-05,-4.4250628e-05,-6.487672e-05,-4.625473e-06,-1.0253454e-05
1967-01-19,9.4950105e-05,0.00021611841,-6.222215e-05,-4.4530616e-06,-0.00013115612
1967-01-20,-3.1283533e-05,-3.519463e-05,-6.4233805e-05,-2.9621228e-06,-6.548827e-05
1967-01-21,-4.963504e-05,6.312672e-05,-4.4121283e-05,-4.9002224e-06,-8.063173e-06
1967-01-22,-5.1677394e-05,-4.6894907e-05,-6.140978e-05,2.4885265e-05,-6.49935e-05
1967-01-23,-6.476241e-05,1.6082387e-05,-6.0689305e-05,-4.947323e-06,-6.32626e-05
1967-01-24,-1.2432101e-05,-3.901404e-05,0.00028577523,-3.416186e-06,-0.00010109077
1967-01-25,-3.906651e-06,-4.4156997e-05,-3.7773338e-05,-5.4318157e-06,-8.7113294e-05
1967-01-26,6.9673915e-05,-4.3725202e-05,-6.0483217e-05,-5.5599357e-06,-0.000103357066
1967-01-27,-3.3407898e-05,-4.6898203e-05,-6.57524e-05,-4.435117e-06,-8.474117e-05
1967-01-28,5.4083626e-05,-4.6467223e-05,-6.694635e-05,-5.02974e-06,0.0005739268
1967-01-29,-2.4746423e-05,-4.5383822e-05,-6.610713e-05,-4.7627523e-06,-0.00011207766
1967-01-30,-3.7188285e-05,0.0001282899,-6.583985e-05,-4.290867e-06,0.0006481613
1967-01-31,0.0002883177,-3.7821548e-05,-6.7046494e-05,-4.383009e-06,-9.485377e-05
1967-02-01,0.00025689742,-4.4657623e-05,-6.832844e-05,-1.1009756e-06,-2.014696e-05
1967-02-02,4.1851228e-05,-4.5342695e-05,-6.78532e-05,-1.4839909e-06,-8.8322326e-05
1967-02-03,9.747257e-05,-4.5845416e-05,-6.803618e-05,-4.0627824e-06,-9.405161e-05
1967-02-04,3.398533e-05,-4.5629728e-05,-6.769868e-05,-4.188708e-06,-3.557477e-05
1967-02-05,-6.748564e-05,-4.4480108e-05,-6.310679e-05,-4.3043237e-06,0.00015953027
1967-02-06,-6.782403e-05,-3.5980687e-05,0.0004861646,-4.225094e-06,-4.1985826e-05
1967-02-07,-6.9051945e-05,-4.5179237e-05,9.973639e-05,-4.246068e-06,-9.963094e-05
1967-02-08,-6.8340625e-05,-4.5730398e-05,-5.0478906e-05,-4.7694157e-06,-9.968537e-05
1967-02-09,-6.697003e-05,-4.6000325e-05,-1.1480082e-05,-4.810091e-06,-5.0246934e-05
1967-02-10,-6.5863314e-05,-4.7334062e-05,-6.695727e-05,8.389026e-06,-0.00010125913
1967-02-11,-6.151777e-05,-4.921047e-05,-6.0070746e-05,-5.0205667e-06,-0.00011600401
1967-02-12,-6.0101294e-05,-2.4926354e-05,6.897244e-06,-5.3794665e-06,6.4926484e-05
1967-02-13,-5.7486708e-05,-4.810793e-05,0.0001149301,-3.3503977e-06,-0.00010171356
1967-02-14,-3.056426e-05,-7.4370655e-06,-6.59996e-05,-3.9078573e-06,-0.0001106025
1967-02-15,-5.0262486e-05,0.00022030098,-3.507448e-05,-5.519585e-06,-5.9783473e-05
1967-02-16,-4.7317335e-05,0.00025703743,7.889614e-05,-2.9453518e-06,-3.114467e-05
1967-02-17,-5.77845e-05,0.0003855526,0.00049268943,-5.5768573e-06,3.894145e-05
1967-02-18,7.461959e-05,-4.3868975e-05,0.00027847275,-5.8666365e-06,-2.9287643e-05
1967-02-19,-2.0523683e-05,-3.85871e-05,-7.143062e-05,-5.6209396e-06,0.0001215639
1967-02-20,3.5535766e-05,-4.930541e-05,-7.0712995e-05,-5.1305497e-06,-2.3428955e-05
1967-02-21,-5.0247458e-05,-3.434791e-05,-7.471482e-05,-5.228944e-06,-4.7982023e-05
1967-02-22,-4.7396254e-05,-4.9414608e-05,-7.5615266e-05,-5.179262e-06,3.992895e-05
1967-02-23,0.0002596239,-4.8118476e-05,-7.6891745e-05,-5.102787e-06,5.134e-05
1967-02-24,5.277679e-05,-4.7543555e-05,-7.741591e-05,-4.893154e-06,-7.07313e-05
1967-02-25,-4.9719016e-05,-8.829429e-06,-7.88889e-05,-4.770356e-06,5.1385156e-05
1967-02-26,-4.9041464e-05,8.336231e-05,-7.8160134e-05,-4.7595618e-06,9.330939e-05
1967-02-27,5.747092e-05,-4.755995e-05,-7.690878e-05,-4.6802165e-06,0.00027233976
1967-02-28,0.0001977093,-4.7456968e-05,-7.374723e-05,-4.6387254e-06,3.094053e-05
1967-03-01,-4.6797577e-05,-4.661497e-05,-7.386e-05,-4.4923763e-06,0.00017152802
1967-03-02,-4.933987e-05,-4.444798e-05,-7.064933e-05,-4.5249603e-06,-3.7744605e-05
1967-03-03,0.00017937427,-2.6767148e-05,-7.383844e-05,-4.5556753e-06,0.00022828195
1967-03-04,-5.416517e-05,2.5390138e-05,-7.4074385e-05,-4.5395313e-06,1.5408557e-05
1967-03-05,-4.1710937e-05,0.00025033279,-7.490906e-05,-4.57789e-06,-8.19556e-05
1967-03-06,-3.5632824e-05,-4.2044336e-05,-7.1454866e-05,-4.947203e-06,0.0002846531
1967-03-07,-5.227674e-05,-4.2179745e-05,-2.8713563e-05,-5.059226e-06,0.00034443807
1967-03-08,-5.30356e-05,0.0008699445,0.00035770627,-5.0513463e-06,0.00022511593
1967-03-09,-5.0261035e-05,-2.3767365e-05,-7.385384e-05,-4.894652e-06,-9.261355e-06
1967-03-10,-5.1836138e-05,4.132922e-06,-1.7629023e-05,-4.8021875e-06,0.00018639339
1967-03-11,3.2801327e-05,-3.559952e-05,-7.051222e-05,-4.656175e-06,-9.011416e-05
1967-03-12,-2.657576e-05,-3.8693946e-05,-7.6217264e-05,-4.4827707e-06,-7.772115e-05
1967-03-13,-3.501791e-05,-3.917042e-05,-6.309701e-05,-4.0295818e-06,-0.00010741555
1967-03-14,-4.9564256e-05,-3.8635302e-05,-1.6400445e-05,-3.964888e-06,9.487376e-05
1967-03-15,-1.0547352e-05,-3.904002e-05,-7.956687e-05,-3.905499e-06,8.747958e-05
1967-03-16,-5.000341e-05,-3.9158604e-05,-7.992155e-05,-1.7999964e-06,0.00011488232
1967-03-17,3.551571e-05,-3.9996896e-05,-7.911001e-05,-3.3042243e-06,0.00033549455
1967-03-18,8.504554e-06,-4.200493e-05,6.657283e-05,-3.67689e-06,0.00010838367
1967-03-19,-3.841127e-05,-4.35809e-05,7.3742776e-06,-3.3555198e-06,9.390921e-05
1967-03-20,-4.4748864e-05,-4.509558e-05,-8.2798324e-05,-2.530102e-06,5.4314172e-05
1967-03-21,-3.8062884e-05,-4.7090918e-05,-8.206222e-05,-3.033276e-06,0.00037306134
1967-03-22,-4.9914408e-05,-4.795494e-05,-8.670689e-05,-2.8354466e-06,-0.00010218583
1967-03-23,5.9036356e-06,-4.92134e-05,-8.465504e-05,-2.35764e-06,-2.239248e-05
1967-03-24,-1.5394813e-05,-5.0197566e-05,-8.488848e-05,-2.3139773e-06,0.00011855523
1967-03-25,6.47595e-05,-2.4020794e-05,-8.7065324e-05,-2.0929158e-06,0.00013783564
1967-03-26,-3.4449622e-06,-5.2351326e-05,-8.689831e-05,-2.2410431e-06,0.00017166809
1967-03-27,-4.9712078e-05,-2.46415e-05,-8.8233806e-05,-2.2033787e-06,0.00041369884
1967-03-28,6.281043e-05,0.00012112983,-8.898956e-05,-2.2392703e-06,0.00019787026
1967-03-29,-4.8054637e-05,-1.3420082e-05,0.0005041283,-2.1436424e-06,4.105107e-05
1967-03-30,-4.611484e-05,-3.848139e-05,5.638712e-05,-2.1319356e-06,7.296268e-05
1967-03-31,-4.8691287e-05,-3.6090234e-05,0.00025546382,-2.1233086e-06,0.00013303224
1967-04-01,-4.699602e-05,-5.7254114e-05,0.00011996699,-2.0690195e-06,6.601986e-05
1967-04-02,-4.4016007e-05,-5.8442485e-05,-8.4675936e-05,-1.922499e-06,-1.8431703e-05
1967-04-03,-4.646113e-05,-5.9642538e-05,-0.000101342805,-1.954967e-06,-3.5637247e-05
1967-04-04,-2.953566e-05,-6.152677e-05,-9.813496e-05,-1.9239246e-06,0.0003534987
1967-04-05,3.133453e-06,-6.378147e-05,-0.00010113115,-1.5188361e-06,9.889425e-05
1967-04-06,0.00022007547,-6.538177e-05,-9.807095e-05,-1.4437318e-06,-5.0560764e-05
1967-04-07,-8.701463e-07,9.305557e-05,-9.689204e-05,-1.3625732e-06,-9.164382e-05
1967-04-08,0.00025920625,0.00047528517,-9.698913e-05,-9.741832e-07,-9.636529e-05
1967-04-09,-4.4159493e-05,4.3277476e-05,-5.5707224e-05,-9.423579e-07,-9.2432645e-05
1967-04-10,-4.229941e-05,-1.0956846e-05,-0.00010183981,-9.138913e-07,-9.3785166e-05
1967-04-11,0.00022287972,-6.0142156e-05,-9.432302e-05,-9.516874e-07,-7.609755e-05
1967-04-12,-3.496854e-05,-6.909323e-05,-0.000102487196,-9.485922e-07,-8.9914014e-05
1967-04-13,-4.471468e-05,1.5755882e-05,-8.364201e-05,-9.3159485e-07,0.00014263546
1967-04-14,-4.5011435e-05,-4.2776795e-05,-8.695259e-05,-9.238161e-07,0.0001457703
1967-04-15,-4.4590586e-05,-4.890909e-05,-1.0931224e-05,-9.530893e-07,4.3596192e-05
1967-04-16,-4.4682085e-05,1.9674611e-05,-8.8148256e-05,-9.5229507e-07,0.00011160911
1967-04-17,-4.404523e-05,9.43635e-05,-6.4620996e-05,-9.964192e-07,0.0002529581
1967-04-18,2.4464229e-05,-4.630813e-05,0.000257693,-1.0049376e-06,6.3965126e-06
1967-04-19,-3.1223295e-05,-6.338582e-05,0.00027279445,-9.700625e-07,7.82311e-05
1967-04-20,0.00027049525,-5.6042078e-05,-9.0409776e-05,-9.182196e-07,7.594652e-06
1967-04-21,9.261562e-05,-6.158838e-05,-8.516633e-05,-9.010731e-07,-4.6450656e-05
1967-04-22,5.173719e-06,-6.174098e-05,-8.36603e-05,-8.8146714e-07,-6.364168e-05
1967-04-23,-4.062415e-05,-6.2874984e-05,-9.953249e-05,-9.3437654e-07,-8.037296e-05
1967-04-24,-4.249956e-05,-6.33695e-05,0.00030114918,-9.3078734e-07,0.0005083106
1967-04-25,-4.386132e-05,-6.2137085e-05,-9.5121846e-05,-9.355391e-07,-1.8054394e-05
1967-04-26,-4.407357e-05,-6.5352906e-05,-7.334806e-05,-9.333556e-07,4.7084388e-05
1967-04-27,-4.4344302e-05,-6.63252e-05,0.00042627772,-8.593017e-07,8.408161e-05
1967-04-28,-4.4636716e-05,-1.9143172e-05,0.0006654354,-8.594358e-07,-7.0437214e-05
1967-04-29,-4.5042063e-05,-3.719019e-05,-8.3423605e-05,-8.568873e-07,-4.46154e-05
1967-04-30,0.00016035531,0.000120677236,-9.546815e-05,-8.385215e-07,6.038703e-06
1967-05-01,-4.211563e-05,-6.718686e-05,-9.208456e-05,-8.347174e-07,0.00012604173
1967-05-02,7.3366915e-05,-5.294455e-05,-8.5499116e-05,-8.201977e-07,7.898401e-06
1967-05-03,-2.1480466e-05,-6.766784e-05,-4.2437066e-05,-7.5409525e-07,7.725372e-06
1967-05-04,0.0003680297,-5.0381306e-05,-9.0394424e-05,-8.23395e-07,-3.0705574e-05
1967-05-05,-3.7811136e-05,0.00025179554,-1.755089e-05,-7.3404595e-07,0.0003051511
1967-05-06,0.00036105153,-1.3481404e-06,-9.124996e-05,-6.396313e-07,-4.675345e-05
1967-05-07,-3.4941837e-05,-5.3568998e-05,-8.814022e-05,-6.4831823e-07,-1.7540733e-05
1967-05-08,-4.1852352e-05,-6.193743e-05,-8.938648e-05,-6.416753e-07,8.65718e-05
1967-05-09,-2.783316e-05,-3.120099e-05,-7.5233016e-05,-6.604913e-07,-2.0525644e-05
1967-05-10,-4.637517e-05,0.00012506635,-7.897042e-05,-6.671778e-07,-2.1947108e-05
1967-05-11,-2.1433189e-06,4.6700225e-05,-8.3226834e-05,-6.0521165e-07,-6.999895e-05
1967-05-12,-4.9544746e-05,-4.3911612e-05,-8.109057e-05,-5.801535e-07,-6.619957e-05
1967-05-13,-2.9771692e-05,0.00011696343,-8.197533e-05,2.2322288e-06,-6.712065e-05
1967-05-14,-4.68592e-05,0.00019126602,-7.9221805e-05,1.0684394e-05,-3.0884334e-05
1967-05-15,-4.686943e-05,1.2048207e-05,-5.6654317e-05,1.4070505e-05,-5.7155212e-05
