,sicArtic_cluster1,sicArtic_cluster2,sicArtic_cluster3,sicArtic_cluster4,sicArtic_cluster5
1967-10-09,0.03358257,0.13231908,0.28041756,0.07735294,0.035899043
1967-10-10,0.033115268,0.13301852,0.27390802,0.07391435,0.033252895
1967-10-11,0.03258145,0.1336925,0.26695967,0.071012855,0.03082174
1967-10-12,0.032006502,0.13439442,0.25993115,0.06851721,0.0284006
1967-10-13,0.03166145,0.13509633,0.25290143,0.06627339,0.025775611
1967-10-14,0.031187296,0.13579825,0.24566889,0.06416756,0.02299124
1967-10-15,0.030763745,0.13650016,0.23848039,0.062192976,0.020310342
1967-10-16,0.030195177,0.13714363,0.23135352,0.060284495,0.017938375
1967-10-17,0.029540718,0.13797781,0.22415423,0.058086395,0.017239094
1967-10-18,0.029006481,0.14798546,0.21732485,0.05622977,0.016923964
1967-10-19,0.02845788,0.15796392,0.21040773,0.05439818,0.016794264
1967-10-20,0.028070867,0.16884522,0.20400304,0.05265671,0.016966164
1967-10-21,0.02770251,0.18895976,0.19795126,0.05095899,0.017285585
1967-10-22,0.02731502,0.19969988,0.19204497,0.049112022,0.01744759
1967-10-23,0.026975632,0.21041203,0.18674862,0.047374308,0.017269552
1967-10-24,0.026716828,0.22112419,0.18127877,0.045837402,0.01697886
1967-10-25,0.026586056,0.23183134,0.17553306,0.04443991,0.016750395
1967-10-26,0.02640587,0.24248044,0.16976959,0.04297012,0.016650736
1967-10-27,0.026255965,0.25309905,0.16456836,0.04164648,0.016597688
1967-10-28,0.025999546,0.26373577,0.16003609,0.040265203,0.016631186
1967-10-29,0.025717914,0.27434665,0.15600526,0.0389058,0.016753078
1967-10-30,0.025521517,0.28505936,0.15237379,0.03731984,0.016711175
1967-10-31,0.025500894,0.29558077,0.14878851,0.035611868,0.016618907
1967-11-01,0.025386333,0.30651486,0.14529568,0.03403628,0.01661998
1967-11-02,0.025198638,0.31846842,0.14124328,0.03266889,0.016612947
1967-11-03,0.02499628,0.3303411,0.13685083,0.03113103,0.016769052
1967-11-04,0.024763525,0.3490928,0.13262641,0.028534293,0.016778886
1967-11-05,0.024444818,0.4387251,0.12870699,0.025831103,0.016720355
1967-11-06,0.024179816,0.47012597,0.12383622,0.02320391,0.01646322
1967-11-07,0.02399695,0.5015598,0.117729306,0.020703256,0.01624167
1967-11-08,0.023921609,0.53290164,0.1107074,0.018466651,0.01620835
1967-11-09,0.023857832,0.5642752,0.10335326,0.016315341,0.016090691
1967-11-10,0.02380681,0.59542936,0.09630537,0.014060855,0.015835583
1967-11-11,0.023766458,0.62661195,0.08942497,0.01179415,0.015529215
1967-11-12,0.02355045,0.6578344,0.08276707,0.009571075,0.015330672
1967-11-13,0.023419619,0.6891855,0.07632977,0.007511437,0.015193284
1967-11-14,0.023317814,0.72039294,0.070340395,0.0054959655,0.015008032
1967-11-15,0.023247957,0.7488889,0.06495762,0.003511548,0.014836311
1967-11-16,0.023258865,0.7478196,0.06366527,0.0024781823,0.01449734
1967-11-17,0.023333967,0.7425631,0.063241065,0.0023043752,0.015199721
1967-11-18,0.02351433,0.73746485,0.0631333,0.0021557808,0.015708268
1967-11-19,0.023594081,0.7324587,0.06285596,0.0020483732,0.016136408
1967-11-20,0.023604631,0.72759134,0.062535465,0.0019945502,0.016604543
1967-11-21,0.023635507,0.72277486,0.06193167,0.0021484494,0.017199993
1967-11-22,0.023625374,0.71788096,0.061195552,0.0023850203,0.017808795
1967-11-23,0.023591995,0.71276516,0.060542464,0.0026043653,0.018475533
1967-11-24,0.023511708,0.70775396,0.059977412,0.0028773546,0.019099891
1967-11-25,0.023477256,0.7030231,0.059601367,0.003184855,0.019746244
1967-11-26,0.023357153,0.6983563,0.059173703,0.0035057068,0.02041024
1967-11-27,0.023402154,0.6936079,0.058577836,0.0040298104,0.020979047
1967-11-28,0.023403645,0.6888485,0.058095753,0.0045613647,0.02151692
1967-11-29,0.02334845,0.6839082,0.05761248,0.0050752163,0.022291481
1967-11-30,0.023247778,0.6789803,0.05710715,0.0054964423,0.023154438
1967-12-01,0.023169875,0.6743649,0.05646348,0.005841732,0.023960471
1967-12-02,0.023088276,0.66994023,0.05559361,0.006156683,0.024754822
1967-12-03,0.022966743,0.6655734,0.05492145,0.0065445304,0.025325716
1967-12-04,0.022825897,0.6611706,0.05425197,0.0069539547,0.025632918
1967-12-05,0.022629201,0.6565948,0.05346197,0.0074694157,0.025917888
1967-12-06,0.022482336,0.6521,0.05270493,0.008044004,0.026315093
1967-12-07,0.02230382,0.6474754,0.051728845,0.008491516,0.026545644
1967-12-08,0.022143066,0.6427407,0.050605,0.008844435,0.026701987
1967-12-09,0.021997094,0.6379839,0.049473763,0.009214878,0.02682668
1967-12-10,0.021888435,0.633358,0.048607826,0.00963217,0.027091146
1967-12-11,0.0218364,0.628742,0.04805672,0.010058582,0.027523398
1967-12-12,0.021892726,0.6240527,0.047727227,0.010458112,0.028115988
1967-12-13,0.021993041,0.6193107,0.04749185,0.010846198,0.028707027
1967-12-14,0.022154212,0.6148146,0.046908975,0.011173606,0.02918154
1967-12-15,0.022285521,0.6103455,0.046324134,0.011526406,0.029645562
1967-12-16,0.02236265,0.6061231,0.045942426,0.011846483,0.029974341
1967-12-17,0.022378445,0.6059786,0.045597672,0.011399627,0.02909416
1967-12-18,0.022315502,0.6057806,0.045557797,0.011039734,0.029342473
1967-12-19,0.022290766,0.6056331,0.045700967,0.0107649565,0.029574633
1967-12-20,0.022330284,0.6053651,0.045918763,0.010542989,0.02977866
1967-12-21,0.02233833,0.60493356,0.046210885,0.010326803,0.030008912
1967-12-22,0.02227825,0.6045417,0.046400428,0.010138512,0.030355752
1967-12-23,0.022224128,0.60448015,0.046379685,0.009979904,0.030646622
1967-12-24,0.02217871,0.60418385,0.046164036,0.009903014,0.030936241
1967-12-25,0.022140563,0.60373783,0.045792997,0.009797394,0.03129548
1967-12-26,0.022130609,0.6029095,0.045618832,0.009737849,0.031704783
1967-12-27,0.022019804,0.60219413,0.045669675,0.0096719265,0.032081306
1967-12-28,0.02195549,0.6015579,0.045942366,0.009608567,0.032484055
1967-12-29,0.021939635,0.6008686,0.046223998,0.009528935,0.032725096
1967-12-30,0.021912515,0.60029995,0.046657145,0.009460211,0.032933533
1967-12-31,0.02187264,0.59949243,0.047205508,0.00944978,0.033260226
1968-01-01,0.021787286,0.59864277,0.04777944,0.009489417,0.03346795
1968-01-02,0.021754146,0.5980171,0.04812169,0.009564519,0.033447027
1968-01-03,0.021823585,0.59739506,0.04865223,0.009670973,0.033443213
1968-01-04,0.021992385,0.59673095,0.049325407,0.009753108,0.03332895
1968-01-05,0.022128165,0.5963173,0.04989654,0.009723663,0.033137977
1968-01-06,0.0222525,0.5958592,0.05035633,0.009691894,0.032916307
1968-01-07,0.02237457,0.5955532,0.05074674,0.00973773,0.03232521
1968-01-08,0.02265513,0.5954223,0.05129242,0.009767532,0.031496763
1968-01-09,0.022948384,0.5950642,0.051641226,0.009807289,0.03061527
1968-01-10,0.023150384,0.5945975,0.051951826,0.009782255,0.029666126
1968-01-11,0.023424387,0.5941909,0.05224663,0.0097776055,0.02861017
1968-01-12,0.023638725,0.59407103,0.052376628,0.009788692,0.027575016
1968-01-13,0.023744524,0.5937185,0.052675903,0.009868085,0.026619077
1968-01-14,0.023810148,0.5932956,0.052663624,0.009907484,0.025637686
1968-01-15,0.023789585,0.59324795,0.052470446,0.009887636,0.024733186
1968-01-16,0.02365464,0.59362364,0.05193323,0.009978473,0.024635375
1968-01-17,0.023522973,0.59527117,0.051349163,0.010021567,0.024599254
1968-01-18,0.023284078,0.61169106,0.05085683,0.010115266,0.024643362
1968-01-19,0.023086011,0.6280765,0.050571144,0.010198474,0.024650693
1968-01-20,0.022910893,0.6446312,0.050307214,0.01036644,0.024699569
1968-01-21,0.022746444,0.66117865,0.049983203,0.010528147,0.024737895
1968-01-22,0.022609234,0.6777472,0.049707472,0.010655582,0.024869382
1968-01-23,0.022467732,0.6941148,0.049628973,0.010802031,0.025132775
1968-01-24,0.022377193,0.710544,0.04989481,0.0109913945,0.025414944
1968-01-25,0.022239208,0.7272425,0.049995065,0.011131406,0.025582135
1968-01-26,0.02213645,0.74375856,0.049946487,0.011166871,0.025553524
1968-01-27,0.0220685,0.75986695,0.049548626,0.011220515,0.025354981
1968-01-28,0.022016406,0.7759428,0.048974693,0.011395991,0.025025249
1968-01-29,0.021937907,0.79236776,0.04838848,0.0116170645,0.024717748
1968-01-30,0.021882236,0.8085292,0.047854602,0.011784315,0.024330318
1968-01-31,0.021914303,0.8246538,0.047564387,0.011989832,0.023965001
1968-02-01,0.02189082,0.8402155,0.047534704,0.012092292,0.023444891
1968-02-02,0.021832228,0.8533013,0.04724604,0.012210965,0.022856355
1968-02-03,0.021772325,0.8662833,0.0466035,0.012339115,0.022335887
1968-02-04,0.021726668,0.8789443,0.045906186,0.012495577,0.021876812
1968-02-05,0.021657884,0.8918451,0.045116544,0.012596965,0.021461844
1968-02-06,0.021570385,0.90502053,0.044278502,0.012644768,0.020924866
1968-02-07,0.021374166,0.9181593,0.043445885,0.012607574,0.020470798
1968-02-08,0.021092772,0.9314866,0.042688966,0.012491107,0.019991577
1968-02-09,0.020870209,0.94495255,0.041911185,0.012521803,0.019492328
1968-02-10,0.02060008,0.9585265,0.04103583,0.01259011,0.018953681
1968-02-11,0.020308495,0.9702478,0.04022336,0.012589991,0.018407285
1968-02-12,0.020015001,0.9717371,0.03927362,0.01254642,0.017982244
1968-02-13,0.01981771,0.97275364,0.038738847,0.012523472,0.01757121
1968-02-14,0.019734144,0.9732717,0.038481355,0.012453139,0.017184615
1968-02-15,0.01971531,0.9735329,0.03832692,0.012356281,0.016794741
1968-02-16,0.019775331,0.97366077,0.038358986,0.012271941,0.016843557
1968-02-17,0.0199157,0.97360414,0.03834027,0.012197256,0.01751268
1968-02-18,0.019980371,0.97332764,0.038241506,0.012058914,0.01821518
1968-02-19,0.019997299,0.969557,0.038055837,0.011821389,0.018999755
1968-02-20,0.020075738,0.96508396,0.03792721,0.011590958,0.019765437
1968-02-21,0.020130873,0.96016675,0.038126886,0.011422992,0.020463645
1968-02-22,0.020141542,0.9550919,0.03836119,0.011260629,0.021083295
1968-02-23,0.02005136,0.9437609,0.03821051,0.011092126,0.021709323
1968-02-24,0.019981861,0.9318646,0.03814274,0.010890365,0.022280872
1968-02-25,0.01992929,0.9199999,0.0380975,0.010808587,0.022840977
1968-02-26,0.019883156,0.90517557,0.03804028,0.010711491,0.0234043
1968-02-27,0.019864142,0.890073,0.03820789,0.010477006,0.024210572
1968-02-28,0.019915998,0.87441605,0.038465917,0.01034224,0.02502656
1968-02-29,0.020004153,0.85887796,0.03861773,0.0102546215,0.0257684
1968-03-01,0.020070672,0.8433139,0.038419068,0.010149479,0.026360393
1968-03-02,0.020236135,0.82777476,0.038250268,0.010085881,0.02637589
1968-03-03,0.020386219,0.8124331,0.038146615,0.00998354,0.026362002
1968-03-04,0.020424306,0.79734004,0.037954807,0.009932935,0.026249886
1968-03-05,0.020377576,0.78242886,0.03778708,0.009842813,0.026195526
1968-03-06,0.020323932,0.76757646,0.03782177,0.009748876,0.026185453
1968-03-07,0.020219505,0.7526985,0.037684143,0.009694219,0.026213944
1968-03-08,0.020090282,0.73788154,0.037338853,0.00968653,0.026204646
1968-03-09,0.020020604,0.7231514,0.03696978,0.009748101,0.02618587
1968-03-10,0.019911826,0.70840615,0.036453843,0.009707332,0.02616322
1968-03-11,0.019788325,0.6934455,0.035903335,0.009613752,0.026232779
1968-03-12,0.019742787,0.6783707,0.035539687,0.009536684,0.026355445
1968-03-13,0.019723296,0.6632411,0.03517604,0.009389281,0.026422381
1968-03-14,0.019648254,0.6478028,0.034627438,0.009235382,0.026494622
1968-03-15,0.019539535,0.63205296,0.0341174,0.0090729,0.026516616
1968-03-16,0.019450724,0.61761904,0.03359425,0.008980274,0.026491404
1968-03-17,0.019332707,0.6158732,0.033236086,0.008866668,0.026428878
1968-03-18,0.019194424,0.59354436,0.033549607,0.008678973,0.026725352
1968-03-19,0.019052565,0.571005,0.03389579,0.008601606,0.027136207
1968-03-20,0.018958211,0.54855037,0.034470975,0.008595765,0.027440429
1968-03-21,0.01886791,0.5262094,0.035110533,0.008643925,0.027787447
1968-03-22,0.018743932,0.50398844,0.035483778,0.008636713,0.028253198
1968-03-23,0.01858294,0.48147923,0.03597182,0.008552015,0.028805315
1968-03-24,0.018456817,0.45888603,0.036664665,0.00848943,0.029228687
1968-03-25,0.018311143,0.43648028,0.03731537,0.008460581,0.029666603
1968-03-26,0.018177688,0.41397598,0.037932456,0.008390009,0.03017497
1968-03-27,0.018173337,0.39165768,0.03884822,0.00833869,0.030763268
1968-03-28,0.018170476,0.3693348,0.039453983,0.0083627105,0.03129965
1968-03-29,0.018151104,0.34736782,0.03963417,0.008325696,0.031849146
1968-03-30,0.018065333,0.32127345,0.03973037,0.008232713,0.032449007
1968-03-31,0.017965138,0.25237375,0.039736927,0.008025527,0.033134818
1968-04-01,0.017839432,0.24729636,0.039558053,0.007813692,0.03385693
1968-04-02,0.01767528,0.24329677,0.03926462,0.007625282,0.03451222
1968-04-03,0.017558455,0.23892345,0.039057553,0.0074616075,0.03515345
1968-04-04,0.017481327,0.23447071,0.039085746,0.0072751045,0.03570652
1968-04-05,0.017422557,0.23007433,0.039264083,0.0071941614,0.0362975
1968-04-06,0.017422438,0.22557417,0.03956729,0.007093668,0.036952138
1968-04-07,0.01744467,0.2210565,0.039885283,0.0069949627,0.037654817
1968-04-08,0.017464757,0.21652324,0.04032433,0.0068767667,0.038589597
1968-04-09,0.017535329,0.21193245,0.040932417,0.006773591,0.039722383
1968-04-10,0.017537594,0.20730881,0.041457355,0.0066880584,0.04079956
1968-04-11,0.017457902,0.20262587,0.041913092,0.00658679,0.041769803
1968-04-12,0.01740253,0.19715701,0.04255104,0.0065455437,0.0427745
1968-04-13,0.017382503,0.18312554,0.043321252,0.006583512,0.043688297
1968-04-14,0.017326295,0.1787856,0.044004798,0.0066908,0.04453081
1968-04-15,0.017214894,0.17473982,0.044697404,0.006794691,0.04550618
1968-04-16,0.01714784,0.17470549,0.045338392,0.006978035,0.046528757
1968-04-17,0.017130315,0.17589387,0.0456177,0.0071679354,0.047358155
1968-04-18,0.017142713,0.17810965,0.045667887,0.007304251,0.048197567
1968-04-19,0.017206967,0.18936285,0.0455606,0.0074360967,0.04915589
1968-04-20,0.017297387,0.19106302,0.045503438,0.0075351,0.05017668
1968-04-21,0.017347813,0.1926929,0.045648396,0.0076065063,0.051202476
1968-04-22,0.017473757,0.19459766,0.04575765,0.0077358484,0.05214435
1968-04-23,0.017635524,0.19660774,0.045864046,0.0078547,0.05312693
1968-04-24,0.01783824,0.19877572,0.04589778,0.008015573,0.054187953
1968-04-25,0.018042564,0.20103401,0.045938373,0.008181274,0.05517155
1968-04-26,0.018139243,0.20318519,0.045749545,0.008309901,0.05601591
1968-04-27,0.018193662,0.20524387,0.045564294,0.008487642,0.056584477
1968-04-28,0.01819235,0.20721057,0.045582294,0.008731425,0.05714947
1968-04-29,0.018206775,0.20896333,0.04558897,0.009020805,0.05804622
1968-04-30,0.018235266,0.21054243,0.045220673,0.009442985,0.058933794
1968-05-01,0.018179595,0.21211848,0.044658363,0.009806871,0.059943378
1968-05-02,0.018187165,0.21370187,0.04430735,0.010180116,0.060880482
1968-05-03,0.01825881,0.21569398,0.044024408,0.010511041,0.062234044
1968-05-04,0.01838535,0.21759716,0.043863,0.011008322,0.064033985
1968-05-05,0.018482685,0.21935466,0.04357195,0.011597812,0.06613296
1968-05-06,0.018597364,0.22095,0.043067753,0.0122666955,0.06835961
1968-05-07,0.018799722,0.22242847,0.042850018,0.012936175,0.070483446
1968-05-08,0.019135237,0.22393623,0.04257524,0.013643742,0.0724262
1968-05-09,0.019645274,0.22544739,0.042540908,0.0141759515,0.074289024
1968-05-10,0.020303786,0.22703132,0.042606056,0.01462692,0.07632494
1968-05-11,0.021043003,0.22874886,0.042770624,0.015127182,0.078624845
1968-05-12,0.021889687,0.23646505,0.043003798,0.015599787,0.08097875
1968-05-13,0.022870183,0.30626756,0.04308939,0.016137123,0.08372229
1968-05-14,0.023901224,0.3175765,0.04306245,0.016648173,0.08699614
1968-05-15,0.02510637,0.32882625,0.042990863,0.017279267,0.0904395
1968-05-16,0.026279986,0.339452,0.04306674,0.017802715,0.09387207
1968-05-17,0.02755475,0.33928362,0.044758797,0.018234849,0.09814525
1968-05-18,0.028854012,0.3371708,0.04727304,0.01844573,0.09951335
1968-05-19,0.030048788,0.33505243,0.049956024,0.018805742,0.10066807
1968-05-20,0.03126663,0.33304787,0.052499652,0.019198775,0.10184634
1968-05-21,0.03255844,0.33105698,0.054781437,0.019651592,0.10273856
1968-05-22,0.03384459,0.32899332,0.056871295,0.020229936,0.10342193
1968-05-23,0.035159826,0.32695016,0.058865488,0.02092117,0.104022324
1968-05-24,0.036361873,0.32484668,0.06106156,0.021478891,0.104553044
1968-05-25,0.03750223,0.32266688,0.06318152,0.022322416,0.10514665
1968-05-26,0.038683712,0.3204969,0.06520867,0.023355305,0.10602045
1968-05-27,0.039928377,0.31836027,0.06696445,0.0240888,0.107135594
1968-05-28,0.041202247,0.31611532,0.068543315,0.024540365,0.10815424
1968-05-29,0.04223597,0.31385338,0.070041716,0.02516365,0.10920179
1968-05-30,0.042924345,0.3116814,0.07171309,0.026021242,0.110376775
1968-05-31,0.043633997,0.3095562,0.07381374,0.026715934,0.11125809
1968-06-01,0.04429829,0.30764502,0.07600963,0.027417362,0.111946106
1968-06-02,0.044736445,0.3060338,0.0782246,0.02853489,0.11242002
1968-06-03,0.044970572,0.30449274,0.08014119,0.029969096,0.11279565
1968-06-04,0.04524082,0.3029145,0.08175784,0.031205475,0.11278999
1968-06-05,0.045467556,0.30140626,0.083658576,0.03258264,0.11310774
1968-06-06,0.04549873,0.29986697,0.085213184,0.034407973,0.113705814
1968-06-07,0.04542184,0.29844126,0.08648038,0.036427677,0.1143592
1968-06-08,0.045067668,0.29692024,0.087528825,0.03887832,0.11503768
1968-06-09,0.044561088,0.29549825,0.08850676,0.041892767,0.11585903
1968-06-10,0.04410094,0.2941258,0.08970249,0.044865787,0.1166687
1968-06-11,0.043670177,0.2928461,0.09104413,0.04785174,0.11754531
1968-06-12,0.043332875,0.29162955,0.092640996,0.050727606,0.11862224
1968-06-13,0.04306084,0.29047215,0.09459013,0.05394715,0.119751275
1968-06-14,0.042651117,0.28939897,0.09650743,0.05703765,0.121093035
1968-06-15,0.042750597,0.28812233,0.0985263,0.06063181,0.122570455
1968-06-16,0.043141305,0.28747076,0.10007113,0.06510204,0.1263206
1968-06-17,0.043252528,0.27872488,0.103197515,0.068617046,0.12682009
1968-06-18,0.043704152,0.26991022,0.104139686,0.07226646,0.12715131
1968-06-19,0.044177294,0.25583333,0.10357213,0.07602781,0.12717134
1968-06-20,0.04494089,0.19073829,0.1033476,0.07968992,0.12728006
1968-06-21,0.045632005,0.18771574,0.10361862,0.08324301,0.1276223
1968-06-22,0.046429694,0.18460903,0.104085326,0.08633554,0.1280675
1968-06-23,0.047649503,0.18162112,0.104579985,0.08944821,0.1280613
1968-06-24,0.04926306,0.17851655,0.10536665,0.092209995,0.1275739
1968-06-25,0.05099082,0.17535129,0.10663211,0.09491891,0.12678611
1968-06-26,0.052627742,0.1721795,0.1082446,0.0977875,0.12580782
1968-06-27,0.054507017,0.16909416,0.11039674,0.10115975,0.124931574
1968-06-28,0.056689322,0.1660823,0.11269438,0.104331315,0.12411338
1968-06-29,0.059315205,0.16242093,0.11517686,0.10706514,0.1229561
1968-06-30,0.061811566,0.15082105,0.117325544,0.110111296,0.12162012
1968-07-01,0.06410831,0.14898539,0.11918634,0.11339092,0.120070696
1968-07-02,0.066503465,0.14720194,0.12107414,0.11610758,0.118164
1968-07-03,0.069134355,0.1453723,0.122814596,0.11862683,0.11561906
1968-07-04,0.071701646,0.14345065,0.12487459,0.120975316,0.11302084
1968-07-05,0.07413322,0.14163691,0.1268729,0.12326324,0.10983604
1968-07-06,0.07651514,0.13974434,0.12911445,0.12512362,0.10646999
1968-07-07,0.07887417,0.13775325,0.13215667,0.1268698,0.10281956
1968-07-08,0.08123171,0.13586217,0.13533491,0.12821066,0.09893465
1968-07-09,0.08353567,0.13365626,0.13825923,0.12873268,0.094686985
1968-07-10,0.08544922,0.13153107,0.14127237,0.12978816,0.0902347
1968-07-11,0.08715123,0.12947127,0.14437354,0.13110942,0.085424244
1968-07-12,0.08844215,0.12734692,0.14717013,0.13234246,0.080088615
1968-07-13,0.08991009,0.12513505,0.14979863,0.13341022,0.07437092
1968-07-14,0.09144509,0.12299235,0.15265661,0.1344586,0.06813085
1968-07-15,0.09210044,0.120965846,0.15559888,0.1351558,0.0616917
1968-07-16,0.0922907,0.119098246,0.15857637,0.13590813,0.05561453
1968-07-17,0.09254408,0.11956635,0.16317981,0.13793176,0.0530048
1968-07-18,0.09252411,0.12245092,0.1692307,0.14094293,0.05782658
1968-07-19,0.09233701,0.12539817,0.17563742,0.14403546,0.063033104
1968-07-20,0.09178102,0.1283214,0.18216217,0.14694828,0.06826544
1968-07-21,0.09126359,0.13117768,0.18852949,0.1496337,0.0730176
1968-07-22,0.09046757,0.13400938,0.19430399,0.15252453,0.07793093
1968-07-23,0.08933669,0.13677551,0.20051771,0.1559155,0.08296794
1968-07-24,0.08755773,0.13960606,0.20596272,0.16010362,0.088219285
1968-07-25,0.08556342,0.14239289,0.21153176,0.1641264,0.09377432
1968-07-26,0.083452225,0.14521289,0.2166313,0.16814363,0.09950167
1968-07-27,0.0812915,0.14799768,0.2211861,0.1722318,0.10524982
1968-07-28,0.078819156,0.15080881,0.22608083,0.1763624,0.11083144
1968-07-29,0.076048255,0.15355493,0.23063791,0.18062997,0.11619294
1968-07-30,0.07360542,0.15620032,0.23526579,0.18504578,0.121881604
1968-07-31,0.07169193,0.15886821,0.24032676,0.18939418,0.12744951
1968-08-01,0.069871604,0.16162826,0.24423474,0.19408661,0.13300723
1968-08-02,0.06789696,0.16441281,0.2423693,0.1983186,0.13884073
1968-08-03,0.06614292,0.16728517,0.24030358,0.20310515,0.14472914
1968-08-04,0.064508915,0.1700351,0.23859072,0.20764202,0.15039676
1968-08-05,0.063081264,0.17284302,0.2367788,0.21248472,0.15591228
1968-08-06,0.0617764,0.17559858,0.23458028,0.2173028,0.16152936
1968-08-07,0.060442924,0.17826663,0.23231506,0.22222102,0.16724831
1968-08-08,0.058970153,0.18119733,0.23064852,0.2273444,0.17304963
1968-08-09,0.057869613,0.183988,0.22877592,0.2319681,0.17900622
1968-08-10,0.05701971,0.18677515,0.22668302,0.2363478,0.18474513
1968-08-11,0.056489468,0.18960176,0.22454393,0.24092877,0.18887907
1968-08-12,0.05589503,0.19253471,0.22238654,0.24534178,0.190817
1968-08-13,0.05511087,0.19538733,0.21948981,0.25001413,0.1925981
1968-08-14,0.05480814,0.19823113,0.21596462,0.25474912,0.19454896
1968-08-15,0.054532647,0.20103012,0.21275008,0.25868464,0.19653374
1968-08-16,0.054474175,0.20357502,0.21008253,0.2624225,0.19833833
1968-08-17,0.054403126,0.20352405,0.21369839,0.26449984,0.1959076
1968-08-18,0.054582298,0.20098081,0.2138986,0.26522374,0.19384718
1968-08-19,0.054893315,0.19843654,0.21342862,0.2660575,0.19214588
1968-08-20,0.05520165,0.19590205,0.21079224,0.26701832,0.19102812
1968-08-21,0.055582345,0.19338898,0.20853603,0.26822448,0.18949407
1968-08-22,0.056015313,0.19089639,0.20584685,0.2689299,0.18848199
1968-08-23,0.056445777,0.18843056,0.2038135,0.26871842,0.18720788
1968-08-24,0.056683183,0.18600608,0.20096499,0.26810372,0.18535686
1968-08-25,0.057026744,0.18356374,0.19854265,0.26777202,0.18303931
1968-08-26,0.057208836,0.18095887,0.19594395,0.26710653,0.18062323
1968-08-27,0.057718396,0.17842054,0.19296432,0.2659899,0.1780045
1968-08-28,0.058398128,0.17586379,0.18959051,0.26481766,0.17518783
1968-08-29,0.058742046,0.17329928,0.18682802,0.26278967,0.17231154
1968-08-30,0.058793724,0.17072076,0.18410689,0.26030505,0.16964501
1968-08-31,0.05885887,0.16806681,0.18164116,0.257528,0.16710353
1968-09-01,0.0588364,0.16542825,0.17959905,0.25480437,0.16456413
1968-09-02,0.058581054,0.16279088,0.17770875,0.25148797,0.16193908
1968-09-03,0.058437824,0.16001867,0.17472035,0.2481209,0.15942091
1968-09-04,0.058315456,0.15730399,0.17120183,0.2445749,0.15681815
1968-09-05,0.0580948,0.15465698,0.16713786,0.24111652,0.1544444
1968-09-06,0.05788529,0.15209106,0.16296446,0.23717523,0.15182513
1968-09-07,0.057843328,0.14944285,0.1585623,0.23299211,0.14889759
1968-09-08,0.057594836,0.14687133,0.15341401,0.22828728,0.14555144
1968-09-09,0.057078242,0.14430705,0.14784324,0.22332549,0.14160734
1968-09-10,0.056452632,0.14172953,0.14229745,0.21796232,0.13748115
1968-09-11,0.05568719,0.139077,0.13679546,0.21213365,0.13346004
1968-09-12,0.05501598,0.13644722,0.13073575,0.20561796,0.1290896
1968-09-13,0.05412513,0.1337667,0.12406826,0.19864446,0.124730766
1968-09-14,0.05327612,0.13113946,0.117022276,0.19155115,0.120560706
1968-09-15,0.052281678,0.12870565,0.11015952,0.18433505,0.11653823
1968-09-16,0.05121517,0.12862173,0.10966563,0.17861998,0.11366004
1968-09-17,0.050231397,0.12761202,0.1269213,0.1752966,0.10961789
1968-09-18,0.049081206,0.12657943,0.143767,0.17182887,0.105401695
1968-09-19,0.047878444,0.12560028,0.16050541,0.16832918,0.10103804
1968-09-20,0.046657562,0.12459318,0.17641306,0.1646344,0.096663356
1968-09-21,0.04546249,0.12358608,0.19172204,0.16077137,0.09161049
1968-09-22,0.04451704,0.12257893,0.20691139,0.15705043,0.08684474
1968-09-23,0.04384637,0.12157179,0.22195345,0.15348846,0.08264279
1968-09-24,0.043126643,0.12057138,0.23704058,0.1495958,0.078790665
1968-09-25,0.042345226,0.1196384,0.25261593,0.14543915,0.07489145
1968-09-26,0.041482866,0.11863131,0.26806068,0.14162856,0.07096231
1968-09-27,0.040701687,0.11762414,0.2834589,0.13766778,0.06737697
1968-09-28,0.04007715,0.11661036,0.2977035,0.13429391,0.063702226
1968-09-29,0.039416254,0.11552321,0.3109327,0.13097185,0.059865117
1968-09-30,0.03867942,0.11444151,0.32338858,0.12796676,0.056174874
1968-10-01,0.0379259,0.11343442,0.33099908,0.12506807,0.052419066
1968-10-02,0.03736335,0.11243487,0.32658917,0.12201339,0.048752546
1968-10-03,0.036704063,0.111519426,0.3195461,0.11605078,0.045270562
1968-10-04,0.036070168,0.110599734,0.31312352,0.10963285,0.04188943
1968-10-05,0.03537345,0.10959263,0.30671442,0.103090584,0.03853029
1968-10-06,0.034858644,0.10858554,0.30007458,0.09701681,0.03539431
1968-10-07,0.03436178,0.10758097,0.29328173,0.09128815,0.032610655
1968-10-08,0.033993185,0.10659922,0.28688592,0.08613914,0.030070066
1968-10-09,0.03358257,0.105566695,0.28041756,0.0810411,0.0275141
1968-10-10,0.033115268,0.10458497,0.27390802,0.07607663,0.025320709
1968-10-11,0.03258145,0.1035499,0.26695967,0.07165402,0.023288906
1968-10-12,0.032006502,0.10254533,0.25993115,0.06768751,0.021295011
1968-10-13,0.03166145,0.1015636,0.25290143,0.06392038,0.019097269
1968-10-14,0.031187296,0.100528516,0.24566889,0.060316622,0.016739905
1968-10-15,0.030763745,0.099521354,0.23848039,0.056818664,0.01448369
1968-10-16,0.030195177,0.09859819,0.23135352,0.053539515,0.012475252
1968-10-17,0.029540718,0.09932557,0.22415423,0.05136168,0.01181668
1968-10-18,0.029006481,0.10805396,0.21732485,0.04975432,0.0119847655
