,olrNorth_Atlantic_cluster1,olrNorth_Atlantic_cluster2,olrNorth_Atlantic_cluster3,olrNorth_Atlantic_cluster4,olrNorth_Atlantic_cluster5
1981-06-08,15.807279309583318,-0.16616419966051327,1.45191101626966,9.069071995556166,4.845667334303344
1981-06-09,18.373693399852307,0.9027720302810035,0.7116913112569176,43.832713135974295,4.199191894673173
1981-06-10,15.325563334461078,-0.9682314885382719,1.7459183686542108,29.150777994984445,0.5146656070562652
1981-06-11,9.889350402086261,-2.196773721019094,3.8621960869954086,-17.30871514020544,-4.648165368235248
1981-06-12,-1.2038049193120952,-2.2980820229671513,8.022022954384138,-18.57559075254693,-4.975473362099373
1981-06-13,3.749271947257946,-1.1423620936214558,-1.6810983229758496,-8.144542304223634,2.051522311524092
1981-06-14,14.662336809944737,1.5948427646188559,-6.791610720317562,2.4743808100254463,-11.778813949175385
1981-06-15,11.312854506541925,2.119818986532754,-5.789131826926482,-0.7701697044522486,-10.679670854297113
1981-06-16,4.536630046649274,2.852934727183478,2.5868189649176885,-24.785400482811742,-1.054408357657681
1981-06-17,7.272693299930887,0.8403477066198093,7.026626796485477,-22.635763712692498,5.911290574696227
1981-06-18,12.756203722944885,-1.3229374478052986,9.480027105298289,-11.72443104800276,5.173000697347352
1981-06-19,14.15791088564384,-1.9535015408205691,3.2354014500108983,22.19961201186549,6.493004047665982
1981-06-20,12.936820297080702,0.3633988264100345,10.705360959646567,28.691745241481215,-0.43371345223373814
1981-06-21,3.350567500546158,1.0057173971168818,17.372730326611073,14.227721718953143,-2.287333565326322
1981-06-22,-1.453920736558394,0.8541196781160347,23.314746396863892,-0.7609935479384636,-2.3296681567763025
1981-06-23,4.6004143849401675,-1.1115501302152382,17.283840202061707,6.398191646455338,-1.8252634776016199
1981-06-24,3.0871746073731656,-1.6781612739242653,13.462425091084294,14.277842055252792,2.9672224748510514
1981-06-25,1.0248733768697256,-1.5876365639089292,4.101852707542023,29.89448197071771,6.349480082625132
1981-06-26,-0.9774973601405216,-2.483074134785891,1.2181665725079982,23.12894479627053,8.025773909423597
1981-06-27,-4.858005586218275,-0.8791663554019269,1.9976321286045289,-0.22628490178799424,3.9590889612379248
1981-06-28,-3.017094990207304,1.1509813309731216,3.520521685811843,-18.27554581395749,6.99441953633306
1981-06-29,2.9548155799129177,0.689731822412436,4.981360130175422,-12.09264660903594,0.03746794706384562
1981-06-30,3.6414141406048013,-1.7356930625803515,-0.8235853122033645,-0.2257138678241208,-0.3043883469146046
1981-07-01,9.725907895635194,-0.16902901181421282,-10.57754885352937,19.565569046009962,-2.2057541292132505
1981-07-02,15.575068596915305,1.1837615416576512,-3.3657409990336506,18.310703777260564,0.5698152859485047
1981-07-03,13.907992375170577,1.3665607367496193,6.828531270760458,13.756886622764128,4.99353652283679
1981-07-04,5.362445885901263,-0.18686020846230855,3.101289930806777,1.8014320196564573,6.227197041549391
1981-07-05,8.285952269747568,-1.7840509911187876,9.88652935824017,10.879331290813102,5.549527655990832
1981-07-06,9.048780490507736,-1.5246410786027809,14.171729250408715,22.003261689409463,-4.494530584400298
1981-07-07,2.3485745843908967,-0.46143643741984863,9.722782708809593,29.969439325037065,-7.828690727871209
1981-07-08,2.38861061120011,1.0408451285403857,9.873124088889018,26.511712357565184,-10.615689918675015
1981-07-09,-2.82778261367955,-0.3819918696596722,8.265098296447828,22.52038549704688,-3.7610533684663072
1981-07-10,-7.055713765793936,-1.3590300043799621,1.718637335898336,27.29533040970023,-2.7540557495354956
1981-07-11,-10.1874859499064,-0.15173516528750067,0.6054386328037575,10.952814111146488,-9.632270582069593
1981-07-12,-8.23922251961689,-0.6787596892604876,-5.291817199273462,-11.755564999001129,-6.301257711179726
1981-07-13,-3.4775700470264774,-1.412195311756495,-4.103823112300398,0.14726156662551168,-6.828373066432277
1981-07-14,-0.7666645980141397,-3.012558444139395,4.398189779870902,7.710258460918113,-5.087164497399362
1981-07-15,-0.5209582521814181,-3.356148020836424,1.635258962658093,13.852940524244682,-0.5541170717176537
1981-07-16,1.228407854330346,-2.0010410809536023,-0.915143136021581,15.411237777001572,2.204786289861525
1981-07-17,6.818645232376384,-0.42520448034440744,0.9226904989090212,15.467919740086561,6.944755336124087
1981-07-18,11.300143676338333,-0.5648398384328863,-0.9933577647006795,2.3233577759975237,7.828545590374409
1981-07-19,16.683788821479027,-1.5422988210955642,-3.8204087919951233,15.015045284002875,4.0910639473407215
1981-07-20,12.988021898387156,-0.24283718223381573,-0.7291584505988941,21.122009982051516,0.8621517870205118
1981-07-21,2.369383178182996,-0.9735475972299142,7.039826778911793,15.01289164805926,4.518367398134754
1981-07-22,-7.176464640459976,-1.1689749384532522,13.960284398786412,16.317091728352338,6.868508995487302
1981-07-23,-10.776326844469036,-1.7092170604175099,19.3306675286313,36.35293963375015,-0.12062924910248497
1981-07-24,-8.96067653601252,-2.457477686874552,20.700363949356728,42.33001032870745,1.0565383125632657
1981-07-25,-13.113090662974157,-3.025167316498717,20.739319720817416,29.48487359410614,3.8797963448638746
1981-07-26,-16.4002631543018,-1.8614571376061144,18.040704263961615,21.709702176143914,2.774534049267185
1981-07-27,-15.177650150732335,-3.539527268473053,12.102847238215949,13.065853951984156,-1.6904911806262348
1981-07-28,-12.463859848869783,-2.3822062003805455,11.686350457504515,9.693217531474433,1.6110978026958105
1981-07-29,-11.766130815236536,-0.6075748356750766,8.365933436210776,-3.407757877626586,-6.837512351355883
1981-07-30,-13.198358639593902,-1.5995170240143786,10.505106591910495,-6.799445995203955,-7.096225928121539
1981-07-31,-11.215061303173263,-3.265138912148653,9.356102819809704,1.0940750367962264,1.77798713841543
1981-08-01,-2.6636711030602562,-3.0994210588572373,8.679579210442517,-5.001021698244977,5.1082555426000305
1981-08-02,0.3370982340957674,-2.004528203496314,6.619022530757052,-17.988894648206845,3.0167027962777886
1981-08-03,-1.6422032421451866,-4.575373988967266,2.3400848225588633,-11.174763896897852,-5.636977689988097
1981-08-04,-1.7139133190461457,-6.742828914350426,-0.7781235822307676,-6.680478410548718,-9.849472623161372
1981-08-05,-5.437419542780969,-5.069531713552068,2.008399912393937,-12.131545391016129,-10.112372936099415
1981-08-06,-9.201260054026445,0.8644745740319899,8.692732035380853,-25.78012271061974,-7.515252313292011
1981-08-07,-10.290488054985596,3.039216765560734,1.7688212970408168,-25.532445131588243,-9.119893751909038
1981-08-08,-0.3712376602119948,-1.2343765673525309,-10.694530317106425,-18.374036002938176,-4.955144050853233
1981-08-09,17.101300058560827,-3.128781282888961,-16.546811574474017,-4.3221146028547315,1.0663440802756072
1981-08-10,19.28330304550403,-2.762809645632046,-12.515709544033289,6.175186618847423,2.1080679156022804
1981-08-11,22.590205340490467,0.21797628451494747,-9.776775749361574,10.463713940545384,4.522422622142714
1981-08-12,16.99147501171916,0.732917261499506,-12.109679933750508,17.175593142591687,8.745616693222392
1981-08-13,8.87715456049622,1.473639698248067,-2.468074117582519,-2.2925600829146027,-1.8515515936112101
1981-08-14,-0.4854997863097302,3.7312369339391616,4.150468805592851,0.3148529893802039,-11.445568413093474
1981-08-15,-0.8890113626822012,2.470408532453899,9.439117854536514,10.521891481570238,-12.997732726360953
1981-08-16,5.593914194579052,0.2995899519935583,8.482594677797406,19.567556573793297,-6.751164276740818
1981-08-17,17.478970626654114,1.0181989102135909,1.4125340470027452,43.40712184661879,4.659510090668692
1981-08-18,18.93579512516915,3.127438727534748,-4.508482229649441,40.37779549741074,0.7756036465096218
1981-08-19,4.8709242387276355,1.97644674293018,-1.9928356658861495,26.43575602714573,9.645387639857226
1981-08-20,-1.1931848575225505,0.15789828555211533,9.074481280949174,16.465336184815442,9.713778071460016
1981-08-21,1.8077002424752513,2.654994416790856,8.519078630925863,1.2447749513817559,-1.384516382034807
1981-08-22,4.201458540353315,3.9049550877608494,6.5557649469162005,15.222128528889789,-3.7596105221337486
1981-08-23,8.613094985208196,1.9924941897253137,-9.825171707990156,31.7255842717889,0.5908632148683733
1981-08-24,10.917024859314054,-0.931385117743115,-18.440763208379607,26.427343457299195,3.4516699585241692
1981-08-25,3.729441158454321,-1.184739712250624,-7.491583543789035,16.75729322684539,-1.9071997610598626
1981-08-26,0.006076370948728612,-1.0836447267915787,-1.650552991121208,7.910504737458519,-4.109129256166412
1981-08-27,-4.236864864635101,-0.046569745378780614,4.344411317129853,3.40955936579179,-5.999139041649901
1981-08-28,-3.096480190158928,0.7877206646115212,7.712515528272887,-3.14457470841783,-1.4385081547756497
1981-08-29,-0.23052762503825297,0.005697885059830712,5.8555957220643196,7.678350499393155,-1.8899370204180908
1981-08-30,6.382441192137376,-0.26360760057841615,4.408485669836509,6.844217813173918,-1.293409535619984
1981-08-31,13.022345574657384,-0.5378829461322548,4.462334170429414,-4.0613296896400595,1.670702903937363
1981-09-01,15.638731654855716,0.30512022323496374,4.912102262343886,-6.652912775521653,1.4815763734848173
1981-09-02,19.931871510767323,-2.1634777210160014,0.9258946499385541,0.7710652226614578,-6.251097589271091
