,sm1Europe_cluster1,sm1Europe_cluster2,sm1Europe_cluster3,sm1Europe_cluster4,sm1Europe_cluster5
1962-03-02,-0.008805431,-0.004015684,0.0033267885,-0.033767372,0.01900164
1962-03-03,-0.008154467,-0.0040688086,0.008458763,-0.034453332,0.01542154
1962-03-04,-0.007715054,-0.004117308,0.030067354,-0.035378903,0.01073242
1962-03-05,-0.00888744,-0.004214214,0.044614986,-0.03668973,0.008744262
1962-03-06,-0.008312397,-0.0046092905,0.032453835,-0.03754264,0.0046748593
1962-03-07,-0.007387623,-0.004598614,0.029873565,-0.018009454,0.00323987
1962-03-08,-0.009238444,-0.004599685,0.03594762,-0.02240786,0.0068142563
1962-03-09,-0.0014885217,-0.004539719,0.04696341,-0.025941014,0.0039556473
1962-03-10,0.0023786128,-0.0045417454,0.042284057,-0.028464466,0.0029446334
1962-03-11,0.0114685,-0.004568547,0.04648529,-0.031244516,0.0035536587
1962-03-12,0.0052413642,-0.0045974925,0.043087423,-0.03384143,0.0056879446
1962-03-13,0.0020875856,-0.0045765787,0.04035738,-0.036262214,0.004539117
1962-03-14,0.0015370995,-0.004364686,0.035772264,-0.03879565,0.00531929
1962-03-15,0.0010457337,-0.0044255853,0.031150877,-0.041045338,0.007301271
1962-03-16,-0.00030128658,-0.0044368263,0.028517455,-0.042714745,0.015412174
1962-03-17,-0.0010282844,-0.004453456,0.026198953,-0.044214815,0.009745203
1962-03-18,-0.0012296587,-0.004647225,0.03616412,-0.045510978,0.0061412305
1962-03-19,-0.0018279776,-0.004762849,0.04947169,-0.046997637,0.00485117
1962-03-20,-0.0021670535,-0.0048164167,0.054239392,-0.048006415,0.007982045
1962-03-21,-0.0017503053,-0.0049016625,0.05630502,-0.04903692,0.014618643
1962-03-22,-0.0032563284,-0.0050068907,0.058890447,-0.05026123,0.021592043
1962-03-23,0.0007044673,-0.0051915385,0.058384895,-0.051580995,0.023937471
1962-03-24,0.0011935458,-0.0053274073,0.05415979,-0.05271828,0.018240176
1962-03-25,-0.0014006123,-0.005390819,0.058309227,-0.053611428,0.014275409
1962-03-26,0.0011898726,-0.0053936616,0.050839007,-0.0541794,0.015643328
1962-03-27,0.0040325746,-0.0054796133,0.044878945,-0.054985046,0.014004283
1962-03-28,-5.4582953e-05,-0.005547341,0.042248443,-0.055566818,0.010954291
1962-03-29,0.009206019,-0.0055055954,0.040432975,-0.056112826,0.012591422
1962-03-30,0.012457438,-0.005706137,0.038522184,-0.05644399,0.008975767
1962-03-31,0.011329189,-0.0059441775,0.03324178,-0.056217343,0.00580056
1962-04-01,0.008492298,-0.0061424356,0.031071559,0.006082535,0.008455582
1962-04-02,0.011103176,-0.0063981377,0.028380632,0.046269834,0.008193411
1962-04-03,0.013436168,-0.0057888757,0.02659896,0.039349556,0.004303612
1962-04-04,0.016118668,-0.000990212,0.02523069,0.038527936,0.0028434843
1962-04-05,0.020434268,0.0067746006,0.022844478,0.044968724,0.004204288
1962-04-06,0.01869639,0.006242875,0.019893855,0.048113525,0.01748491
1962-04-07,0.016499385,0.0066234767,0.01625827,0.05100894,0.013662167
1962-04-08,0.022535615,0.009640668,0.012798011,0.047343582,0.011670418
1962-04-09,0.018947467,0.01006205,0.009988874,0.04000756,0.008414589
1962-04-10,0.017185912,0.009666409,0.0061122626,0.040554136,0.004637964
1962-04-11,0.0152425915,0.006151475,0.00074745715,0.046440363,0.0014877468
1962-04-12,0.014355145,0.0051328875,-0.0037843585,0.05133313,0.0029076636
1962-04-13,0.012913905,0.005559154,-0.0066142827,0.05001864,0.011555068
1962-04-14,0.011103749,0.0031047054,-0.008865342,0.0529806,0.020527124
1962-04-15,0.009104542,0.0011423528,-0.010149106,0.04943204,0.02233798
1962-04-16,0.014399253,0.0055989176,0.006969422,0.043079287,0.0252119
1962-04-17,0.017622948,0.007901665,0.049238414,0.03970778,0.017656147
1962-04-18,0.015421696,0.0074347034,0.051263645,0.035749435,0.013120845
1962-04-19,0.017833076,0.0036652647,0.053785816,0.034571826,0.009654693
1962-04-20,0.014282815,0.0024661422,0.044655055,0.043332905,0.0063946918
1962-04-21,0.011231728,0.001739312,0.036577314,0.023826778,0.0034377798
1962-04-22,0.014596261,7.92481e-05,0.03154771,0.012768954,0.0006439537
1962-04-23,0.010174133,0.0029949099,0.02709119,0.0034997165,-0.0024459362
1962-04-24,0.006260462,0.0055034347,0.020291328,0.008032411,-0.00503581
1962-04-25,0.0034655556,0.0050964616,0.016575128,0.0006184578,-0.00782004
1962-04-26,0.00097157806,0.008395277,0.012952432,-0.0057435036,-0.011023514
1962-04-27,-0.0012454763,0.00667895,0.015881777,0.0061790645,-0.013530441
1962-04-28,-0.002383083,0.0041628666,0.016454712,0.020948708,-0.013840586
1962-04-29,-0.0030713826,0.0022792742,0.015646815,0.032833457,0.009640068
1962-04-30,-0.0042302087,0.0012733042,0.012063816,0.036376655,0.003311254
1962-05-01,-0.0056119785,0.0004533194,0.010856405,0.045827895,0.016068272
1962-05-02,-0.0066522434,0.0023689047,0.010096893,0.036051035,0.025941767
1962-05-03,-0.008088648,0.009838011,0.005883068,0.028963,0.025907405
1962-05-04,-0.00901176,0.009063061,0.0021941364,0.06470865,0.01813592
1962-05-05,-0.009696908,0.009904418,-0.0029760152,0.059080213,0.013795897
1962-05-06,-0.0022519082,0.006701287,-0.008779317,0.04237145,0.0105232075
1962-05-07,0.00050791353,0.00593099,-0.014437586,0.041791588,0.0075227693
1962-05-08,-0.0032782033,0.004198998,-0.018417895,0.047676176,0.0055160746
1962-05-09,-0.0051278844,0.0019491389,-0.018969178,0.034929127,0.003314525
1962-05-10,-0.006198697,0.00044438243,-0.020139411,0.040691376,0.002881892
1962-05-11,-0.0071493387,-0.0008681342,-0.02070193,0.033561796,0.004016258
1962-05-12,-0.00676284,-0.0020204931,-0.02119957,0.020807475,0.008375376
1962-05-13,-0.0064774677,-0.003535591,-0.020231262,0.02537933,0.00488244
1962-05-14,-0.00705985,-0.004714489,-0.019615665,0.02122444,0.0010597259
1962-05-15,0.010734528,-0.0060151517,-0.019589826,0.052472115,-0.0047806427
1962-05-16,0.010941334,-0.0077861566,-0.0100620985,0.065781325,-0.0019629374
1962-05-17,0.009528972,-0.009347169,0.009992808,0.07738474,-0.0071375743
1962-05-18,0.0037141219,-0.01137346,0.0068894774,0.06375101,-0.011029787
1962-05-19,0.0047424436,-0.013755871,0.0060114115,0.0667755,-0.014470354
1962-05-20,0.0022851676,-0.016333923,0.001902461,0.04910487,-0.01725772
1962-05-21,0.008735679,-0.012535672,-0.0028172284,0.032502502,-0.018482566
1962-05-22,0.015954591,-0.0018355846,-0.0072680116,0.022782087,-0.019939952
1962-05-23,0.007102616,0.0014645569,-0.010926366,0.017914087,-0.02237475
1962-05-24,0.0009608865,0.0035001915,-0.013407782,0.005893022,-0.024691083
1962-05-25,0.0072936863,0.005698884,-0.014622226,-0.0005376637,-0.025321923
1962-05-26,0.022869363,0.0024322066,-0.014069729,-0.0061802864,-0.025977783
1962-05-27,0.020373508,0.000785619,-0.013669133,-0.017822623,-0.027653188
1962-05-28,0.019606896,-0.0008524824,-0.013242133,-0.02996257,-0.028440274
1962-05-29,0.015570246,0.0015779119,-0.012600742,-0.020305067,-0.029203087
1962-05-30,0.008520909,0.004479237,-0.011910677,-0.0020302534,-0.029157296
1962-05-31,0.002726473,0.0066151284,-0.009318046,0.02211973,-0.030535687
1962-06-01,-0.0009650886,0.0057283696,-0.0037790984,0.025205076,-0.030523755
1962-06-02,-0.003578551,0.0032965038,-0.0026314408,0.027503282,-0.03166941
1962-06-03,-0.0070533752,0.0010776427,-0.0009249002,0.008091807,-0.033086218
1962-06-04,-0.009856753,0.004056191,-0.0017918497,0.0011003613,-0.034034852
1962-06-05,-0.011587385,0.0018129703,-0.005635895,0.05635196,-0.03488677
1962-06-06,-0.0146568455,-8.467212e-05,-0.010329239,0.038353533,-0.01838369
1962-06-07,-0.018651366,-0.0022179913,-0.012957968,0.020881802,-0.013350897
1962-06-08,-0.023336943,-0.004494425,-0.015405104,0.021000057,-0.016563863
1962-06-09,-0.027404364,-0.0039857104,-0.01919327,0.058270097,-0.020259313
1962-06-10,-0.029870693,-0.00087998435,-0.021851353,0.044196606,-0.021371797
1962-06-11,-0.030313227,0.003682347,-0.023282513,0.027206272,-0.015476704
1962-06-12,-0.03022826,0.004599465,-0.0060022995,0.0382666,0.009507135
1962-06-13,-0.031528343,0.0066649485,0.017725274,0.03800106,0.02265127
1962-06-14,-0.032991063,0.005216336,0.015572585,0.017832011,0.018016838
1962-06-15,-0.034989648,0.0031350814,0.010532841,0.045028448,0.011277281
1962-06-16,-0.035531454,0.0014825687,0.005975038,0.02739665,0.0034069195
1962-06-17,-0.035686847,-0.0014196932,0.0036435425,0.031161577,-0.003032148
1962-06-18,-0.03608003,-0.00058596395,0.0013647005,0.03126353,-0.009011276
1962-06-19,-0.03083143,-0.00023195706,2.8155744e-05,0.006441444,-0.013901554
1962-06-20,-0.027760867,-0.0021449048,-0.0011122748,-0.011188269,-0.017940544
1962-06-21,-0.024426617,-0.0039389925,-0.0020543784,-0.0065004826,-0.020836622
1962-06-22,-0.025467817,0.0003663674,-0.0025700554,0.0001552999,-0.023772843
1962-06-23,-0.027234659,-0.00090395473,-0.0030020624,-0.0026468635,-0.026321907
1962-06-24,-0.029024836,-0.0029847538,-0.0035167634,0.023074538,-0.029115308
1962-06-25,-0.030360926,-0.005134753,-0.00358852,0.016441315,-0.030792724
1962-06-26,-0.027195986,-0.008036282,-0.0031577498,0.018038094,-0.03237364
1962-06-27,-0.024536889,-0.00915457,-0.0031262338,-0.0009662509,-0.033394672
1962-06-28,-0.021933112,-0.009446503,-0.003787145,0.00636667,-0.03325192
1962-06-29,-0.02045536,-0.007736749,-0.003703408,0.086069345,-0.033508305
1962-06-30,-0.021190453,-0.008177894,-0.0032567754,0.095421135,-0.033878323
1962-07-01,-0.019594688,0.0012109242,-0.0029584765,0.08722156,-0.015558615
1962-07-02,-0.017904505,0.0039532967,-0.003015563,0.062253237,0.014582075
1962-07-03,-0.017561052,0.0045695826,-0.006031178,0.043774366,0.032158032
1962-07-04,-0.018103257,0.002496902,-0.0059358627,0.03990686,0.018347628
1962-07-05,-0.017070215,-0.00066537596,-0.004641302,0.07098675,0.0068796203
1962-07-06,-0.015215531,-0.0022689207,-0.005239345,0.074561715,-0.00058252364
1962-07-07,-0.01632126,0.0043933783,-0.0055653453,0.061855674,-0.004678637
1962-07-08,-0.0197815,0.00900677,-0.0051039457,0.06544396,-0.008687571
1962-07-09,-0.023986183,0.0045877732,-0.0047419593,0.08613178,-0.012103669
1962-07-10,-0.008857895,0.0007022843,-0.0039605573,0.077180356,-0.014665313
1962-07-11,0.023152761,-0.002174316,-0.003037274,0.077037156,-0.016637444
1962-07-12,0.015767433,2.8355047e-05,-0.0026262105,0.078680545,-0.019066717
1962-07-13,0.010580406,0.009766208,-0.0025742427,0.06489885,-0.021371495
1962-07-14,0.006300442,0.0070637222,-0.0024764761,0.0703291,-0.00645829
1962-07-15,0.03198891,0.004248917,-0.0019317865,0.07022378,-0.0075697675
1962-07-16,0.02281703,0.009510109,-0.0018978193,0.059468895,-0.010971606
1962-07-17,0.01441282,0.009296646,-0.0015090778,0.069942266,-0.013657212
1962-07-18,0.00851915,0.010704361,-0.0019481629,0.06541756,-0.015610557
1962-07-19,0.004613474,0.009989718,-0.0018394142,0.08059153,-0.018197875
1962-07-20,0.0023064613,0.005296979,-0.0008884594,0.08821261,-0.020897571
1962-07-21,0.02849403,0.011044972,-0.00061397254,0.0605222,-0.0235495
1962-07-22,0.018153377,0.011518607,-0.00057050586,0.043545246,-0.025836743
1962-07-23,0.0115036,0.011072401,-0.0003061816,0.029162675,-0.026780177
1962-07-24,0.0060388073,0.007929411,-0.00015093386,0.01918158,-0.026102103
1962-07-25,-0.0007344559,0.013709009,-2.7060509e-05,0.041737378,-0.02550764
1962-07-26,0.031021856,0.008977545,5.5730343e-06,0.0414204,-0.02447183
1962-07-27,0.031928614,0.005339207,-0.0017038137,0.025652766,-0.024360519
1962-07-28,0.022072263,0.0028670821,-0.0030115545,0.05295059,-0.02552002
1962-07-29,0.015650362,0.0012550596,-0.003653951,0.0642823,-0.025648769
1962-07-30,0.011436582,-0.00044402853,-0.0015217066,0.06454238,-0.025484141
1962-07-31,0.012808546,-0.0014900658,0.0001487732,0.048233062,-0.023234747
1962-08-01,0.011485264,-0.0023694634,0.0010501966,0.04913068,-0.00091881305
1962-08-02,0.008985691,-0.0031122044,0.0013408661,0.05297482,-0.0020765364
1962-08-03,0.0049863756,-0.00374363,0.0012429208,0.06029147,-0.0063846484
1962-08-04,0.0016574413,-0.0048205275,0.0012627244,0.05102265,-0.010423955
1962-08-05,-0.0022625774,-0.0037912726,0.0016996264,0.037278563,-0.013334148
1962-08-06,0.00073596835,-0.0037306119,0.0010671988,0.053060174,-0.015271071
1962-08-07,0.024000801,0.005706148,0.0024120659,0.047505736,-0.018398214
1962-08-08,0.023060247,0.007713482,0.0013056397,0.039756715,-0.020512648
1962-08-09,0.015108444,0.007322248,-2.9414892e-05,0.03201911,-0.022071552
1962-08-10,0.017831117,0.009567574,-0.001951009,0.018059373,-0.024356585
1962-08-11,0.01156272,0.009188563,-0.0037197545,0.013981938,-0.026874062
1962-08-12,0.007058993,0.007869814,-0.0033972189,0.025412798,-0.028446276
1962-08-13,0.0027290732,0.012417981,-0.003819175,0.011069655,-0.028887141
1962-08-14,-0.0024240464,0.009140914,-0.004037887,-0.0010013878,-0.029154193
1962-08-15,0.0032988936,0.008858208,-0.0026595145,-0.011137515,-0.02888662
1962-08-16,0.0018151924,0.0065604355,-0.0019156262,0.014798999,-0.028965991
1962-08-17,0.011080481,0.004546225,-0.0016685426,0.024868935,-0.029392619
1962-08-18,0.014906235,0.002489617,-0.0017801821,0.010596991,-0.029343825
1962-08-19,0.0075077713,-7.3300675e-05,-0.0050669685,0.0008508861,-0.026981171
1962-08-20,0.0013856515,-0.0019590277,-0.007999226,0.025977582,-0.026646763
1962-08-21,0.010120913,-0.0033065565,-0.008343361,0.02523598,-0.026648924
1962-08-22,0.008062616,-0.0045386814,-0.0065450817,0.009235203,-0.02698012
1962-08-23,0.004024379,-0.005736552,-0.0044502094,0.0061906576,-0.02762451
1962-08-24,0.018502027,-0.0070748404,-0.0033752099,0.02732408,-0.027626064
1962-08-25,0.012230471,-0.004981298,-0.0032208487,0.05863619,-0.02753019
1962-08-26,0.0059803203,0.0028560553,-0.00542365,0.05114901,-0.027909558
1962-08-27,0.0010886118,0.0047501326,-0.012671433,0.03713149,-0.028326306
1962-08-28,-0.0016914457,0.0031963605,-0.016985752,0.04190916,-0.028507281
1962-08-29,-0.0021717176,0.0052945577,-0.018283345,0.041118324,-0.030080132
1962-08-30,-0.0071729496,0.004613191,-0.017422348,0.037472725,-0.031345353
1962-08-31,-0.0117974505,0.0023470838,-0.01688832,0.03234771,-0.03020814
1962-09-01,-0.016382374,0.0029449929,-0.01634489,0.050641686,-0.028960418
1962-09-02,-0.020616192,0.0036384948,-0.014571667,0.042306364,-0.029407997
1962-09-03,-0.024505105,0.0023807045,-0.010658495,0.036204427,-0.029313348
1962-09-04,-0.026966125,0.0021097139,-0.0081104785,0.025375754,-0.029603165
1962-09-05,-0.011613183,0.0006563235,-0.008317076,0.013223171,-0.030507457
1962-09-06,0.015865743,0.00021705776,-0.008787468,0.017829865,-0.03138263
1962-09-07,0.029518507,0.0039487984,-0.008844204,0.029505938,-0.031517137
1962-09-08,0.01844,0.0045387987,-0.008548878,0.04668054,-0.03191026
1962-09-09,0.012984067,0.0024503078,-0.008088984,0.025528193,-0.029120866
1962-09-10,0.0076512694,0.0011202153,-0.007378541,0.016544968,-0.021555074
1962-09-11,0.009925194,0.0058698896,-0.006464675,0.010152817,-0.023311328
1962-09-12,0.009337477,0.0048407596,-0.007256292,0.03419301,-0.024891775
1962-09-13,0.009760693,0.0034177415,-0.010135382,0.041645467,-0.026668642
1962-09-14,0.00414785,0.0033765212,-0.011601061,0.026132613,-0.02558475
1962-09-15,-0.00061000884,0.00480788,-0.011125021,0.025436819,-0.019937094
1962-09-16,-0.003854379,0.0025584772,-0.011149749,0.01617089,-0.021777604
1962-09-17,-0.0024524778,0.00053610466,-0.011892378,0.011629432,-0.023691062
1962-09-18,0.0087097585,0.0011705253,-0.012387298,0.007331848,-0.025684614
1962-09-19,0.013027512,0.0018276256,-0.01271195,-0.0023988187,-0.027159095
1962-09-20,0.019293569,0.00056616217,-0.012026131,0.0021336675,-0.028423462
1962-09-21,0.0115471035,-0.00065553375,-0.012282856,0.007117629,-0.028060012
1962-09-22,0.0065456405,-0.002116831,-0.012638129,4.8846006e-05,-0.019504942
1962-09-23,0.0020893663,-0.0033350587,-0.0142915845,-0.005519837,-0.019762829
1962-09-24,-0.0011078566,-0.0043744408,-0.0044431314,0.012900561,-0.019537084
1962-09-25,-0.00481987,-0.0051513687,0.0063306317,0.005515605,0.007033393
1962-09-26,-0.008141324,-0.007357849,0.005957566,-0.005723983,0.004606381
1962-09-27,-0.0073203146,-0.008284718,0.0034389421,-0.0053763688,0.029015087
1962-09-28,-0.009664625,-0.008822991,-0.0007850304,-0.005237639,0.016424105
1962-09-29,-0.0104581565,-0.009008687,-0.0048712865,-0.0030112565,0.008045964
1962-09-30,-0.008735314,-0.008657971,-0.008633383,0.008529812,0.006550595
1962-10-01,-0.006709613,-0.00839843,-0.01236134,0.018089265,0.011303991
1962-10-02,-0.0027083457,-0.008502636,-0.015322,0.010775864,0.010842122
1962-10-03,0.0077092797,-0.0046474766,-0.017757654,0.0012136698,0.033672176
1962-10-04,0.010605365,0.0007354561,-0.020109914,0.00086444616,0.027800627
1962-10-05,0.0023578703,-0.0016285907,-0.024874412,-0.003537774,0.016499296
1962-10-06,-0.0013567656,-0.0025720745,-0.03324168,-0.00811255,0.0087608695
1962-10-07,-0.0045993924,-0.001025144,-0.0379572,-0.011073977,0.0037444383
1962-10-08,-0.008344337,-0.0025354102,-0.04044634,-0.014491051,0.013940163
1962-10-09,-0.01124002,-0.0037904344,-0.040735453,-0.014300674,0.009701796
1962-10-10,-0.012584686,-0.0055636857,-0.03858439,-0.01706484,0.0051473305
1962-10-11,-0.013353422,-0.0066640284,-0.032806583,-0.018251091,0.0029105023
1962-10-12,-0.014193065,-0.006893646,-0.027313516,0.006271869,0.0003927052
1962-10-13,-0.015235938,-0.007007871,0.033197284,-0.0074147284,-0.0023803487
1962-10-14,-0.01576478,-0.007133143,0.067242086,-0.0067589283,-0.004607603
1962-10-15,-0.01676625,-0.0073464755,0.06719914,0.0017904341,-0.006094873
1962-10-16,-0.017430186,-0.0074077677,0.062354133,-0.006987989,-0.00064428896
1962-10-17,-0.017249428,-0.0067093372,0.071460605,-0.011369288,0.036909588
1962-10-18,-0.018386275,-0.0067396555,0.073469505,0.03228551,0.024487846
1962-10-19,-0.02003675,-0.00673238,0.062115297,0.04531467,0.019318521
1962-10-20,-0.02115751,-0.0067704655,0.05205837,0.03567207,0.015754588
1962-10-21,-0.021856822,-0.0067735408,0.04519406,0.023341745,0.011983708
1962-10-22,-0.023357272,-0.0068867225,0.039802253,0.021528512,0.009265058
1962-10-23,-0.024146736,-0.006900111,0.033687398,0.010804474,0.006886944
1962-10-24,-0.024281725,-0.006918667,0.02727586,0.005767405,0.0046893433
1962-10-25,-0.024685152,-0.0067959465,0.0227191,0.0012235641,0.0028156936
1962-10-26,-0.0025475249,0.00043081865,0.02170986,5.5283308e-05,0.0015318021
1962-10-27,0.0018398315,0.0032049287,0.020687267,-0.0031059086,0.00042112172
1962-10-28,0.000796549,0.0005243309,0.015327647,-1.9490719e-05,0.0004892647
1962-10-29,0.0038394332,0.0008232631,0.016041636,0.003286332,0.00072910637
1962-10-30,0.0048133954,0.0035064854,0.013454124,0.04156792,0.00022168458
1962-10-31,0.0048213825,0.0049546435,0.009980753,0.035956472,-0.0015954301
1962-11-01,0.00089128315,0.0070218053,0.0056434274,0.012703657,-0.0032131374
1962-11-02,0.0006445646,0.0064551216,0.001845181,0.0064255893,-0.005027108
1962-11-03,0.0052773356,0.004554929,0.01584369,0.0015005469,0.013486296
1962-11-04,0.01164864,0.0052455906,0.051923007,-0.002939701,0.016119808
1962-11-05,0.004468754,0.0060389675,0.057288796,-0.0057576597,0.008890517
1962-11-06,0.00068158656,0.0041236877,0.06874971,-0.008515924,0.00501021
1962-11-07,-0.0009633228,0.0023752917,0.068532854,-0.01118505,0.002187565
1962-11-08,-0.002479285,0.0015928894,0.06466499,-0.013282031,0.0006533563
1962-11-09,-0.0036535487,0.0009799004,0.058092967,-0.013903201,-0.0006342381
1962-11-10,-0.00022424757,0.00030109845,0.06347068,-0.0132371485,-0.0024604201
1962-11-11,-0.0045853704,-0.00015798211,0.06009087,-0.014227778,0.0018863976
1962-11-12,-0.0072284415,-0.000451494,0.053885713,-0.016261995,0.01942426
1962-11-13,-0.005112961,-0.0011379179,0.053027377,-0.01718098,0.015076645
1962-11-14,-0.0066110864,-0.001507042,0.061851993,-0.017999083,0.0102900565
1962-11-15,-0.0011771023,-0.00091715343,0.05414775,-0.018612087,0.008142501
1962-11-16,-0.0008870512,-0.0003882572,0.045583665,-0.015271664,0.005163051
1962-11-17,-0.004746072,-0.0010185707,0.03997436,0.0035357773,0.02235055
1962-11-18,-0.0062768906,-0.0012561213,0.03668821,-0.006799847,0.014422096
1962-11-19,-0.0054027066,-0.0014251247,0.032096744,-0.011444092,0.010155797
1962-11-20,-0.003489159,-0.0015491564,0.02828312,-0.0013396442,0.006854117
1962-11-21,-0.0053168163,-1.9649044e-05,0.02600436,0.028638363,0.018981382
1962-11-22,-0.005307913,0.006281836,0.032791883,0.036807388,0.014854573
1962-11-23,-0.0062186494,0.004088996,0.028837323,0.0375461,0.010558017
1962-11-24,-0.0040169656,0.0029141717,0.023595288,0.029255986,0.0076152757
1962-11-25,-0.0037879795,0.0019407999,0.019741118,0.025718063,0.0064077675
1962-11-26,-0.005921893,0.002509337,0.016138688,0.021449715,0.0046264455
1962-11-27,-0.007320665,0.0024399906,0.012526616,0.015285909,0.0020005181
1962-11-28,-0.007816248,0.0015444178,0.009439155,0.014022112,0.00017780066
1962-11-29,-0.0070410073,0.0010580719,0.0073089898,0.01603657,-0.000535354
1962-11-30,-0.00897143,0.0007063411,0.0054149926,0.0083222985,0.0054179057
1962-12-01,-0.010493644,0.0004923064,0.003193155,0.0036493242,0.004105918
1962-12-02,-0.01133699,0.00028416328,0.00040224195,0.0011829436,0.0036482885
1962-12-03,-0.011819944,7.09258e-05,-0.0016554296,0.012172312,0.019946687
1962-12-04,-0.012247287,-0.00012950413,-0.0033589005,0.011510581,0.018730335
1962-12-05,-0.01271721,-0.000295382,8.223951e-05,0.004783064,0.011383124
1962-12-06,-0.013150662,-0.00039259717,0.0015035272,0.0112243295,0.008059241
1962-12-07,-0.013685241,-0.0004585553,-0.00085914135,0.029588312,0.006010033
1962-12-08,-0.013941735,-0.00054339506,-0.0037599802,0.016800523,0.003974706
1962-12-09,-0.003549032,-0.0006440915,-0.0067645013,0.009760767,0.0022356138
1962-12-10,-0.0039590523,-0.00073944405,-0.0088468045,0.0057027936,0.0016052797
1962-12-11,-0.0014709532,-0.0008036569,-0.009924948,0.0029374957,0.0009208992
1962-12-12,0.0054870844,-0.0008896794,-0.0018860251,-0.00022828579,-0.0007855147
1962-12-13,0.00049699843,-0.00090559386,0.014516354,-0.00092315674,-0.0017505735
1962-12-14,-0.0016010702,-0.0009471569,0.0095035285,-0.0007224083,-0.0019917488
1962-12-15,0.0065226927,-0.00092961825,0.0037511885,0.010131836,0.007849745
1962-12-16,0.0098153725,-0.000998389,0.0017556995,0.0032491684,0.009272382
1962-12-17,0.0052038953,-0.0011104476,0.0019248128,5.143881e-05,0.016582198
1962-12-18,0.007221237,-0.0015694425,0.0016283542,-0.0029847324,0.009606935
1962-12-19,0.0050799474,-0.0018933062,0.003984332,-0.004164666,0.0068655387
1962-12-20,0.0028557852,-0.0018785503,0.0027929693,-0.0047623217,0.0040005594
1962-12-21,0.01080478,-0.0019044615,-0.00025765598,-0.0049574673,0.012948826
1962-12-22,0.004633233,-0.0019082502,-0.0012956709,-0.005804926,0.019186012
1962-12-23,0.00069884956,-0.0018708836,-0.0030490458,-0.006665379,0.011159413
1962-12-24,-0.0012274608,-0.0018738676,-0.0036446154,-0.0075799525,0.008113891
1962-12-25,-0.0025781319,-0.0016016196,0.0055567026,-0.008740038,0.005880803
1962-12-26,-0.003588453,-0.0016604625,0.033187225,-0.009998977,0.004474558
1962-12-27,-0.004211344,-0.0017445162,0.035035968,-0.010884851,0.013420418
1962-12-28,-0.0051268265,-0.001825802,0.028793618,-0.011787742,0.01536265
1962-12-29,-0.0060620084,-0.001849018,0.03357929,-0.012318432,0.010890663
1962-12-30,-0.006568134,-0.002016401,0.037275344,-0.01258567,0.017597593
1962-12-31,-0.00696522,-0.0020090677,0.031655475,-0.013305187,0.018831313
1963-01-01,-0.0074496195,-0.0020014253,0.028050601,-0.013604045,0.016462028
1963-01-02,-0.0078687295,-0.0020386316,0.033521026,-0.01279977,0.0107534155
1963-01-03,-0.0081641,-0.0020816904,0.03517458,-0.012896568,0.011825137
1963-01-04,0.010549873,-0.0021022204,0.036149517,-0.012508988,0.020491853
1963-01-05,0.009001888,-0.0021033213,0.038417727,-0.013323277,0.016554758
1963-01-06,0.004634075,-0.0020387154,0.036921397,-0.014364958,0.012090206
1963-01-07,0.0016146302,-0.0020301454,0.033216655,-0.014425069,0.0093423575
1963-01-08,-0.0006660074,-0.0020434577,0.029727235,-0.013897896,0.013082184
1963-01-09,-0.0021468252,-0.0020674374,0.027116224,-0.014448047,0.015840888
1963-01-10,-0.0031209514,-0.0019811932,0.031338736,-0.014784098,0.010021955
1963-01-11,-0.003990017,-0.0019804034,0.033505484,-0.014844418,0.013462611
1963-01-12,-0.0045167953,-0.001984179,0.035431564,-0.012381524,0.012509458
1963-01-13,-0.0050420985,-0.0019376017,0.0321891,-0.0121228695,0.020186588
1963-01-14,-0.0023277178,-0.0020946898,0.035877734,-0.012979537,0.013789758
1963-01-15,-0.002448976,-0.002248088,0.028968528,-0.014000446,0.01048702
1963-01-16,-0.0038931072,-0.0021935087,0.024329916,-0.014388144,0.008369222
1963-01-17,-0.0049718767,-0.0022566412,0.023012713,-0.014318675,0.006965719
1963-01-18,-0.0053535625,-0.0023109484,0.025629088,-0.014888972,0.00608097
1963-01-19,-0.005713634,-0.002395358,0.0357226,-0.015741616,0.0052484944
1963-01-20,-0.006042622,-0.0024702623,0.03900747,-0.016284287,0.008852109
1963-01-21,-0.006414473,-0.0025312696,0.03649065,-0.016492337,0.009713225
1963-01-22,-0.0068204924,-0.0025772154,0.028292924,-0.01632616,0.0069924593
1963-01-23,-0.0072530806,-0.002600506,0.023898572,-0.016018212,0.005595848
1963-01-24,-0.0076396987,-0.0026244596,0.022012189,-0.016937584,0.004402101
1963-01-25,-0.0076925084,-0.0025236066,0.018435791,-0.017498612,0.0036125183
1963-01-26,-0.0010755286,-0.0025564954,0.015336156,-0.017669827,0.0028565824
1963-01-27,-0.00029222667,-0.002602199,0.012999535,-0.018194646,0.00214836
1963-01-28,0.0031870678,-0.0026229098,0.013788715,-0.018635511,0.0009983182
1963-01-29,0.0009131059,-0.0026059002,0.013386041,-0.018903852,0.00055253506
1963-01-30,-0.0017758086,-0.002626326,0.011160761,-0.019177705,0.00095213205
1963-01-31,-0.0032081604,-0.0026343036,0.009374261,-0.020554245,0.004514642
1963-02-01,-0.004300341,-0.002530273,0.022828534,-0.020460963,0.00627809
1963-02-02,-0.005049892,-0.00246449,0.030126601,-0.020510942,0.02449482
