3.935402560043304021e+00
3.935402560043304021e+00
3.591019873935381579e+00
3.566728693377017034e+00
3.447794796003602169e+00
3.176012064096480625e+00
3.004320314204598219e+00
2.776223104061457558e+00
2.776223104061457558e+00
2.776223104061457558e+00
2.745647714717364796e+00
2.745647714717364796e+00
2.745647714717364796e+00
2.702903091036915395e+00
2.702903091036915395e+00
2.605876429383112036e+00
2.544418838448150755e+00
2.453246947072664330e+00
2.453246947072664330e+00
2.453246947072664330e+00
2.453246947072664330e+00
2.431430773267567513e+00
2.384641911991729923e+00
2.384641911991729923e+00
2.301161333384766028e+00
2.210519046785281994e+00
2.210519046785281994e+00
2.210519046785281994e+00
2.210519046785281994e+00
2.210519046785281994e+00
2.196473333583635501e+00
2.130082954358837544e+00
2.052088529375425630e+00
2.052088529375425630e+00
2.033052285201458531e+00
2.033052285201458531e+00
2.033052285201458531e+00
2.033052285201458531e+00
2.033052285201458531e+00
2.025186409152149203e+00
2.025186409152149203e+00
1.943040702485455462e+00
1.857739086108450177e+00
1.857739086108450177e+00
1.857739086108450177e+00
1.857739086108450177e+00
1.857739086108450177e+00
1.857739086108450177e+00
1.857739086108450177e+00
1.857739086108450177e+00
1.857739086108450177e+00
1.857739086108450177e+00
1.857739086108450177e+00
1.837032057993913892e+00
1.811662672523276729e+00
1.803341549603682203e+00
