2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
8.228730103123518269e-01,2.301498306262833235e-02,1.475652455533017215e-01,6.546761071718245825e-03
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
2.322226068094013773e-01,6.229455459701300768e-01,1.133962991718398816e-01,3.143554804862877528e-02
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.606739150426379936e-01,2.872605491704953093e-02,4.933185208147903081e-03,5.666844832164685992e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.852940302447670273e-01,4.902048166585728714e-03,4.901960787381294191e-03,4.901960801266171813e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
